FORMAT CIAXLONE REPORT,DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
*,Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005212,067441,3/08/2023,575.72,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005219,067487,3/08/2023,"1,075.22",0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005223,083291,29/08/2023,"1,926.08",0.00,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
LIST,Blackpool Council,Product Source Group Limited,1005226,067299,30/08/2023,471.00,78.50,Visitor Services,50160,63808,Souvenirs and Gifts,Communication & Regeneration,,AMCPI,Communication & Regeneration,VB,Visit Blackpool/Marketing Co,PRC1,Visitor Services
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005233,067445,3/08/2023,"1,103.03",0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005238,082975,29/08/2023,"1,696.12",0.00,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005246,067731,3/08/2023,792.36,0.00,Adoption Services,10528,64814,Adoption Allowances,Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005247,067736,3/08/2023,"1,173.59",0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005251,083405,29/08/2023,734.70,0.00,Ongoing Direct Payments,20454,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005252,083091,29/08/2023,269.60,0.00,Direct Payments,10563,65604,Direct Payments,Children's Services,,CHISER,Children's Services,JAB,Locality,JAB2,Locality
LIST,Blackpool Council,Review Consulting Limited,1005257,075990,16/08/2023,"2,649.00",441.50,Domestic Abuse Grants,30209,63313,General Expenses,Community & Env Services,,BPLSER,Community & Env Services,COMSAF,Community Safety,COMSAF2,Community Safet
LIST,Blackpool Council,H C One Limited - Douglas View,1005262,073947,11/08/2023,"1,711.56",0.00,Nursing Placements,20134,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,H C One Limited - Douglas View,1005262,081538,25/08/2023,"1,711.56",0.00,Nursing Placements,20134,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005263,067455,3/08/2023,393.22,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Apple Best Care Ltd - Apple Care Home,1005265,074736,11/08/2023,"1,509.72",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Apple Best Care Ltd - Apple Care Home,1005265,081106,25/08/2023,"1,509.72",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005270,083331,29/08/2023,"2,539.44",0.00,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
LIST,Blackpool Council,K Barriers Limited,1005303,069293,4/08/2023,"1,894.80",315.80,Parks Development,30032,63041,Other Materials,Community & Env Services,,BPLSER,Community & Env Services,PARKS,Parks,PRKDEV1,Parks Developme
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005306,075000,14/08/2023,"1,215.88",0.00,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005306,083295,29/08/2023,"2,533.96",0.00,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005313,067449,3/08/2023,300.22,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Hc-One Ltd - Meadow Bank Care Home,1005325,074750,11/08/2023,"1,868.56",0.00,Complex Cases,20457,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hc-One Ltd - Meadow Bank Care Home,1005325,081121,25/08/2023,"1,868.56",0.00,Complex Cases,20457,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005335,067763,3/08/2023,"1,669.08",0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005338,083372,29/08/2023,"2,340.54",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005339,067443,3/08/2023,292.23,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005339,067495,3/08/2023,875.94,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005339,067735,3/08/2023,362.65,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Susan Hayward Consulting,1005340,057257,4/08/2023,"3,825.00",0.00,Advisory Service - General,10469,63413,Consultants,Children's Services,,CHISER,Children's Services,MNGMT,Central Management,MNGMT2,Central Management
LIST,Blackpool Council,Longshaw Infant School,1005343,066759,18/08/2023,"2,800.00",0.00,St John Vianney -General,10215,63701,Grants,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED221,St John Vianney Catholic
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005350,083333,29/08/2023,537.02,0.00,Ongoing Direct Payment,20206,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Townfield And Coach House Care Ltd,1005357,073605,11/08/2023,"1,026.74",0.00,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Townfield And Coach House Care Ltd,1005357,082268,25/08/2023,"1,026.74",0.00,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,The Good Cause Project,1005358,058619,15/08/2023,"1,550.00",0.00,Blackpool Museum Project,50023,63315,Marketing,Communication & Regeneration,,AMCPI,Communication & Regeneration,AHHB,Blackpool Museum Project,AHHB2,Blackpool Museum Project
LIST,Blackpool Council,Cornerstone Design And Marketing Limited,1005360,056496,2/08/2023,360.00,60.00,Dd Account,30022,63806,Advertising General,Community & Env Services,,BPLSER,Community & Env Services,LESR,Leisure,LEISUR1,Leisure Managem
LIST,Blackpool Council,Cornerstone Design And Marketing Limited,1005360,066801,2/08/2023,"8,790.00","1,465.00",Dd Account,30022,63806,Advertising General,Community & Env Services,,BPLSER,Community & Env Services,LESR,Leisure,LEISUR1,Leisure Managem
LIST,Blackpool Council,Cornerstone Design And Marketing Limited,1005360,075735,16/08/2023,567.00,94.50,Exercise Referral,30008,63315,Marketing,Community & Env Services,,BPLSER,Community & Env Services,LESR,Leisure,SPORTY1,Sports & Physic
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005361,070596,7/08/2023,"1,095.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005361,083654,29/08/2023,"1,192.34",0.00,Foster Care Payments,10526,64832,Other Addition Allow,Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005365,083297,29/08/2023,587.62,0.00,Ongoing Direct Payments,20344,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005373,083334,29/08/2023,537.02,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hillcroft Nursing Homes Ltd,1005375,074475,11/08/2023,"1,704.90",0.00,Nursing Placements,20473,64506,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hillcroft Nursing Homes Ltd,1005375,082183,25/08/2023,"1,704.90",0.00,Nursing Placements,20473,64506,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Beck Interiors Limited,1005376,075536,18/08/2023,"92,112.00","15,352.00","Insurance,Dso,Banking",90069,29711,Retention Monies - Capital,Balance Sheet Resources,,ZTRSTOT,Balance Sheet Resources,ZTRSTOT2,Balance Sheet Resources,ZTRSTOT4,Balance Sheet Resources
LIST,Blackpool Council,English Martyrs Primary,1005379,059697,14/08/2023,300.00,0.00,St John Vianney -General,10215,63013,Educational Equipment Consumables,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED221,St John Vianney Catholic
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005385,078933,23/08/2023,666.00,0.00,Leaving Care,10530,65555,Educational Support,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
LIST,Blackpool Council,First Aid Academy Ltd,1005395,059723,15/08/2023,"1,080.00",180.00,Children'S Training,10498,60911,Training Expenses,Children's Services,,CHISER,Children's Services,CHSAFE1,Children's Safeguarding,CHSAFE3,Children'S Safeguarding
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005400,067447,3/08/2023,393.22,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005404,083112,29/08/2023,"2,241.60",0.00,Ongoing Direct Payments,20472,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Kirkham St Michael'S Ce Primary School,1005413,061897,11/08/2023,600.00,0.00,St John Vianney -General,10215,63013,Educational Equipment Consumables,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED221,St John Vianney Catholic
LIST,Blackpool Council,St Mary & St Michaels Catholic Primary School,1005426,059682,14/08/2023,450.00,0.00,St John Vianney -General,10215,63013,Educational Equipment Consumables,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED221,St John Vianney Catholic
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005439,083299,29/08/2023,954.42,0.00,Ongoing Direct Payments,20454,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,074665,11/08/2023,"1,444.64",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,074670,11/08/2023,"22,806.88",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,081034,25/08/2023,"1,444.64",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,081039,25/08/2023,"7,863.96",0.00,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,073858,11/08/2023,"1,412.74",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,074025,11/08/2023,"1,412.74",0.00,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,074235,11/08/2023,"3,163.28",0.00,Short Term Care,20356,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,074630,11/08/2023,"1,171.14",0.00,Short Term Care,20435,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,081185,25/08/2023,332.98,0.00,Short Term Care,20356,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,081438,25/08/2023,883.12,0.00,Respite Care,20383,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,081616,25/08/2023,"1,412.74",0.00,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,081644,25/08/2023,"1,171.14",0.00,Residential Placements,20435,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Westholme Care Home Limited,1005448,081974,25/08/2023,"1,412.74",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005451,083741,29/08/2023,"1,210.82",0.00,Residential Placements,20208,47580,Residential Property Sales,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Libresoft Ltd,1005457,070878,22/08/2023,520.80,86.80,Boundary -Gifted&Talented/Books,10066,63533,Computer Software Purchases,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED071,Boundary Park Community
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005461,066975,2/08/2023,300.00,0.00,"Depot, Management & Admin",50102,63401,General Services,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJHA1,"Depot, Management & Admin"
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005461,078996,23/08/2023,300.00,0.00,"Depot, Management & Admin",50102,63401,General Services,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJHA1,"Depot, Management & Admin"
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005461,076203,17/08/2023,300.00,0.00,"Depot, Management & Admin",50102,63308,Servicing,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJHA1,"Depot, Management & Admin"
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005468,070698,7/08/2023,987.00,0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005468,083543,29/08/2023,987.00,0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005481,083362,29/08/2023,"5,197.36",0.00,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005487,067468,3/08/2023,875.94,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Fibre Moulds Uk Ltd,1005489,071534,10/08/2023,"2,760.00",460.00,Manufacturing,50114,63401,General Services,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJNA1,New Features / Schemes - C & E
LIST,Blackpool Council,Fibre Moulds Uk Ltd,1005489,074911,14/08/2023,"5,316.00",886.00,Manufacturing,50114,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJNA1,New Features / Schemes - C & E
LIST,Blackpool Council,Fibre Moulds Uk Ltd,1005489,077455,18/08/2023,"2,076.00",346.00,Manufacturing,50114,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJNA1,New Features / Schemes - C & E
LIST,Blackpool Council,Fibre Moulds Uk Ltd,1005489,070173,7/08/2023,"2,574.00",429.00,Manufacturing,50114,63308,Servicing,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJNA1,New Features / Schemes - C & E
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005493,083402,29/08/2023,283.63,0.00,Ongoing Direct Payments,20501,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Sandstone Care (Much Hoole) Ltd,1005505,074012,11/08/2023,"5,260.62",0.00,Nursing Placements,20345,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Sandstone Care (Much Hoole) Ltd,1005505,081603,25/08/2023,"5,260.62",0.00,Nursing Placements,20345,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Sandstone Care (Much Hoole) Ltd,1005505,081424,25/08/2023,"2,983.27",0.00,Short Term Care,20409,64506,Ola-Stc With Carers-Nursing,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Sunset Palatine Ltd,1005588,066841,2/08/2023,"6,540.00","1,090.00",Prevention Fund,64016,61704,Bed and Breakfast Accommodation,Chief Executive,,CEXTOT,Chief Executive,HOPTION,Housing Options,HOPTION2,Housing Options
LIST,Blackpool Council,Sunset Palatine Ltd,1005588,076315,18/08/2023,"8,390.00",640.00,Prevention Fund,64016,61704,Bed and Breakfast Accommodation,Chief Executive,,CEXTOT,Chief Executive,HOPTION,Housing Options,HOPTION2,Housing Options
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005638,070618,7/08/2023,"1,002.50",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005638,083674,29/08/2023,915.00,0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005678,078011,21/08/2023,585.51,0.00,Ongoing Direct Payments,20472,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005678,083366,29/08/2023,"1,426.30",0.00,Ongoing Direct Payments,20472,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005680,078016,21/08/2023,266.56,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005680,083364,29/08/2023,567.95,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005684,067460,3/08/2023,336.08,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Point,1005693,058540,7/08/2023,"11,300.00",0.00,SENDIASS,10431,63711,Subscriptions,Children's Services,,CHISER,Children's Services,JCAA,Cwan - Management & Admin,JCAA2,Cwan - Management & Admin
LIST,Blackpool Council,Point,1005693,075574,31/08/2023,"11,300.00",0.00,SENDIASS,10431,63711,Subscriptions,Children's Services,,CHISER,Children's Services,JCAA,Cwan - Management & Admin,JCAA2,Cwan - Management & Admin
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005719,067756,3/08/2023,322.37,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005719,067757,3/08/2023,336.08,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Bolton-Le-Sands C Of E Primary School,1005722,080644,24/08/2023,675.00,0.00,Looked after Children - Pupil Premium,10398,65101,Transfer Payments - General,Children's Services,,CHISER,Children's Services,VIRTUL,Virtual Hub,VIRTUL2,Virtual Hub
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005725,067755,3/08/2023,"1,000.36",0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1005757,083338,29/08/2023,568.54,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073662,11/08/2023,"1,028.90",0.00,Residential Placements,20418,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073665,11/08/2023,"1,089.18",0.00,Residential Placements,20418,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073667,11/08/2023,"1,270.50",0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073674,11/08/2023,"1,150.52",0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073684,11/08/2023,931.08,0.00,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073807,11/08/2023,443.76,0.00,Residential Placements,20375,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073826,11/08/2023,883.12,0.00,Short Term Care,20450,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073850,11/08/2023,910.90,0.00,Residential Placements,20375,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073852,11/08/2023,"1,003.72",0.00,Residential Placements,20418,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073853,11/08/2023,"1,150.52",0.00,Residential Placements,20456,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073859,11/08/2023,"1,062.90",0.00,Residential Placements,20418,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073888,11/08/2023,716.12,0.00,Residential Placements,20391,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Hollins Lodge Care Home,1005781,073942,11/08/2023,558.56,0.00,Residential Placements,20375,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
