Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
Blackpool Council,Brenntag Uk Ltd,1001214,23566,22/05/2023,802.65,133.77,Moor Park Pool,90000,63060,VAT ADJUSTMENT,Not Applicable,,NA,Not Applicable,NA,Not Applicable,NA,Not Applicable
Blackpool Council,Blackpool Coastal Housing,1001403,23570,22/05/2023,"27,195.20","4,532.54",Strategic Housing,90000,63801,VAT ADJUSTMENT,Not Applicable,,NA,Not Applicable,STRATEGY,Not Applicable,STRATEG2,Not Applicable
Blackpool Council,Dfn Project Search,1004605,23571,22/05/2023,"1,200.00",200,Adult Learning 2022/23,50027,47301,General Fees & Charges,Communication & Regeneration,,AMCPI,Communication & Regeneration,LL,Lifelong Learning,ALEARN1,Adult Learning
Blackpool Council,Tarmac Lafarge Trading Limited,1000571,23572,22/05/2023,361.3,60.21,Core Footway-Day To Day,90000,63041,VAT ADJUSTMENT,Not Applicable,,NA,Not Applicable,NA,Not Applicable,NA,Not Applicable
Blackpool Council,Vision For Education Ltd,1004926,23575,22/05/2023,302.4,50.4,St Nicholas -Supply Costs,10224,60794,Supply Teaching,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED241,St Nicholas Ce
Blackpool Council,Konica Minolta Business (Uk) Ltd,1000277,23577,22/05/2023,"1,695.86",282.64,St Nicholas -Office Staff,90000,63305,VAT ADJUSTMENT,Not Applicable,,NA,Not Applicable,NA,Schools - Delegated,NA,St Nicholas Ce
Blackpool Council,Rm Education Ltd,1000148,23579,31/05/2023,546,91,St Bernadettes -General,10174,63532,Computer Running and License Costs,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED191,St Bernadettes Catholic
Blackpool Council,Arcadis Llp,1003493,23581,31/05/2023,"5,954.44",992.41,St Bernadettes -General,10174,66208,Delegated Property Maintenance Admin,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED191,St Bernadettes Catholic
Blackpool Council,Arbor Education Partners Ltd,1003114,23591,22/05/2023,"4,932.12",822.02,St Nicholas -Office,10263,63532,Computer Running and License Costs,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED241,St Nicholas Ce
Blackpool Council,Daisy Communications Ltd,1000761,23592,22/05/2023,560.76,93.46,Moor Park -General,10302,63522,Landline - Line Rental,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED361,Moor Park
Blackpool Council,KINGDOM LODGINGS LTD,1139613,23635,22/05/2023,"1,008.00",168,Sct17,10545,65551,Rent and Rent Bonds,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Groundwork Cheshire Lancs And Merseyside,1001523,23643,22/05/2023,"5,280.00",0,Oa Summer Hday Activities Prog,62044,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
Blackpool Council,Blackpool Fc Community Trust,1001935,23645,22/05/2023,"20,269.26",0,Holiday Activities & Food(Haf),62046,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
Blackpool Council,Wonde Ltd (Gdpr.Co.Uk),1003533,23646,22/05/2023,"4,110.00",0,Bispham Endowed - General,10046,63101,Provisions,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED031,Bispham Endowed C Of E Primary
Blackpool Council,Blackpool Council,1002405,23650,22/05/2023,324.38,0,Residential Placements,20208,47580,Residential Property Sales,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1139787,23660,22/05/2023,"3,896.25",0,Residential Placements,20208,47580,Residential Property Sales,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,GILNOW PRIMARY SCHOOL,1139785,23688,24/05/2023,"1,000.00",0,St John Vianney -General,10215,63701,Grants,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED221,St John Vianney Catholic
Blackpool Council,GILNOW PRIMARY SCHOOL,1139785,23690,24/05/2023,"2,000.00",0,St John Vianney -General,10215,63013,Educational Equipment Consumables,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED221,St John Vianney Catholic
Blackpool Council,FAMILY SOCIETY T/A ADOPTION FOCUS,1139779,23701,24/05/2023,"33,871.00",0,Adoption Services,10528,63420,Adoption Agency Fees,Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
Blackpool Council,PAY PARTNERS LIMITED CLIENT ACCOUNT,1139636,23702,22/05/2023,"1,779.01",0,Ongoing Direct Payments,20454,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,PAY PARTNERS LIMITED CLIENT ACCOUNT,1139684,23703,22/05/2023,761.22,0,Ongoing Direct Payments,20454,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1139770,23704,22/05/2023,912,0,Alcohol Abuse Residential,20300,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,PAY PARTNERS LIMITED CLIENT ACCOUNT,1139768,23706,22/05/2023,"2,197.87",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003326,23707,22/05/2023,"1,322.00",0,Alcohol Abuse Residential,20300,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Limited Client Account,1006049,23708,22/05/2023,"1,240.92",0,Direct Payments,10563,65604,Direct Payments,Children's Services,,CHISER,Children's Services,JCKA,Children With Disabilities,JCKA2,Children With Disabilities
Blackpool Council,Blackpool Council,1002405,23719,24/05/2023,"20,692.95",0,Residential Placements,20208,47580,Residential Property Sales,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,On A Roll Sandwich Company,1002124,23732,22/05/2023,"1,383.54",0,Highfield Kitchen,30078,63101,Provisions,Community & Env Services,,BPLSER,Community & Env Services,CATERG,Catering Services,CATOTH1,Other Catering
Blackpool Council,On A Roll Sandwich Company,1002124,23734,22/05/2023,431.52,0,Highfield Kitchen,30078,63101,Provisions,Community & Env Services,,BPLSER,Community & Env Services,CATERG,Catering Services,CATOTH1,Other Catering
Blackpool Council,REDACTED PERSONAL DATA,1000285,23768,22/05/2023,250,0,Staying Put,10535,65551,Rent and Rent Bonds,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1002413,23783,22/05/2023,250,0,Staying Put,10535,65551,Rent and Rent Bonds,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1004194,23831,24/05/2023,"1,000.00",0,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,I Care Gb Limited,1000036,23854,23/05/2023,"16,336.67",0,Community Support Services,20438,64512,Other Care Block Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Ellis & York Ltd,1001921,23860,23/05/2023,740.38,123.4,Moor Park Leisure Centre,40008,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDLC,Buildings - Leisure Centres
Blackpool Council,Ellis & York Ltd,1001921,23862,23/05/2023,922.16,153.69,General Overheads,30151,61012,Maintenance Private Contractor,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,TRAMWAY,Tramway
Blackpool Council,Ellis & York Ltd,1001921,23864,24/05/2023,329.71,54.95,Sure Start Tab,40044,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDCH,Buildings -Childrens
Blackpool Council,Ellis & York Ltd,1001921,23868,24/05/2023,960,160,Bickerstaffe,40062,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDBH,Buildings - Bickerstaffe House
Blackpool Council,Ellis & York Ltd,1001921,23872,31/05/2023,536.48,89.41,Central Drive 45-49,40205,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,INVTOT,Investments Portfolio,FMAABA,Central Drive
Blackpool Council,Ellis & York Ltd,1001921,23874,31/05/2023,409.09,68.18,Al Sports Areas,40012,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDLC,Buildings - Leisure Centres
Blackpool Council,Sbg Contracts Ltd T/A Blackpool Fylde Glass,1002000,23882,31/05/2023,352.8,58.8,Al Sports Areas,40012,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDLC,Buildings - Leisure Centres
Blackpool Council,Pjm Construction Nw Ltd,1002713,23886,23/05/2023,"4,432.36",738.73,Project Recharges Holding A/C,40124,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,BLMTCE,Building Maintenence,BLMTCE2,Building Maintenence
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,23887,23/05/2023,"1,075.20",179.2,Tmscp,40065,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDTM,Buildings - Talbot Multi Cp
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,23891,23/05/2023,319.2,53.2,Athena (Oxford Ctr),40048,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDCH,Buildings -Childrens
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,23892,23/05/2023,803.1,133.85,Moor Park Leisure Centre,40008,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDLC,Buildings - Leisure Centres
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,23899,23/05/2023,"3,285.90",547.65,Tower Festival Headland,40036,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDAAAA,Buildings - Operational
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,23905,24/05/2023,900,150,B'Pool Sports Centre,40011,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDLC,Buildings - Leisure Centres
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,23906,30/05/2023,"7,304.40","1,217.40",Suspense - Int - P2,99969,99969,Suspense - Int - P2,Not Applicable,,NA,Not Applicable,NA,Not Applicable,NA,Not Applicable
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,23907,31/05/2023,"1,221.60",203.6,B'Pool Sports Centre,40011,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDLC,Buildings - Leisure Centres
Blackpool Council,Coastal Construction T/A Simmons Construction,1000575,23914,23/05/2023,"8,556.00","1,426.00",Bonny Street - Police Station,50049,61012,Maintenance Private Contractor,Communication & Regeneration,,AMCPI,Communication & Regeneration,HJ,Growth & Prosperity Team,HJA1,Growth
Blackpool Council,Automatic Alarms Ltd,1000535,23915,25/05/2023,"1,093.36",182.23,Whiteholme Community Centre,50180,61171,Alarms,Resources,,TRSTOT,Resources,LB,Library Service,PTA1,Vacant/Underused
Blackpool Council,Automatic Alarms Ltd,1000535,23916,31/05/2023,569.66,94.94,Tmscp,50017,61171,Alarms,Resources,,TRSTOT,Resources,LB,Library Service,LB2,Library Service
Blackpool Council,5-Am Contact Contract Cleaning Ltd,1001018,23918,23/05/2023,792,132,Lonsdale (Coach Park),30156,61012,Maintenance Private Contractor,Community & Env Services,,BPLSER,Community & Env Services,PUBCON,Public Conveniences,PUBCON2,Public Convenie
Blackpool Council,5-Am Contact Contract Cleaning Ltd,1001018,23919,23/05/2023,420,70,Civic Centre Blackpool Magistrates,40156,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,INVTOT,Investments Portfolio,FMAEA,Civic Centre
Blackpool Council,South Shore Academy,1002451,23921,26/05/2023,"10,000.00",0,Continuum Of Provision,10444,63483,School Improvement,Children's Services,,CHISER,Children's Services,OTHL,Other Learning,OTHL2,Other Learning
Blackpool Council,Shorrock Trichem Limited,1000129,23966,23/05/2023,337.21,56.2,Woodlands -Headteacher,10364,61064,Delegated Maintenance,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED531,Woodlands
Blackpool Council,Sundry EFT Account,9999999,23990,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,23991,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,23993,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,23994,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,23995,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,23996,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,23997,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,23998,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,23999,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24000,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24001,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24002,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24003,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24004,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24005,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24006,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24007,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24009,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24010,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24011,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24013,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24014,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24015,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24016,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24017,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24018,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24019,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24020,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24021,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Sundry EFT Account,9999999,24022,23/05/2023,400,0,Energy Bills Support,65012,65014,Statutory Energy Council Tax Rebate,Contingencies,,CONTIN,Contingencies,CONTIN2,Contingencies,CONTIN4,Contingencies
Blackpool Council,Jg Kelley Fleetwood Ltd T/A Eas Electrical,1001498,24031,23/05/2023,474.86,79.14,The Willows,40049,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDCH,Buildings -Childrens
Blackpool Council,Ellis & York Ltd,1001921,24034,23/05/2023,669.02,111.5,Carleton Crematorium Services,61064,61012,Maintenance Private Contractor,Governance & Partnerships,,DEMTOT,Governance & Partnerships,LIFEVE1,Life Events Reg & Care,LIFEVE3,Life Events Reg & Care
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,24043,23/05/2023,357.6,59.6,Tmscp,40065,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDTM,Buildings - Talbot Multi Cp
Blackpool Council,Jack Cunliffe Blackpool Ltd,1000525,24044,23/05/2023,333,55.5,Coopers - 4 Ambleside Rd,40058,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,AE,Asset & Estate Management,BDAD,Buildings - Adult Services
Blackpool Council,Pip (Play Inclusion Project),1000175,24052,23/05/2023,"14,661.13",0,Short Breaks,10520,63801,Other Expenses,Children's Services,,CHISER,Children's Services,JAB,Locality,JAB2,Locality
Blackpool Council,Excel Fostering Limited,1001832,24054,23/05/2023,"3,824.38",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24055,23/05/2023,"3,909.90",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24056,23/05/2023,"4,040.23",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24057,23/05/2023,"4,025.62",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24058,23/05/2023,"4,159.81",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24059,23/05/2023,"7,959.00",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24060,23/05/2023,"5,571.30",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24061,23/05/2023,"4,059.30",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24062,23/05/2023,"4,194.61",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24063,23/05/2023,"10,254.30",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24064,23/05/2023,"10,596.11",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24065,23/05/2023,"6,166.80",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24066,23/05/2023,"6,372.36",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24067,23/05/2023,"3,812.02",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24068,23/05/2023,"3,939.08",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24069,23/05/2023,"3,316.95",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24070,23/05/2023,"3,316.95",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24071,23/05/2023,"3,779.73",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24072,23/05/2023,"3,884.76",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24073,23/05/2023,"3,316.95",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24074,23/05/2023,"3,316.95",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24075,23/05/2023,"3,779.73",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24076,23/05/2023,"3,884.76",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24077,23/05/2023,"7,126.11",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24078,23/05/2023,"1,090.70",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24079,23/05/2023,"2,072.33",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24080,23/05/2023,"3,212.11",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24081,23/05/2023,"1,252.84",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24082,23/05/2023,"2,380.41",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24083,23/05/2023,"3,689.63",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24084,23/05/2023,"1,079.79",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24085,23/05/2023,"2,051.61",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Excel Fostering Limited,1001832,24086,23/05/2023,"3,179.99",0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Family Care Fostering Ltd,1002397,24087,23/05/2023,761.16,0,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
