*,Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
LIST,Blackpool Council,Premier Care Limited,1003720,091985,14/09/2023,285.60,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091992,14/09/2023,599.76,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091993,14/09/2023,333.20,0.00,Homecare,20377,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091994,14/09/2023,266.56,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091997,14/09/2023,333.20,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091998,14/09/2023,276.08,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091999,14/09/2023,257.04,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092000,14/09/2023,252.28,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092001,14/09/2023,323.68,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092004,14/09/2023,304.64,0.00,Homecare,20296,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092005,14/09/2023,609.28,0.00,Homecare,20269,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092014,14/09/2023,399.84,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092138,14/09/2023,257.04,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092497,14/09/2023,252.28,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092502,14/09/2023,257.04,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092503,14/09/2023,609.28,0.00,Homecare,20269,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092506,14/09/2023,333.20,0.00,Homecare,20377,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092508,14/09/2023,399.84,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092510,14/09/2023,333.20,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092512,14/09/2023,599.76,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092524,14/09/2023,571.20,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092525,14/09/2023,314.16,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092528,14/09/2023,266.56,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092533,14/09/2023,314.16,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092534,14/09/2023,932.96,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092637,14/09/2023,323.68,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092638,14/09/2023,257.04,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092656,14/09/2023,323.68,0.00,Homecare,20296,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092657,14/09/2023,266.56,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092659,14/09/2023,285.60,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,092678,14/09/2023,257.04,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,095482,21/09/2023,263.39,0.00,Homecare,20364,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,095986,21/09/2023,257.04,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,095989,21/09/2023,304.64,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,095990,21/09/2023,932.96,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,095992,21/09/2023,266.56,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,095995,21/09/2023,428.40,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,095996,21/09/2023,571.20,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,095998,21/09/2023,323.68,0.00,Respite Care,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,096000,21/09/2023,266.56,0.00,Homecare,20364,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,096002,21/09/2023,333.20,0.00,Homecare,20377,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,096010,21/09/2023,599.76,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,096012,21/09/2023,333.20,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,096017,21/09/2023,609.28,0.00,Homecare,20269,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,096023,21/09/2023,323.68,0.00,Homecare,20296,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,096024,21/09/2023,323.68,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,096025,21/09/2023,380.80,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,096228,21/09/2023,252.28,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,096245,21/09/2023,285.60,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,096248,21/09/2023,266.56,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,096267,21/09/2023,266.56,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,101853,28/09/2023,"4,193.08",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,101854,28/09/2023,"4,193.08",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,101855,28/09/2023,"4,193.08",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102080,28/09/2023,266.56,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102082,28/09/2023,"4,193.08",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102083,28/09/2023,"4,193.08",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102084,28/09/2023,"4,193.08",0.00,Supported Living / Group Homes,20139,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102400,28/09/2023,266.56,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102401,28/09/2023,932.96,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102403,28/09/2023,323.68,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102408,28/09/2023,266.56,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102410,28/09/2023,571.20,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102411,28/09/2023,428.40,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102414,28/09/2023,304.64,0.00,Homecare,20364,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102423,28/09/2023,333.20,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102424,28/09/2023,599.76,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102427,28/09/2023,399.84,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102428,28/09/2023,276.08,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102431,28/09/2023,333.20,0.00,Homecare,20377,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102432,28/09/2023,252.28,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102455,28/09/2023,333.20,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102458,28/09/2023,323.68,0.00,Homecare,20296,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102460,28/09/2023,285.60,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102461,28/09/2023,266.56,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,102462,28/09/2023,257.04,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Valtech Limited,1003725,071547,1/09/2023,740.23,123.37,Blue Badge Reform,40098,63401,General Services,Resources,,TRSTOT,Resources,FCAD,Customer First,FCAD2,Customer First
LIST,Blackpool Council,Dr D Patrick - Esengo Ventures Limited,1003727,089070,8/09/2023,"8,298.01","1,383.00",Safeguarding Vulnerable Adults,20031,64501,Private Contractors,Adult Services,,ADULTS,Adult Services,ADMHLD,Mh And Ld,AMH1,Mental Health
