Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
Blackpool Council,Supported Homes Ltd,1003456,114891,20/10/2023,"2,014.80",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Supported Homes Ltd,1003456,114892,20/10/2023,"2,018.04",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Potens,1004666,114893,20/10/2023,"2,748.44",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,The Belmar Nursing Home,1000464,114894,20/10/2023,"1,778.38",0,Complex Cases,20221,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Deafway,1000230,114895,20/10/2023,"2,964.00",0,Complex Cases,20169,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,The Belmar Nursing Home,1000464,114896,20/10/2023,"1,363.96",0,Complex Cases,20376,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Supported Homes Ltd,1003456,114897,20/10/2023,"2,020.36",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,North Shore Nursing Home,1000287,114899,20/10/2023,"2,817.76",0,Complex Cases,20169,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Supported Homes Ltd,1003456,114900,20/10/2023,"1,830.92",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Belsfield House Care Home,1001718,114901,20/10/2023,"4,649.88",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Supported Homes Ltd,1003456,114902,20/10/2023,"2,764.80",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Rossall Nursing Home,1003017,114903,20/10/2023,"4,609.60",0,Complex Cases,20182,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Supported Homes Ltd,1003456,114904,20/10/2023,"2,764.80",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,The Disabilities Trust,1002311,114905,20/10/2023,"4,747.60",0,Complex Cases,20347,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Priory Court Developments,1000166,114906,20/10/2023,"1,680.82",0,Complex Cases,20233,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,St Stephens Care Home,1000280,114907,20/10/2023,"2,801.32",0,Complex Cases,20154,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Northern Healthcare Ltd,1004254,114908,20/10/2023,"2,039.40",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Potens,1004666,114909,20/10/2023,"1,637.00",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Belsfield House Care Home,1001718,114910,20/10/2023,"5,590.56",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Langley House Trust,1001235,114911,20/10/2023,"4,429.00",0,Complex Cases,20154,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Rossall Nursing Home,1003017,114912,20/10/2023,"2,801.32",0,Complex Cases,20209,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Rossall Nursing Home,1003017,114913,20/10/2023,"4,336.56",0,Complex Cases,20209,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Rossall Nursing Home,1003017,114914,20/10/2023,"5,591.22",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,St Stephens Care Home,1000280,114915,20/10/2023,"3,500.64",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,North Shore Nursing Home,1000287,114917,20/10/2023,"5,589.74",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Belsfield House Care Home,1001718,114918,20/10/2023,"6,515.70",0,Complex Cases,20209,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Rossall Nursing Home,1003017,114919,20/10/2023,"3,264.92",0,Complex Cases,20209,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Thistle Manor,1002387,114920,20/10/2023,"4,007.44",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Thistle Manor,1002387,114921,20/10/2023,"4,496.60",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Thistle Manor,1002387,114922,20/10/2023,"4,723.84",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Richmond Fellowship,1000922,114923,20/10/2023,"2,525.64",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Rossall Nursing Home,1003017,114924,20/10/2023,"3,742.04",0,Complex Cases,20209,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Oakleaf Care Ltd,1005202,114925,20/10/2023,"3,504.06",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Oakleaf Care Ltd,1005202,114926,20/10/2023,"3,682.20",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Apple Best Care Ltd - Apple Care Home,1005265,114927,20/10/2023,"1,509.72",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,North Shore Nursing Home,1000287,114928,20/10/2023,"8,363.40",0,Complex Cases,20503,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,North Shore Nursing Home,1000287,114929,20/10/2023,"4,204.16",0,Complex Cases,20136,64201,Joint Authorities,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Prosperity Children's Services Ltd,1004950,114934,24/10/2023,"3,648.70",0,Lac Financial Assistance,10544,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Blackpool Entertainment Company Limited,1002564,114936,24/10/2023,"3,790.24",631.71,Supporting Our Children,10510,63801,Other Expenses,Children's Services,,CHISER,Children's Services,JBT,Looked After Children,JBT2,Looked After Children
Blackpool Council,Right Start Day Nurseries T/A Ashcroft Day Nursery,1000478,114940,25/10/2023,337.5,0,Sct17,10545,65510,Nursery,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Ccats Ltd,1001627,114943,24/10/2023,360,0,Sct17,10545,64820,Therapy,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Ccats Ltd,1001627,114945,24/10/2023,360,0,Sct17,10545,64820,Therapy,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1006199,114951,20/10/2023,767,0,Leaving Care,10530,65551,Rent and Rent Bonds,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
Blackpool Council,Key Engineering Supplies Ltd,1000771,114954,31/10/2023,727.62,8.08,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services,,ZBPLSER,Balance Sheet Blackpool Services,ZBPLSER2,Balance Sheet Blackpool Services,ZBPLSER4,Balance Sheet Blackpool Services
Blackpool Council,Key Engineering Supplies Ltd,1000771,114956,24/10/2023,398.8,16.16,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services,,ZBPLSER,Balance Sheet Blackpool Services,ZBPLSER2,Balance Sheet Blackpool Services,ZBPLSER4,Balance Sheet Blackpool Services
Blackpool Council,Annacliffe Residential Home,1000488,114959,20/10/2023,"1,918.26",0,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Annacliffe Residential Home,1000488,114961,20/10/2023,"1,918.26",0,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Fylde Care 2004 Ltd,1000388,114962,20/10/2023,836.92,0,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Barchester Healthcare,1000278,114963,20/10/2023,"1,049.84",0,Residential Placements,20418,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Ashbourne Lodge Jm Ltd,1000288,114964,20/10/2023,819.68,0,Residential Placements,20435,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Arc Community Care Ltd - Rosehaven,1002967,114966,20/10/2023,940.92,0,Residential Placements,20346,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Arc Community Care Ltd - Rosehaven,1002967,114967,20/10/2023,962.9,0,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Manor Homes (Poulton) Ltd,1000242,114968,20/10/2023,"1,425.48",0,Nursing Placements,20360,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Conifers Rest Home Business A/C,1000407,114969,20/10/2023,"1,518.68",0,Residential Placements,20208,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Barchester Healthcare,1000278,114970,20/10/2023,"1,100.00",0,Residential Placements,20251,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Thornton Care Ltd (Thornton Lodge),1000389,114971,20/10/2023,"1,196.76",0,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Parkview Care Home,1003955,114972,20/10/2023,810.66,0,Nursing Placements,20434,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Qualia Care Ltd T/A Gilwood Lodge,1002847,114973,20/10/2023,"1,066.90",0,Nursing Placements,20167,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Moriah House Limited,1004036,114974,20/10/2023,818.56,0,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Thornlea Care Home,1000090,114975,20/10/2023,517.86,0,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Barchester Healthcare,1000278,114977,20/10/2023,"1,514.50",0,Nursing Placements,20455,64506,Nursing Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Arc Community Care Ltd - Rosehaven,1002967,114978,20/10/2023,906.62,0,Residential Placements,20435,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pnp Care Homes Ltd,1003031,114979,20/10/2023,887.34,0,Residential Placements,20220,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Highcroft Care Blackpool Ltd,1000184,114981,20/10/2023,936.62,0,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Bupa Care Homes (Gl)  Limited - Mount Hall,1004097,114982,20/10/2023,401.38,0,Residential Placements,20391,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Arrowsmith Rest Home Ltd -Westfield Rest Home,1000301,114983,20/10/2023,950.32,0,Residential Placements,20232,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Annacliffe Residential Home,1000488,114985,20/10/2023,"1,798.52",0,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Susash Blackpool Ltd - Carlin Lodge,1003846,114987,20/10/2023,"1,302.50",0,Residential Placements,20474,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Red Oak Rest Home,1000152,114988,20/10/2023,"1,266.94",0,Residential Placements,20153,64505,Residential Homes,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
