Body_Code,Body_Name,Service,Posting Date,GL Code,GL Code Desc,Doc Number,Doc Net Amount,Supplier Name
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111731450,"14,011.52",SEEABILITY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,NURSERY ED FUND,13/08/2024,5537,Payments to Other Establishments,3111734495,"14,012.46",Rabia Sharma
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,12/08/2024,5685,Funded Nursing Care - OCC Placements,3111733736,"14,013.72",The Cotswold Home
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 MH - OBC Contract,12/08/2024,5686,Residential Home Bed,3111731727,"14,013.82",ALBANY CARE (NORTHAMPTON)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,BSIP Rural Bus Services,10/08/2024,5781,Payments to Transport Operators,3500107459,"14,038.24",Thames Travel (Wallingford) Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111734161,"14,040.21",Uniq healthcare
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,BSIP Rural Bus Services,10/08/2024,5781,Payments to Transport Operators,3500107471,"14,162.50",Pulham & Sons (Coaches) Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,,23/08/2024,1487,Political Party Deductions,3111740280,"14,198.39",Salary Finance Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,CONCESSIONARY FARES,10/08/2024,5781,Payments to Transport Operators,3500107470,"14,254.67",Pulham & Sons (Coaches) Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Hospital Discharge and Reablement,16/08/2024,4940,Other Services,2201258494,"14,323.10",Direct Link Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,BUS SUBSIDY,10/08/2024,5781,Payments to Transport Operators,3500107432,"14,362.00",Stagecoach Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111733234,"14,374.57",HEATHCOTES (MOULTON) M LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SIGNING & LINING,21/08/2024,5526,Payments to Private Contractors,2201259227,"14,394.54",Milestone Infrastructure Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,27/08/2024,5899,Adult Social Care - Direct Payments,3111742163,"14,403.36",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Advocacy contract,12/08/2024,4861,Hired and Contracted Services,2201257679,"14,406.24",Community Connex Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,High Cost INMSS Placements,02/08/2024,5500,Payments to Other Local Authorities,3111728795,"14,422.20",BRUNEL ACADEMIES TRUST
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,27/08/2024,5899,Adult Social Care - Direct Payments,3111742282,"14,426.16",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN Alternative Provision,29/08/2024,5554,Childrens' Social Care - Direct Payments,3111742898,"14,509.53",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,COMM DRAWDOWN FUNDNG,15/08/2024,8510,Other expenses,2201258338,"14,510.74",Aspinall Verdi LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN Alternative Provision,30/08/2024,4861,Hired and Contracted Services,3111743331,"14,513.35",St. James CofE Primary School
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111731640,"14,590.24",Autism at Kingwood Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,COMM DRAWDOWN FUNDNG,27/08/2024,8004,Design Consultant,2201260102,"14,597.00",Aspinall Verdi LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Personal Health Budgets  - U65,27/08/2024,5899,Adult Social Care - Direct Payments,3111742325,"14,604.80",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111731397,"14,606.10",SEEABILITY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,UTILITIES,22/08/2024,3950,Gas,2201259375,"14,619.15",Total Gas & Power Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111733585,"14,641.96",Salutem Shared Services Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LD Continuing Care - Sup at Home - U65,27/08/2024,5899,Adult Social Care - Direct Payments,3111742051,"14,693.24",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,ICT Operations & Maintenance,07/08/2024,4495,IT Software,2201256431,"14,754.64",8 * 8 UK Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,CAP CHRGES-SPEC SCHS,15/08/2024,8102,Payments to main contractor,2201258388,"14,790.06",Corde Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Physical Sypport,12/08/2024,5685,Funded Nursing Care - OCC Placements,3111733678,"14,809.44",St Lukes Nursing Home (Oxford)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5685,Funded Nursing Care - OCC Placements,3111733103,"14,840.68",GCH (St Katherines) Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Learning Disability,12/08/2024,5688,Supported Living,3111731402,"14,856.79",Autism at Kingwood Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,COMM DRAWDOWN FUNDNG,28/08/2024,8102,Payments to main contractor,2201260306,"14,915.49",Milestone Infrastructure Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111732252,"14,979.20",SEEABILITY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,12/08/2024,5685,Funded Nursing Care - OCC Placements,3111733004,"14,985.57",Freeland House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Hospital Discharge and Reablement,16/08/2024,5699,Home Support – Home First,2201258484,"15,000.00",Care Outlook Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Active Travel Capability Fund,19/08/2024,5195,Grant Aid and Donations,2201258597,"15,000.00",Oxford City Council
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home 65+ Memory & Cognition,21/08/2024,5899,Adult Social Care - Direct Payments,3111739851,"15,000.00",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111734073,"15,000.90",Autism at Kingwood Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,PSYCHOLOGY SERVICE,27/08/2024,2040,Agency Staff,2201259993,"15,068.90",Comensura Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LEAVING CARE CITY 1,07/08/2024,3945,Rent,2201256499,"15,078.00",IQSA (Athena) Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Community Grant Initiative,10/08/2024,5781,Payments to Transport Operators,3500107472,"15,112.50",Pulham & Sons (Coaches) Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes2Inspire Block,28/08/2024,5558,Children's Placements - On-Contract,3111742725,"15,153.15",Homes 2 Inspire Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes2Inspire Block,28/08/2024,5558,Children's Placements - On-Contract,3111742727,"15,153.15",Homes 2 Inspire Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes2Inspire Block,28/08/2024,5558,Children's Placements - On-Contract,3111742728,"15,153.15",Homes 2 Inspire Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes2Inspire Block,28/08/2024,5558,Children's Placements - On-Contract,3111742731,"15,153.15",Homes 2 Inspire Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes2Inspire Block,28/08/2024,5558,Children's Placements - On-Contract,3111742732,"15,153.15",Homes 2 Inspire Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes2Inspire Block,28/08/2024,5558,Children's Placements - On-Contract,3111742735,"15,153.15",Homes 2 Inspire Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111731648,"15,223.48",Autism at Kingwood Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,POST 16 SEN,21/08/2024,5537,Payments to Other Establishments,3111739872,"15,247.00",The Gallery Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LD Continuing Care - Sup at Home - 65+,27/08/2024,5899,Adult Social Care - Direct Payments,3111741566,"15,257.36",Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Personal Health Budgets  - U65,27/08/2024,5899,Adult Social Care - Direct Payments,3111742405,"15,339.52",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,HIF2 Team,22/08/2024,2040,Agency Staff,2201259358,"15,348.30",ATKINSREALIS PPS LIMITED
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,13/08/2024,5682,Respite - LD Block Contracts,3111735535,"15,353.27",The Brandon Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,27/08/2024,5899,Adult Social Care - Direct Payments,3111742420,"15,377.92",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111734179,"15,422.50",White Leaf Support Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,CONCESSIONARY FARES,10/08/2024,5781,Payments to Transport Operators,3500107439,"15,480.00",Stagecoach Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Personal Health Budgets  - U65,27/08/2024,5899,Adult Social Care - Direct Payments,3111742138,"15,496.88",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Transport Monitoring,07/08/2024,4496,Equipment Maintenance,2201256548,"15,520.08",Clearview Intelligence Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,OBESITY - ADULTS,06/08/2024,4859,Medical and Counselling Fees,2201256113,"15,562.00",THRIVE TRIBE LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,BUS SUBSIDY,10/08/2024,5781,Payments to Transport Operators,3500107421,"15,570.65",Oxford Bus Company Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,12/08/2024,5686,Residential Home Bed,3111732850,"15,633.42",Orders of St John
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111731654,"15,646.59",Autism at Kingwood Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,YP PATHWAY,28/08/2024,5604,Single Mainstream Bed,3111742721,"15,656.33",Connection
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Personal Health Budgets  - U65,27/08/2024,5899,Adult Social Care - Direct Payments,3111742352,"15,671.80",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LD Continuing Care - Sup at Home - U65,27/08/2024,5899,Adult Social Care - Direct Payments,3111741711,"15,737.12",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111732261,"15,799.07",SEEABILITY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111734068,"15,855.61",Autism at Kingwood Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Community Grant Initiative,10/08/2024,5781,Payments to Transport Operators,3500107416,"15,887.50",Oxford Bus Company Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,12/08/2024,5686,Residential Home Bed,3111733362,"15,923.35",LEONARD CHESHIRE DISABILITY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,NURSERY ED FUND,13/08/2024,5537,Payments to Other Establishments,3111734581,"15,929.34",Hayley Murdoch
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,20/08/2024,5899,Adult Social Care - Direct Payments,3111739044,"15,948.60",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111732251,"15,953.22",Caretech Community Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,BUS SUBSIDY,10/08/2024,5781,Payments to Transport Operators,3500107436,"16,000.00",Stagecoach Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,PARENT & BABY,07/08/2024,5558,Children's Placements - On-Contract,3111730257,"16,014.26",Savannah Lodge Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111732104,"16,018.14",Elmfield Cottage
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111734111,"16,141.04",PRECIOUS HOMES LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111734097,"16,175.36",Medirite24 Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 MH OBC Contract,12/08/2024,5688,Supported Living,3111734009,"16,177.86",Brook House Residential
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Personal Health Budgets  - U65,27/08/2024,5899,Adult Social Care - Direct Payments,3111741348,"16,185.60",Purple Conversation Com In Co (DP)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,PLACEMENTS- RELEVANT,06/08/2024,5161,Adoption Expenses - Fees and Expenses,2201256182,"16,219.00",Response Organisation
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,12/08/2024,5686,Residential Home Bed,3111733178,"16,243.55",METHODIST HOMES
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LANDLORD & TENANT,25/08/2024,4001,Uniform Business Rates,3500107720,"16,244.00",Oxford City Council
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,COMM DRAWDOWN FUNDNG,21/08/2024,8102,Payments to main contractor,2201259208,"16,258.00",Milestone Infrastructure Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111732249,"16,333.19",SEEABILITY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111732255,"16,333.19",SEEABILITY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111732264,"16,333.19",SEEABILITY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,STI TESTING+TREATMEN,02/08/2024,4940,Other Services,3111730852,"16,358.00",Buckinghamshire Healthcare NHS Trus
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Hospital Discharge and Reablement,12/08/2024,5699,Home Support – Home First,3111731486,"16,436.00",All Care GB Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,OCCUPATIONAL HEALTH,07/08/2024,4859,Medical and Counselling Fees,2201256365,"16,463.44",People Asset Management
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,27/08/2024,5899,Adult Social Care - Direct Payments,3111742187,"16,481.88",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Physical Support,20/08/2024,5899,Adult Social Care - Direct Payments,3111739050,"16,487.04",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,CEF LCS,29/08/2024,5039,IT Services,2201260484,"16,500.00",Me Learning Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,THORNHILL P & R,25/08/2024,4001,Uniform Business Rates,3500107818,"16,509.00",South Oxfordshire District Council
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Autism / Abated,12/08/2024,5686,Residential Home Bed,3111733556,"16,514.98",Rhodsac Community Living Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,COMM DRAWDOWN FUNDNG,01/08/2024,8511,Legal Fees & expenses,3111728194,"16,521.00",Burges Salmon
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes2Inspire Block,28/08/2024,5558,Children's Placements - On-Contract,3111742724,"16,536.97",Homes 2 Inspire Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111732118,"16,544.35",Elmfield Cottage
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Personal Health Budgets  - U65,27/08/2024,5899,Adult Social Care - Direct Payments,3111741718,"16,659.84",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,"ADVICE, PREV +  PROM",26/08/2024,4861,Hired and Contracted Services,3500107840,"16,666.67",Oxford University Hospitals NHS FT
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Community Grant Initiative,10/08/2024,5781,Payments to Transport Operators,3500107484,"16,669.05",Ability (Northants)
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111734013,"16,696.64",Elmfield Cottage
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,NURSERY ED FUND,13/08/2024,5537,Payments to Other Establishments,3111734506,"16,718.94",Kerry Wilkins
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,UASC 16&17,28/08/2024,5785,Client Lodgings and Accommodation,3111742665,"16,774.37",Stonewater Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LD Continuing Care - Sup at Home - U65,27/08/2024,5899,Adult Social Care - Direct Payments,3111742292,"16,781.04",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,ENHANCED PROVISION IN MAINSTREAM,06/08/2024,5537,Payments to Other Establishments,3111729225,"16,785.11",St Johns Academy Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Community Support Service Central costs,19/08/2024,4270,Vehicle - Hire Charges,2201258628,"16,832.32",London Hire
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Community Support Service Central costs,22/08/2024,4270,Vehicle - Hire Charges,2201259372,"16,832.32",London Hire
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,High Cost INMSS Placements,02/08/2024,5537,Payments to Other Establishments,3111728824,"16,832.41",Forest Farm
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Eng & Assurance,29/08/2024,2040,Agency Staff,2201260540,"16,839.85",ATKINSREALIS PPS LIMITED
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,CONCESSIONARY FARES,10/08/2024,5781,Payments to Transport Operators,3500107430,"16,841.07",Stagecoach Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111733942,"16,884.63",William Blake House
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Continuing Care - Support at Home - U65,12/08/2024,5688,Supported Living,3111731453,"16,899.51",SEEABILITY
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,NURSERY ED FUND,13/08/2024,5537,Payments to Other Establishments,3111734595,"16,969.68",Nicola Williams
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,27/08/2024,5899,Adult Social Care - Direct Payments,3111742224,"16,975.28",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111733428,"16,982.95",Midway Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,COMM DRAWDOWN FUNDNG,22/08/2024,8102,Payments to main contractor,2201259407,"17,049.34",Milestone Infrastructure Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111733538,"17,088.04",Pharos Care Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Mainstream Res,28/08/2024,5558,Children's Placements - On-Contract,3111742825,"17,142.86",Aone Children’s Services LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,CONCESSIONARY FARES,10/08/2024,5781,Payments to Transport Operators,3500107434,"17,157.00",Stagecoach Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111732661,"17,206.92",Cygnet Learning Disabilities Midlan
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111734174,"17,267.75",UNITED RESPONSE
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,COMM DRAWDOWN FUNDNG,21/08/2024,8102,Payments to main contractor,2201259269,"17,273.23",Milestone Infrastructure Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,12/08/2024,5686,Residential Home Bed,3111733277,"17,457.14",Huntercombe Hall Care Home
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,COMM DRAWDOWN FUNDNG,15/08/2024,8004,Design Consultant,2201258335,"17,470.50",FCC Environment (UK) Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111733488,"17,483.65",NOBLE CARE LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Fleet Operational,16/08/2024,4201,Purchase of Vehicle,2201258472,"17,500.00",CARS REMARKETING LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,DIRECTOR'S OFFICE,19/08/2024,4641,Catering Provisions,2201258631,"17,648.80",Ignite Sport UK
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111732549,"17,921.54",CLEARWATER CARE (HACKNEY) LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,OCCUPATIONAL HEALTH,07/08/2024,4859,Medical and Counselling Fees,2201256366,"17,965.40",People Asset Management
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,CONCESSIONARY FARES,10/08/2024,5781,Payments to Transport Operators,3500107427,"17,974.00",Stagecoach Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,12/08/2024,5686,Residential Home Bed,3111733071,"18,000.00",LAWTON GROUP LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,SEN Miscellaneous Expenditure,28/08/2024,5554,Childrens' Social Care - Direct Payments,3111742511,"18,017.17",Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,,15/08/2024,1272,S106 Deposits/Bonds,3111738100,"18,149.94",OCC One Time Vendor
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111732546,"18,171.76",Cima Care (Burton) Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111731479,"18,184.24",Style Acre
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,LD Continuing Care - Sup at Home - U65,12/08/2024,5688,Supported Living,3111731430,"18,185.00",H F TRUST LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,CAP CHRGES-PRIM SCHS,23/08/2024,8102,Payments to main contractor,2201259579,"18,270.00",Millane Contract Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111733271,"18,277.87",HOME FROM HOME CARE LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Over 65 Memory & Cognition,12/08/2024,5685,Funded Nursing Care - OCC Placements,3111733200,"18,314.12",Cedar Court Care Home
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111734110,"18,325.99",PRECIOUS HOMES LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,BSIP Rural Bus Services,20/08/2024,5781,Payments to Transport Operators,3500107593,"18,331.50",Grayline Coaches
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111734141,"18,463.51",Style Acre
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,COMM DRAWDOWN FUNDNG,13/08/2024,8350,Furniture & Equipment costing More than £6000,2201257904,"18,509.00",Littlethorpe of Leicester Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,ELECTRICAL ENERGY,29/08/2024,3951,Electricity,2201260550,"18,529.57",EDF Energy Customers Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Care Homes - Under 65 Leaning Disability,12/08/2024,5686,Residential Home Bed,3111733547,"18,540.12",Progress Adult Services Ltd
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,POST 16 SEN,21/08/2024,5537,Payments to Other Establishments,3111739866,"18,604.00",The Propeller Academy Trust
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111734029,"18,636.00",HAVEN CARE SERVICES LTD
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Support at Home U65 Learning Disability,12/08/2024,5688,Supported Living,3111734069,"18,762.44",Autism at Kingwood Limited
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Hospital Discharge and Reablement,12/08/2024,5699,Home Support – Home First,3111731492,"18,784.00",Eleanor Nursing & Social Care Ltd
