Directorate,Service,Supplier,Transaction Number,Transaction Date,Payment Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Neighbourhood Services and Resources,COMMUNITY SERVICES,WICKSTEED LEISURE LTD,55587029,18/10/2024,15/11/2024,"2,508.68",Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,WOODS HYDRAULIC SERVICE LTD T/A PIRTEK CLEVELAND,57725261,04/11/2024,15/11/2024,"1,698.15",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,YOUR NRG LTD,55588847,04/11/2024,29/11/2024,"3,600.90",Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS
Neighbourhood Services and Resources,COMMUNITY SERVICES,YOUR NRG LTD,55587378,22/10/2024,19/11/2024,"14,620.56",Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS
Neighbourhood Services and Resources,COMMUNITY SERVICES,YOUR NRG LTD,55586685,14/10/2024,08/11/2024,"17,378.09",Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS
Neighbourhood Services and Resources,COMMUNITY SERVICES,YOUR NRG LTD,55587200,21/10/2024,15/11/2024,"3,710.17",Vehicle Fuel,TRANSPORT,DIRECT TRANSPORT COSTS
Neighbourhood Services and Resources,Democratic and Administration,CIVICA,55586928,18/10/2024,06/11/2024,"10,819.87",Ict Hardware Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Democratic and Administration,TRAVELPERK UK IRL LIMITED,55587414,23/10/2024,20/11/2024,515.95,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Democratic and Administration,TRAVELPERK UK IRL LIMITED,55588078,30/10/2024,27/11/2024,"1,018.50",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Democratic and Administration,TRAVELPERK UK IRL LIMITED,55588078,30/10/2024,27/11/2024,616.28,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Democratic and Administration,WHISTL UK LIMITED,55587630,27/10/2024,22/11/2024,"1,140.91",Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Democratic and Administration,WHISTL UK LIMITED,55589224,03/11/2024,29/11/2024,"1,141.56",Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Democratic and Administration,WHISTL UK LIMITED,55587061,20/10/2024,15/11/2024,"1,678.61",Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,700 CLUB,55587947,24/10/2024,15/11/2024,"1,680.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,ALLIED PUBLICITY SERVICES,55588090,29/10/2024,26/11/2024,999.29,Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,CRITIQOM LIMITED,55588227,31/10/2024,28/11/2024,686.17,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,CRITIQOM LIMITED,55588228,31/10/2024,28/11/2024,"3,476.87",Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,CRITIQOM LIMITED,55588227,31/10/2024,28/11/2024,686.18,Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,CRITIQOM LIMITED,55588228,31/10/2024,28/11/2024,"3,476.88",Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,G & A SECURITY,55589330,01/10/2024,29/11/2024,"3,336.83",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Housing General Fund,G & A SECURITY,55589331,01/11/2024,29/11/2024,"3,583.36",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Housing General Fund,GOOSEPOOL HOTEL DARLINGTON DND GROUP LTD,55589226,03/11/2024,29/11/2024,"6,491.69",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,GOOSEPOOL HOTEL DARLINGTON DND GROUP LTD,55587062,20/10/2024,15/11/2024,"6,441.69",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,GOOSEPOOL HOTEL DARLINGTON DND GROUP LTD,55587611,27/10/2024,22/11/2024,"6,216.68",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,HQN LTD,55588088,29/10/2024,19/11/2024,"1,417.50",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Neighbourhood Services and Resources,Housing General Fund,NEC SOFTWARE SOLUTIONS,55588200,30/10/2023,19/11/2024,750,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Neighbourhood Services and Resources,Housing General Fund,NEC SOFTWARE SOLUTIONS,55586783,17/10/2024,14/11/2024,675,Ict Hardware Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,NEC SOFTWARE SOLUTIONS,55588200,30/10/2023,19/11/2024,750,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Neighbourhood Services and Resources,Housing General Fund,NEC SOFTWARE SOLUTIONS,55586783,17/10/2024,14/11/2024,675,Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Housing General Fund,TKB HOUSING CIC,55587287,22/10/2024,19/11/2024,532.5,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TKB HOUSING CIC,55587803,22/10/2024,19/11/2024,654.5,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TKB HOUSING CIC,55587249,07/11/2024,08/11/2024,"9,502.50",Grants,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Neighbourhood Services and Resources,Housing General Fund,TKB HOUSING CIC,55588794,04/11/2024,29/11/2024,864.5,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TOAST PROPERTIES,55588674,18/11/2024,22/11/2024,"6,600.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TOAST PROPERTIES,55588273,15/11/2024,22/11/2024,650,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TOAST PROPERTIES,55587006,04/11/2024,08/11/2024,"5,320.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TOAST PROPERTIES,55587894,11/11/2024,14/11/2024,"5,660.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TOAST PROPERTIES,55589264,25/11/2024,28/11/2024,"6,720.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TOAST PROPERTIES,55586456,28/10/2024,05/11/2024,"1,385.83",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,TOAST PROPERTIES,55586945,25/10/2024,06/11/2024,"5,320.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Housing General Fund,WILKIN CHAPMAN LLP,55586340,14/10/2024,08/11/2024,"3,152.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Housing General Fund,WILKIN CHAPMAN LLP,55586340,14/10/2024,08/11/2024,881.55,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,HRA,ARCUS CONSULTING LLP,55588187,31/10/2024,28/11/2024,517,Responsive - Void E.P.C.,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,B & Q PLC,55587065,20/10/2024,15/11/2024,"1,229.17",Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,B & Q PLC,55587628,27/10/2024,22/11/2024,583.32,Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,B & Q PLC,55589228,03/11/2024,29/11/2024,583.32,Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,BCS PRESERVATION LIMITED,55586906,16/10/2024,13/11/2024,"1,290.00",Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,BCS PRESERVATION LIMITED,55587174,18/10/2024,15/11/2024,"1,500.00",Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,BCS RENDER SYSTEMS LTD,55588530,30/10/2024,27/11/2024,"11,274.84",Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,BCS RENDER SYSTEMS LTD,55587395,23/10/2024,20/11/2024,"11,786.25",Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,BRIEN & SON LOCKSMITHS,55588924,30/10/2024,27/11/2024,"1,356.31",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,HRA,BT TELEPHONE PAYMENT CENTRE,55588033,07/11/2024,22/11/2024,728,Telephone Costs,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,HRA,CAREIUM UK LIMITED,55587295,22/10/2024,19/11/2024,"1,280.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57725986,15/11/2024,22/11/2024,"2,994.51",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57725987,15/11/2024,22/11/2024,"1,453.49",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57725998,15/11/2024,22/11/2024,"1,332.11",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57726014,15/11/2024,22/11/2024,"4,279.59",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57726016,15/11/2024,22/11/2024,"1,144.51",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57726018,15/11/2024,22/11/2024,"2,297.63",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57726019,15/11/2024,22/11/2024,"2,658.53",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,CORONA ENERGY LTD,57726020,15/11/2024,22/11/2024,"3,094.52",Gas,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55586113,08/10/2024,05/11/2024,550.87,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55586589,11/10/2024,08/11/2024,648.17,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55586124,08/10/2024,05/11/2024,559.96,Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55587373,22/10/2024,19/11/2024,658.77,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55588859,31/10/2024,28/11/2024,616.14,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55588862,24/10/2024,26/11/2024,"1,299.85",Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55587171,18/10/2024,15/11/2024,591.6,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55587214,21/10/2024,15/11/2024,731.22,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55586924,14/10/2024,05/11/2024,528,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55586924,14/10/2024,05/11/2024,521.8,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55586609,15/10/2024,12/11/2024,532.16,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55586612,15/10/2024,12/11/2024,576.75,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EASBY FLOORING LTD,55586122,08/10/2024,05/11/2024,596.76,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,EDF ENERGY CUSTOMERS LTD,57724169,02/10/2024,06/11/2024,"1,576.13",Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,EDF ENERGY CUSTOMERS LTD,57724176,01/10/2024,06/11/2024,"1,113.32",Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,EDF ENERGY CUSTOMERS LTD,57724139,07/10/2024,06/11/2024,"2,515.14",Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,EDF ENERGY CUSTOMERS LTD,57724148,07/10/2024,06/11/2024,"1,737.01",Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,EDF ENERGY CUSTOMERS LTD,57724201,01/10/2024,06/11/2024,"1,213.41",Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,EDF ENERGY CUSTOMERS LTD,57724229,01/10/2024,06/11/2024,"1,136.79",Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,EDF ENERGY CUSTOMERS LTD,57724250,01/10/2024,06/11/2024,"1,119.19",Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,EDF ENERGY CUSTOMERS LTD,57724266,01/10/2024,06/11/2024,"1,932.66",Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,EDF ENERGY CUSTOMERS LTD,57724288,01/10/2024,06/11/2024,955.33,Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,EDF ENERGY CUSTOMERS LTD,57724291,01/10/2024,06/11/2024,"1,125.34",Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,HRA,GASTRONORTH,55585832,30/09/2024,05/11/2024,"2,658.24",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,HRA,LEGRAND ASSISTED LIVING AND HEALTHCARE,55587233,21/10/2024,20/11/2024,"9,452.04",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,HRA,LOCKWISE LTD,55587030,18/10/2024,15/11/2024,632,Repairs - Door Entry System,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,LYTESTREAM ELECTRICAL CONTRACTORS,55588377,31/10/2024,28/11/2024,792.57,Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,MITIE PROPERTY SERVICES (NORTH EAST) LTD,55586767,17/10/2024,14/11/2024,"3,198.61",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,HRA,MITIE PROPERTY SERVICES (NORTH EAST) LTD,55586750,17/10/2024,14/11/2024,588.13,Cyclical - External Painting,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,MITIE PROPERTY SERVICES (NORTH EAST) LTD,55586758,17/10/2024,14/11/2024,870.33,Cyclical - External Painting,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,NEWCASTLE CITY COUNCIL,55587007,01/10/2024,13/11/2024,"10,281.60",Furniture,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,HRA,ORCHARD INFORMATION SYSTEMS LTD,55586802,14/10/2024,12/11/2024,"8,055.62",Ict Software Purchase,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,HRA,OVO ENERGY,55586993,24/07/2024,08/11/2024,"1,398.27",Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,QUALITY SERVICES TODAY LTD,55587229,21/10/2024,15/11/2024,571.24,Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,RE:GEN SOLUTION,55588529,01/08/2024,21/11/2024,"1,395.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,HRA,SECURESHIELD LTD,55587375,22/10/2024,19/11/2024,"3,001.82",Repairs - Door Entry System,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Neighbourhood Services and Resources,HRA,STOCKTON ON TEES BOROUGH COUNCIL,55587590,24/10/2024,21/11/2024,605.78,Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,HRA,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,57725434,06/11/2024,19/11/2024,801.53,Water Charges,PREMISES,WATER SERVICES
Neighbourhood Services and Resources,HRA,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,57725435,06/11/2024,19/11/2024,514.94,Water Charges,PREMISES,WATER SERVICES
Neighbourhood Services and Resources,Legal and Procurement,ACCESS UK LTD,55587931,31/03/2024,15/11/2024,"5,437.50",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Legal and Procurement,ACCESS UK LTD,55587932,01/11/2024,15/11/2024,"2,456.49",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Legal and Procurement,ACCESS UK LTD,55587933,01/07/2024,15/11/2024,"5,437.50",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Legal and Procurement,ACCESS UK LTD,55587935,01/08/2024,15/11/2024,"2,215.50",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Legal and Procurement,ACCESS UK LTD,55587936,01/10/2024,15/11/2024,"2,215.50",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Legal and Procurement,APPLEBY HOPE & MATTHEWS SOLS,55587722,28/10/2024,22/11/2024,550,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,APPLEBY HOPE & MATTHEWS SOLS,55587724,28/10/2024,22/11/2024,550,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,APPLEBY HOPE & MATTHEWS SOLS,55587726,28/10/2024,22/11/2024,550,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,APPLEBY HOPE & MATTHEWS SOLS,55586719,16/10/2024,13/11/2024,650,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,APPLEBY HOPE & MATTHEWS SOLS,55588374,31/10/2024,28/11/2024,550,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,DERE STREET BARRISTERS,55588300,15/10/2024,19/11/2024,625,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,FELICITY HERDMAN,55589056,06/11/2024,26/11/2024,630,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,FORENSIC TESTING SERVICES LTD,55587809,22/10/2024,19/11/2024,666.93,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,FORENSIC TESTING SERVICES LTD,55587593,24/10/2024,21/11/2024,866.4,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,FOUNTAIN CHAMBERS,55588452,31/10/2024,28/11/2024,"2,900.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,FOUNTAIN CHAMBERS,55588486,31/10/2024,28/11/2024,950,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,FOUNTAIN CHAMBERS,55588487,31/10/2024,28/11/2024,625,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,FOUNTAIN CHAMBERS,55588488,31/10/2024,28/11/2024,700,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,FOUNTAIN CHAMBERS,55587567,24/10/2024,21/11/2024,"1,200.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,FOUNTAIN CHAMBERS,55587568,24/10/2024,21/11/2024,950,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,FOUNTAIN CHAMBERS,55587569,24/10/2024,21/11/2024,750,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,FOUNTAIN CHAMBERS,55588387,31/10/2024,28/11/2024,"1,437.50",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,Legal and Procurement,FOUNTAIN CHAMBERS,55586852,15/10/2024,12/11/2024,700,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
