Directorate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Economic Growth & Neighbourhood Services,Community Safety,BRITISH PARKING ASSOCIATION,55568940,24/04/2024,"4,815.00",Subscriptions,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Economic Growth & Neighbourhood Services,Community Safety,EDF ENERGY CUSTOMERS LTD,57701112,05/03/2024,"2,008.01",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Community Safety,ELECTRONIC SECURITY SOLUTIONS LTD,55568863,22/04/2024,"4,026.34",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Community Safety,ELECTRONIC SECURITY SOLUTIONS LTD,55568867,22/04/2024,"4,393.49",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Community Safety,EQUITA LTD,55567029,29/03/2024,"2,617.24",Commissions & Other Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,FLOWBIRD SMART CITY UK LTD,55568481,17/04/2024,"1,899.00",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,Community Safety,G & A SECURITY,55567802,01/04/2024,"4,214.25",Security Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,HMCTS,55566854,09/04/2024,"1,000.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Community Safety,JG UNIFORMS,55569052,19/04/2024,872.55,Purchase Of Clothing,SUPPLIES & SERVICES,"CLOTHES, UNIFORM & LAUNDRY"
Economic Growth & Neighbourhood Services,Community Safety,JG UNIFORMS,55569053,19/04/2024,"1,159.65",Purchase Of Clothing,SUPPLIES & SERVICES,"CLOTHES, UNIFORM & LAUNDRY"
Economic Growth & Neighbourhood Services,Community Safety,JG UNIFORMS,55569047,19/04/2024,872.55,Purchase Of Clothing,SUPPLIES & SERVICES,"CLOTHES, UNIFORM & LAUNDRY"
Economic Growth & Neighbourhood Services,Community Safety,JG UNIFORMS,55569049,19/04/2024,992.28,Purchase Of Clothing,SUPPLIES & SERVICES,"CLOTHES, UNIFORM & LAUNDRY"
Economic Growth & Neighbourhood Services,Community Safety,JG UNIFORMS,55569051,19/04/2024,905.53,Purchase Of Clothing,SUPPLIES & SERVICES,"CLOTHES, UNIFORM & LAUNDRY"
Economic Growth & Neighbourhood Services,Community Safety,MAGNIT GLOBAL GRI LTD,11161841,14/04/2024,"1,352.58",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Community Safety,MAGNIT GLOBAL GRI LTD,11161841,14/04/2024,891.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Community Safety,MAGNIT GLOBAL GRI LTD,11161934,21/04/2024,"1,416.98",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Community Safety,MAGNIT GLOBAL GRI LTD,11161934,21/04/2024,891.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Community Safety,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,771.17,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Community Safety,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,"1,288.17",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Community Safety,MJC SAFEGUARDING CONSULTANCY,55567160,27/03/2024,"14,736.20",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,PATROL,55568534,22/04/2024,511.5,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Community Safety,RESOLVE-ASB,55566844,26/03/2024,"1,500.00",Memberships,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568265,16/04/2024,"1,283.33",Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568269,16/04/2024,"1,893.34",Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568273,16/04/2024,894.67,Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568275,16/04/2024,"1,055.00",Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568277,16/04/2024,707,Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568263,16/04/2024,770.67,Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568850,23/04/2024,785,Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568862,23/04/2024,785,Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568469,16/04/2024,"1,810.00",Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568853,23/04/2024,"1,063.33",Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568855,23/04/2024,"1,423.33",Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568876,22/04/2024,926.67,Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,ROCHFORDS GARAGES LTD,55568183,12/04/2024,560,Impounding Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,SECURITY PLUS + LIMITED,55567801,31/03/2024,632.91,Security Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,SECURITY PLUS + LIMITED,55568402,29/02/2024,"1,535.17",Security Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,SECURITY PLUS + LIMITED,55567987,31/03/2024,"1,567.02",Security Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,STRAY CARE SERVICES,55567044,30/03/2024,506.67,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Community Safety,THE INSTITUTE OF LICENSING (EVENTS) LTD,55567579,12/03/2024,"1,100.00",Memberships,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ACORN DAIRY,57702307,27/03/2024,"1,278.64",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ARBOR 82,55566309,10/01/2024,"1,575.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ARBOR 82,55566313,02/02/2024,"1,500.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ARBOR 82,55566314,06/02/2024,"1,800.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ARM PIPETEK,55566928,09/04/2024,"9,265.00",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ARM PIPETEK,55566122,25/03/2024,"1,120.00",Engineers Programmed Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ARM PIPETEK,55566122,25/03/2024,"3,670.00",Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ARTIFAX SOFTWARE LTD,55567968,09/04/2024,"9,265.00",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ASKEWS & HOLTS LIBRARY SERVICES LTD,57702793,12/04/2024,612.93,Books,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,AUSTIN TRENT WATSON LTD,55566211,22/03/2024,"2,275.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BAUER MEDIA GROUP,55568049,15/04/2024,"1,400.00",Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57700546,19/03/2024,507.2,Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57703599,09/04/2024,751.06,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57702908,02/04/2024,529.15,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57702911,02/04/2024,526.06,Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57702941,02/04/2024,560.48,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BLACKEYED THEATRE LTD,55566783,16/03/2024,"8,676.63",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BLOOMINART,55568112,15/04/2024,"4,000.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BRENNTAG UK LIMITED,55567692,09/04/2024,568.35,Chemicals,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BUNZL CLEANING & HYGIENE SUPPLIES,55567149,02/04/2024,659.36,Cleaning Materials & Consumables,PREMISES,CLEANING & DOMESTIC SUPPLIES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BUNZL CLEANING & HYGIENE SUPPLIES,55567275,14/03/2024,"1,778.58",Cleaning Materials & Consumables,PREMISES,CLEANING & DOMESTIC SUPPLIES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,CARRS BILLINGTON AGRICULTURE,57701885,02/03/2024,611,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,COMMUNICORP UK,55566091,14/03/2024,"1,973.68",Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,COMPLETE POOL CONTROLS,55567282,21/03/2024,"1,232.30",Chemicals,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,COMPLETE POOL CONTROLS,55568138,04/04/2024,"3,873.28",Chemicals,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,COUNTY DURHAM COMMUNITY FOUNDATION,55566513,03/04/2024,"44,780.63",Sponsorship,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,COWBOYS & IRANIANS LTD T/A PATRICK MONAHAN,55569003,26/04/2024,"1,173.38",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,55564017,05/02/2024,"18,985.78",Ground Maintenance,PREMISES,GROUNDS MAINTENANCE
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,CYNTECH TRADING LTD - T/A JUST PROJECTORS,55568621,16/04/2024,"2,225.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DANIEL ALECKS,55566681,28/03/2024,650,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DATA LASER MAIL LTD,55566440,04/02/2024,958,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DENNIS EAGLE LTD,57701407,18/03/2024,"1,056.09",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DIRECTA (UK) LIMITED,55568290,16/04/2024,580.03,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DOOH MEDIA LTD,55567953,10/04/2024,500,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DR CARTER AND PARTNERS,55568633,26/04/2024,"3,382.00",Medical,SUPPLIES & SERVICES,EXPENSES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,EDEN FARM HULLEYS,57702871,04/04/2024,732.34,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,EDEN FARM HULLEYS,57700522,21/03/2024,703.56,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,EDF ENERGY CUSTOMERS LTD,57701203,05/03/2024,846.99,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ENTERPRISE FLEX E RENT,55566745,28/03/2024,669.6,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ENTERPRISE FLEX E RENT,55566747,28/03/2024,669.6,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ENTERPRISE FLEX E RENT,55566751,28/03/2024,669.6,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ENTERPRISE FLEX E RENT,55566752,28/03/2024,716.1,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ENTERTAINERS SHOW PROVIDERS LTD,55566534,03/04/2024,"9,459.37",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ENTERTAINERS SHOW PROVIDERS LTD,55566318,28/03/2024,"13,941.20",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ENTERTAINERS SHOW PROVIDERS LTD,55566319,28/03/2024,"6,858.08",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ENTERTAINERS SHOW PROVIDERS LTD,55567573,15/04/2024,"8,741.50",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ESE WORLD LTD,55566212,22/02/2024,"3,793.92",Litter Bins,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,FACULTATIEVE TECHNOLOGIES,55568231,11/01/2024,"15,301.64",Premises Planned Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,FCN FROZEN FOODS LIMITED,57701883,21/03/2024,972.95,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,FCN FROZEN FOODS LIMITED,57700549,29/02/2024,533.89,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,G & A SECURITY,55567306,01/04/2024,"2,692.28",Repairs - Intruder Alarms,PREMISES,FIXTURES & FITTINGS
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,G & A SECURITY,55567304,01/04/2024,"3,063.47",Security Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GLOBAL MEDIA GROUP SERVICES LTD,55567413,14/03/2024,"1,167.79",Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GM PACKAGING (UK) LTD,57702912,02/04/2024,647.03,Catering Payments,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GREEN-TECH,55566430,26/03/2024,"1,170.30",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HEINEKEN UK,57701857,23/02/2024,"1,186.24",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HILTON CABINET COMPANY LTD,55568987,18/04/2024,878.68,Books,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57703605,12/04/2024,"1,118.72",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57703607,10/04/2024,"1,823.06",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57702899,05/04/2024,"1,008.23",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57702903,03/04/2024,"1,168.12",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57700559,22/03/2024,"1,086.18",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57700567,20/03/2024,658.94,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57702313,27/03/2024,"1,218.34",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57702326,29/03/2024,922.85,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOT ROCK PRODUCTIONS,55567177,10/04/2024,"4,409.18",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOT ROCK PRODUCTIONS,55567177,10/04/2024,"11,427.17",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HYGIENE SUPPLIES DIRECT LTD,55568501,17/04/2024,"1,477.94",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,IAN RIGBY TECHNICAL SERVICES,55566210,26/03/2024,650,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,IMA EUROPE LTD,55569063,19/04/2024,"1,500.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ISECURE GROUP LTD,55567660,08/04/2024,"1,218.00",Security Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,J P LENNARD LTD,55567931,11/04/2024,810.1,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,J P LENNARD LTD,55568051,15/04/2024,758,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,JAMES PARTRIDGE,55566825,06/04/2024,"2,693.67",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,JM MARKETING LTD,55566691,04/04/2024,895,Misc. Insurances,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,JOHN WILSON PRODUCTIONS LTD,55566927,09/04/2024,"4,669.54",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,KEITH GILLIGAN ENG TECH MSOE MIRTE,55568166,10/04/2024,550,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,KINGFISHER ENVIROMENTAL SERVICES LTD,55567305,01/04/2024,"2,322.32",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,KOMPAN SCOTLAND LTD,55567553,08/04/2024,524.16,Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LANDMARK TRADING LTD,55567567,08/04/2024,685.4,Ppe Clothing & Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LEADA AUTOPART LTD,57701417,18/03/2024,545,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LITTLE WANDER LTD,55566320,12/03/2024,"1,779.54",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LOVE SCIENCE,55567665,08/04/2024,"1,125.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LP CREATIVES LTD,55567866,16/04/2024,"3,389.83",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LWC TEESSIDE,57702304,21/03/2024,851.04,Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LWC TEESSIDE,57702870,05/04/2024,"1,370.26",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LWC TEESSIDE,57701061,27/01/2024,"1,516.76",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LWC TEESSIDE,57700550,18/03/2024,"1,782.11",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LWC TEESSIDE,57700539,23/03/2024,"2,942.70",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LWC TEESSIDE,57703569,09/04/2024,"2,252.20",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LWC TEESSIDE,57702901,03/04/2024,"2,666.58",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,571.32,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,632.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,508.38,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,663.61,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11161841,14/04/2024,632.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11161841,14/04/2024,588.55,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
