Directorate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Economic Growth & Neighbourhood Services,Housing General Fund,GRANGE IT LIMITED,55572660,30/04/2024,"2,110.00",Ict Hardware Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,Housing General Fund,MITIE PROPERTY SERVICES (NORTH EAST) LTD,55572858,24/05/2024,"1,186.38",Service Charges / Accommodation Recharges,PREMISES,RENTS
Economic Growth & Neighbourhood Services,Housing General Fund,NEC SOFTWARE SOLUTIONS,55572430,29/05/2024,"13,741.96",Ict Hardware Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,Housing General Fund,NEC SOFTWARE SOLUTIONS,55572830,24/05/2024,500,Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,Housing General Fund,NEW CHAPTER HOUSING LTD,55570951,12/04/2024,745.5,Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Housing General Fund,THE PROPERTY BOX,55572260,06/06/2024,"1,479.00",Grants,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Economic Growth & Neighbourhood Services,Housing General Fund,TOAST PROPERTIES,55571967,03/06/2024,"6,020.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Housing General Fund,TOAST PROPERTIES,55572606,10/06/2024,"5,984.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Housing General Fund,TOAST PROPERTIES,55573222,17/06/2024,"5,040.00",Board & Lodgings For Homeless Clients,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Housing General Fund,WILKIN CHAPMAN LLP,55573098,28/05/2024,"2,188.75",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Housing General Fund,WILKIN CHAPMAN LLP,55573098,28/05/2024,667,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,HRA,A S CROCKER (PLASTERERS) LIMITED,55573359,02/05/2024,"1,080.00",Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,ANCHOR HANOVER GROUP,55571969,08/03/2024,"66,556.10",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,HRA,ARCUS CONSULTING LLP,55573529,31/05/2024,705,Responsive - Void E.P.C.,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,B & Q PLC,55573013,26/05/2024,"1,041.67",Responsive-Empty Hse Redecor,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,BCS PRESERVATION LIMITED,55572419,29/05/2024,"2,115.00",Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,BCS PRESERVATION LIMITED,55573119,30/05/2024,"1,085.00",Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,BCS PRESERVATION LIMITED,55572658,08/05/2024,"1,575.00",Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,BGP CONSULTING LIMITED,55573437,30/04/2024,675,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,HRA,BGP CONSULTING LIMITED,55573438,28/03/2024,"1,250.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,HRA,BRIEN & SON LOCKSMITHS,55573386,30/05/2024,"1,474.90",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,HRA,BT TELEPHONE PAYMENT CENTRE,55572714,08/04/2024,728,Telephone Costs,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,HRA,BT TELEPHONE PAYMENT CENTRE,55572718,07/05/2024,728,Telephone Costs,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,HRA,BT TELEPHONE PAYMENT CENTRE,55572719,07/06/2024,728,Telephone Costs,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57708005,28/05/2024,"3,090.22",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57708008,28/05/2024,"1,051.51",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57708010,28/05/2024,"2,391.79",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57708011,28/05/2024,"2,436.80",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57708012,28/05/2024,"2,941.74",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57707977,28/05/2024,"2,661.23",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57707978,28/05/2024,"1,286.20",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57707989,28/05/2024,"1,296.43",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57710191,19/06/2024,"2,162.16",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57710192,19/06/2024,"1,079.65",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57710203,19/06/2024,970.53,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57710219,19/06/2024,"2,599.99",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57710222,19/06/2024,867.55,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57710224,19/06/2024,"1,817.77",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57710225,19/06/2024,"2,053.15",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CORONA ENERGY LTD,57710226,19/06/2024,"2,730.49",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,CROSSLING LTD,55573772,03/06/2024,"1,830.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,HRA,DARLINGTON DOOR SERVICES LTD,55572365,21/05/2024,672,Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,EASBY FLOORING LTD,55572431,29/05/2024,640.43,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,EASBY FLOORING LTD,55572060,20/05/2024,515.65,Fixtures And Fittings,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707459,01/05/2024,"2,378.96",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707461,01/05/2024,"1,789.16",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707467,01/05/2024,"1,611.47",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707481,28/04/2024,"2,050.25",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707292,10/05/2024,"1,128.62",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707409,09/05/2024,"1,132.43",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707239,10/05/2024,"1,101.52",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707253,10/05/2024,988.03,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707265,10/05/2024,"1,180.08",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707285,10/05/2024,755.24,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707447,02/05/2024,"1,506.67",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707359,09/05/2024,"1,066.01",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57707376,09/05/2024,"1,917.42",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57710092,31/05/2024,"1,934.24",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57709972,31/05/2024,"1,077.51",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57709942,04/06/2024,"1,556.35",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57709955,03/06/2024,"2,526.18",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57709957,03/06/2024,"1,078.79",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57710012,31/05/2024,"1,237.45",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57709917,07/06/2024,"1,178.92",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57709964,03/06/2024,"1,880.66",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57710123,31/05/2024,"1,168.98",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,EDF ENERGY CUSTOMERS LTD,57710077,31/05/2024,"1,120.71",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,HRA,ELECTRONIC SECURITY SOLUTIONS LTD,55573333,30/05/2024,580,Repairs - Fire Alarms,PREMISES,FIXTURES & FITTINGS
Economic Growth & Neighbourhood Services,HRA,FIRE SAFETY RISK ASSESSMENT CONSULTANCY LTD,55572891,18/06/2024,810,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Economic Growth & Neighbourhood Services,HRA,HOUSING PARTNERS LIMITED,55572435,07/02/2024,"8,132.00",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,HRA,HQN LTD,55573794,03/06/2024,"1,912.50",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Economic Growth & Neighbourhood Services,HRA,LEGRAND ASSISTED LIVING AND HEALTHCARE,55572175,30/04/2024,"28,988.94",Commissions & Other Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,HRA,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,816.09,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,HRA,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,764.44,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,HRA,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,816.09,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,HRA,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,764.44,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,HRA,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,816.09,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,HRA,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,816.09,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,HRA,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,764.44,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,HRA,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,650.81,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,HRA,MITIE PROPERTY SERVICES (NORTH EAST) LTD,55572865,24/05/2024,"1,764.28",Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,NEWCASTLE CITY COUNCIL,55571896,17/05/2024,879.8,Furniture,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,HRA,ORBIS PROTECT LTD,55573096,26/05/2024,570.76,Responsive-Empty Hse Security,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,QUALITY SERVICES TODAY LTD,55570212,30/04/2024,"1,067.81",Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,QUALITY SERVICES TODAY LTD,55571743,16/05/2024,512.44,Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,QUALITY SERVICES TODAY LTD,55573142,29/05/2024,"2,504.16",Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,QUALITY SERVICES TODAY LTD,55573518,31/05/2024,"1,079.18",Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,QUALITY SERVICES TODAY LTD,55571151,14/05/2024,563.1,Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,QUALITY SERVICES TODAY LTD,55571306,13/05/2024,773.39,Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,QUALITY SERVICES TODAY LTD,55567520,04/04/2024,710.91,Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,QUALITY SERVICES TODAY LTD,55568690,19/04/2024,634.53,Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,QUALITY SERVICES TODAY LTD,55571528,15/05/2024,"1,211.15",Special Projects Repairs & Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55573217,07/04/2024,"1,972.50",Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES
Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55573292,01/05/2024,"2,550.00",Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES
Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55573217,07/04/2024,"1,972.50",Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55573219,20/04/2024,520,Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES
Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55573216,28/04/2024,"2,747.00",Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55573860,01/06/2024,"1,158.00",Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES
Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55573830,01/06/2024,520,Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES
Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55573832,01/06/2024,514,Special Cleaning,PREMISES,CLEANING & DOMESTIC SUPPLIES
Economic Growth & Neighbourhood Services,HRA,RIDER INDUSTRIAL & SPECIALIST CLEANING,55573213,24/04/2024,"1,200.00",Responsive Repairs (General),PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,SECURESHIELD LTD,55573028,27/05/2024,"2,741.47",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,HRA,THE HOUSING OMBUDSMAN,55573069,28/05/2024,"42,502.79",Subscriptions,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Economic Growth & Neighbourhood Services,HRA,TOAST PROPERTIES,55573064,10/06/2024,560,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,TOAST PROPERTIES,55573024,27/05/2024,560,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,TOAST PROPERTIES,55573450,24/06/2024,560,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,TOAST PROPERTIES,55571856,29/05/2024,560,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,TOAST PROPERTIES,55571954,30/05/2024,560,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,TOAST PROPERTIES,55572892,17/06/2024,560,Responsive - Empty Hse Repairs,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,HRA,TONY LEWIS,55572649,01/02/2022,"1,500.00",Hra Pooling Of Capital Receipts,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,HRA,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,57709178,06/06/2024,"70,977.74",Water Charges,PREMISES,WATER SERVICES
Economic Growth & Neighbourhood Services,HRA,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,57709164,06/06/2024,602.67,Water Charges,PREMISES,WATER SERVICES
Economic Growth & Neighbourhood Services,HRA,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,57709168,06/06/2024,804.45,Water Charges,PREMISES,WATER SERVICES
Economic Growth & Neighbourhood Services,HRA,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,57709169,06/06/2024,587.99,Water Charges,PREMISES,WATER SERVICES
Economic Growth & Neighbourhood Services,Planning & Development Implementation,CIRRUS RESEARCH PLC,55572689,18/04/2024,"2,640.80",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Planning & Development Implementation,DARLINGTON RUGBY FOOTBALL CLUB LTD,55572292,22/05/2024,"3,750.00",Ground Maintenance,PREMISES,GROUNDS MAINTENANCE
Economic Growth & Neighbourhood Services,Planning & Development Implementation,ELG PLANNING,55573520,31/05/2024,660,Consultancy Fees,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Planning & Development Implementation,GLENKEMP LANDSCAPE ARCHITECTS,55572573,30/04/2024,"3,866.40",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Planning & Development Implementation,PORTALPLANQUEST LTD,55572268,06/06/2024,578,Planning Fees (Outside Scope),INCOME,CUSTOMER & CLIENT RECEIPTS
Economic Growth & Neighbourhood Services,Planning & Development Implementation,PORTALPLANQUEST LTD,55572582,10/06/2024,578,Planning Fees (Outside Scope),INCOME,CUSTOMER & CLIENT RECEIPTS
Economic Growth & Neighbourhood Services,Planning & Development Implementation,PORTALPLANQUEST LTD,55572589,10/06/2024,578,Planning Fees (Outside Scope),INCOME,CUSTOMER & CLIENT RECEIPTS
Economic Growth & Neighbourhood Services,Planning & Development Implementation,PORTALPLANQUEST LTD,55572590,10/06/2024,"1,156.00",Planning Fees (Outside Scope),INCOME,CUSTOMER & CLIENT RECEIPTS
Economic Growth & Neighbourhood Services,Planning & Development Implementation,STOVELL & MILLWATER LTD,55572951,10/06/2024,"15,075.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Planning Policy & Economic Strategy,BNP PARIBAS REAL ESTATE ADVISORY & PROPERTY,55572918,30/04/2024,"2,750.00",Stationery,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES"
Economic Growth & Neighbourhood Services,Planning Policy & Economic Strategy,TOURISM UK LTD,55572543,23/05/2024,"3,000.00",Consultancy Fees,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Planning Policy & Economic Strategy,TOURISM UK LTD,55572545,23/05/2024,"3,000.00",Consultancy Fees,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,AGGREGATE INDUSTRIES UK LTD,55572809,23/05/2024,"1,074.70",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,AGGREGATE INDUSTRIES UK LTD,55572929,24/05/2024,"1,148.48",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,AGGREGATE INDUSTRIES UK LTD,55572123,20/05/2024,782.1,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,AGGREGATE INDUSTRIES UK LTD,55571696,16/05/2024,622.6,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,AGGREGATE INDUSTRIES UK LTD,55571894,17/05/2024,622.6,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,AGGREGATE INDUSTRIES UK LTD,55572308,22/05/2024,622.6,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,AGGREGATE INDUSTRIES UK LTD,55572363,21/05/2024,841.02,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,AGGREGATE INDUSTRIES UK LTD,55572418,29/05/2024,622.6,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,ARCHWAY ROADMASTER,55572944,24/05/2024,"12,477.74",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BGP CONSULTING LIMITED,55573463,30/04/2024,"1,475.00",Consultancy Fees,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55572173,04/06/2024,"5,979.68",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BLOOM PROCUREMENT SERVICES LTD,55572174,04/06/2024,"6,950.40",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON TRADING LIMITED,55572966,26/05/2024,868.05,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BREEDON TRADING LIMITED,55570512,05/05/2024,632,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,BROXAP  LTD,55571872,17/05/2024,"3,418.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55572553,30/04/2024,"2,912.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55573572,31/05/2024,"1,696.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55573571,31/05/2024,"1,936.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55572561,30/04/2024,"1,152.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CHARLES WAGGOTT HAULAGE,55572562,30/04/2024,"1,712.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55570760,09/05/2024,801.15,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,CLEE HILL PLANT LTD,55570127,30/04/2024,779,Plant Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Transport and Capital Projects,EDF ENERGY CUSTOMERS LTD,57709951,03/06/2024,"4,108.25",Electricity,PREMISES,ENERGY COSTS
