Directorate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BAMBRIDGE BROTHERS,55582447,29/07/2024,511.56,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BEATRICE MACKINTOSH,55582185,16/09/2024,624.75,Production Costs,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BELL TRUCK SALES LTD,57718102,07/08/2024,966,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BELL TRUCK SALES LTD,57718104,21/08/2024,"6,123.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BELLE TENTS MARQUEE HIRE LTD,55581405,20/08/2024,"2,700.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57719292,27/08/2024,609.63,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57719293,29/08/2024,751.58,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57719294,01/09/2024,606.38,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57718217,20/08/2024,759.6,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57719726,03/09/2024,688.02,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57718089,13/08/2024,764.32,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57718028,13/08/2024,583.69,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BILL KENWRIGHT LTD,55582233,17/09/2024,"65,000.00",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BRENNTAG UK LIMITED,55581607,21/08/2024,"5,641.60",Chemicals,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BRENNTAG UK LIMITED,55581905,23/08/2024,884.4,Chemicals,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BRIAN LEE,55581337,04/01/2024,500,Projects,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BUNZL CLEANING & HYGIENE SUPPLIES,55580449,08/08/2024,"2,075.43",Cleaning Materials & Consumables,PREMISES,CLEANING & DOMESTIC SUPPLIES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,BUNZL CLEANING & HYGIENE SUPPLIES,55582047,28/08/2024,"1,147.89",Other Consumables,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,CDB PRODUCTION SOLUTIONS,55582539,04/09/2024,"4,140.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,COMMUNITY TM LIMITED,55581471,30/06/2024,"2,442.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,CRAZY KIDZ,55580210,30/03/2024,600,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,CREATION STATION HEAD OFFICE,55582770,02/09/2024,555,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,55581506,21/08/2024,"19,482.88",Ground Maintenance,PREMISES,GROUNDS MAINTENANCE
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,55581422,20/08/2024,"31,074.38",Ground Maintenance,PREMISES,GROUNDS MAINTENANCE
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,55581651,23/08/2024,"31,508.21",Ground Maintenance,PREMISES,GROUNDS MAINTENANCE
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DAN WESTWOOD,55580699,10/08/2024,500,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DENNIS EAGLE LTD,55581451,20/08/2024,505,Road Fund Tax,TRANSPORT,DIRECT TRANSPORT COSTS
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DOOH MEDIA LTD,55580716,12/08/2024,500,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,DR CARTER AND PARTNERS,55582405,23/09/2024,"1,435.50",Medical,SUPPLIES & SERVICES,EXPENSES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,EDEN FARM HULLEYS,57718017,20/08/2024,656.11,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,EEMITS COMMUNICATIONS LTD,55580269,06/08/2024,750,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ENTERPRISE FLEX E RENT,55582400,30/08/2024,842.58,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ENTERPRISE FLEX E RENT,55582403,30/08/2024,842.58,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ENTERPRISE FLEX E RENT,55582402,30/08/2024,715.79,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,ENTERTAINERS CIRQUE LTD,55580586,17/07/2024,"22,018.36",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,EVERYBODY'S CYCLING,55582283,23/08/2024,"2,450.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,FANDANGO BRASS,55581469,30/06/2024,500,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,FANDANGO BRASS,55581466,30/06/2024,500,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,FCN FROZEN FOODS LIMITED,57719266,03/09/2024,683.07,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,FCN FROZEN FOODS LIMITED,57718215,20/08/2024,"1,150.67",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,FCN FROZEN FOODS LIMITED,57718086,15/08/2024,629.3,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,FCN FROZEN FOODS LIMITED,57718087,13/08/2024,781.47,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,FIZZCO LTD,55581946,06/09/2024,"2,604.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,G & A SECURITY,55582493,01/09/2024,"4,485.38",Repairs - Intruder Alarms,PREMISES,FIXTURES & FITTINGS
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,G & A SECURITY,55582491,01/09/2024,"3,533.92",Security Services,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GB LUBRICANTS,57718226,20/08/2024,574,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GLASDON UK LTD,55580985,14/08/2024,939.12,Furniture,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GLOBAL MARKETING GROUP LIMITED,55582446,15/09/2024,"4,220.50",Merchandise Sales Paid To Others,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GLOBAL MEDIA GROUP SERVICES LTD,55581124,31/07/2024,"1,105.75",Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GLOBAL MEDIA GROUP SERVICES LTD,55582037,28/08/2024,"1,440.00",Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,GLOBAL MEDIA GROUP SERVICES LTD,55581742,25/06/2024,"1,180.74",Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HILL BASTIN INTERIORS LTD,55581401,20/08/2024,671,Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HILTON CABINET COMPANY LTD,55580719,12/08/2024,"1,113.19",Books,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HINSON SECURITY,55581464,20/06/2024,"6,430.74",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HINSON SECURITY,55581848,26/08/2024,"2,917.12",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57719296,27/08/2024,849.37,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57719297,29/08/2024,"1,679.28",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57719298,30/08/2024,663.59,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57718088,14/08/2024,535.07,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57719900,06/09/2024,"1,113.13",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57719901,04/09/2024,"1,689.41",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57718057,21/08/2024,"1,177.37",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57718058,23/08/2024,635.73,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57718059,19/08/2024,756.16,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57717008,14/08/2024,"1,037.11",Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,HOPWELLS LIMITED,57717010,16/08/2024,682.2,Catering Provisions,SUPPLIES & SERVICES,CATERING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,IAN RIGBY TECHNICAL SERVICES,55580486,07/08/2024,850,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,INSEEGO LTD,55582508,01/09/2024,"1,046.52",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,IPL PLASTICS (UK) LIMITED,55580852,13/08/2024,"1,400.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,JM MARKETING LTD,55581480,03/09/2024,703,Misc. Insurances,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,JMH SOLUTIONS,55580311,06/08/2024,"6,210.30",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,KEITH ALEXANDER,55582186,09/08/2024,800,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LITTLE NEWSHAM FORGE LTD,55581722,22/08/2024,"5,203.00",Routine Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LIVE NATION (MUSIC) UK LTD,55582265,17/09/2024,"14,417.12",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LWC TEESSIDE,57717000,13/08/2024,660.99,Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LWC TEESSIDE,57719896,03/09/2024,"1,479.29",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,LWC TEESSIDE,57719286,27/08/2024,"1,015.43",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163852,15/09/2024,592.15,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163852,15/09/2024,632.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163852,15/09/2024,632.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163852,15/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,632.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,632.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,637.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163852,15/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163852,15/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163852,15/09/2024,588.55,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163852,15/09/2024,588.55,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163852,15/09/2024,729.52,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163852,15/09/2024,637.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163850,01/09/2024,632.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163850,01/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163850,01/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163850,01/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163850,01/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163850,01/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163850,01/09/2024,588.55,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163850,01/09/2024,588.55,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163850,01/09/2024,588.55,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163850,01/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163850,01/09/2024,508.38,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163850,01/09/2024,632.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,587.93,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,587.93,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,560.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,606.56,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163915,22/09/2024,637.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163915,22/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163915,22/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163915,22/09/2024,632.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163915,22/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163915,22/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163915,22/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163915,22/09/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163915,22/09/2024,588.55,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,616.75,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163852,15/09/2024,575.08,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,710.25,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAKE MY DAY EVENTS,55582282,28/08/2024,"1,035.00",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MAYORS GOOD CAUSES FUND,55581913,14/09/2024,"2,574.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MHG (SUPPLIES) LTD,55582551,29/08/2024,"1,122.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,MINOR ENTERTAINMENT LTD,55581703,11/09/2024,"19,355.24",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,N L COMMERCIALS DARLINGTON LTD,55582681,31/08/2024,"1,725.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NIGEL DENT GARAGE SERVICES,57719919,26/09/2024,"1,194.69",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NISBETS,55580930,13/08/2024,899.99,Projects,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,55581081,14/08/2024,"1,100.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,55580680,07/08/2024,"7,030.08",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NORTH EAST TRUCK & VAN LTD,57719788,12/09/2024,"2,955.77",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NORTH EAST TRUCK & VAN LTD,57719801,12/09/2024,540.17,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NORTHGATE VEHICLE HIRE LIMITED,55580584,09/08/2024,694.68,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NORTHGATE VEHICLE HIRE LIMITED,55580519,02/09/2024,675.08,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,NORTHGATE VEHICLE HIRE LIMITED,55582816,02/09/2024,675.08,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PALMERS TYRES LTD,57717329,09/08/2024,950,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PALMERS TYRES LTD,57717335,14/08/2024,"1,312.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,COMMUNITY SERVICES,PER PRODUCTIONS,55581429,20/08/2024,"1,200.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
