Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,18 TOWN SQUARE,,11/07/2024,42206099,20.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS ROSEWORTH,,03/07/2024,42206099,3.59,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,03/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,FUN SHACK STOCKTON,,25/07/2024,42206099,10.80,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,25/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MILL HOUSE RIDING CENT,,25/07/2024,42206099,30.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,25/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW BOROCUDA COM,,25/07/2024,42206099,89.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,25/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS ROSEWORTH,,22/07/2024,42206099,34.37,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,22/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STADT DAMME,,17/07/2024,42206099,12.99,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,17/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BOROUGH COUNC,,17/07/2024,42206099,12.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,17/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,2MAA046573986 TD E-PMT,,22/07/2024,42206099,82.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,22/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  204-3382881-84,,22/07/2024,42206099,619.62,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,22/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ARGOS LTD,,22/07/2024,42206099,16.67,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,22/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,COSTA COFFEE 43011702,,09/07/2024,42206099,13.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,09/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW SKIPPYSKIPS CO UK,,23/07/2024,42206099,260.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30080,PROFESSIONAL SERVICES,23/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HOME BARGAINS,,09/07/2024,42206099,140.47,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,09/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO STORES 2971,,16/07/2024,42206099,131.21,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30095,HARTBURN LODGE,16/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SILVER COD,,12/07/2024,42206099,12.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,12/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW AMAZON  204-001321,,12/07/2024,42206099,8.28,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4036,Printing & Stationery,30098,ROSE HOUSE,12/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PAYPAL  LINTHORPEBE,,12/07/2024,42206099,224.96,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,12/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW ARGOS CO UK,,12/07/2024,42206099,31.67,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,12/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MAX SPIELMANN LTD,,15/07/2024,42206099,12.99,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,15/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HM PASSPORT OFFICE,,19/07/2024,42206099,57.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,19/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BOROUGH COUNC,,15/07/2024,42206099,25.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,15/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,21/07/2024,42206099,-4.40,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,21/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,11/07/2024,42206099,-1.20,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,IKEA LTD SHOP ONLINE,,11/07/2024,42206099,122.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW ARGOS CO UK,,23/07/2024,42206099,125.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,23/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW ARGOS CO UK,,11/07/2024,42206099,24.12,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,15/07/2024,42206099,62.70,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,15/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MIDDLESBROUGH COUNCIL,,10/07/2024,42206099,38.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,10/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI 52 774,,05/07/2024,42206099,37.53,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30095,HARTBURN LODGE,05/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  205-7143193-11,,04/07/2024,42206099,9.90,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,04/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SMYTHS TOYS STOCKTON,,06/07/2024,42206099,17.99,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,06/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,17/07/2024,42206099,471.20,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",1140,Pay - Agency Staff & External Salary Contributions,30100,TILERY / OAK VIEW HUB,17/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO STORES 2971,,19/07/2024,42206099,23.33,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30095,HARTBURN LODGE,19/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,KINGSWOOD HOTEL,,10/07/2024,42206099,60.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,10/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI 44 774,,10/07/2024,42206099,6.77,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,10/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MOLLY MAID,,10/07/2024,42206099,70.83,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4039,"Clothes, Uniform & Laundry",30098,ROSE HOUSE,10/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  204-9937426-58,,11/07/2024,42206099,16.99,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,18 TOWN SQUARE,,11/07/2024,42206099,150.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STOCKTON BATH LAN,,24/07/2024,42206099,4.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,24/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BOROUGH COUNC,,24/07/2024,42206099,12.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,24/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MIDDLESBROUGH COUNCIL,,11/07/2024,42206099,12.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HM PASSPORT OFFICE,,22/07/2024,42206099,57.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,22/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,DARLINGTON BOROUGH COU,,04/07/2024,42206099,14.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,04/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,IMO CAR WASH,,08/07/2024,42206099,25.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",2021,Repairs and Maintenance,30100,TILERY / OAK VIEW HUB,08/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,22/07/2024,42206099,8.80,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,22/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,22/07/2024,42206099,7.30,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30098,ROSE HOUSE,22/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,FUN SHACK STOCKTON,,19/07/2024,42206099,111.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,19/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORES,,19/07/2024,42206099,195.29,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,19/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THE RANGE,,28/06/2024,42206099,70.92,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,28/06/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HMCTS CLEVELAND008W,,04/07/2024,42206099,100.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,04/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HM PASSPORT OFFICE,,11/07/2024,42206099,135.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MIDDLESBROUGH COUNCIL,,11/07/2024,42206099,12.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MIDDLESBROUGH COUNCIL,,11/07/2024,42206099,-12.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,18 TOWN SQUARE,,11/07/2024,42206099,50.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TRAINLINE,,11/07/2024,42206099,76.71,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,LIDL GB,,25/07/2024,42206099,0.69,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,25/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,11/07/2024,42206099,149.37,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS ROSEWORTH,,11/07/2024,42206099,8.39,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NINJA WARRIOR UK TEESS,,01/07/2024,42206099,76.35,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,01/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,01/07/2024,42206099,-0.42,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30095,HARTBURN LODGE,01/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TRAINLINE,,25/07/2024,42206099,134.45,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,25/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MIDDLESBROUGH COUNCIL,,11/07/2024,42206099,-12.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BOROUGH COUNC,,15/07/2024,42206099,12.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,15/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,DARLINGTON BOROUGH COU,,12/07/2024,42206099,14.50,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,12/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  205-9631801-34,,11/07/2024,42206099,-91.62,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WICKES STOCKTON,,12/07/2024,42206099,18.33,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,12/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  205-9631801-34,,11/07/2024,42206099,-91.62,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  205-9631801-34,,11/07/2024,42206099,-91.62,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,11/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS ROSEWORTH,,28/06/2024,42206099,4.79,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,28/06/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,28/06/2024,42206099,4.41,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,28/06/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,29/06/2024,42206099,-2.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,29/06/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,RBS,,12/07/2024,42206099,2.95,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,12/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HALX BILLINGHAM,,09/07/2024,42206099,50.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,09/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,09/07/2024,42206099,9.60,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,09/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,09/07/2024,42206099,9.60,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,09/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEN REGISTER OFFICE,,09/07/2024,42206099,16.00,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,09/07/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS ROSEWORTH,,28/06/2024,42206099,12.83,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,28/06/2024,0,0,2024,202405,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TEES ACTIVE,,29/06/2024,42206099,4.20,,,,,yes,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4013,Catering,30098,ROSE HOUSE,29/06/2024,0,0,2024,202405,SBC
