Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,TESCO STORES 2638,,23/09/2024,42221299,29.50,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4105,Breakfast Club & After School costs (SCHOOLS ONLY),27056,THE GLEBE PRIMARY,23/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,CURRYS BUSINESS,,20/09/2024,42221299,442.92,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4105,Breakfast Club & After School costs (SCHOOLS ONLY),27056,THE GLEBE PRIMARY,20/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AUDIBLE UK,,21/09/2024,42221299,6.66,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27056,THE GLEBE PRIMARY,21/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 7F89F1IK5,,12/09/2024,42221299,27.97,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,12/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS UI22U1YB5,,08/09/2024,42221299,10.99,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4001,LIBRARY + TEXT BOOKS (SCHOOLS ONLY),27178,NORTHFIELD,08/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,16/09/2024,42221299,8.65,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,16/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 464RO15F5,,01/09/2024,42221299,549.99,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4021,ICT Costs,27178,NORTHFIELD,01/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,VODAFONE MOTO RECURRIN,,01/09/2024,42221299,250.33,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4074,GEN OFFICE EXPENSES (SCHOOLS ONLY),27178,NORTHFIELD,01/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS HP7T37DI5,,06/09/2024,42221299,12.21,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,06/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,23/09/2024,42221299,273.82,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,23/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,MARKS&SPENCER PLC,,17/09/2024,42221299,125.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,17/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TH0R06ND4,,22/09/2024,42221299,19.13,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,22/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE E37EL9EG5,,15/09/2024,42221299,8.66,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,15/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE L59KL4YB5,,15/09/2024,42221299,23.34,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,15/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE T10813NK5,,15/09/2024,42221299,10.08,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,15/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE ZV1BT7UM5,,15/09/2024,42221299,8.32,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,15/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE L97MM3SG5,,15/09/2024,42221299,11.07,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,15/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  IY9DU17F5,,15/09/2024,42221299,12.48,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,15/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE DY00H3OH5,,15/09/2024,42221299,26.07,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,15/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE EB8I05IP5,,15/09/2024,42221299,4.99,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,15/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE LY6IM3FK5,,15/09/2024,42221299,7.49,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,15/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 3V9M48ME5,,14/09/2024,42221299,57.97,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,14/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 1Y8461MY5,,15/09/2024,42221299,5.40,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,15/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TH5X767X4,,26/09/2024,42221299,6.07,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4001,LIBRARY + TEXT BOOKS (SCHOOLS ONLY),27178,NORTHFIELD,26/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,HTTPS   SCRIBE HOW B,,25/09/2024,42221299,-250.62,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4021,ICT Costs,27178,NORTHFIELD,25/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TH4W245V4,,24/09/2024,42221299,21.63,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4021,ICT Costs,27178,NORTHFIELD,24/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,09/09/2024,42221299,179.37,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,09/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,LEONARDO HTL LIVERPOOL,,09/09/2024,42221299,304.50,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4047,Staff Expenses (SCHOOLS ONLY),27178,NORTHFIELD,09/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,09/09/2024,42221299,-5.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,09/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,16/09/2024,42221299,301.51,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,16/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,23/09/2024,42221299,-23.80,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,23/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE G22MK5C95,,13/09/2024,42221299,50.97,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,13/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ADOBE,,08/09/2024,42221299,20.80,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4064,Software & ICT subscriptions (SCHOOLS ONLY),27178,NORTHFIELD,08/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TH1M90JU4,,23/09/2024,42221299,7.91,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,23/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS CO16L5W75,,08/09/2024,42221299,34.54,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4001,LIBRARY + TEXT BOOKS (SCHOOLS ONLY),27178,NORTHFIELD,08/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,19/09/2024,42221299,6.50,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4050,Mail Services,27178,NORTHFIELD,19/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE E596X8E75,,13/09/2024,42221299,122.68,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,13/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE FU3UP9LN5,,13/09/2024,42221299,30.77,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,13/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE N28150C35,,13/09/2024,42221299,54.16,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,13/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 717VU55F5,,13/09/2024,42221299,20.82,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,13/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,FC  FREEPIK PREMIUM YE,,11/09/2024,42221299,93.95,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4021,ICT Costs,27178,NORTHFIELD,11/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,16/09/2024,42221299,97.65,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,16/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,16/09/2024,42221299,-0.65,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,16/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TH0XM0XC4,,24/09/2024,42221299,8.27,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4021,ICT Costs,27178,NORTHFIELD,24/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TH81I6MN4,,24/09/2024,42221299,58.25,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4021,ICT Costs,27178,NORTHFIELD,24/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE KP27E5OV5,,10/09/2024,42221299,22.47,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,10/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,HARLOW BROS LTD,,20/09/2024,42221299,340.84,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,20/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS T63ZG5Y64,,21/09/2024,42221299,20.82,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,21/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS TH6899NJ4,,22/09/2024,42221299,16.52,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,22/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,HTTPS   SCRIBE HOW B,,20/09/2024,42221299,415.71,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4021,ICT Costs,27178,NORTHFIELD,20/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TH8YQ5374,,22/09/2024,42221299,62.82,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,22/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,STOCKTON BC,,06/09/2024,42221299,1176.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,06/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",CAFFE NERO STOCKON,,25/09/2024,42221299,5.62,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,25/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",CAFFE NERO STOCKON,,25/09/2024,42221299,3.04,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,25/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",LNER CAR PARK DAR,,26/09/2024,42221299,5.21,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,26/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",AMZNMKTPLACE TH3W68AX4,,23/09/2024,42221299,16.62,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20193,THIS HOUSE SPARKS JOY NLHF GRANT,23/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",LUL TICKET MACHINE,,26/09/2024,42221299,6.70,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,26/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TRAINLINE,,25/09/2024,42221299,196.17,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,25/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TRAINLINE,,25/09/2024,42221299,-4.80,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,25/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",WEBSITE  WWW TPEXPRESS,,02/09/2024,42221299,2.67,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,02/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TRAINLINE,,25/09/2024,42221299,-124.20,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,25/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TRAINLINE,,18/09/2024,42221299,11.31,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",3001,Travel Costs - Staff,20193,THIS HOUSE SPARKS JOY NLHF GRANT,18/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",AMAZON  9N87P0AR5,,04/09/2024,42221299,29.14,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20193,THIS HOUSE SPARKS JOY NLHF GRANT,04/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TRAINLINE,,19/09/2024,42221299,139.55,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,19/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BLONDIE BAKER,,19/09/2024,42221299,4.58,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,19/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TRAINLINE,,19/09/2024,42221299,101.70,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",20593,SIRF,19/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HALFORDS E COMM,,09/09/2024,42221299,155.83,,,,,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,09/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ATLASSIAN,,27/09/2024,42221299,569.32,,,,,yes,REVENUE,CUSTOMER SERVICES,4021,ICT Costs,40296,DIGITAL SERVICES,27/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SMYTHS TOYS STOCKTON,,28/08/2024,42221299,128.49,,,,,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,28/08/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SMYTHS TOYS STOCKTON,,22/09/2024,42221299,114.26,,,,,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,22/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SMYTHS TOYS STOCKTON,,03/09/2024,42221299,418.86,,,,,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,03/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",AMZNBUSINESS TH77C4PM4,,24/09/2024,42221299,9.99,,,,,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50052,BUILDING CLEANING MANAGEMENT,24/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",AMZNBUSINESS TH1781P54,,24/09/2024,42221299,9.99,,,,,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50052,BUILDING CLEANING MANAGEMENT,24/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",AMZNBUSINESS TH5O57PI4,,24/09/2024,42221299,9.99,,,,,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50052,BUILDING CLEANING MANAGEMENT,24/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",AMZNBUSINESS TH6PR6P04,,24/09/2024,42221299,9.99,,,,,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50052,BUILDING CLEANING MANAGEMENT,24/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",AMZNBUSINESS TH7N47PP4,,24/09/2024,42221299,9.99,,,,,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50052,BUILDING CLEANING MANAGEMENT,24/09/2024,0,0,2024,202407,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",AMAZON  TH1G02PK4,,23/09/2024,42221299,34.99,,,,,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50361,STREET CLEANSING GENERAL,23/09/2024,0,0,2024,202407,SBC
