Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SP LOLAS CUPCAKES,,11/04/2024,42177684,14.80,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,11/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,SP ORTSBALLSHOP,,23/04/2024,42177684,239.97,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27058,TILERY PRIMARY,23/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ENVIRONMENT, CULTURE, LEISURE & EVENTS CAPITAL",SP THEPIHUT BUS,,28/03/2024,42177684,66.55,,,,,yes,CAPITAL,LIBRARIES,C300,EQUIPMENT,C5354,LIF PROJECT,28/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,SP WWW EB3FX CO UK,,15/04/2024,42177684,65.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,2002,OTHER OCCUPANCY COSTS (SCHOOLS ONLY),27178,NORTHFIELD,15/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,SPACE FOOD,,17/04/2024,42177684,19.13,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27003,BILLINGHAM SOUTH PRIMARY,17/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPORTING LODGE INNS ST,,27/03/2024,42177684,65.00,,,,,yes,REVENUE,PARTNERSHIPS,4018,Room/Facility Hire,30187,TV EMERGENCY DUTY TEAM,27/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPORTS DIRECT,,12/04/2024,42177684,58.32,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30755,PIPERKNOWLE HOUSE,12/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPORTSDIRECT 246,,19/04/2024,42177684,5.00,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,19/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPORTSDIRECT 246,,30/03/2024,42177684,15.00,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4039,"Clothes, Uniform & Laundry",30754,AYTON PLACE,30/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPORTSDIRECT 246,,29/03/2024,42177684,120.15,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4039,"Clothes, Uniform & Laundry",30754,AYTON PLACE,29/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPORTSDIRECT 246,,09/04/2024,42177684,23.32,,,,,yes,REVENUE,EDUCATION,6030,Care Services Clients,21132,CHILDREN AND YOUNG PEOPLE,09/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPORTSDIRECT 246,,29/03/2024,42177684,75.36,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4039,"Clothes, Uniform & Laundry",30100,TILERY / OAK VIEW HUB,29/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPORTSDIRECT 246,,15/04/2024,42177684,195.76,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4039,"Clothes, Uniform & Laundry",30100,TILERY / OAK VIEW HUB,15/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPORTSDIRECT 246,,22/04/2024,42177684,30.20,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4039,"Clothes, Uniform & Laundry",30098,ROSE HOUSE,22/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SPORTSDIRECT 246,,24/04/2024,42177684,422.07,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4039,"Clothes, Uniform & Laundry",30100,TILERY / OAK VIEW HUB,24/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SPORTSDIRECT COM,,22/04/2024,42177684,57.96,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",60008,CONSULTATION & ENGAGEMENT TEAM,22/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SQ  BILLINGHAM TOWN CO,,16/04/2024,42177684,14.67,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,16/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SQ  BILLINGHAM TOWN CO,,23/04/2024,42177684,12.50,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,23/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SQ  BILLINGHAM TOWN CO,,09/04/2024,42177684,16.83,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,09/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SQ  BILLINGHAM TOWN CO,,09/04/2024,42177684,8.83,,,,,yes,REVENUE,ADULT SERVICES,4013,Catering,30511,CARERS SERVICES,09/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SQ  GELATO JOJO,,12/04/2024,42177684,7.95,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,12/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SQ  GELATO JOJO,,29/03/2024,42177684,19.47,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4013,Catering,30100,TILERY / OAK VIEW HUB,29/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SQ  GELATO JOJO,,21/04/2024,42177684,15.20,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4013,Catering,30100,TILERY / OAK VIEW HUB,21/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,XENTRALL,SQ  GOWASH - CAR WASH,,19/04/2024,42177684,43.86,,,,,yes,REVENUE,ICT AND DESIGN & PRINT,4009,"Equipment, Furniture & Materials",90070,ICT DEVELOPMENT COSTS,19/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SQ  PRETTY WILD SEEDS,,09/04/2024,42177684,17.63,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4009,"Equipment, Furniture & Materials",50920,WATSON & BRIGHAM TEA ROOMS,09/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SQ  PSR EXPERIENCE,,22/04/2024,42177684,29.17,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,22/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SQ  YOUNGS FISHERIES,,29/03/2024,42177684,25.60,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4013,Catering,30100,TILERY / OAK VIEW HUB,29/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ENVIRONMENT, CULTURE, LEISURE & EVENTS CAPITAL",STAHLS UK,,24/04/2024,42177684,1111.50,,,,,yes,CAPITAL,LIBRARIES,C300,EQUIPMENT,C5354,LIF PROJECT,24/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STAMFREY FARM,,31/03/2024,42177684,1.60,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4013,Catering,30098,ROSE HOUSE,31/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STAMFREY FARM,,31/03/2024,42177684,1.60,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4013,Catering,30098,ROSE HOUSE,31/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STAMFREY FARM,,31/03/2024,42177684,1.60,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4013,Catering,30098,ROSE HOUSE,31/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STARBUCKS BLYTH,,09/04/2024,42177684,19.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,09/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STARBUCKS COFFEE,,15/04/2024,42177684,4.37,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4013,Catering,30754,AYTON PLACE,15/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,STARBUCKS COFFEE,,04/04/2024,42177684,7.70,,,,,yes,REVENUE,TOWN CENTRE INVESTMENT,4013,Catering,10087,TOWN CENTRE DEVELOPMENT TEAM,04/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",STARLINK INTERNET,,20/04/2024,42177684,80.00,,,,,yes,REVENUE,STOCKTON ICT & XENTRALL,4021,ICT Costs,40157,ICT CONSUMABLES,20/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,12/04/2024,42177684,3.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,12/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,12/04/2024,42177684,-5.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,12/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,19/04/2024,42177684,3.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,19/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,23/04/2024,42177684,3.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,23/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,30/03/2024,42177684,5.70,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,30/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,29/03/2024,42177684,5.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,29/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,05/04/2024,42177684,5.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,05/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,04/04/2024,42177684,3.70,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,3001,Travel Costs - Staff,30100,TILERY / OAK VIEW HUB,04/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,28/03/2024,42177684,5.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,28/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,21/04/2024,42177684,3.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,21/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,20/04/2024,42177684,3.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4013,Catering,30098,ROSE HOUSE,20/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,07/04/2024,42177684,5.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,07/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,02/04/2024,42177684,5.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,02/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,15/04/2024,42177684,3.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,15/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STGCOACH CTYLINK,,12/04/2024,42177684,5.40,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,6030,Care Services Clients,30098,ROSE HOUSE,12/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,STOCKTON BC,,16/04/2024,42177684,65.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,1707,Staff Training & Development (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,16/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,STOCKTON BC,,16/04/2024,42177684,65.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,1707,Staff Training & Development (SCHOOLS ONLY),27032,FAIRFIELD PRIMARY,16/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE ITEMS,STOCKTON BC,,28/03/2024,42177684,324.00,,,,,yes,REVENUE,COVID-19,4009,"Equipment, Furniture & Materials",80107,HOUSEHOLD SUPPORT FUND,28/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BC,,02/04/2024,42177684,17.92,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,02/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BOROUGH COUNC,,24/04/2024,42177684,11.00,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,24/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BOROUGH COUNC,,22/04/2024,42177684,11.00,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,22/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BOROUGH COUNC,,09/04/2024,42177684,33.00,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,09/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BOROUGH COUNC,,25/04/2024,42177684,11.00,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,25/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STOCKTON BOROUGH COUNC,,23/04/2024,42177684,11.00,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,23/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",STOCKTON BOROUGH COUNC,,22/04/2024,42177684,11.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50911,ROUGH SLEEPERS INITIATIVE,22/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",STOCKTON GLOBE,,18/04/2024,42177684,8.87,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4013,Catering,50540,HOUSING (TEAM),18/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",STOKESLEY MOTORS,,19/04/2024,42177684,47.89,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",3025,Vehicle Fuel,20154,MUSEUMS MANAGEMENT & PRESTON HALL,19/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",STROKE ASSOCIATION,,11/04/2024,42177684,3.95,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4037,"Professional, Consultancy and Hired Services",20111,LIBRARIES,11/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUMUP   CATERING LTD,,10/04/2024,42177684,8.50,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,10/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SUMUP   CBL DISTRIBUTI,,25/04/2024,42177684,61.70,,,,,yes,REVENUE,"CULTURE, LIBRARIES & EVENTS",4106,Libraries - Book Fund,20111,LIBRARIES,25/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,SUMUP   INFINITI CARS,,22/04/2024,42177684,80.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27011,HOLY TRINITY ROSEHILL VA PRIMARY SCHOOL,22/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SUMUP   LILEY APARTMEN,,08/04/2024,42177684,600.00,,,,,yes,REVENUE,HOUSING & FAIRER STOCKTON,4009,"Equipment, Furniture & Materials",50542,BED & BREAKFAST,08/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUMUP   OOHLALA NE LTD,,12/04/2024,42177684,13.06,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,12/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUMUP   PADRINO S PIZZ,,01/04/2024,42177684,4.60,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30755,PIPERKNOWLE HOUSE,01/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUMUP   PAUSE FOR COFF,,21/04/2024,42177684,10.10,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,21/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUMUP   TEESSIDE INTER,,19/04/2024,42177684,141.67,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30181,INDEPENDENT LIVING ALLOWANCES,19/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUMUP   THE POTTERY LO,,09/04/2024,42177684,132.50,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30434,CIOC-SBC FOSTERING,09/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUNDAY HOMESLICE CITY,,10/04/2024,42177684,44.87,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,10/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUNDERLAND CC,,18/04/2024,42177684,33.00,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30121,CIOC-SUPPORT,18/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUPERDRUG STORES PLC,,29/03/2024,42177684,22.22,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,29/03/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUPERDRUG STORES PLC,,06/04/2024,42177684,41.33,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,06/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUPERDRUG STORES PLC,,22/04/2024,42177684,19.99,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4039,"Clothes, Uniform & Laundry",30098,ROSE HOUSE,22/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUPERDRUG STORES PLC,,13/04/2024,42177684,33.13,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4039,"Clothes, Uniform & Laundry",30100,TILERY / OAK VIEW HUB,13/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUPERDRUG STORES PLC,,13/04/2024,42177684,17.98,,,,,yes,REVENUE,CIOC & CARE EXPERIENCED,4009,"Equipment, Furniture & Materials",30100,TILERY / OAK VIEW HUB,13/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,T J MORRIS LTD,,20/04/2024,42177684,29.98,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27029,MANDALE MILL PRIMARY,20/04/2024,0,0,2024,202402,SBC
