Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALPHA PSYCHOLOGY LTD,75026,07/01/2025,10650087,1400.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4037,"Professional, Consultancy and Hired Services",20360,EDUCATIONAL PSYCHOLOGY,06/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",APOLLO ARTS,58594,22/01/2025,10650105,2880.00,291120,Arts & Leisure Services,Organised Activities,Not Classified,no,REVENUE,"CULTURE, LIBRARIES & EVENTS",4037,"Professional, Consultancy and Hired Services",11290,STOCKTON SPARKLES,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TEESSIDE HIGH SCHOOL LTD,35915,03/01/2025,10650106,742.50,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",2020,Rents and Leases,20471,MUSIC-GENERAL,06/12/2024,0,0,2024,202409,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MINERVA TRAINING AND RECRUITMENT LTD,79952,09/01/2025,10650107,41812.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,06/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,ML&R SERVICES LIMITED,71482,03/01/2025,10650108,2095.05,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,LEGAL SERVICES,4037,"Professional, Consultancy and Hired Services",30067,CHILDRENS IN-HOUSE CASES - EXTERNAL COSTS,06/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,FOREVER CARE- (NORTH EAST) SUPPORTED LIVING,69397,09/01/2025,10650110,22212.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,06/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PSYCHOLOGY DIRECT,67240,07/01/2025,10650111,1450.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4037,"Professional, Consultancy and Hired Services",20360,EDUCATIONAL PSYCHOLOGY,06/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,SPIRE BARRISTERS,78160,03/01/2025,10650112,1480.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,LEGAL SERVICES,4037,"Professional, Consultancy and Hired Services",60067,ADULTS IN-HOUSE CASES - EXTERNAL COSTS,06/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",ROYAL MAIL GROUP PLC,38863,02/01/2025,10650117,3444.86,300000,Mail Services ,Not Classified,Not Classified,no,REVENUE,"REVS, BENS & ADMIN",4050,Mail Services,40194,CORPORATE MAIL & PAPER,23/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,XENTRALL,ROYAL MAIL GROUP PLC,38863,07/01/2025,10650118,2574.67,300000,Mail Services ,Not Classified,Not Classified,no,REVENUE,TRANSACTIONAL FINANCE & HR,4050,Mail Services,90045,TRANSACTIONAL FINANCE,23/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROSEDENE NURSERIES LTD,35443,02/01/2025,10650119,576.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,4037,"Professional, Consultancy and Hired Services",30121,CIOC-SUPPORT,02/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROSEDENE NURSERIES LTD,35443,02/01/2025,10650120,832.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,4037,"Professional, Consultancy and Hired Services",30121,CIOC-SUPPORT,01/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROSEDENE NURSERIES LTD,35443,02/01/2025,10650121,832.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,4037,"Professional, Consultancy and Hired Services",30121,CIOC-SUPPORT,01/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,BOURNE LEISURE LTD,44832,07/01/2025,10650123,5568.98,191700,Facilities & Management Services,Property Management,Not Classified,no,REVENUE,CIOC and Care Leavers,5014,Private Contractors,30434,CIOC-SBC FOSTERING,11/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",THE HISTORY WARDROBE,55572,14/01/2025,10650124,709.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"CULTURE, LIBRARIES & EVENTS",4037,"Professional, Consultancy and Hired Services",20111,LIBRARIES,08/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",LOGISTICS UK,34314,07/01/2025,10650125,945.10,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4016,Grants and Subscriptions,50380,VEHICLES,02/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CLIFTON LODGE VETERINARY GROUP,33843,02/01/2025,10650130,591.44,180000,Environmental Services,Not Classified,Not Classified,no,REVENUE,COMMUNITY SAFETY & REGULATED SERVICES,4037,"Professional, Consultancy and Hired Services",50021,"EH - ANIMAL HEALTH, WELFARE & PEST CONTROL",02/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",METRO MOTELS LTD,63759,02/01/2025,10650131,2133.33,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,4037,"Professional, Consultancy and Hired Services",50911,ROUGH SLEEPERS INITIATIVE,06/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",METRO MOTELS LTD,63759,02/01/2025,10650132,2400.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,4037,"Professional, Consultancy and Hired Services",50542,BED & BREAKFAST,06/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROSEDENE NURSERIES LTD,35443,02/01/2025,10650141,832.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,4037,"Professional, Consultancy and Hired Services",30121,CIOC-SUPPORT,02/09/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROSEDENE NURSERIES LTD,35443,02/01/2025,10650142,768.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,4037,"Professional, Consultancy and Hired Services",30121,CIOC-SUPPORT,01/08/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650143,984.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,18/09/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650144,1212.75,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,15/09/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650145,1540.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,02/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650146,960.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,02/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650147,1559.25,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,09/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650148,960.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,13/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650149,960.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,09/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650150,1540.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,16/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650151,1540.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,23/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650152,816.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,23/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650153,996.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,30/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650154,1540.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,30/10/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650155,1540.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,06/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650156,2076.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,13/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650159,1056.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,13/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650160,1100.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,27/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650161,1540.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,27/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",G2V RECRUITMENT GROUP LIMITED,74711,07/01/2025,10650162,1028.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,1701,"Recruitment, Retention & Training",50936,DFG TEAM,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CAREMATTERS HOMECARE LTD,67693,03/01/2025,10650172,546.16,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,ADULT SERVICES,5014,Private Contractors,30545,LD COMMISSIONED HOMECARE,02/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",VODAFONE,33080,29/01/2025,10650174,670.55,271800,Information Communication Technology,Telecommunications,Mobile,no,REVENUE,STOCKTON ICT & XENTRALL,4021,ICT Costs,40006,VOICE & DATA NETWORK,01/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,XENTRALL,ROYAL MAIL GROUP PLC,38863,07/01/2025,10650179,2032.98,300000,Mail Services ,Not Classified,Not Classified,no,REVENUE,TRANSACTIONAL FINANCE & HR,4050,Mail Services,90045,TRANSACTIONAL FINANCE,11/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HIGHER LEVEL CARE (HLC) LTD,80078,07/01/2025,10650180,4117.50,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,4037,"Professional, Consultancy and Hired Services",21152,UNACCOMPANIED ASYLUM SEEKING CHILDREN,30/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",PITNEY BOWES - (PURCHASE POWER),37351,03/01/2025,10650182,4124.37,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"REVS, BENS & ADMIN",4050,Mail Services,40194,CORPORATE MAIL & PAPER,03/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TRL SUPPLIES LTD,55506,09/01/2025,10650184,1073.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,08/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",OM CHANGE & TRANSFORMATION LTD,64743,15/01/2025,10650186,1515.16,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PUBLIC HEALTH,4037,"Professional, Consultancy and Hired Services",30846,PH PROGRAMMES & INTERVENTIONS,08/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",ROYAL MAIL GROUP PLC,38863,03/01/2025,10650190,1627.10,300000,Mail Services ,Not Classified,Not Classified,no,REVENUE,"REVS, BENS & ADMIN",4050,Mail Services,40194,CORPORATE MAIL & PAPER,30/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,XENTRALL,ROYAL MAIL GROUP PLC,38863,07/01/2025,10650191,946.72,300000,Mail Services ,Not Classified,Not Classified,no,REVENUE,TRANSACTIONAL FINANCE & HR,4050,Mail Services,90045,TRANSACTIONAL FINANCE,30/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TRL SUPPLIES LTD,55506,07/01/2025,10650192,1000.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,08/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,09/01/2025,10650195,1249.50,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,08/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,09/01/2025,10650195,833.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,08/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BREEDON TRADING LIMITED,73343,09/01/2025,10650201,919.60,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,08/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,CLEVELAND BODY AND PAINT,41275,07/01/2025,10650207,1408.19,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PROCUREMENT & GOVERNANCE,4072,Insurance Premiums & Claims,40078,MOTOR CLAIMS,03/01/2025,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",SECURED FOUNDATION CIC,79250,07/01/2025,10650210,892.50,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,HOUSING & FAIRER STOCKTON,4037,"Professional, Consultancy and Hired Services",50542,BED & BREAKFAST,08/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,ADH SITE SURVEYS LIMITED,52894,07/01/2025,10650214,1110.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4037,"Professional, Consultancy and Hired Services",11435,NON-OPERATIONAL LAND & PROPERTY,30/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",VALTECH LTD,70864,07/01/2025,10650217,1055.70,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4021,ICT Costs,11421,BLUE BADGE SCHEME,29/04/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",VALTECH LTD,70864,07/01/2025,10650218,667.92,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4021,ICT Costs,11421,BLUE BADGE SCHEME,29/04/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",VALTECH LTD,70864,07/01/2025,10650221,582.36,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4021,ICT Costs,11421,BLUE BADGE SCHEME,29/04/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",VALTECH LTD,70864,07/01/2025,10650222,874.92,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4021,ICT Costs,11421,BLUE BADGE SCHEME,29/04/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",VALTECH LTD,70864,07/01/2025,10650225,547.86,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4021,ICT Costs,11421,BLUE BADGE SCHEME,29/04/2024,0,0,2024,202410,SBC,
