DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317589,"1,140.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASHFIELD SPECIALIST CARE LIMITED,06/02/2024,76505,317590,"2,800.00",East OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317591,"1,564.29",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317592,"1,714.29",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASHFIELDS,06/02/2024,75810,317593,"1,904.00",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317595,"2,600.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ASHFIELDS,06/02/2024,75810,317596,881.52,West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317597,"1,600.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BEARWARDCOTE HALL,06/02/2024,75939,317598,"1,983.60",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,JAMES HUDSON BUILDERS LTD,06/02/2024,76273,317599,"2,556.96",East OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317600,"3,080.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ASH VILLA CARE HOME,06/02/2024,75957,317601,"1,221.84",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,AXIOM SUPPORTED LIVING LIMITED,06/02/2024,76495,317602,800,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317603,"3,200.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,ASHFIELD SPECIALIST CARE LIMITED,06/02/2024,76505,317604,"3,963.24",Central OP (under 65) Sensory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ASHFIELDS,06/02/2024,75810,317605,"2,999.64",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317606,880,Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,RAVENSWOOD RESIDENTIAL CARE NORSACA,06/02/2024,75838,317607,"4,430.64",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317608,880,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317609,"-1,021.43",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,ELMCARE LTD,06/02/2024,75878,317610,"4,036.44",East OP (Over 65) LD - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317611,542.86,Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,SUNBREEZE HEALTHCARE LTD,06/02/2024,76444,317612,"2,169.32",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317613,"1,600.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317614,"1,200.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BEARWARDCOTE HALL,06/02/2024,75939,317615,631.48,West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ELMCARE LTD,06/02/2024,75878,317616,"4,036.44",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HEALTHCARE SOLUTIONS 365 LTD,06/02/2024,76622,317617,"2,062.86",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ELMCARE LTD,06/02/2024,75878,317619,"4,036.44",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,LUNDI EDUCATION AND CARE SERVICES LTD,06/02/2024,76620,317620,960,Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,ELMCARE LTD,06/02/2024,75878,317621,"4,036.44",South OP (Over 65) LD - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,LUNDI EDUCATION AND CARE SERVICES LTD,06/02/2024,76620,317622,"5,400.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,LUNDI EDUCATION AND CARE SERVICES LTD,06/02/2024,76620,317623,"1,960.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,BROOMHOUSE,06/02/2024,75937,317624,"4,200.00",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,LUNDI EDUCATION AND CARE SERVICES LTD,06/02/2024,76620,317625,"5,200.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,BROOMHOUSE,06/02/2024,75937,317626,"4,763.24",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,LUNDI EDUCATION AND CARE SERVICES LTD,06/02/2024,76620,317627,"4,400.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,LUNDI EDUCATION AND CARE SERVICES LTD,06/02/2024,76620,317628,800,Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,BROOMHOUSE,06/02/2024,75937,317629,"5,121.16",Ordinary Lives LD (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,BROOMHOUSE,06/02/2024,75937,317630,"2,697.72",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,PANACHE CARE LTD,06/02/2024,76694,317631,"3,000.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,BROOMHOUSE,06/02/2024,75937,317632,"2,400.00",East OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ELMCARE LTD,06/02/2024,75878,317634,"4,933.40",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,JIGSAW RECOVERY PROJECT,06/02/2024,76635,317635,"13,400.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,BROOMHOUSE,06/02/2024,75937,317636,"3,548.00",Ordinary Lives LD Support (over 65) - DP/Mgd,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,PANACHE CARE LTD,06/02/2024,76694,317637,"2,156.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,BROOMHOUSE,06/02/2024,75937,317638,870,Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,PANACHE CARE LTD,06/02/2024,76694,317639,"2,200.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,PANACHE CARE LTD,06/02/2024,76694,317640,"7,728.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,BROOMHOUSE,06/02/2024,75937,317641,"3,480.00",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,PANACHE CARE LTD,06/02/2024,76694,317642,642.86,Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,BROOMHOUSE,06/02/2024,75937,317643,"3,480.00",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,PANACHE CARE LTD,06/02/2024,76694,317644,"4,464.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,BROOMHOUSE,06/02/2024,75937,317645,"3,480.00",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,PANACHE CARE LTD,06/02/2024,76694,317646,"3,000.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,LUNDI EDUCATION AND CARE SERVICES LTD,06/02/2024,76620,317647,800,Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HC ONE OVAL LTD,06/02/2024,76059,317648,"2,173.32",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,TM HEALTHCARE SERVICES LTD,06/02/2024,76794,317649,"9,800.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DALE TOPCO LTD,06/02/2024,76364,317650,"2,570.40",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,DALE TOPCO LTD,06/02/2024,76364,317651,"1,713.60",West/South MH Memory Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MGB CARE SERVICES,06/02/2024,75865,317652,"6,778.76",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,PANACHE CARE LTD,06/02/2024,76694,317653,"20,832.00",Housing Placements for Young People,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MGB CARE SERVICES,06/02/2024,75865,317654,"6,171.44",Ordinary Lives LD (over 65) - R/N,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,SERENITY HOUSING SUPPORT LTD,06/02/2024,76748,317655,"1,438.32",Housing Placements for Young People,40 - SME,SME
