DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,16/01/2024,70474,293478,902.96,East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,16/01/2024,70474,293479,902.96,East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,16/01/2024,70474,293480,902.96,East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,16/01/2024,70474,293481,902.96,East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,16/01/2024,70474,293482,902.96,East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,16/01/2024,70474,293483,902.96,East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,16/01/2024,70474,293484,902.96,East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VOYAGE LTD,16/01/2024,69878,293485,"1,420.80",Central/East MH LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VOYAGE LTD,16/01/2024,69878,293486,"1,420.10",Central/East MH LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VOYAGE LTD,16/01/2024,69878,293487,"-1,420.82",Central/East MH LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,16/01/2024,69849,293491,624.06,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,16/01/2024,69849,293495,506.43,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERBYSHIRE CARE SERVICES,16/01/2024,69849,293497,813.24,Preparing for Adulthood PD Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERBYSHIRE CARE SERVICES,16/01/2024,69849,293498,813.24,Preparing for Adulthood PD Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,16/01/2024,69849,293503,754.26,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,16/01/2024,69849,293504,754.26,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,16/01/2024,69849,293507,816.96,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,16/01/2024,69849,293508,816.96,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,16/01/2024,69849,293513,"1,266.60",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,16/01/2024,69849,293515,843.06,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,DERBYSHIRE CARE SERVICES,16/01/2024,69849,293519,"1,048.77",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,16/01/2024,70511,293521,668.13,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,16/01/2024,70511,293522,668.13,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,HOME SUPPORT SERVICES,16/01/2024,69818,293523,967.58,Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,16/01/2024,70882,293529,512.96,East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,16/01/2024,70882,293530,601.4,East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,16/01/2024,70882,293531,648.84,East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293533,616.96,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,QUALITY CARE SERVICES,16/01/2024,69847,293534,766.08,East Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,QUALITY CARE SERVICES,16/01/2024,69847,293535,854.16,Central/East MH Support OP (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293536,581.04,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293537,"1,203.64",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293538,"1,548.82",East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,QUALITY CARE SERVICES,16/01/2024,69847,293539,756.92,Central/East MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293540,"1,014.12",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293544,737.54,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293545,541.46,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293546,"1,287.24",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293547,"1,560.36",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,QUALITY CARE SERVICES,16/01/2024,69847,293548,"1,231.24",East Adults (under 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,QUALITY CARE SERVICES,16/01/2024,69847,293549,"1,231.24",East Adults (under 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293550,756.16,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293551,627.6,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293552,821.16,East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293554,"1,278.80",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293555,"1,278.80",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293556,"1,284.96",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293559,"1,620.68",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293560,"1,620.68",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293561,"4,788.00",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293564,889.08,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293565,889.08,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293566,"1,087.04",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293568,704.48,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293569,704.48,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293571,"1,062.68",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293573,"1,203.64",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293574,"1,203.64",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293575,637.88,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293576,"1,287.24",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293577,"1,287.24",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293578,"1,200.44",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293579,"1,200.44",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,QUALITY CARE SERVICES,16/01/2024,69847,293580,"1,210.32",Central/East MH Support OP (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293581,997.32,East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293582,997.32,East Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293585,813.92,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293586,"1,210.32",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,QUALITY CARE SERVICES,16/01/2024,69847,293587,865.99,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,16/01/2024,69957,293589,"1,822.80",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,16/01/2024,69957,293591,"1,458.24",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,16/01/2024,69957,293594,"1,764.92",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,16/01/2024,69957,293596,"1,822.80",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,16/01/2024,69957,293598,"1,527.68",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,16/01/2024,69957,293599,"1,243.20",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,16/01/2024,69957,293601,"1,764.92",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,16/01/2024,69957,293603,"1,689.48",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,16/01/2024,69957,293604,"2,725.52",South OP (over 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,16/01/2024,69957,293606,"7,056.00",Ordinary Lives LD Support (over 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,16/01/2024,69957,293607,"3,117.28",Ordinary Lives LD Support (over 65) - DP/Mgd,40 - SME,SME
