DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211611,632.76,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211614,520.24,East OP (over 65) Memory - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211616,915.68,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211617,596.80,West OP (over 65) Mental Health - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211618,949.88,East OP (over 65) Memory - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211620,876.08,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211621,876.08,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211623,"1,398.36",East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211624,"1,398.36",East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211625,970.49,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211627,"1,278.68",West Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211628,"1,278.68",West Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211632,"1,674.50",West Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211633,"1,674.50",West Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211634,912.52,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211635,659.12,Central OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211636,659.12,Central OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211638,520.24,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211639,520.24,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211641,876.08,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211642,876.08,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211644,520.24,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211645,889.08,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211646,"1,060.08",East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211647,614.92,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211648,547.32,West/South MH PD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211651,"1,746.64",East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211652,"1,746.64",East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211654,"1,089.28",West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211658,"1,040.48",East Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211659,"1,040.48",East Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211660,635.88,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211663,650.16,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211666,732.56,East Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211667,632.76,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211669,669.76,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211671,539.84,East OP (under 65) Mental Health - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211672,876.08,West Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211673,876.08,West Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211674,"1,300.60",East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211676,689.76,South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211677,"1,190.00",Central OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211682,881.78,East Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211683,899.80,East Adults (under 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211692,876.08,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211693,876.08,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211696,702.76,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211699,520.24,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211700,896.13,East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211701,"1,044.56",West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211702,"1,060.08",West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211703,"1,002.48",West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,MEDILINE HOME CARE LIMITED,26/10/2023,00048081,211704,"1,002.48",West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BWA HEALTH AND CARE SERVICE LTD,26/10/2023,00047879,211712,795.06,Central OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BWA HEALTH AND CARE SERVICE LTD,26/10/2023,00047879,211713,795.06,Central OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BWA HEALTH AND CARE SERVICE LTD,26/10/2023,00047879,211714,669.76,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,DERBYSHIRE CARE SERVICES,26/10/2023,00047844,211721,559.62,West OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,DERBYSHIRE CARE SERVICES,26/10/2023,00047844,211724,617.56,Central OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,26/10/2023,00048188,211739,911.76,Central OP (over 65) Physical - DP/Mgd,,Company
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,26/10/2023,00048188,211740,911.76,Central OP (over 65) Physical - DP/Mgd,,Company
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,26/10/2023,00048188,211741,683.82,Central OP (over 65) Physical - DP/Mgd,,Company
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,26/10/2023,00048188,211742,911.76,Central OP (over 65) Physical - DP/Mgd,,Company
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,26/10/2023,00048188,211743,911.76,Central OP (over 65) Physical - DP/Mgd,,Company
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,26/10/2023,00048188,211744,911.76,Central OP (over 65) Physical - DP/Mgd,,Company
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HIGHLAND ORNATE LIMITED ORNATE HEALTHCARE,26/10/2023,00048188,211745,911.76,Central OP (over 65) Physical - DP/Mgd,,Company
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,ST JAMES CENTRE,26/10/2023,00047878,211751,780.00,Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,ST JAMES CENTRE,26/10/2023,00047878,211752,"1,950.00",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
