Body Name,Body,Service Division,Expense Type,Date Paid,Transaction Ref,Invoice Amount,Supplier Name
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",External Printing and Design Costs,23/07/2024,30035723,636.98 ,CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",External Printing and Design Costs,23/07/2024,30035750,"4,704.24 ",CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Legal Fees,23/07/2024,30035978,"1,794.00 ",WEIGHTMANS LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Postages,23/07/2024,30035712,"13,754.64 ",CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Postages,23/07/2024,30035723,"3,001.83 ",CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Professional and Contractors Fees,23/07/2024,30035970,645.00 ,Shredall SDS Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,23/07/2024,30035964,275.00 ,St Marys Church Fotherby
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Agency Staff,23/07/2024,30035645,"3,061.50 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Agency Staff,23/07/2024,30035660,427.50 ,G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Professional and Contractors Fees,23/07/2024,30035633,270.00 ,Create Consulting Engineers Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Programmed,23/07/2024,30035674,948.92 ,The Keyholding Company
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,23/07/2024,30035396,308.68 ,Brenntag UK Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,23/07/2024,30035516,"1,776.00 ",Stowlin Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Grounds Maintenance Contract (External),23/07/2024,30035559,895.08 ,Glendale Grounds Management Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Grounds Maintenance Contract (External),23/07/2024,30035560,"12,516.66 ",Glendale Grounds Management Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,23/07/2024,30035459,"4,814.37 ",Biffa Waste Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,23/07/2024,30035473,"12,203.62 ",International Parking Systems UK Grp Ltd  ( IPS)
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,23/07/2024,30035621,"2,945.34 ",Kings Armoured Security Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,23/07/2024,30035735,835.39 ,Chipside Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,23/07/2024,30035736,367.94 ,Chipside Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,23/07/2024,30035838,241.64 ,Sid Dennis and Sons Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,23/07/2024,30036007,560.00 ,EKM Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Water and Sewerage Charges,23/07/2024,30035851,430.28 ,Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Water and Sewerage Charges,23/07/2024,30035865,"1,422.71 ",Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Water and Sewerage Charges,23/07/2024,30035866,314.47 ,Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Works to Buildings (Main Contractor),23/07/2024,30035535,"12,529.90 ",Airco Refrigeration Air Conditioning Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),23/07/2024,30035787,"4,518.30 ",Lincolnshire Bathrooms and Wetrooms
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),23/07/2024,30035789,"12,756.76 ",Andrew Wrisdale Building Contractor
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),23/07/2024,30035790,"2,649.58 ",Warics Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),23/07/2024,30035791,"8,944.14 ",Andrew Wrisdale Building Contractor
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),23/07/2024,30036031,328.62 ,Andrew Wrisdale Building Contractor
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),23/07/2024,30036032,"5,835.91 ",ST Portess & Son Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),23/07/2024,30036033,"10,093.96 ",Gary Walmsley Construction
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,External Printing and Design Costs,23/07/2024,30035722,308.48 ,Systematic Print Management Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Fuel and Oil,23/07/2024,30035512,"4,841.14 ",Allstar Business Solutions Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Other Private Contractors,23/07/2024,30035684,242.83 ,Glass Recycling UK Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,PSPS Non-Base Contract Costs,23/07/2024,30035959,"6,229.25 ",Public Sector Partnership Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,23/07/2024,30035266,394.02 ,Terberg Matec UK
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,23/07/2024,30035268,381.52 ,Terberg Matec UK
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,23/07/2024,30035347,276.50 ,Waste Parts UK Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,23/07/2024,30035424,491.21 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,23/07/2024,30035890,974.13 ,Sharmans of Louth
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,23/07/2024,30035904,419.11 ,Pirtek
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Economic Growth,Professional Fees,25/07/2024,30036092,"205,916.22 ",Heritage Trust of Lincolnshire Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,25/07/2024,30036089,"26,180.20 ",Louth Playgoers Riverhead Theatre
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,25/07/2024,30036091,"12,690.00 ",National Trust (Main)
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional and Contractors Fees,25/07/2024,30035763,"2,905.00 ",The Oyster Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional and Contractors Fees,25/07/2024,30035764,"2,324.00 ",The Oyster Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional and Contractors Fees,25/07/2024,30035765,"2,905.00 ",The Oyster Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional and Contractors Fees,25/07/2024,30035766,"2,905.00 ",The Oyster Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional and Contractors Fees,25/07/2024,30035767,"2,324.00 ",The Oyster Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional and Contractors Fees,25/07/2024,30035768,"2,905.00 ",The Oyster Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional and Contractors Fees,25/07/2024,30035778,"2,905.00 ",The Oyster Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional Fees,25/07/2024,30036064,"1,343.10 ",Browne Jacobson LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional Fees,25/07/2024,30036092,"205,916.22 ",Heritage Trust of Lincolnshire Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Works to Buildings (Sub Contractors),25/07/2024,30036016,981.25 ,GRS Signs Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Other Employee Expenses (Non-Payroll),25/07/2024,30036029,"3,924.00 ",Public Sector Partnership Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036075,666.67 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036076,691.67 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036077,400.00 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036078,266.67 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036079,333.33 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036080,541.67 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036081,"1,500.00 ",Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036082,250.00 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036083,458.33 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Furniture and Equipment,25/07/2024,30036090,495.00 ,Woodlandz Furnishings GY Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Grants and Contributions to Outside Bodies - No Service Received,25/07/2024,30036084,598.34 ,ARK PROPERTY CENTRE
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Grants and Contributions to Outside Bodies - No Service Received,25/07/2024,30036085,493.65 ,ARK PROPERTY CENTRE
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Grants and Contributions to Outside Bodies - No Service Received,25/07/2024,30036131,"5,000.00 ",Citizens Advice Lindsey
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Leisure & Culture,Buildings Maintenance - Programmed,25/07/2024,30035873,600.00 ,Orona Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Planning Application Fees,25/07/2024,30036103,285.00 ,Portal Plan Quest Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Other Miscellaneous Expenses,25/07/2024,30035617,"1,962.00 ",Levantes Dance Theatre Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Other Miscellaneous Expenses,25/07/2024,30035740,350.00 ,Lincolnshire Lindy Hop Clubs
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Performers and Entertainers Fees,25/07/2024,30035474,"2,750.00 ",Popcorn Media
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Performers and Entertainers Fees,25/07/2024,30036161,280.00 ,K J Entertainment
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Performers and Entertainers Fees,25/07/2024,30036162,260.00 ,K J Entertainment
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Professional Fees,25/07/2024,30035475,794.00 ,Aben
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Staff Training Expenses (Non-Payroll),25/07/2024,30036068,700.00 ,Hebb & Griff
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Subscriptions to Organisations and Other Bodies,25/07/2024,30036070,"1,550.00 ",British Destinations Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Professional and Contractors Fees,25/07/2024,30035553,"1,207.52 ",Ark Givendale Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Professional and Contractors Fees,25/07/2024,30036121,"1,241.48 ",“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Professional and Contractors Fees,25/07/2024,30036063,825.00 ,The Engaging People Company
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Subscriptions to Organisations and Other Bodies,25/07/2024,30036070,"1,550.00 ",British Destinations Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036075,666.67 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036076,691.67 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036077,400.00 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036078,266.67 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036079,333.33 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036080,541.67 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036081,"1,500.00 ",Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036082,250.00 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),25/07/2024,30036083,458.33 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Furniture and Equipment,25/07/2024,30036090,495.00 ,Woodlandz Furnishings GY Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Grants and Contributions to Outside Bodies - No Service Received,25/07/2024,30036084,598.34 ,ARK PROPERTY CENTRE
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Grants and Contributions to Outside Bodies - No Service Received,25/07/2024,30036085,493.65 ,ARK PROPERTY CENTRE
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Grants and Contributions to Outside Bodies - No Service Received,25/07/2024,30036131,"5,000.00 ",Citizens Advice Lindsey
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Grounds Maintenance Contract (External),25/07/2024,30036129,300.00 ,Wold Tree Works Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Grounds Maintenance Contract (External),25/07/2024,30036130,350.00 ,Wold Tree Works Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Other Private Contractors,25/07/2024,30035467,900.00 ,C Thomas Property Maintenance
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Professional and Contractors Fees,25/07/2024,30036167,"1,000.00 ",Carousel Waste & Recycling LTD
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Buildings Maintenance - Responsive,25/07/2024,30035955,"1,315.00 ",Ajet Drain Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Materials and Consumables,25/07/2024,30035510,530.65 ,Eastern Shires Purchasing Organisation
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,25/07/2024,30036098,308.55 ,EKM Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,25/07/2024,30036127,972.00 ,Sid Dennis and Sons Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Water and Sewerage Charges,25/07/2024,30035994,566.34 ,Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Organisation Improvement & Development,Staff Training Expenses (Non-Payroll),25/07/2024,30035529,640.00 ,Imagine Public Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Agency Staff,25/07/2024,30036042,708.00 ,The One Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Agency Staff,25/07/2024,30036088,876.00 ,The One Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Agency Staff,25/07/2024,30036109,810.00 ,The One Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Postages,25/07/2024,30035747,"4,525.58 ",Royal Mail Group Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,25/07/2024,30036112,400.00 ,St Marys Church Ludborough
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Programmed,25/07/2024,30035957,365.00 ,Automatic Access Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,25/07/2024,30035955,"1,315.00 ",Ajet Drain Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,25/07/2024,30036098,308.55 ,EKM Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional Fees,25/07/2024,30035869,"66,191.47 ",Sigma Property Co Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Water and Sewerage Charges,25/07/2024,30035823,"9,304.56 ",Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Water and Sewerage Charges,25/07/2024,30035994,566.34 ,Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Works to Buildings (Main Contractor),25/07/2024,30036115,643.88 ,The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Works to Buildings (Main Contractor),25/07/2024,30036119,643.88 ,The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Works to Buildings (Main Contractor),25/07/2024,30036147,"1,299.00 ",Carousel Waste & Recycling LTD
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Works to Buildings (Main Contractor),25/07/2024,30036159,497.93 ,The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),25/07/2024,30035784,"29,923.22 ",Ron Gale and Sons Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),25/07/2024,30036110,"11,078.24 ",J H Smithson and Son Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Agency Staff,25/07/2024,30036065,"3,946.05 ",Red Rock Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Agency Staff,25/07/2024,30036066,969.55 ,Red Rock Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,25/07/2024,30035493,437.50 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,25/07/2024,30035495,742.67 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Materials and Consumables,29/07/2024,30036285,814.00 ,Nomix Enviro
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Regulation,Agency Staff,30/07/2024,30035649,"6,325.40 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Regulation,Professional and Contractors Fees,30/07/2024,30035724,616.00 ,Boston Borough Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,30/07/2024,30035794,"69,812.64 ",The Sessions House CIC
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Developments,Professional Fees,30/07/2024,30035419,666.00 ,Capsticks Solicitors LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional Fees,30/07/2024,30036227,"150,958.80 ",Alliance Leisure Services Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Works to Buildings (Main Contractor),30/07/2024,30036221,"404,936.48 ",Alliance Leisure Services Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),30/07/2024,30035664,360.00 ,Smartmove Hotels Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),30/07/2024,30036268,360.00 ,Baxter House
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Leisure & Culture,Buildings Maintenance - Responsive,30/07/2024,30035677,533.12 ,H20 Servicing Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Organisational & Corporate Services,Professional Fees,30/07/2024,30035557,550.00 ,Idox
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Building Control,Agency Staff,30/07/2024,30035649,"3,162.70 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Building Control,Professional and Contractors Fees,30/07/2024,30035724,308.00 ,Boston Borough Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Climate Change and Environment,Professional and Contractors Fees,30/07/2024,30035552,"2,727.00 ",PECT
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Employee Professional Subscriptions (Non-Payroll),30/07/2024,30036308,"1,914.92 ",Boston Borough Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Planning Application Fees,30/07/2024,30036287,"1,156.00 ",Portal Plan Quest Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Performers and Entertainers Fees,30/07/2024,30035977,"2,000.00 ",Heroine Media CIC
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Performers and Entertainers Fees,30/07/2024,30036177,"1,450.00 ",Meet Pete Dinosaur
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Enforcement,Professional and Contractors Fees,30/07/2024,30035661,"1,647.10 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Professional and Contractors Fees,30/07/2024,30035593,"2,000.00 ",Cracknell Wildlife & Veterinary Services
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Professional and Contractors Fees,30/07/2024,30035648,956.25 ,G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Other Miscellaneous Expenses,30/07/2024,30036191,600.00 ,Lincolnshire YMCA Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Performers and Entertainers Fees,30/07/2024,30036177,"1,450.00 ",Meet Pete Dinosaur
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),30/07/2024,30035664,360.00 ,Smartmove Hotels Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),30/07/2024,30036268,360.00 ,Baxter House
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Telephones,30/07/2024,30036071,809.23 ,Digicube Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Telephones,30/07/2024,30036072,300.00 ,Digicube Ltd
