Body Name,Body,Service Division,Expense Type,Date Paid,Transaction Ref,Invoice Amount,Supplier Name
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,27/08/2024,30036652,650.00 ,Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,27/08/2024,30036783,"4,797.00 ",“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,27/08/2024,30036784,"2,583.00 ",“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Other Communication Costs,27/08/2024,30037022,"12,300.00 ",Destination Lincolnshire
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Other Miscellaneous Expenses,27/08/2024,30036443,378.00 ,Classic Printers Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Other Miscellaneous Expenses,27/08/2024,30036560,"15,000.00 ",Paradigm Arts Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Performers and Entertainers Fees,27/08/2024,30036748,"1,630.00 ",Circo Rum Ba Ba
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Rent Payments,27/08/2024,30037021,"1,880.50 ",Blackfriars Theatre and Arts Centre
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Enforcement,Professional and Contractors Fees,27/08/2024,30036952,548.60 ,B and B Tree Specialists
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Enforcement,Staff Recruitment,27/08/2024,30036856,"1,318.75 ",Stonehouse Recruitment Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Other agencies,27/08/2024,30036791,"7,875.00 ",Kingdom Local Authority Support
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Other Income,27/08/2024,30036664,"2,817.39 ",Fraser and Fraser Client Account
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Professional and Contractors Fees,27/08/2024,30036463,956.25 ,G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Professional and Contractors Fees,27/08/2024,30036653,"1,830.72 ",International Zoo Veterinary Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,External Printing and Design Costs,27/08/2024,30036535,495.00 ,The Boston Sign Company
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Other Communication Costs,27/08/2024,30037022,"12,300.00 ",Destination Lincolnshire
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Other Miscellaneous Expenses,27/08/2024,30036443,378.00 ,Classic Printers Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),27/08/2024,30036945,"2,529.45 ",Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),27/08/2024,30036946,"3,247.20 ",Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),27/08/2024,30036977,480.00 ,Fairfield Guest House
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Computer Software Purchase,27/08/2024,30037027,"1,170.00 ",Housing Partners Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Professional and Contractors Fees,27/08/2024,30036528,936.25 ,G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Staff Training Expenses (Non-Payroll),27/08/2024,30036902,420.00 ,Collective Enterprises Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Materials and Consumables,27/08/2024,30036428,574.94 ,“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Professional and Contractors Fees,27/08/2024,30036923,533.34 ,Public Sector Partnership Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Telephones,27/08/2024,30036948,339.00 ,Digicube Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Electricity,27/08/2024,30036821,213.00 ,Siemens
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Fixtures And Fittings,27/08/2024,30036932,585.00 ,Carlton Cleaning UK Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Buildings Maintenance - Responsive,27/08/2024,30036516,430.80 ,Brenntag UK Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Buildings Maintenance - Responsive,27/08/2024,30036518,486.95 ,Brenntag UK Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,External Printing and Design Costs,27/08/2024,30036733,630.00 ,GRS Signs Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Grounds Maintenance Contract (External),27/08/2024,30036690,"12,516.66 ",Glendale Grounds Management Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,27/08/2024,30036952,548.60 ,B and B Tree Specialists
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Grants and Contributions to Outside Bodies - No Service Received,27/08/2024,30036971,880.00 ,Strubby Beesby and Maltby Village Hall
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Agency Staff,27/08/2024,30036449,"2,964.00 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Programmed,27/08/2024,30036666,924.40 ,The Keyholding Company
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,27/08/2024,30036516,430.80 ,Brenntag UK Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,27/08/2024,30036518,486.95 ,Brenntag UK Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,27/08/2024,30036665,"1,752.00 ",Smith of Derby
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,27/08/2024,30036978,300.00 ,Blockfree Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Grounds Maintenance Contract (External),27/08/2024,30036688,895.08 ,Glendale Grounds Management Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Grounds Maintenance Contract (External),27/08/2024,30036690,"12,516.66 ",Glendale Grounds Management Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Legal Fees,27/08/2024,30036512,"7,976.00 ",CMS Cameron McKenna Nabarro Olswang LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,27/08/2024,30036448,"2,562.00 ",DXD Group LTD
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,27/08/2024,30036497,"15,864.34 ",International Parking Systems UK Grp Ltd  ( IPS)
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,27/08/2024,30036540,"3,460.95 ",Kings Armoured Security Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,27/08/2024,30036590,448.66 ,Chipside Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,27/08/2024,30036592,"1,006.18 ",Chipside Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,"Purchase of Plant, Machinery and Equipment",27/08/2024,30036875,"30,153.61 ",Morris Vermaport Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Subscriptions to Organisations and Other Bodies,27/08/2024,30036549,716.76 ,Visitengland Assessment Services
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Staff Training Expenses (Non-Payroll),27/08/2024,30036902,"1,260.00 ",Collective Enterprises Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),27/08/2024,30036897,"13,005.57 ",Clough Build Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),27/08/2024,30036901,"10,848.85 ",Dave Howard Building and Joinery Serv
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Fuel and Oil,27/08/2024,30036505,"17,657.52 ",Rix Petroleum
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Materials and Consumables,27/08/2024,30036454,"9,220.40 ",ESE Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Materials and Consumables,27/08/2024,30036949,672.39 ,Calibration & Consultancy Services (UK) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Other Private Contractors,27/08/2024,30036611,294.97 ,Glass Recycling UK Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Professional and Contractors Fees,27/08/2024,30036550,275.40 ,Restore Datashred
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Vehicle Recovery,27/08/2024,30036790,435.00 ,“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,27/08/2024,30036462,285.93 ,Waste Parts UK Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,27/08/2024,30036659,"1,680.28 ",Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,27/08/2024,30036921,"1,582.93 ",Sharmans of Louth
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,27/08/2024,30036957,455.22 ,Pirtek
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,29/08/2024,30036987,"18,010.00 ",NBV Enterprise Solutions Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,29/08/2024,30036988,"11,271.20 ",Lincolnshire Community Foundation
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,29/08/2024,30037000,"3,988.00 ",Just Pudding Basins Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,29/08/2024,30037030,"50,000.00 ",Skegness Springs Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,"Purchase of Plant, Machinery and Equipment",29/08/2024,30036987,"1,918.82 ",NBV Enterprise Solutions Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional and Contractors Fees,29/08/2024,30036993,"3,500.00 ",Winckworth Sherwood LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional and Contractors Fees,29/08/2024,30037028,575.10 ,Alford Property Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional Fees,29/08/2024,30036961,"174,738.26 ",Alliance Leisure Services Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Works to Buildings (Main Contractor),29/08/2024,30037084,"619,505.04 ",Alliance Leisure Services Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Other Employee Expenses (Non-Payroll),29/08/2024,30036738,"33,762.62 ",Public Sector Partnership Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,29/08/2024,30037088,"11,500.00 ",Stem Architects Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Rent Payments,29/08/2024,30037053,"1,387.56 ",Platform Housing Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Rent Payments,29/08/2024,30037054,"1,247.48 ",Platform Housing Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Leisure & Culture,Buildings Maintenance - Responsive,29/08/2024,30036851,395.00 ,TMD Leisure Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Climate Change and Environment,Other local authorities,29/08/2024,30037049,"55,313.00 ",Boston Borough Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Climate Change and Environment,Professional and Contractors Fees,29/08/2024,30036998,868.50 ,Humberside Materials Laboratory Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Planning Application Fees,29/08/2024,30037104,"4,046.00 ",Portal Plan Quest Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Professional and Contractors Fees,29/08/2024,30037142,"30,000.00 ",Blake Morgan LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,29/08/2024,30037088,"11,500.00 ",Stem Architects Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Other Miscellaneous Expenses,29/08/2024,30037056,350.00 ,Waltonholt Event First Aid Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Other Miscellaneous Expenses,29/08/2024,30037143,"34,000.00 ",The Sessions House CIC
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Other Miscellaneous Expenses,29/08/2024,30037175,830.00 ,The Sessions House CIC
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Performers and Entertainers Fees,29/08/2024,30036624,"8,026.00 ",Emergency Exit Arts
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Professional and Contractors Fees,29/08/2024,30036822,"1,300.00 ",“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Professional and Contractors Fees,29/08/2024,30036823,"1,300.00 ",“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Professional and Contractors Fees,29/08/2024,30037161,"3,720.00 ",Lynx Outdoor Products
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Staff Training Expenses (Non-Payroll),29/08/2024,30037085,740.00 ,Lincolnshire County Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Other Miscellaneous Expenses,29/08/2024,30037077,"5,000.00 ",Skillsreach
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Rent Payments,29/08/2024,30037053,"1,387.56 ",Platform Housing Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Rent Payments,29/08/2024,30037054,"1,247.48 ",Platform Housing Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Computer Software Licence Costs,29/08/2024,30036738,"47,391.30 ",Public Sector Partnership Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Computer Software Licence Costs,29/08/2024,30037164,"2,480.69 ",STM Environmantal Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Grounds Maintenance Contract (External),29/08/2024,30037169,350.00 ,Wold Tree Works Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Grounds Maintenance Contract (External),29/08/2024,30037170,300.00 ,Wold Tree Works Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Agency Staff,29/08/2024,30037114,"8,482.18 ",The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Agency Staff,29/08/2024,30037115,"7,432.72 ",The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Clothing Uniforms And Laundry,29/08/2024,30036616,603.03 ,SMI Int Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,29/08/2024,30037116,"1,296.00 ",Sid Dennis and Sons Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,29/08/2024,30037117,324.00 ,Sid Dennis and Sons Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,29/08/2024,30037146,324.00 ,Sid Dennis and Sons Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,29/08/2024,30037165,"1,620.00 ",Sid Dennis and Sons Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Agency Staff,29/08/2024,30037123,876.00 ,The One Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Grants and Contributions to Outside Bodies - No Service Received,29/08/2024,30037031,"1,800.00 ",East Coast Pride
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Grants and Contributions to Outside Bodies - No Service Received,29/08/2024,30037113,"1,500.00 ",Willoughby Events Committee
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Grants and Contributions to Outside Bodies - No Service Received,29/08/2024,30037066,"17,750.00 ",Lincolnshire County Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Programmed,29/08/2024,30036650,806.50 ,Stowlin Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,29/08/2024,30036578,720.00 ,International Parking Systems UK Grp Ltd  ( IPS)
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,29/08/2024,30036580,274.35 ,International Parking Systems UK Grp Ltd  ( IPS)
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,29/08/2024,30036625,360.00 ,International Parking Systems UK Grp Ltd  ( IPS)
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Works to Buildings (Main Contractor),29/08/2024,30037064,386.33 ,The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Works to Buildings (Main Contractor),29/08/2024,30037093,386.33 ,The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),29/08/2024,30037105,435.00 ,GF Design Services
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),29/08/2024,30037106,"1,250.00 ",GF Design Services
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),29/08/2024,30037107,"4,295.95 ",Sibjon Builders
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),29/08/2024,30037108,740.00 ,Dave Howard Building and Joinery Serv
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),29/08/2024,30037128,"3,018.69 ",Sibjon Builders
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),29/08/2024,30037129,"6,140.81 ",R A Joinery
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Fuel and Oil,29/08/2024,30037059,596.70 ,Sharmans of Louth
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,29/08/2024,30036474,"6,416.96 ",Allstar Business Solutions Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,29/08/2024,30036818,228.49 ,Truck Links
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,29/08/2024,30037011,985.09 ,Napa Autoparts formerly M E Autoparts Limited
