Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 01-09-2023,oneSource Shared,Civica UK Ltd_a,Ict Maintenance And Support,8160.00,0.00,COMMERCIAL SUPPLIER 
 04-09-2023,oneSource Shared,EBB Office Ltd,Stationery,670.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,oneSource Shared,DAISY CORPORTATE SERVICES TRADING,Mobile Phone Costs,19888.35,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,576.26,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,794.88,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,797.06,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,851.20,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,680.96,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,711.36,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,723.52,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1270.66,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1270.67,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1673.00,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1963.01,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1772.68,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1815.48,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1550.73,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,958.46,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1708.48,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1352.27,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,609.84,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,4493.60,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,4493.60,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1773.60,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,597.44,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,781.84,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,775.10,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,636.84,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2901.68,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,4768.50,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,4768.50,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,3814.80,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2546.00,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,514.68,0.00,COMMERCIAL SUPPLIER 
 07-09-2023,oneSource Shared,Matrix SCM Ltd,Consultancy Fees,32745.56,0.00,COMMERCIAL SUPPLIER 
 11-09-2023,oneSource Shared,Robert Delaney Properties Ltd,Payment To Private Sector Landlords (Psl),1500.00,0.00,COMMERCIAL SUPPLIER 
 11-09-2023,oneSource Shared,Oracle Corporation UK Ltd,Ict Software,1552.79,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Canon (UK) Ltd,Printing,1043.20,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1907.40,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2922.51,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2546.00,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,3615.05,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2593.35,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,3457.80,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,3457.80,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1623.22,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2493.95,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2493.95,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2493.95,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2493.95,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,5498.95,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,781.84,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,748.10,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,970.56,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,3627.10,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,762.30,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1815.49,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,3012.21,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1720.80,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1772.66,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1975.45,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1189.80,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1887.48,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1887.48,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1678.68,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,851.20,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,584.21,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,851.20,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1300.21,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,851.20,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1325.91,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,571.57,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,818.28,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,817.22,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,oneSource Shared,Telsolutions Ltd,Internet Costs,560.06,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,oneSource Shared,Bytes Software Services,Ict Software,523.59,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,oneSource Shared,Bytes Software Services,Ict Software,523.59,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,oneSource Shared,Bytes Software Services,Ict Software,523.59,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,oneSource Shared,Civica UK Ltd_a,Ict Maintenance And Support,4005.00,0.00,COMMERCIAL SUPPLIER 
 15-09-2023,oneSource Shared,Ovenden Papers Ltd,Printing,636.30,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,oneSource Shared,DAISY CORPORTATE SERVICES TRADING,Mobile Phone Costs,19974.52,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Stripe OLT,Ict Maintenance And Support,12500.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,658.32,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,818.28,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,702.75,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,883.94,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,851.20,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,597.39,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,826.88,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1314.99,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1815.49,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1720.80,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1304.34,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1887.48,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1772.68,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1189.81,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1678.69,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1778.63,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1778.65,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2493.95,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,4058.05,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2892.04,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,4984.20,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1330.20,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2217.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,748.10,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,970.56,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,970.56,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,3627.10,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2546.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,762.30,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,oneSource Shared,Personal Information - Redacted,Ict Software,615.77,0.00,Employee 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,970.56,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,748.10,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,3627.10,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,4870.85,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2546.00,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,762.30,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2493.95,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,3615.05,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2217.00,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,970.56,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,2978.37,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,854.24,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1772.68,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,854.24,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1720.80,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1887.48,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1815.49,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1189.81,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1707.49,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,3029.14,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1717.56,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,851.20,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,851.20,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,584.21,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,851.20,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,851.20,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,1300.21,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,658.32,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,818.28,0.00,COMMERCIAL SUPPLIER 
 27-09-2023,oneSource Shared,Matrix SCM Ltd,Agency Staff,763.66,0.00,COMMERCIAL SUPPLIER 
 29-09-2023,oneSource Shared,Canon (UK) Ltd,Printing,1043.20,0.00,COMMERCIAL SUPPLIER 
 01-09-2023,People - Ageing Well,Marlow,Residential Placements - Private Contractors Payment,7109.84,0.00,COMMERCIAL SUPPLIER 
 01-09-2023,People - Ageing Well,Marlow,Residential Placements - Private Contractors Payment,2256.24,0.00,COMMERCIAL SUPPLIER 
 01-09-2023,People - Ageing Well,Trinity London Care Ltd,Daycare - Private Contractors Payment,2200.00,0.00,COMMERCIAL SUPPLIER 
 01-09-2023,People - Ageing Well,Trinity London Care Ltd,Daycare - Private Contractors Payment,1080.00,0.00,COMMERCIAL SUPPLIER 
 01-09-2023,People - Ageing Well,Trinity London Care Ltd,Daycare - Private Contractors Payment,2200.00,0.00,COMMERCIAL SUPPLIER 
 01-09-2023,People - Ageing Well,Trinity London Care Ltd,Daycare - Private Contractors Payment,2200.00,0.00,COMMERCIAL SUPPLIER 
 01-09-2023,People - Ageing Well,Trinity London Care Ltd,Daycare - Private Contractors Payment,1080.00,0.00,COMMERCIAL SUPPLIER 
 01-09-2023,People - Ageing Well,Trinity London Care Ltd,Daycare - Private Contractors Payment,1080.00,0.00,COMMERCIAL SUPPLIER 
 02-09-2023,People - Ageing Well,Amachyck Care Solution Ltd.,Home Care - Private Contractors Payment,1135.70,0.00,COMMERCIAL SUPPLIER 
 02-09-2023,People - Ageing Well,R M Complete Services Ltd,Cleaning Services,975.00,0.00,CIS 
 04-09-2023,People - Ageing Well,Gims Care Solution Ltd_a,Home Care - Private Contractors Payment,5800.00,0.00,NON COMMERCIAL SUPPLIER 
 04-09-2023,People - Ageing Well,Gims Care Solution Ltd_a,Home Care - Private Contractors Payment,2446.09,0.00,NON COMMERCIAL SUPPLIER 
 04-09-2023,People - Ageing Well,Gims Care Solution Ltd_a,Home Care - Private Contractors Payment,1000.32,0.00,NON COMMERCIAL SUPPLIER 
 04-09-2023,People - Ageing Well,Gims Care Solution Ltd_a,Home Care - Private Contractors Payment,3669.13,0.00,NON COMMERCIAL SUPPLIER 
 04-09-2023,People - Ageing Well,Gims Care Solution Ltd_a,Home Care - Private Contractors Payment,8109.60,0.00,NON COMMERCIAL SUPPLIER 
 04-09-2023,People - Ageing Well,Gims Care Solution Ltd_a,Home Care - Private Contractors Payment,751.00,0.00,NON COMMERCIAL SUPPLIER 
 04-09-2023,People - Ageing Well,Gims Care Solution Ltd_a,Home Care - Private Contractors Payment,751.00,0.00,NON COMMERCIAL SUPPLIER 
 04-09-2023,People - Ageing Well,The Sycamore Trust,Payments To Voluntary Sector,3333.33,0.00,COMMERCIAL SUPPLIER 
 04-09-2023,People - Ageing Well,The Sycamore Trust,Payments To Voluntary Sector,3333.34,0.00,COMMERCIAL SUPPLIER 
 04-09-2023,People - Ageing Well,All Therapy Solutions Ltd,Occupational Health,5470.00,0.00,COMMERCIAL SUPPLIER 
 04-09-2023,People - Ageing Well,Protecthand Care Ltd ,Supported Other Accommodation - Private Contractors Payment,16405.20,0.00,COMMERCIAL SUPPLIER 
 04-09-2023,People - Ageing Well,Ronti Care Solutions,Home Care - Private Contractors Payment,2464.00,0.00,LOCAL AUTHORITY SERVICES 
 05-09-2023,People - Ageing Well,Treal Care Limited,Home Care - Private Contractors Payment,1155.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Treal Care Limited,Home Care - Private Contractors Payment,770.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Treal Care Limited,Home Care - Private Contractors Payment,770.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Treal Care Limited,Home Care - Private Contractors Payment,1120.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Treal Care Limited,Home Care - Private Contractors Payment,1120.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Mind in Tower Hamlets And Newham,Private Contractors Payment - Other,35640.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1596.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1596.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1596.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1596.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1596.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,783.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1596.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1653.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1596.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1596.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1596.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1596.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1596.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,783.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1596.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,1653.00,0.00,COMMERCIAL SUPPLIER 
 05-09-2023,People - Ageing Well,Fari Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.00,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,People - Ageing Well,Gordon Care Services Limited,Home Care - Private Contractors Payment,3232.36,0.00,NON COMMERCIAL SUPPLIER 
 06-09-2023,People - Ageing Well,Cakeybakeydoodaa Ltd,Daycare - Private Contractors Payment,624.00,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1025.73,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1669.48,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1669.48,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1017.47,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1669.48,0.00,COMMERCIAL SUPPLIER 
 06-09-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1241.28,0.00,COMMERCIAL SUPPLIER 
