Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,822.37,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,999.18,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,595.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,592.92,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,592.65,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,608.31,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,809.28,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,786.80,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,988.20,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,788.56,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,801.54,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,822.35,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1011.60,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,822.35,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,592.92,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,539.52,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,821.06,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,619.58,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,820.52,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,804.46,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,768.60,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,608.31,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,829.28,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,608.31,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1022.84,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,608.04,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,592.92,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,636.47,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,642.11,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,595.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,793.44,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,833.63,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,822.35,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,630.85,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,694.32,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,608.31,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,664.35,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,608.31,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,941.40,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,784.39,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,584.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,855.68,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,584.08,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,751.82,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,608.31,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,866.16,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1111.80,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1251.06,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1000.62,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1229.44,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1394.68,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1384.60,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1152.27,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1502.77,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1382.20,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1404.16,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,977.94,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1508.35,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1441.28,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1374.73,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1501.95,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1439.70,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,983.96,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1070.14,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1187.40,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1469.74,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1345.87,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1347.87,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1357.06,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,901.19,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1050.07,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1372.62,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,871.76,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,946.69,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1116.06,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,572.42,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,572.42,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,572.42,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,572.42,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,562.63,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,562.63,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,572.42,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,562.63,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,572.42,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,567.52,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,572.42,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,562.63,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,563.78,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,572.42,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,563.78,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1155.81,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,572.42,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,599.73,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1808.82,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,766.69,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,3395.86,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,3472.90,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,London Network for Pest Solutions Ltd,Private Contractors Payment - Other,825.58,0.00,COMMERCIAL SUPPLIER 
 10-01-2024,Place - Environment,Just Clear Ltd,Recycling,1540.00,0.00,COMMERCIAL SUPPLIER 
 11-01-2024,Place - Environment,Marlborough Surfacing Ltd,Private Contractors Payment - Other,7400.00,0.00,CIS 
 11-01-2024,Place - Environment,Marlborough Surfacing Ltd,Private Contractors Payment - Other,35402.40,0.00,CIS 
 11-01-2024,Place - Environment,Marlborough Surfacing Ltd,Private Contractors Payment - Other,525.00,0.00,CIS 
 11-01-2024,Place - Environment,Marlborough Surfacing Ltd,Private Contractors Payment - Other,16696.50,0.00,CIS 
 11-01-2024,Place - Environment,Marlborough Surfacing Ltd,Private Contractors Payment - Other,20051.71,0.00,CIS 
 15-01-2024,Place - Environment,Essex Tree Care Limited,Tree Works,28889.97,0.00,COMMERCIAL SUPPLIER 
 15-01-2024,Place - Environment,Marlborough Surfacing Ltd,Private Contractors Payment - Other,21759.09,0.00,CIS 
 16-01-2024,Place - Environment,Newsquest Media Group,Advertising Publicity And Marketing,642.67,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Crystal Ball Ltd,Purchase Of Vehicles Related Costs,1560.00,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Crystal Ball Ltd,Purchase Of Vehicles Related Costs,1560.00,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Chipside Ltd,Debt Collection And Recovery Costs,9707.50,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Chipside Ltd,Debt Collection And Recovery Costs,4040.00,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Chipside Ltd,Debt Collection And Recovery Costs,549.25,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Chipside Ltd,Debt Collection And Recovery Costs,5500.00,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Chipside Ltd,Debt Collection And Recovery Costs,655.12,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Chipside Ltd,Debt Collection And Recovery Costs,1725.88,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Chipside Ltd,Debt Collection And Recovery Costs,568.55,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Chipside Ltd,Debt Collection And Recovery Costs,3600.00,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Chipside Ltd,Debt Collection And Recovery Costs,4650.50,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Chipside Ltd,Debt Collection And Recovery Costs,673.36,0.00,COMMERCIAL SUPPLIER 
 16-01-2024,Place - Environment,Chipside Ltd,Debt Collection And Recovery Costs,575.75,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Sharpe Pritchard LLP,Legal Fees,3203.00,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Sharpe Pritchard LLP,Legal Fees,8641.00,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Sharpe Pritchard LLP,Legal Fees,4572.50,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Sharpe Pritchard LLP,Legal Fees,4391.00,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Sharp Skips,Waste Disposal Costs,1715.40,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,704.51,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,716.77,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,704.51,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,716.77,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,704.51,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,716.77,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,617.22,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,716.77,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,716.77,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,716.77,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,704.51,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,716.77,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,716.77,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,704.51,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,716.77,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,577.40,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,704.51,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,705.95,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,784.37,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1062.95,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,737.97,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1727.66,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,866.16,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1553.04,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1184.77,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1184.77,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1334.16,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1230.50,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1301.76,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,2256.84,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,822.35,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,771.40,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1022.84,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,839.16,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,962.65,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,730.10,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,773.64,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,962.64,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,962.64,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,754.77,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,822.35,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,822.35,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,804.46,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,932.92,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,999.18,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,822.35,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,651.92,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,608.31,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,829.28,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,822.35,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,608.31,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,563.26,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,988.20,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,792.42,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,595.08,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1126.51,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,757.44,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,664.64,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,821.98,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,698.44,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,611.55,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,793.44,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,822.35,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,874.15,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,988.20,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,801.54,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,801.18,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,811.08,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,822.35,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,804.46,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,912.48,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,1011.60,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,809.28,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,820.52,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,790.56,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,727.32,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,592.92,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,760.38,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,826.50,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,595.08,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,595.08,0.00,COMMERCIAL SUPPLIER 
 17-01-2024,Place - Environment,Matrix SCM Ltd,Agency Staff,793.44,0.00,COMMERCIAL SUPPLIER 
