Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1216.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,955.56,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1300.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,770.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,875.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,INDIVIDUALS 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1216.54,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,545.88,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,625.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,760.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,2920.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1200.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,865.16,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,937.96,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,695.88,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1450.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,3150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,861.20,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1300.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1228.59,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,840.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,INDIVIDUALS 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1200.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1250.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,600.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,2070.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1350.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,671.07,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,687.67,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1738.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1450.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1300.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1550.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1200.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,751.20,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,675.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,650.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1075.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,625.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,869.97,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,875.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,736.29,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1300.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1300.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1075.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,700.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,725.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1350.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1250.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,2808.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,2080.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1200.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,667.04,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 20-03-2024,People - Living Well,Vivid Resourcing Ltd,Staff Recruitment Costs,1080.00,0.00,COMMERCIAL SUPPLIER 
 21-03-2024,People - Living Well,Elliot Leigh Property Management Ltd,Facilities Management,4350.00,0.00,COMMERCIAL SUPPLIER 
 21-03-2024,People - Living Well,Elliot Leigh Property Management Ltd,Facilities Management,3480.00,0.00,COMMERCIAL SUPPLIER 
 21-03-2024,People - Living Well,Elliot Leigh Property Management Ltd,Facilities Management,3480.00,0.00,COMMERCIAL SUPPLIER 
 21-03-2024,People - Living Well,Elliot Leigh Property Management Ltd,Facilities Management,3248.00,0.00,COMMERCIAL SUPPLIER 
 21-03-2024,People - Living Well,Elliot Leigh Property Management Ltd,Facilities Management,4350.00,0.00,COMMERCIAL SUPPLIER 
 21-03-2024,People - Living Well,Elliot Leigh Property Management Ltd,Facilities Management,3219.00,0.00,COMMERCIAL SUPPLIER 
 21-03-2024,People - Living Well,Elliot Leigh Property Management Ltd,Facilities Management,3538.00,0.00,COMMERCIAL SUPPLIER 
 21-03-2024,People - Living Well,Elliot Leigh Property Management Ltd,Facilities Management,2465.00,0.00,COMMERCIAL SUPPLIER 
