Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,713.54,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,714.48,0.00,COMMERCIAL SUPPLIER 
 20-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,720.00,0.00,CIS 
 02-11-2023,Place - Housing & Property HRA,Sharpe Pritchard LLP,Legal Fees,720.50,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,727.11,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,728.36,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,752.77,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,752.77,0.00,COMMERCIAL SUPPLIER 
 02-11-2023,Place - Housing & Property HRA,Sharpe Pritchard LLP,Legal Fees,756.00,0.00,COMMERCIAL SUPPLIER 
 23-11-2023,Place - Housing & Property HRA,SMI Group,Clothes Uniform And Laundry,765.66,0.00,COMMERCIAL SUPPLIER 
 02-11-2023,Place - Housing & Property HRA,Sharpe Pritchard LLP,Legal Fees,772.00,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,778.54,0.00,COMMERCIAL SUPPLIER 
 16-11-2023,Place - Housing & Property HRA,NPower,Electricity,784.63,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,785.40,0.00,CIS 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,799.77,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Harrich Builders Ltd,Maintenance - Equipment Furniture And Materials,820.00,0.00,CIS 
 24-11-2023,Place - Housing & Property HRA,Bond Turner Ltd,Legal Fees,822.78,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,830.53,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,830.53,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,830.53,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,830.53,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,830.53,0.00,COMMERCIAL SUPPLIER 
 23-11-2023,Place - Housing & Property HRA,SMI Group,Clothes Uniform And Laundry,850.74,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,869.06,0.00,COMMERCIAL SUPPLIER 
 20-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,874.19,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,888.83,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,888.83,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,888.83,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,888.83,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,888.83,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,888.83,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,895.00,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,895.00,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,905.40,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,905.40,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,905.40,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,905.40,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,925.88,0.00,COMMERCIAL SUPPLIER 
 30-11-2023,Place - Housing & Property HRA,Keith Archer's Tree Care Specialists Ltd,Tree Works,995.00,0.00,COMMERCIAL SUPPLIER 
 09-11-2023,Place - Housing & Property HRA,Cube Environmental Services Ltd,Maintenance - Equipment Furniture And Materials,1000.00,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,1022.27,0.00,CIS 
 30-11-2023,Place - Housing & Property HRA,Sycous Limited,Gas,1026.25,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Ocean Media Group Ltd,Advertising Publicity And Marketing,1044.00,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Socotec Uk Limited,Maintenance - Equipment Furniture And Materials,1045.00,0.00,CIS 
 02-11-2023,Place - Housing & Property HRA,Phoenix Compliancy Management Ltd,Consultancy Fees,1050.00,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Harrich Builders Ltd,Maintenance - Equipment Furniture And Materials,1050.00,0.00,CIS 
 03-11-2023,Place - Housing & Property HRA,Budget Pest Control,Private Contractors Payment - Other,1075.00,0.00,COMMERCIAL SUPPLIER 
 13-11-2023,Place - Housing & Property HRA,Aps Ltd,Purchase - Equipment Furniture And Materials,1077.49,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Housing & Property HRA,Fisk Group,Catering And Vending Supplies,1080.00,0.00,COMMERCIAL SUPPLIER 
 09-11-2023,Place - Housing & Property HRA,AJS Ltd,Facilities Management,1101.81,0.00,CIS 
 20-11-2023,Place - Housing & Property HRA,Northumbrian Water Ltd.,Private Contractors Payment - Other,1132.62,0.00,CIS 
 22-11-2023,Place - Housing & Property HRA,Inland Water Engineering Ltd,Private Contractors Payment - Other,1150.00,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1168.12,0.00,COMMERCIAL SUPPLIER 
 02-11-2023,Place - Housing & Property HRA,Budget Pest Control,Private Contractors Payment - Other,1180.00,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,1213.53,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,1249.14,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1275.49,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1275.49,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1275.49,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1275.49,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1275.49,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,Place - Housing & Property HRA,Stonegrove Ltd,Maintenance - Equipment Furniture And Materials,1281.00,0.00,CIS 
 04-11-2023,Place - Housing & Property HRA,Greener Solutions Ltd,Cleaning Materials,1400.00,0.00,COMMERCIAL SUPPLIER 
 24-11-2023,Place - Housing & Property HRA,OVO Energy,Electricity,1400.74,0.00,COMMERCIAL SUPPLIER 
 02-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,1444.62,0.00,CIS 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1450.08,0.00,COMMERCIAL SUPPLIER 
 02-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,1465.00,0.00,CIS 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1490.36,0.00,COMMERCIAL SUPPLIER 
 09-11-2023,Place - Housing & Property HRA,Abraham Baron Solicitors Ltd,Legal Fees,1494.88,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1497.39,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1497.39,0.00,COMMERCIAL SUPPLIER 
 07-11-2023,Place - Housing & Property HRA,First Dispute Management Ltd T/A FDM Solicitors,Legal Fees,1500.00,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Veritas Solicitors LLP,Legal Fees,1500.00,0.00,COMMERCIAL SUPPLIER 
 04-11-2023,Place - Housing & Property HRA,Greener Solutions Ltd,Clothes Uniform And Laundry,1509.40,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1518.48,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1518.48,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1521.38,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1521.38,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1521.38,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1521.38,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1521.38,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1560.66,0.00,COMMERCIAL SUPPLIER 
 18-11-2023,Place - Housing & Property HRA,NLZ Solutions Ltd,Ict Maintenance And Support,1600.00,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1637.56,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1637.56,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1637.56,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,1648.88,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,1655.88,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1662.50,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1662.50,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1662.50,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1662.50,0.00,COMMERCIAL SUPPLIER 
 06-11-2023,Place - Housing & Property HRA,Clear Law LLP,Legal Fees,1716.01,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1741.45,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1741.45,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1741.45,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1741.45,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1741.45,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,1754.84,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,1812.45,0.00,CIS 
 09-11-2023,Place - Housing & Property HRA,AJS Ltd,Facilities Management,1817.91,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,1879.90,0.00,CIS 
 14-11-2023,Place - Housing & Property HRA,Active Locksmiths,Security Services (Excluding Premises),1999.36,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2046.95,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2046.95,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,2160.00,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,2172.67,0.00,CIS 
 22-11-2023,Place - Housing & Property HRA,Mobility Solutions (South) Ltd,Cyclical/Planned Maintenance - Building,2233.15,0.00,CIS 
 24-11-2023,Place - Housing & Property HRA,Pest Right Environmental Services Ltd,Private Contractors Payment - Other,2250.00,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2297.85,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2297.85,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2297.85,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2297.85,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2297.85,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2430.90,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2430.90,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2430.90,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2430.90,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2430.90,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2430.90,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2430.90,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2430.90,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Housing & Property HRA,Matrix SCM Ltd,Agency Staff,2430.90,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,2449.92,0.00,CIS 
 16-11-2023,Place - Housing & Property HRA,Budget Pest Control,Private Contractors Payment - Other,2450.00,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,2500.00,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,2544.41,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,2692.67,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,2719.75,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Security Monitoring Centres Ltd,Security Services (Excluding Premises),2728.05,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,2762.32,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,2783.80,0.00,CIS 
 10-11-2023,Place - Housing & Property HRA,Openview Security Solutions Ltd,Security Services (Excluding Premises),2834.20,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Housing & Property HRA,Nicholson Jones Sutton Solicitors Ltd ,Legal Fees,3000.00,0.00,LEGAL SERVICES 
 02-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,3173.77,0.00,CIS 
 20-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,3241.27,0.00,CIS 
 22-11-2023,Place - Housing & Property HRA,Mobility Solutions (South) Ltd,Cyclical/Planned Maintenance - Building,3272.00,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,3279.26,0.00,CIS 
 20-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,3425.43,0.00,CIS 
 30-11-2023,Place - Housing & Property HRA,Essex Tree Care Limited,Tree Works,3495.00,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,3528.51,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,3757.30,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Harrich Builders Ltd,Maintenance - Equipment Furniture And Materials,3850.00,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,3863.72,0.00,CIS 
 22-11-2023,Place - Housing & Property HRA,Rapier Security Services Ltd,Security Of Premises,4073.30,0.00,COMMERCIAL SUPPLIER 
 02-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,4140.00,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,4187.47,0.00,CIS 
 09-11-2023,Place - Housing & Property HRA,AJS Ltd,Facilities Management,4402.12,0.00,CIS 
 08-11-2023,Place - Housing & Property HRA,K & T Heating Services Ltd,Building Alterations And Materials,4578.28,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,4663.30,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,5040.00,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,5179.02,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,5272.92,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,5272.92,0.00,CIS 
 30-11-2023,Place - Housing & Property HRA,K & T Heating Services Ltd,Building Alterations And Materials,5333.33,0.00,CIS 
 24-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,5340.14,0.00,CIS 
 09-11-2023,Place - Housing & Property HRA,Abraham Baron Solicitors Ltd,Legal Fees,5375.00,0.00,COMMERCIAL SUPPLIER 
 20-11-2023,Place - Housing & Property HRA,Sharpe Pritchard LLP,Legal Fees,5465.00,0.00,COMMERCIAL SUPPLIER 
 02-11-2023,Place - Housing & Property HRA,RJM Law Ltd t/a RMD Legal Client A/C ,Legal Fees,5500.00,0.00,LEGAL SERVICES 
 17-11-2023,Place - Housing & Property HRA,Stonegrove Ltd,Maintenance - Equipment Furniture And Materials,5824.93,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,5886.06,0.00,CIS 
 02-11-2023,Place - Housing & Property HRA,Stonegrove Ltd,Maintenance - Equipment Furniture And Materials,5901.98,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,6156.00,0.00,CIS 
 02-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,6230.59,0.00,CIS 
 15-11-2023,Place - Housing & Property HRA,Northumbrian Water Ltd.,Private Contractors Payment - Other,6294.09,0.00,CIS 
 02-11-2023,Place - Housing & Property HRA,Sharpe Pritchard LLP,Legal Fees,6600.00,0.00,COMMERCIAL SUPPLIER 
 13-11-2023,Place - Housing & Property HRA,IDOX Software Ltd,Ict Software,6962.00,0.00,COMMERCIAL SUPPLIER 
 30-11-2023,Place - Housing & Property HRA,Pinnacle PSG Ltd,Security Services (Excluding Premises),7594.91,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Housing & Property HRA,Northumbrian Water Ltd.,Private Contractors Payment - Other,8266.07,0.00,CIS 
 02-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,8479.90,0.00,CIS 
 02-11-2023,Place - Housing & Property HRA,Stonegrove Ltd,Maintenance - Equipment Furniture And Materials,8568.21,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,8619.52,0.00,CIS 
 20-11-2023,Place - Housing & Property HRA,Bond Turner Ltd,Legal Fees,8650.00,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,9264.70,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,9358.94,0.00,CIS 
 17-11-2023,Place - Housing & Property HRA,Cube Environmental Services Ltd,Maintenance - Equipment Furniture And Materials,10060.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,Place - Housing & Property HRA,Stonegrove Ltd,Maintenance - Equipment Furniture And Materials,10121.00,0.00,CIS 
 02-11-2023,Place - Housing & Property HRA,Stonegrove Ltd,Maintenance - Equipment Furniture And Materials,10163.92,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,10545.85,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,10545.85,0.00,CIS 
 08-11-2023,Place - Housing & Property HRA,K & T Heating Services Ltd,Building Alterations And Materials,10563.84,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,10707.77,0.00,CIS 
 09-11-2023,Place - Housing & Property HRA,AJS Ltd,Facilities Management,10750.00,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,12253.32,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,12253.32,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,14178.60,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,15549.40,0.00,CIS 
 09-11-2023,Place - Housing & Property HRA,AJS Ltd,Facilities Management,16950.00,0.00,CIS 
 17-11-2023,Place - Housing & Property HRA,AJS Ltd,Facilities Management,23498.17,0.00,CIS 
 29-11-2023,Place - Housing & Property HRA,Fisk Group,Catering And Vending Supplies,24500.00,0.00,COMMERCIAL SUPPLIER 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,24672.32,0.00,CIS 
 30-11-2023,Place - Housing & Property HRA,K & T Heating Services Ltd,Building Alterations And Materials,27353.14,0.00,CIS 
 20-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,29829.22,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,30000.00,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,34253.23,0.00,CIS 
 30-11-2023,Place - Housing & Property HRA,K & T Heating Services Ltd,Building Alterations And Materials,63812.41,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,67257.25,0.00,CIS 
 16-11-2023,Place - Housing & Property HRA,NPower,Electricity,79198.60,0.00,COMMERCIAL SUPPLIER 
 02-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,81528.20,0.00,CIS 
 01-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,84437.65,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,89175.08,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,94830.58,0.00,CIS 
 21-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,97311.34,0.00,CIS 
 19-11-2023,Place - Housing & Property HRA,Mears Limited,Facilities Management,290403.20,0.00,CIS 
 02-11-2023,Place - Planning & Public Protection,Hottinger Bruel & Kjaer UK Ltd,Maintenance - Equipment Furniture And Materials,542.00,0.00,COMMERCIAL SUPPLIER 
 06-11-2023,Place - Planning & Public Protection,Personal Information - Redacted,Consultancy Fees,630.00,0.00,INDIVIDUALS 
 15-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,653.10,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,653.10,0.00,COMMERCIAL SUPPLIER 
 01-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,663.99,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,663.99,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,663.99,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,693.00,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,693.00,0.00,COMMERCIAL SUPPLIER 
 16-11-2023,Place - Planning & Public Protection,Harrich Builders Ltd,Maintenance - Equipment Furniture And Materials,700.00,0.00,CIS 
 01-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,721.52,0.00,COMMERCIAL SUPPLIER 
 08-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,721.52,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,721.52,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,721.52,0.00,COMMERCIAL SUPPLIER 
 29-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,721.52,0.00,COMMERCIAL SUPPLIER 
 16-11-2023,Place - Planning & Public Protection,Independent Living Agency (Non Direct Payments),Long Term Support - Community: Supported Living,800.00,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,807.03,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,807.03,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,807.03,0.00,COMMERCIAL SUPPLIER 
 22-11-2023,Place - Planning & Public Protection,Matrix SCM Ltd,Agency Staff,807.03,0.00,COMMERCIAL SUPPLIER 
 14-11-2023,Place - Planning & Public Protection,Capita Property and Infrastructure Ltd.,Consultancy Fees,899.00,0.00,LOCAL AUTHORITY SERVICES 
 08-11-2023,Place - Planning & Public Protection,DCRS Ltd,Ict Maintenance And Support,936.00,0.00,COMMERCIAL SUPPLIER 
 27-11-2023,Place - Planning & Public Protection,New City College,Professional Services - General,1000.00,0.00,NON COMMERCIAL SUPPLIER 
