Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,81238522,LM3,Residential Care,P28,Adult Services & Council House Building,AVERY HOMES DOWNEND LIMITED,20/11/2023,1200
Bath and North East Somerset Council,81238522,LM3,Residential Care,P28,Adult Services & Council House Building,AVERY HOMES DOWNEND LIMITED,20/11/2023,1200
Bath and North East Somerset Council,81238522,LM3,Residential Care,P28,Adult Services & Council House Building,AVERY HOMES DOWNEND LIMITED,20/11/2023,1200
Bath and North East Somerset Council,81238522,LM3,Residential Care,P28,Adult Services & Council House Building,AVERY HOMES DOWNEND LIMITED,20/11/2023,1200
Bath and North East Somerset Council,81238102,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,20/11/2023,769.84
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,439.42
Bath and North East Somerset Council,81238565,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,1026.6
Bath and North East Somerset Council,81238565,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,1573.4
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,1669.68
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,2045.28
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,2378.4
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,2460.58
Bath and North East Somerset Council,81238565,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,2500
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,2500
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,2512
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,2520
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,2600
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,2960
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,3018.38
Bath and North East Somerset Council,81238396,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,3050
Bath and North East Somerset Council,81238565,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,3220
Bath and North East Somerset Council,11063862,LK1,Fees,P29,Children and Young People & Communities,FREE RANGERS FOREST SCHOOLS LTD,20/11/2023,433.28
Bath and North East Somerset Council,11063862,LK1,Fees,P29,Children and Young People & Communities,FREE RANGERS FOREST SCHOOLS LTD,20/11/2023,433.28
Bath and North East Somerset Council,11064305,LK1,Fees,P26,Economic Development & Resources,MG CARE EXECUTIVE LTD T/A UCHECK,20/11/2023,434
Bath and North East Somerset Council,81238396,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,3400
Bath and North East Somerset Council,81238565,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,4114.29
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,4285.71
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,6064.29
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,8788.05
Bath and North East Somerset Council,81238422,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,12583.35
Bath and North East Somerset Council,81238565,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,20/11/2023,12892.83
Bath and North East Somerset Council,81238450,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE,20/11/2023,2100
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,282.48
Bath and North East Somerset Council,81238547,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,385.72
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238415,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,439.42
Bath and North East Somerset Council,81238547,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,500
Bath and North East Somerset Council,81238547,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,1000
Bath and North East Somerset Council,81238547,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,1500
Bath and North East Somerset Council,81238547,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,1546.64
Bath and North East Somerset Council,81238547,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,1546.64
Bath and North East Somerset Council,81238547,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,1546.64
Bath and North East Somerset Council,81238547,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,1573.4
Bath and North East Somerset Council,81238547,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,1573.4
Bath and North East Somerset Council,81238547,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,1596.4
Bath and North East Somerset Council,81238547,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,1630.28
Bath and North East Somerset Council,81238547,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,1900
Bath and North East Somerset Council,81238547,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,1900
Bath and North East Somerset Council,81238547,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,20/11/2023,1900
