Council Name,Date,TransNo,Amount £ (Excl VAT),Supplier name,Supplier Category,Expense Area,Expense Type,Expense Code,Unclaimed VAT
London Borough of Sutton,30/11/2023,20069763,"-3,000.00",Savills,LEGAL & PROFESSIONAL SERVICES,HRA,External Fees and Consultants,C20000,0
London Borough of Sutton,29/02/2024,50458911,"25,991.29",SBS Consultants Global LTD,CHILDREN'S SERVICE - OTHER,People's Services,Residential Care-Children,A56115,0
London Borough of Sutton,06/02/2024,50456708,"1,010.98",Scallywags Pre-School,ACADEMIC INSTNS - OTHER,People's Services,Payment - school supplementary grant,A51062,0
London Borough of Sutton,06/02/2024,50456776,736.56,Scallywags Pre-School,ACADEMIC INSTNS - OTHER,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,06/02/2024,50456887,"12,329.66",Scallywags Pre-School,ACADEMIC INSTNS - OTHER,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,06/02/2024,50456955,"1,606.18",Scallywags Pre-School,ACADEMIC INSTNS - OTHER,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,01/02/2024,50465338,"2,400.00",Scallywags Pre-School,ACADEMIC INSTNS - OTHER,People's Services,SEND Inclusion funding,A60038,0
London Borough of Sutton,26/01/2024,20068297,"1,751.62",Scottish Power,UTILITIES,Environment Housing and Neighbourhoods,Electricity,A21000,0
London Borough of Sutton,26/01/2024,20068297,30.00,Scottish Power,UTILITIES,Environment Housing and Neighbourhoods,Electricity,A21000,0
London Borough of Sutton,19/02/2024,20069579,"4,000.00",SDNA LTD,INSTALLATION OF ARTISTIC WORKS (NON-FUNCTIONAL),Health and Wellbeing,Arts Programme,A44286,0
London Borough of Sutton,20/02/2024,50460956,"1,005.12",Sean McInnes Sports Coaching,SOCIAL SERVICES DAY CARE,Resources,Other Supplies & Services,A44291,0
London Borough of Sutton,31/01/2024,20068321,"8,525.00",SEAS Property Ltd,ACCOMMODATION BED & BREAKFAST,Environment Housing and Neighbourhoods,Bed & Breakfast,A56000,0
London Borough of Sutton,06/02/2024,50456709,956.34,Seaton House School,SCHOOL FUNDS,People's Services,Payment - school supplementary grant,A51062,0
London Borough of Sutton,06/02/2024,50456888,"10,729.38",Seaton House School,SCHOOL FUNDS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,28/01/2024,20068349,636.72,Secure Empty Property Limited,BUILDING MNTCE - SERVICES,Resources,Security / Surveillance Equipment Maintenance,A20009,0
London Borough of Sutton,16/02/2024,50461357,-830.72,Seeability,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Client Cont ( Net Paymt ),A56113,0
London Borough of Sutton,16/02/2024,50461357,"7,153.40",Seeability,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,17/01/2024,20068787,"2,147.00",Selsdon Building Contractors Limited,CONSTRUCTION INDUSTRY,Environment Housing and Neighbourhoods,Council Dwellings - Construction & Renovation,C10002,0
London Borough of Sutton,20/02/2024,50463832,"3,094.68",SENACARE LTD,SOCIAL SERVICES DAY CARE,People's Services,Home Care Services,A56019,0
London Borough of Sutton,05/02/2024,50458421,"3,000.00",Serenity School Crawley Ltd,CHILDREN'S SERVICES - SEN SERVICES,People's Services,Independent School Fees,A56002,0
London Borough of Sutton,06/02/2024,50457014,500.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,"Grants, Contributions & Donations",A47005,0
London Borough of Sutton,26/01/2024,20068417,"1,609.25",SES - Sutton And East Surrey Water,UTILITIES,Resources,Water Services,A24005,0
London Borough of Sutton,28/01/2024,50457917,606.39,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,28/01/2024,50457918,878.03,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,28/01/2024,50458278,951.25,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,28/01/2024,50458280,658.40,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,28/01/2024,50458299,689.93,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,07/01/2024,50458323,700.42,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,14/01/2024,50458324,731.81,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,04/02/2024,50460092,606.39,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,04/02/2024,50460120,878.03,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,04/02/2024,50460281,689.93,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,04/02/2024,50460354,951.25,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,04/02/2024,50460356,658.40,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,11/02/2024,50464405,606.39,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,11/02/2024,50464602,689.93,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,11/02/2024,50464629,951.25,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,11/02/2024,50464633,658.40,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465422,606.39,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465891,689.93,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465962,951.25,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465969,658.40,Sevacare UK Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,08/02/2024,20069049,"8,960.00",SHAKER DESIGNS LTD,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,Grants Given For Capital Purposes,C20004,0
London Borough of Sutton,06/02/2024,50456847,636.77,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,31/01/2024,20068246,"12,264.00",REDACTED - PERSONAL DATA,ACCOMMODATION BED & BREAKFAST,Environment Housing and Neighbourhoods,Bed & Breakfast,A56000,0
London Borough of Sutton,29/02/2024,20069564,"1,096.00",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,06/02/2024,50455734,"4,166.00",Sherwood Park School,SCHOOL FUNDS,People's Services,Place Funding,A56110,0
London Borough of Sutton,06/02/2024,50455735,"72,500.00",Sherwood Park School,SCHOOL FUNDS,People's Services,Place Funding,A56110,0
London Borough of Sutton,06/02/2024,50455736,"69,166.67",Sherwood Park School,SCHOOL FUNDS,People's Services,Place Funding,A56110,0
London Borough of Sutton,06/02/2024,50455750,"2,728.50",Sherwood Park School,SCHOOL FUNDS,People's Services,Payment - Teachers Pay Grant,A51026,0
London Borough of Sutton,06/02/2024,50455756,"7,560.89",Sherwood Park School,SCHOOL FUNDS,People's Services,Payment - Teachers Pension Grant,A51027,0
London Borough of Sutton,06/02/2024,50455763,"3,333.33",Sherwood Park School,SCHOOL FUNDS,People's Services,Place Funding,A56110,0
London Borough of Sutton,06/02/2024,50455764,"4,166.67",Sherwood Park School,SCHOOL FUNDS,People's Services,Place Funding,A56110,0
London Borough of Sutton,06/02/2024,50455863,"-21,573.00",Sherwood Park School,SCHOOL FUNDS,People's Services,Payment - school led tutoring grant,A51060,0
London Borough of Sutton,16/02/2024,50462059,"3,550.50",Sherwood Park School,SCHOOL FUNDS,People's Services,FSM Supplementary,A60036,0
London Borough of Sutton,01/02/2024,50458979,"3,387.86",Silver Lining Fostering Ltd,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Foster Parents Support,A44110,0
London Borough of Sutton,01/02/2024,50458980,"3,387.86",Silver Lining Fostering Ltd,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Foster Parents Support,A44110,0
London Borough of Sutton,06/02/2024,50456873,636.77,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,28/01/2024,50458042,83.64,Simplified Staffing Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,28/01/2024,50458042,674.09,Simplified Staffing Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,28/01/2024,50458058,752.55,Simplified Staffing Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,04/02/2024,50460196,752.55,Simplified Staffing Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,11/02/2024,50463940,752.55,Simplified Staffing Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,18/02/2024,50465502,752.55,Simplified Staffing Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,03/01/2024,20066059,560.00,SLM Ltd,TEMP STAFF & CONSULTANCY,Health and Wellbeing,"Property Repairs, Maintenance & Alterations",A20010,0
London Borough of Sutton,03/01/2024,20066061,"2,944.26",SLM Ltd,TEMP STAFF & CONSULTANCY,Health and Wellbeing,"Property Repairs, Maintenance & Alterations",A20010,0
London Borough of Sutton,03/01/2024,20066062,800.00,SLM Ltd,TEMP STAFF & CONSULTANCY,Health and Wellbeing,"Property Repairs, Maintenance & Alterations",A20010,0
London Borough of Sutton,20/02/2024,20069783,990.00,SM1 Print Studio,REPROGRAPHICS & PHOTOGRAPHY,Environment Housing and Neighbourhoods,Payments to Contractors,C14000,0
London Borough of Sutton,24/01/2024,50457627,549.49,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,24/01/2024,50457629,549.49,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,25/01/2024,50457658,549.49,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,25/01/2024,50457659,549.49,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,25/01/2024,50457660,629.01,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457687,685.08,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457690,"4,238.73",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457695,463.82,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457699,673.15,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457710,550.23,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457711,685.08,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457712,685.08,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457713,591.66,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457714,524.32,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457716,480.32,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457717,463.82,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457718,665.28,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457719,618.47,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457720,685.08,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457721,592.18,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457722,592.18,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457723,543.52,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457724,543.74,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457725,543.74,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457726,543.74,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457727,685.08,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457728,685.08,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457729,826.42,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457730,543.74,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457731,685.08,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457732,543.74,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457733,704.88,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457734,631.46,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,31/01/2024,50457735,690.58,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,02/02/2024,50457764,"1,021.02",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459582,"1,265.52",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459583,"1,520.87",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459584,"1,162.66",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459586,551.61,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459597,"2,162.58",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459606,"2,234.54",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459614,"3,396.08",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459616,"1,242.08",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459617,"2,692.08",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459619,908.30,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459620,971.46,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459624,903.54,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50459630,665.28,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459646,453.58,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459647,451.05,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459662,549.49,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459663,699.37,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459664,549.49,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459665,549.49,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459667,"2,543.91",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459668,"1,071.89",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459669,"2,634.31",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459672,419.68,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459673,561.02,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459674,702.36,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459676,549.49,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459680,549.49,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459682,549.49,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459684,690.83,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459685,"1,254.91",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459688,656.27,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459692,984.89,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459695,446.73,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459697,523.00,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459698,523.00,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459708,429.90,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459709,573.20,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459712,859.80,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459713,"3,790.99",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459716,523.00,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459719,573.59,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459721,748.27,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459729,541.00,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459730,"1,070.64",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459731,"2,870.00",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459732,"1,062.29",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459736,488.02,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459737,"1,283.90",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459738,693.35,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459739,685.08,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459740,685.08,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459741,"4,229.40",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459742,986.05,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459743,631.46,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459747,429.90,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459756,819.50,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459757,523.00,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459758,"1,046.00",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459759,"1,096.00",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459760,"1,106.00",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459761,523.00,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459762,446.73,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459769,523.00,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459771,"1,289.45",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459772,"1,204.64",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459773,453.58,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459774,749.69,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459775,735.25,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459776,883.36,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459779,602.89,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459781,685.08,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459784,573.20,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459795,585.36,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459801,558.00,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459805,523.00,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459806,"1,046.00",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459807,523.00,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459808,"1,535.05",Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459809,568.00,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,50459810,595.00,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
London Borough of Sutton,08/02/2024,50459814,703.80,Smith & Byford Ltd,CONSTRUCTION INDUSTRY,HRA,Payments to Contractors,C14000,0
