Body Name,Directorate,Division,Service Area,Expenditure Category,Supplier Name,Pay Date,Amount,Transaction reference,Narrative
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,151.3,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,596.49,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,76.6,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,151.65,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,450.56,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,318.88,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,59.92,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,590.59,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,75.65,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,586.38,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,119.07,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,615.33,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,490.6,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,864.78,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,900.92,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,247.73,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,365.87,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,384.45,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45933,867.79,11125569,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45936,587.98,21071754,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Sed Services Limited,45937,193.97,21070090,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Sed Services Limited,45937,988.04,21070090,
St Helens BC,Place Services,Waste Collection,Recycling,Other Hired & Contracting Services,Andrew Jenner Ltd T/A Rcd,45938,2000,21056028,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45939,1206.26,21071796,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45940,875.9,21072080,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45940,997.13,21072267,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45940,815.29,21072494,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,637.53,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,411.63,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,692.29,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,76.6,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,604.16,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,458.03,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,61.28,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,491.52,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,629.39,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,382.74,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,60.48,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,571.44,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,623.47,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,75.65,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,748.14,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,757.76,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,790.79,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,508.3,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,384.45,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,615.33,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,45.39,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45940,444.84,11125570,
St Helens BC,Place Services,Waste Collection,Recycling,Other Supplies & Services,Bartec Municipal Technologies Ltd,45940,950,21066168,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45943,627.38,21072686,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Sed Services Limited,45944,401.17,21070586,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Sed Services Limited,45944,2277.28,21070586,
St Helens BC,Place Services,Waste Collection,Recycling,Other Hired & Contracting Services,Andrew Jenner Ltd T/A Rcd,45944,4500,21055982,
St Helens BC,Place Services,Waste Collection,Recycling,Other Hired & Contracting Services,Andrew Jenner Ltd T/A Rcd,45944,4500,21055991,
St Helens BC,Place Services,Waste Collection,Recycling,Other Hired & Contracting Services,Andrew Jenner Ltd T/A Rcd,45944,2000,21055998,
St Helens BC,Place Services,Waste Collection,Recycling,Other Hired & Contracting Services,Andrew Jenner Ltd T/A Rcd,45944,4500,21056002,
St Helens BC,Place Services,Waste Collection,Recycling,Other Hired & Contracting Services,Andrew Jenner Ltd T/A Rcd,45945,4500,21055959,
St Helens BC,Place Services,Waste Collection,Recycling,Other Hired & Contracting Services,Andrew Jenner Ltd T/A Rcd,45945,4500,21056011,
St Helens BC,Place Services,Waste Collection,Recycling,Other Hired & Contracting Services,Andrew Jenner Ltd T/A Rcd,45945,4500,21056022,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45946,1254.75,21072840,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45947,888.02,21073155,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45947,897.12,21073186,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45947,930.46,21073349,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,623.47,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,75.65,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,748.14,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,61.28,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,757.76,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,74.9,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,740.74,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,637.53,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,60.52,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,615.33,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,660.68,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,815.84,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,656.89,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,490.6,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,193.78,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,76.6,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,629.39,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,374.23,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,45.36,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45947,450.45,11126556,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Sed Services Limited,45951,300.88,21071421,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Sed Services Limited,45951,649.09,21071421,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Terberg Matec Uk,45952,900,21070865,
St Helens BC,Place Services,Waste Collection,Recycling,Other Hired & Contracting Services,Andrew Jenner Ltd T/A Rcd,45953,4500,21056003,
St Helens BC,Place Services,Waste Collection,Recycling,Other Hired & Contracting Services,Andrew Jenner Ltd T/A Rcd,45953,4500,21056012,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45954,110227.42,21073361,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45954,3275.91,21073361,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45954,834.13,11136495,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45954,631.9,11136495,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45954,637.48,11136495,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45954,823.96,11136495,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45954,667.26,11136495,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45954,629.4,11136495,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45954,127.58,11136495,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45954,623.43,11136495,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45954,637.49,11136495,
St Helens BC,Place Services,Waste Collection,Recycling,Agency Supply Staff,Matrix Scm Limited,45954,629.39,11136496,
St Helens BC,Place Services,Waste Collection,Recycling,Other Hired & Contracting Services,Andrew Jenner Ltd T/A Rcd,45954,4000,21070583,
St Helens BC,Place Services,Waste Collection,Recycling,Refuse Collection,The Compost Bag Company Limited,45954,15376,21071448,
St Helens BC,Place Services,Waste Collection,Recycling,Printing,S F Taylor Positive Print Solutions,45954,1605,21071232,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45957,581.91,21073544,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45957,1136.55,21073688,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45957,881.96,21074109,
St Helens BC,Place Services,Waste Collection,Recycling,Waste Contractors Payments,Centralgrange Environmental Waste Limited,45957,960.76,21074110,
