EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597340,165421-CONA2,4250.24,Corbenic Camphill Community,3.00000021617814E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597340,165421-CONA2,-483.2,Corbenic Camphill Community,3.00000021617814E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,22/06/2023,1615283,167848-CONA2,33986.16,Corpore Ltd - DP CHC,3.00000037452065E14,ADULT SOCIAL CARE,PRIVATE,5567,DIRECT PAYMENTS - PA - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597385,165466-CONA2,3808.76,County Homes,3.00000022067804E14,ADULT SOCIAL CARE,PRIVATE,5433,TRANSITIONAL BEDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599122,REDACTED,531.36,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599125,REDACTED,1102.08,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599201,REDACTED,551.04,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599202,REDACTED,2322.24,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599197,REDACTED,1102.08,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599186,REDACTED,1377.6,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599115,REDACTED,880.68,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599200,REDACTED,2479.68,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599188,REDACTED,3030.72,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599114,REDACTED,196.8,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599120,REDACTED,915.12,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599124,REDACTED,452.64,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599127,REDACTED,2479.68,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599129,REDACTED,2204.16,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599116,REDACTED,915.12,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599190,REDACTED,511.68,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599194,REDACTED,1102.08,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599199,REDACTED,1102.08,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599187,REDACTED,196.8,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599126,REDACTED,1102.08,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599191,REDACTED,511.68,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599192,REDACTED,275.52,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599113,REDACTED,1377.6,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599118,REDACTED,255.84,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599128,REDACTED,334.56,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599193,REDACTED,954.48,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599121,REDACTED,1102.08,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599203,REDACTED,2204.16,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599195,REDACTED,1102.08,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599123,REDACTED,984,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599117,REDACTED,216.48,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599189,REDACTED,905.28,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599198,REDACTED,1102.08,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599119,REDACTED,167.28,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599196,REDACTED,2204.16,Courthall Care Ltd,3.00000031215488E14,ADULT SOCIAL CARE,PRIVATE,5513,HOME CARE - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,26/06/2023,300000084922478,Invoice5/MCH,11085,CRANFORD CARE HOMES LTD,3.00000025651792E14,ADULT SOCIAL CARE,GRANTS AND SUBSCRIPTIONS,4663,GRANTS - ORGANISATIONS WITH SLAS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,15/06/2023,1608108,166482-CONA2,21698,Crawshaw Court EXC,3.00000021626701E14,ADULT SOCIAL CARE,PRIVATE,5591,EXTRA CARE
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597125,165206-CONA2,12824.58,Creative Support,3.00000036638627E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597296,165377-CONA2,251436.32,Creative Support,3.00000021617659E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597296,165377-CONA2,1834.43,Creative Support,3.00000021617659E14,ADULT SOCIAL CARE,PRIVATE,5434,SUPPORTED ACCOMODATION - VOIDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597296,165377-CONA2,11495.58,Creative Support,3.00000021617659E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597117,165198-CONA2,2520.92,Croft House Care Home,3.00000034047348E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597117,165198-CONA2,-674.12,Croft House Care Home,3.00000034047348E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597127,165208-CONA2,5878.6,Cygnet Boden Street,3.00000039686822E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597327,165408-CONA2,7808.08,Damfield Gardens,3.00000021675313E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597327,165408-CONA2,-3122.13,Damfield Gardens,3.00000021675313E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599245,134667-FHAM/00000259,691.57,DAVEY'S CHEMIST,3.00000021668705E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599241,134667-DWHG/00000388,78.3,DAVEY'S CHEMIST,3.00000021668705E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599242,134667-DWHG/00000389,41.3,DAVEY'S CHEMIST,3.00000021668705E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1599243,134667-DWHG/00000390,602.61,DAVEY'S CHEMIST,3.00000021668705E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597227,165308-CONA2,14746.76,David Lewis Centre,3.00000021634537E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597309,165390-CONA2,632.88,REDACTED,3.00000021617135E14,ADULT SOCIAL CARE,PRIVATE,5431,ADULT PLACEMENT CARERS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,20/06/2023,300000083752072,DF001 - CADEPDWP/DHSC23062,9614.37,DEPARTMENT OF HEALTH AND SOCIAL CARE,3.00000023524905E14,PUBLIC HEALTH,GRANTS AND SUBSCRIPTIONS,4663,GRANTS - ORGANISATIONS WITH SLAS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,15/06/2023,1608106,166480-CONA2,20171.55,Derby Court,3.00000021673258E14,ADULT SOCIAL CARE,PRIVATE,5591,EXTRA CARE
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597157,165238-CONA2,11700,Derby House,3.00000048071384E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597157,165238-CONA2,-483.2,Derby House,3.00000048071384E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/06/2023,1607134,166378-CONA2,11747.57,Devonshire House,3.00000081693857E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/06/2023,1611129,167594-CONA2,6834.06,DHCH2,3.00000083841359E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/06/2023,1611129,167594-CONA2,-1555.2,DHCH2,3.00000083841359E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,12/06/2023,300000080836937,DAKMBCMK52,1125,DIVERSE ACTIVE CIC,3.0000002162012E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,12/06/2023,300000080836971,DAKMBCMK51,1125,DIVERSE ACTIVE CIC,3.0000002162012E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,12/06/2023,300000080836953,DAKMBCMK50,1125,DIVERSE ACTIVE CIC,3.0000002162012E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597260,165341-CONA2,1350.72,REDACTED,3.00000021617049E14,ADULT SOCIAL CARE,PRIVATE,5431,ADULT PLACEMENT CARERS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597201,165282-CONA2,1350.72,REDACTED,3.00000021616978E14,ADULT SOCIAL CARE,PRIVATE,5431,ADULT PLACEMENT CARERS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,02/06/2023,300000074851962,REDACTED,180,REDACTED,3.00000021671188E14,ADULT SOCIAL CARE,SERVICES,4395,MEDICAL FEES
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,14/06/2023,300000076654397,REDACTED,180,REDACTED,3.00000021671188E14,ADULT SOCIAL CARE,SERVICES,4395,MEDICAL FEES
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,02/06/2023,300000074851965,REDACTED,180,REDACTED,3.00000021671188E14,ADULT SOCIAL CARE,SERVICES,4395,MEDICAL FEES
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,14/06/2023,300000076654388,REDACTED,180,REDACTED,3.00000021671188E14,ADULT SOCIAL CARE,SERVICES,4395,MEDICAL FEES
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,02/06/2023,300000075154128,REDACTED,180,REDACTED,3.00000021671188E14,ADULT SOCIAL CARE,SERVICES,4395,MEDICAL FEES
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,14/06/2023,300000076654376,REDACTED,180,REDACTED,3.00000021671188E14,ADULT SOCIAL CARE,SERVICES,4395,MEDICAL FEES
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,02/06/2023,300000074851957,REDACTED,180,REDACTED,3.00000021671188E14,ADULT SOCIAL CARE,SERVICES,4395,MEDICAL FEES
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597144,165225-CONA2,2004,Ecclesholme Care Home Res M30,3.00000043546271E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597144,165225-CONA2,-1321.4,Ecclesholme Care Home Res M30,3.00000043546271E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597119,165200-CONA2,300,Eccleston Court Care Home-1,3.00000034773157E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597119,165200-CONA2,2159.46,Eccleston Court Care Home-1,3.00000034773157E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597119,165200-CONA2,8002.71,Eccleston Court Care Home-1,3.00000034773157E14,ADULT SOCIAL CARE,PRIVATE,5433,TRANSITIONAL BEDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597119,165200-CONA2,240,Eccleston Court Care Home-1,3.00000034773157E14,ADULT SOCIAL CARE,PRIVATE,5433,TRANSITIONAL BEDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597354,165435-CONA2,30252.6,Eden Futures û 12 Stratford Ro,3.00000021652546E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597251,165332-CONA2,1238.16,REDACTED,3.00000021617029E14,ADULT SOCIAL CARE,PRIVATE,5431,ADULT PLACEMENT CARERS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,16/06/2023,300000075149444,INV-18137,91.91,EGTON MEDICAL INFORMATIONS SYSTEMS LTD,3.00000042501902E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,16/06/2023,300000075149444,INV-18137,121.96,EGTON MEDICAL INFORMATIONS SYSTEMS LTD,3.00000042501902E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,16/06/2023,300000075149444,INV-18137,130.81,EGTON MEDICAL INFORMATIONS SYSTEMS LTD,3.00000042501902E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,16/06/2023,300000075149444,INV-18137,91.91,EGTON MEDICAL INFORMATIONS SYSTEMS LTD,3.00000042501902E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597107,165188-CONA2,1350.72,REDACTED,3.00000021616953E14,ADULT SOCIAL CARE,PRIVATE,5431,ADULT PLACEMENT CARERS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,20/06/2023,1614140,167379-CONA2,116064,Elizabeth Court,3.00000021634775E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597255,165336-CONA2,2504,Elizabeth Court,3.00000021634775E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597186,165267-CONA2,13513.34,Elizabeth Road Care Home,3.00000021634284E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597186,165267-CONA2,37642.02,Elizabeth Road Care Home,3.00000021634284E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597186,165267-CONA2,-1580.14,Elizabeth Road Care Home,3.00000021634284E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597132,165213-CONA2,13503.32,Estuary House,3.00000039730032E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597262,165343-CONA2,10776,Evergreen Lodge Care Centre,3.00000021634825E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,30/06/2023,300000080567730,EH000898,3337.75,EVERYONE HEALTH,3.00000035125446E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,30/06/2023,300000080567743,EH000897,3416.67,EVERYONE HEALTH,3.00000035125446E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597407,165488-CONA2,5363.2,Expect Excellance,3.00000026931562E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597250,165331-CONA2,2360.72,Expect Excellance,3.00000021634745E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597389,165470-CONA2,3673.6,Extra Care Brookside House (EX,3.00000022970717E14,ADULT SOCIAL CARE,PRIVATE,5591,EXTRA CARE
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597233,165314-CONA2,9889.8,Fazackerley House,3.00000021634602E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597233,165314-CONA2,81156.14,Fazackerley House,3.00000021634602E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597233,165314-CONA2,6693.2,Fazackerley House,3.00000021634602E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597233,165314-CONA2,-1395,Fazackerley House,3.00000021634602E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597233,165314-CONA2,-3987.8,Fazackerley House,3.00000021634602E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597233,165314-CONA2,-39101.42,Fazackerley House,3.00000021634602E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597226,165307-CONA2,3270.36,Ferndale Court Nursing Home,3.00000021634498E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597226,165307-CONA2,-691.2,Ferndale Court Nursing Home,3.00000021634498E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597242,165323-CONA2,4183.04,Finch Manor Residential Home,3.00000021634683E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597242,165323-CONA2,4176.29,Finch Manor Residential Home,3.00000021634683E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,08/06/2023,1597242,165323-CONA2,4183.04,Finch Manor Residential Home,3.00000021634683E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
