EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487251,157550-CONA2,60662,Roby Lodge,3.00000021634785E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487251,157550-CONA2,-2122.29,Roby Lodge,3.00000021634785E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487251,157550-CONA2,2476,Roby Lodge,3.00000021634785E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487251,157550-CONA2,-23028.87,Roby Lodge,3.00000021634785E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487305,157604-CONA2,70215.28,Rockfield House,3.00000021672589E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487358,157657-CONA2,6550.32,Rodney House Care Home,3.00000021626661E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487358,157657-CONA2,-1058.34,Rodney House Care Home,3.00000021626661E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,24/04/2023,1519108,158991-CONA2,11698.65,Ross House,3.00000063500842E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487348,157647-CONA2,2542.28,Rowan Garth Care Home -1,3.0000002167635E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487348,157647-CONA2,11810.12,Rowan Garth Care Home -1,3.0000002167635E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487348,157647-CONA2,2233,Rowan Garth Care Home -1,3.0000002167635E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487348,157647-CONA2,2738.4,Rowan Garth Care Home -1,3.0000002167635E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487348,157647-CONA2,2542.28,Rowan Garth Care Home -1,3.0000002167635E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487348,157647-CONA2,-438.8,Rowan Garth Care Home -1,3.0000002167635E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487348,157647-CONA2,-763,Rowan Garth Care Home -1,3.0000002167635E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487348,157647-CONA2,-351.05,Rowan Garth Care Home -1,3.0000002167635E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487348,157647-CONA2,-4886.19,Rowan Garth Care Home -1,3.0000002167635E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487348,157647-CONA2,-424.1,Rowan Garth Care Home -1,3.0000002167635E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463121,137932-DVPV/00000295,15,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,MISCELLANEOUS EXPENSES,4750,MARKETING SERVICES
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512119,137932-DVPV/00000302,5,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,MISCELLANEOUS EXPENSES,4750,MARKETING SERVICES
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463118,137932-DPQT/00000245,49.25,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512123,137932-DYPF/00000284,118.7,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512113,137932-DPNZ/00000182,98.5,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512130,137932-FAXV/00000225,116.2,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512140,137932-FQPV/00000305,280,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512132,137932-FJBM/00000216,263.95,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512124,137932-DYPF/00000285,722.23,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512114,137932-DPNZ/00000183,161.23,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512138,137932-FQPV/00000303,62.3,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463137,137932-FQPV/00000297,58.1,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512117,137932-DPQT/00000250,483.98,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512120,137932-DVPV/00000303,190.67,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512115,137932-DPNZ/00000184,360,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463120,137932-DVPV/00000294,108.9,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463123,137932-DVPV/00000297,200,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463132,137932-FJBM/00000212,240,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512134,137932-FJBM/00000218,200,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463131,137932-FJBM/00000211,243.24,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512122,137932-DWRC/00000153,945.84,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463138,137932-FQPV/00000298,561.73,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463119,137932-DPQT/00000246,431.63,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463124,137932-DWRC/00000150,542.59,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512139,137932-FQPV/00000304,649.73,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463130,137932-FJBM/00000210,156.6,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512116,137932-DPQT/00000249,29.05,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463125,137932-DYPF/00000279,456.01,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512133,137932-FJBM/00000217,235.5,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463126,137932-DYPF/00000280,120,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512121,137932-DVPV/00000304,240,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512118,137932-DVPV/00000301,205.85,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463122,137932-DVPV/00000296,196.43,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512131,137932-FAXV/00000226,448.06,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512126,137932-DYPQ/00000279,483.67,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463139,137932-FQPV/00000299,360,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512125,137932-DYPF/00000286,80,ROWLANDS PHARMACY,3.00000021657701E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487265,157564-CONA2,1350.72,REDACTED,3.00000021633765E14,ADULT SOCIAL CARE,PRIVATE,5431,ADULT PLACEMENT CARERS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487139,157438-CONA2,4488.8,Saint Jude Care Home,3.00000044390785E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487139,157438-CONA2,-1256.32,Saint Jude Care Home,3.00000044390785E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487232,157531-CONA2,1350.72,REDACTED,3.00000021617008E14,ADULT SOCIAL CARE,PRIVATE,5431,ADULT PLACEMENT CARERS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487384,157683-CONA2,27820,Sandycroft RES,3.00000023763481E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487384,157683-CONA2,-469.28,Sandycroft RES,3.00000023763481E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,14/04/2023,300000052474485,240707,2017.31,SARABEC LIMITED,3.00000021642525E14,ADULT SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4007,EQUIPMENT PURCHASE
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463150,143752-FJXF/00000329,115.05,SEDEM PHARMACY,3.0000002166972E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512156,143752-LGYK/00000355,51.8,SEDEM PHARMACY,3.0000002166972E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463153,143752-LGYK/00000347,205.85,SEDEM PHARMACY,3.0000002166972E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512157,143752-LGYK/00000356,2359.45,SEDEM PHARMACY,3.0000002166972E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512155,143752-LGYK/00000354,190.65,SEDEM PHARMACY,3.0000002166972E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463152,143752-FJXF/00000331,404.63,SEDEM PHARMACY,3.0000002166972E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463154,143752-LGYK/00000348,53.9,SEDEM PHARMACY,3.0000002166972E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463155,143752-LGYK/00000349,1660.27,SEDEM PHARMACY,3.0000002166972E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,1512158,143752-LGYK/00000357,80,SEDEM PHARMACY,3.0000002166972E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463156,143752-LGYK/00000350,40,SEDEM PHARMACY,3.0000002166972E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,03/04/2023,1463151,143752-FJXF/00000330,49.7,SEDEM PHARMACY,3.0000002166972E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,21/04/2023,300000063477525,1476784,33911,SEFTON MBC,3.0000002161253E14,ADULT SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,05/04/2023,300000056501779,DF001 - Supporting People Payment 13 22/23 - 148,11200,SHAP LTD,3.00000021644579E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,24/04/2023,1519105,158988-CONA2,9646.92,Shap Ltd-1,3.00000063208288E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487268,157567-CONA2,2501.43,Shardale Therapeutic Community,3.00000021633998E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487268,157567-CONA2,1860,Shardale Therapeutic Community,3.00000021633998E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487268,157567-CONA2,-264,Shardale Therapeutic Community,3.00000021633998E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487225,157524-CONA2,2620,Sherdley Court,3.00000021634547E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487225,157524-CONA2,-870.2,Sherdley Court,3.00000021634547E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487298,157597-CONA2,4100,SIL Lifeways (Empire Court),3.00000021617679E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487395,157694-CONA2,2640.84,Solutions in Care SA,3.0000002425589E14,ADULT SOCIAL CARE,PRIVATE,5568,SUPPORTED ACCOMODATION - EXTERNAL
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487190,157489-CONA2,46694.14,St Bartholomew's Court Nursing,3.00000021634336E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487190,157489-CONA2,5224.99,St Bartholomew's Court Nursing,3.00000021634336E14,ADULT SOCIAL CARE,PRIVATE,5433,TRANSITIONAL BEDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487190,157489-CONA2,-3223.93,St Bartholomew's Court Nursing,3.00000021634336E14,ADULT SOCIAL CARE,PRIVATE,5433,TRANSITIONAL BEDS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487190,157489-CONA2,2120,St Bartholomew's Court Nursing,3.00000021634336E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487190,157489-CONA2,26680.8,St Bartholomew's Court Nursing,3.00000021634336E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487190,157489-CONA2,-30169.16,St Bartholomew's Court Nursing,3.00000021634336E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487190,157489-CONA2,-737.76,St Bartholomew's Court Nursing,3.00000021634336E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,18/04/2023,300000061987801,16817818,9729,ST HELENS & KNOWSLEY (NHS) TRUST,3.00000021614878E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,300000060788391,16816738,9729,ST HELENS & KNOWSLEY (NHS) TRUST,3.00000021614878E14,PUBLIC HEALTH,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,20/04/2023,300000062776981,STB1/23,37353.12,ST HELENS & KNOWSLEY CA LTD,3.00000021606686E14,ADULT SOCIAL CARE,GRANTS AND SUBSCRIPTIONS,4663,GRANTS - ORGANISATIONS WITH SLAS
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487408,157707-CONA2,2240,St John's Nursing Home (NEW),3.0000002778805E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487408,157707-CONA2,-675.35,St John's Nursing Home (NEW),3.0000002778805E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487147,157446-CONA2,5000,St Joseph's,3.00000021633882E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487147,157446-CONA2,-472.1,St Joseph's,3.00000021633882E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487170,157469-CONA2,9107.44,St Joseph's Nursing Home,3.00000021634224E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487170,157469-CONA2,-910.9,St Joseph's Nursing Home,3.00000021634224E14,ADULT SOCIAL CARE,SALES,9104,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487241,157540-CONA2,13041.77,St Mary's Care Centre,3.00000021634713E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487241,157540-CONA2,2712,St Mary's Care Centre,3.00000021634713E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487241,157540-CONA2,-1743.12,St Mary's Care Centre,3.00000021634713E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487347,157646-CONA2,-10200,St Nicholas Care Home,3.0000002167634E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487347,157646-CONA2,7301.8,St Nicholas Care Home,3.0000002167634E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487347,157646-CONA2,3478.16,St Nicholas Care Home,3.0000002167634E14,ADULT SOCIAL CARE,PRIVATE,5510,RESIDENTIAL - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487347,157646-CONA2,2506.56,St Nicholas Care Home,3.0000002167634E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487347,157646-CONA2,5864.48,St Nicholas Care Home,3.0000002167634E14,ADULT SOCIAL CARE,PRIVATE,5511,NURSING - LONG TERM
EXECUTIVE DIRECTOR (HEALTH & SOCIAL CARE),00BX,KMBC,13/04/2023,1487347,157646-CONA2,-247.94,St Nicholas Care Home,3.0000002167634E14,ADULT SOCIAL CARE,SALES,9108,NURSING - LONG TERM
