Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,30/01/2023,4760888,354425,LYNX LETTINGS LTD,Guaranteed Rent Scheme,1545.74,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761278,354425,LYNX LETTINGS LTD,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760815,354426,SEAN HEATH,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760869,354426,SEAN HEATH,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760978,354426,SEAN HEATH,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761028,354426,SEAN HEATH,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761200,354426,SEAN HEATH,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761288,354426,SEAN HEATH,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761412,354426,SEAN HEATH,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761450,354426,SEAN HEATH,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761037,354427,GURINDER SINGH,Guaranteed Rent Scheme,865.8,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760898,354428,ROSS ERLAM,Guaranteed Rent Scheme,840.58,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761066,354429,TERESA HARRIS,Guaranteed Rent Scheme,694.59,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761017,354430,MR P C BIDGOOD,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4756405,354431,JUSTINE RAMSDEN,JLT Disbursements,600,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/01/2023,4760317,354432,GET BERKSHIRE ACTIVE,Closing The Gap,666.66,Payments to Operators,Third Party Supplier,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/01/2023,4758592,354433,PROVIDE SESS LTD,Cemeteries,1900,Security costs,Third Party Supplier,STANDARD,4607,LAAA-Directorate of Resources
RBC Legal Entity,30/01/2023,4760530,354433,PROVIDE SESS LTD,Buildings Payroll,622.05,Security Charges,Third Party Supplier,STANDARD,3390,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760530,354433,PROVIDE SESS LTD,Buildings Payroll,622.05,Security Charges,Third Party Supplier,STANDARD,3390,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760539,354433,PROVIDE SESS LTD,Corporate FM - Office Buildings,9238,Security Charges,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761910,354433,PROVIDE SESS LTD,Corporate FM - Community Buildings,23,Security Charges,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761910,354433,PROVIDE SESS LTD,Corporate FM - Office Buildings,23.03,Security Charges,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761910,354433,PROVIDE SESS LTD,Corporate FM - Community Buildings,69,Security Charges,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761910,354433,PROVIDE SESS LTD,Corporate FM - Community Buildings,92,Security Charges,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761910,354433,PROVIDE SESS LTD,Corporate FM - Community Buildings,191,Security Charges,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761910,354433,PROVIDE SESS LTD,Corporate FM - Community Buildings,387.5,Security Charges,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760816,354434,JEREMY SIMMONS,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761079,354434,JEREMY SIMMONS,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761315,354434,JEREMY SIMMONS,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761357,354434,JEREMY SIMMONS,Guaranteed Rent Scheme,880.53,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761423,354434,JEREMY SIMMONS,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761155,354435,RADHA DHARAMDASS-FORTUNE,Guaranteed Rent Scheme,880.53,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761133,354436,GUY BRAZIL,Guaranteed Rent Scheme,694.59,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761273,354437,FRANK MCDONAGH,Guaranteed Rent Scheme,880.53,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761396,354437,FRANK MCDONAGH,Guaranteed Rent Scheme,694.59,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760863,354438,LUKE RICHARDS,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760956,354439,P J CHANCE,Guaranteed Rent Scheme,880.53,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761045,354439,P J CHANCE,Guaranteed Rent Scheme,682.98,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761290,354439,P J CHANCE,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761390,354439,P J CHANCE,Guaranteed Rent Scheme,1545.74,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761003,354440,KAREN JONES,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760875,354441,CELIA HALL,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4758273,354442,MR NICHOLAS MOSS QC,Coroner,6545.83,External Legal Services,Third Party Supplier,STANDARD,4605,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760880,354443,TWUMASI OKYERE,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761216,354445,RITA LEE,Guaranteed Rent Scheme,792.83,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761328,354446,INFO - SITE LTD,Guaranteed Rent Scheme,1545.74,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760883,354447,REBECCA FRANKLAND,Guaranteed Rent Scheme,880.53,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760876,354448,LAUNCHPAD READING,Guaranteed Rent Scheme,880.53,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761000,354448,LAUNCHPAD READING,Guaranteed Rent Scheme,694.59,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761015,354448,LAUNCHPAD READING,Guaranteed Rent Scheme,694.59,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761056,354448,LAUNCHPAD READING,Guaranteed Rent Scheme,880.53,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761460,354448,LAUNCHPAD READING,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760953,354449,KATE & DAVID REES,Guaranteed Rent Scheme,1006.72,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760327,354453,READING CITIZENS ADVICE BUREAU,Closing The Gap,8024.33,Payments to Operators,SUPPLIER,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/01/2023,4760324,354454,THAMES VALLEY POSITIVE SUPPORT,Closing The Gap,2579.16,Payments to Operators,SUPPLIER,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/01/2023,4755685,354456,M&R SERVICES,Repairs,1900,Estate Maintenance,SUB-CONTRACTOR,STANDARD,5970,HAAA-Housing Revenue Account
RBC Legal Entity,30/01/2023,4760217,354459,TUNSTALL GROUP LIMITED,Repairs,465,Essential Cyclical Insp. + Mai,SUB-CONTRACTOR,STANDARD,5970,HAAA-Housing Revenue Account
RBC Legal Entity,30/01/2023,4762019,354461,WSP UK LTD,Local Sustainable Transport Fund (LSTF),1013.84,Contractors,Third Party Supplier,STANDARD,8801,ZZZC-Capital
RBC Legal Entity,30/01/2023,4761087,354462,RAJINDER SOHPAL,Guaranteed Rent Scheme,792.83,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761130,354462,RAJINDER SOHPAL,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761233,354462,RAJINDER SOHPAL,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761236,354462,RAJINDER SOHPAL,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761282,354462,RAJINDER SOHPAL,Guaranteed Rent Scheme,694.59,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760761,354463,WOODLEYS ESTATE AGENT,Guaranteed Rent Scheme,880.53,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760952,354463,WOODLEYS ESTATE AGENT,Guaranteed Rent Scheme,682.98,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761006,354463,WOODLEYS ESTATE AGENT,Guaranteed Rent Scheme,1388.74,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761129,354463,WOODLEYS ESTATE AGENT,Guaranteed Rent Scheme,1388.74,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761239,354463,WOODLEYS ESTATE AGENT,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760312,354464,READING VOLUNTARY ACTION,Closing The Gap,2500,Payments to Operators,Third Party Supplier,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/01/2023,4760326,354464,READING VOLUNTARY ACTION,Closing The Gap,13166.67,Payments to Operators,Third Party Supplier,STANDARD,5307,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,30/01/2023,4760789,354465,READING LETTINGS,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760800,354465,READING LETTINGS,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761218,354465,READING LETTINGS,Guaranteed Rent Scheme,1006.72,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761263,354465,READING LETTINGS,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760977,354466,BRIAN SHARP,Guaranteed Rent Scheme,840.58,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4756403,354467,OLIVER POWELL,JLT Disbursements,10,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/01/2023,4756403,354467,OLIVER POWELL,JLT Disbursements,20,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/01/2023,4756403,354467,OLIVER POWELL,JLT Disbursements,110,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/01/2023,4756403,354467,OLIVER POWELL,JLT Disbursements,560,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,30/01/2023,4759365,354468,DOMESTIC APPLIANCE SPECIALISTS,DLO Day to Day Trades,433.33,Subcontractors Labour,Third Party Supplier,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761043,354469,WILLIAMS PROPERTY PARTNERSHIP,Guaranteed Rent Scheme,945,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760925,354470,STEPHEN DORSEY,Guaranteed Rent Scheme,1545.74,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761194,354470,STEPHEN DORSEY,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761210,354470,STEPHEN DORSEY,Guaranteed Rent Scheme,694.59,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761418,354470,STEPHEN DORSEY,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761342,354471,MARTYN GRANT,Guaranteed Rent Scheme,694.59,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760797,354472,JAY JONES,Guaranteed Rent Scheme,1006.72,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760951,354473,KOFI APPAU,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760759,354474,MARK & VENERA YOUNG,Guaranteed Rent Scheme,900,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760912,354474,MARK & VENERA YOUNG,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760779,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,694.59,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760873,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,694.59,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760884,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760917,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760947,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,880.53,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760949,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,880.53,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760954,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760975,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760980,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,694.59,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760981,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,694.59,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760982,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,694.59,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760995,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760999,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761036,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,682.98,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761189,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,1388.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761193,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,694.59,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761231,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,694.59,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761240,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,694.59,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761262,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,694.59,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761431,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,792.83,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761469,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,1545.74,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761487,354475,HOMES FOR READING LIMITED,Guaranteed Rent Scheme,792.83,Rents,INTERNAL,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761293,354476,SAMIDHA MALHOTRA,Guaranteed Rent Scheme,1146.86,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760889,354477,YASMIN ARMAN,Guaranteed Rent Scheme,1146.86,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760894,354478,MICHAEL HUNKA,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761030,354478,MICHAEL HUNKA,Guaranteed Rent Scheme,1545.74,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761103,354478,MICHAEL HUNKA,Guaranteed Rent Scheme,792.83,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761336,354478,MICHAEL HUNKA,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761406,354478,MICHAEL HUNKA,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760874,354479,SEAN HEATH,Guaranteed Rent Scheme,792.83,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761013,354479,SEAN HEATH,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760960,354480,ALDERKEY PROPERTIES,Guaranteed Rent Scheme,694.59,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761151,354480,ALDERKEY PROPERTIES,Guaranteed Rent Scheme,792.83,Rents,Third Party Supplier,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760901,354481,CECILIA FRANCESCA COLES,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761089,354481,CECILIA FRANCESCA COLES,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760906,354482,COLIN JAMES,Guaranteed Rent Scheme,947.4,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760958,354483,KAH HOOI LIM,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760969,354483,KAH HOOI LIM,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761055,354483,KAH HOOI LIM,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761208,354483,KAH HOOI LIM,Guaranteed Rent Scheme,947.4,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761285,354483,KAH HOOI LIM,Guaranteed Rent Scheme,694.59,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4761099,354484,LISA CLAIRE BAKER,Guaranteed Rent Scheme,1006.72,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760915,354485,ANDY HILL,Guaranteed Rent Scheme,880.53,Rents,Landlord,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760764,354486,AMIT BRAICH,Guaranteed Rent Scheme,880.53,Rents,SUPPLIER,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,30/01/2023,4760919,354487,PHILIPPA COLLINGS,Guaranteed Rent Scheme,947.4,Rents,Direct Payments,STANDARD,5872,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,31/01/2023,4760451,354501,PITNEY BOWES LTD,Post Room,5,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,2585,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,31/01/2023,4760451,354501,PITNEY BOWES LTD,Post Room,19.2,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,2585,KAAA-Directorate of Economic Growth and Neighbourhood Services
