Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-53.81,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-53.81,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-53.81,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-53.81,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-53.81,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-53.81,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-49,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-45.79,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-40.38,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-40.38,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-40.38,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-40.38,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-40.38,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-35.91,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-26.9,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-26.9,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-26.9,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-26.9,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-26.9,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-26.9,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-24.48,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-24.48,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-17.94,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,-17.94,Agency Staff,Third Party Supplier,CREDIT,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Community Re-ablement Team,3.15,Agency Staff,Third Party Supplier,STANDARD,5205,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,BFFC Agency Staff (Rechargeable),3.42,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,3.59,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Reviews Team,3.6,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,3.96,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,4,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,4,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,4,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,4,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,4.78,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,4.82,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Localities Team,4.95,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,BFFC Agency Staff (Rechargeable),6.03,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,27/02/2023,4773031,356595,REED,Localities Team,6.7,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Localities Team,6.75,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,7.43,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,8.02,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,8.02,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,BFFC Agency Staff (Rechargeable),9,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,27/02/2023,4773031,356595,REED,BFFC Agency Staff (Rechargeable),9,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,27/02/2023,4773031,356595,REED,BFFC Agency Staff (Rechargeable),10.35,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,12.01,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,BFFC Agency Staff (Rechargeable),12.15,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,12.71,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,12.81,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Reviews Team,14.4,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,BFFC Agency Staff (Rechargeable),16.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,27/02/2023,4773031,356595,REED,Discharge to Assess Hospital Service,16.2,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,BFFC Agency Staff (Rechargeable),18,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,27/02/2023,4773031,356595,REED,BFFC Agency Staff (Rechargeable),18.45,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,27/02/2023,4773031,356595,REED,Reviews Team,19.35,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,19.86,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Reviews Team,20.7,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,BFFC Agency Staff (Rechargeable),22.5,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,22.78,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,22.88,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,22.88,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,22.98,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,23.85,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,24.04,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,25.05,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,25.05,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Discharge to Assess Hospital Service,31.5,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,31.59,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,31.59,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,34.3,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,34.3,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,34.3,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,34.3,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,34.3,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,34.3,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Discharge to Assess Hospital Service,39.28,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,40.03,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,45.79,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,45.79,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,45.79,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,45.79,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,45.79,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,45.79,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,45.79,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Localities Team,45.9,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,48.9,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,50.12,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,51.48,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,51.48,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,51.48,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,51.48,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,51.48,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.52,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.95,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.95,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.95,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.95,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.95,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,52.95,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Street Cleansing,57.24,Agency Staff,Third Party Supplier,STANDARD,4566,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,58.76,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,58.76,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,59.23,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,27/02/2023,4773031,356595,REED,Refuse Collection,62.19,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
