1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,FEBRUARY,06/02/24,14/02/24,ADAM KHAN ARCHITECTS LTD,819884,W8873 DALSTON & HACKNEY TOWN CENTRE,Y50001 ARCHITECTS - EXTERNAL FEES,"391000 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ARCHITECT"," £ 6,000.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,ADELAIDE CARE LTD,812666,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 16,326.76 "
2023/24,FEBRUARY,23/01/24,02/02/24,ADICOCARE LTD,825839,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 5,531.16 "
2023/24,FEBRUARY,23/01/24,02/02/24,ADICOCARE LTD,825839,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 3,800.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,ADICOCARE LTD,825839,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 3,475.68 "
2023/24,FEBRUARY,23/01/24,02/02/24,ADVANCE HOUSING & SUPPORT LIMITED,815049,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,171010 EDUCATION / ADULT & FURTHER EDUCATION SERVICES," £ 37,173.08 "
2023/24,FEBRUARY,05/02/24,19/02/24,ADVANCE HOUSING & SUPPORT LIMITED,815049,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,171010 EDUCATION / ADULT & FURTHER EDUCATION SERVICES," £ 1,394.00 "
2023/24,FEBRUARY,02/02/24,28/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 5,584.00 "
2023/24,FEBRUARY,31/01/24,28/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 10,687.66 "
2023/24,FEBRUARY,08/02/24,28/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 9,406.53 "
2023/24,FEBRUARY,03/01/24,27/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 4,850.00 "
2023/24,FEBRUARY,15/12/23,27/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 10,744.12 "
2023/24,FEBRUARY,01/12/23,27/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 9,736.29 "
2023/24,FEBRUARY,27/09/23,27/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 10,958.32 "
2023/24,FEBRUARY,17/08/23,27/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 2,375.00 "
2023/24,FEBRUARY,22/11/23,27/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 10,269.58 "
2023/24,FEBRUARY,27/10/23,27/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 9,756.32 "
2023/24,FEBRUARY,30/07/23,27/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 9,662.68 "
2023/24,FEBRUARY,22/07/23,27/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 10,837.34 "
2023/24,FEBRUARY,06/07/23,27/02/24,ADVANCED BUILLDING &                    ,S1055Adv10656,X8400 DISABLED FACILITIES GRANT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 9,467.21 "
2023/24,FEBRUARY,01/02/24,09/02/24,ADVANCED BUSINESS SOLUTIONS,808927,J0007 FMS CONTRACT,500005 EXTERNAL CONTRACTORS,271440 INFORMATION COMMUNICATION TECHNOLOGY / SOFTWARE," £ 14,933.97 "
2023/24,FEBRUARY,17/01/24,09/02/24,ADVANCED BUSINESS SOLUTIONS,808927,J0007 FMS CONTRACT,500005 EXTERNAL CONTRACTORS,271440 INFORMATION COMMUNICATION TECHNOLOGY / SOFTWARE," £ 14,933.97 "
2023/24,FEBRUARY,16/01/24,09/02/24,ADVANCED BUSINESS SOLUTIONS,808927,J0007 FMS CONTRACT,500005 EXTERNAL CONTRACTORS,271440 INFORMATION COMMUNICATION TECHNOLOGY / SOFTWARE," £ 14,933.97 "
2023/24,FEBRUARY,30/11/23,12/02/24,ADVANCED BUSINESS SOLUTIONS,808927,J0007 FMS CONTRACT,500005 EXTERNAL CONTRACTORS,271440 INFORMATION COMMUNICATION TECHNOLOGY / SOFTWARE, £ 850.42 
2023/24,FEBRUARY,18/01/24,09/02/24,ADVANCED BUSINESS SOLUTIONS,808927,J0007 FMS CONTRACT,500005 EXTERNAL CONTRACTORS,271440 INFORMATION COMMUNICATION TECHNOLOGY / SOFTWARE," £ 14,933.97 "
2023/24,FEBRUARY,14/11/23,12/02/24,ADVANCED BUSINESS SOLUTIONS,808927,J0007 FMS CONTRACT,500005 EXTERNAL CONTRACTORS,271440 INFORMATION COMMUNICATION TECHNOLOGY / SOFTWARE," £ 2,132.10 "
2023/24,FEBRUARY,22/01/24,20/02/24,AESTIMA LTD,823250,H2905 LEGAL DISREPAIR,440030 LEGAL FEES,LEGAL SERVICES / NOT ELSEWHERE CLASSIFIED, £ 550.00 
2023/24,FEBRUARY,05/02/24,12/02/24,AESTIMA LTD,823250,H2905 LEGAL DISREPAIR,440030 LEGAL FEES,LEGAL SERVICES / NOT ELSEWHERE CLASSIFIED, £ 407.00 
2023/24,FEBRUARY,05/02/24,26/02/24,AESTIMA LTD,823250,N2003 LEGAL EXT RECHARGEABLE WORK,440030 LEGAL FEES,LEGAL SERVICES / NOT ELSEWHERE CLASSIFIED, £ 715.00 
2023/24,FEBRUARY,01/02/24,06/02/24,AFFINITY FOSTERING SERVICES LTD,818174,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 13,956.11 "
2023/24,FEBRUARY,26/01/24,13/02/24,AGE UK,538036,D0815 VOLUNTARY SECTOR CONTRACTS -OP,510000 VOLUNTARY SECTOR CONTRACTS,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 11,250.00 "
2023/24,FEBRUARY,05/02/24,19/02/24,AGGREGATE INDUSTRIES UK LIMITED T/A SPAD,S2029Agg10839,S5541 PARKS STRATEGY - INFRASTRUCT,Y50005 OTHER PROFESSIONAL - EXTERNAL,100004 LBH  / SUNDRY," £ 5,750.00 "
2023/24,FEBRUARY,14/02/24,26/02/24,AGIITO,822930,D0722 HPS TEMP ACCOM - B & B HGF,220000 RENTS,ARTS & LEISURE SERVICES / EVENTS," £ 7,884.70 "
2023/24,FEBRUARY,23/01/24,02/02/24,AGINCARE HOMES HOLDINGS LTD,825579,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 3,500.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 63,542.05 "
2023/24,FEBRUARY,23/01/24,02/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 17,706.68 "
2023/24,FEBRUARY,23/01/24,02/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 9,541.69 "
2023/24,FEBRUARY,23/01/24,02/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0822 PHYSICAL SUPPORT,920210 FREE NURSING CARE INCOME,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 1,789.07 "
2023/24,FEBRUARY,23/01/24,02/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 18,653.52 "
2023/24,FEBRUARY,23/01/24,02/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 4,993.44 "
2023/24,FEBRUARY,23/01/24,02/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0824 SUPPORT WITH MEMORY & COGNITIO,520215 FREE NURSING CARE,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 3,515.36 "
2023/24,FEBRUARY,23/01/24,02/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0826 MENTAL HEALTH SUPPORT (ASC),520045 NURSING CARE,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 8,963.24 "
2023/24,FEBRUARY,23/01/24,02/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0826 MENTAL HEALTH SUPPORT (ASC),520215 FREE NURSING CARE,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 1,757.68 "
2023/24,FEBRUARY,23/01/24,02/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0826 MENTAL HEALTH SUPPORT (ASC),520070 SUPPORTED LIVING,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES, £ 630.00 
2023/24,FEBRUARY,23/01/24,02/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0829 MENTAL HEALTH SUPPORT (ELFT),520070 SUPPORTED LIVING,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 10,464.88 "
2023/24,FEBRUARY,31/12/23,06/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0822 PHYSICAL SUPPORT,520065 HOME CARE - BLOCK CONTRACTS,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 27,381.22 "
2023/24,FEBRUARY,31/12/23,06/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0824 SUPPORT WITH MEMORY & COGNITIO,520065 HOME CARE - BLOCK CONTRACTS,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 2,484.72 "
2023/24,FEBRUARY,31/12/23,06/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0826 MENTAL HEALTH SUPPORT (ASC),520065 HOME CARE - BLOCK CONTRACTS,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 2,267.80 "
2023/24,FEBRUARY,31/12/23,06/02/24,AGUDAS ISRAEL HOUSING ASSOCIATION LTD,744616,D0829 MENTAL HEALTH SUPPORT (ELFT),520065 HOME CARE - BLOCK CONTRACTS,250005 HOUSING MANAGEMENT / HOUSING ASSOCIATION SERVICES," £ 1,577.60 "
2023/24,FEBRUARY,25/01/24,02/02/24,AID TRAINING AND OPERATIONS LTD,813708,F9105 EYS WORKFORCE & TRAINING,440085 NON-STAFF TRAINING COURSE FEES,261520 HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING, £ 675.00 
2023/24,FEBRUARY,08/02/24,15/02/24,AID TRAINING AND OPERATIONS LTD,813708,F9105 EYS WORKFORCE & TRAINING,440085 NON-STAFF TRAINING COURSE FEES,261520 HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING, £ 450.00 
2023/24,FEBRUARY,01/02/24,06/02/24,AIM HIGH FOSTERING,822730,F0152 PLACEMENTS - FOSTERING,520010 INDEPENDENT FOSTER CARERS,322003 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / FOSTERING (SERVICE)," £ 6,642.86 "
2023/24,FEBRUARY,30/01/24,12/02/24,AIR PRODUCTS LIMITED,518675,D0138 PARKS OPERATIONS - CENTRAL,300010 VEHICLE REPAIRS & MAINTENANCE,189999 ENVIRONMENTAL SERVICES / NOT ELSEWHERE CLASSIFIED, £ 255.03 
2023/24,FEBRUARY,23/01/24,27/02/24,AIRMID STAFFING LIMITED,824980,F0201 CHILDREN WITH DISABILITIES,520050 HOME CARE - SPOT CONTRACTS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT, £ 515.34 
2023/24,FEBRUARY,31/01/24,27/02/24,AIRMID STAFFING LIMITED,824980,F0201 CHILDREN WITH DISABILITIES,520050 HOME CARE - SPOT CONTRACTS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT, £ 286.30 
2023/24,FEBRUARY,02/01/24,27/02/24,AIRMID STAFFING LIMITED,824980,F0201 CHILDREN WITH DISABILITIES,520050 HOME CARE - SPOT CONTRACTS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT, £ 314.93 
2023/24,FEBRUARY,16/01/24,27/02/24,AIRMID STAFFING LIMITED,824980,F0201 CHILDREN WITH DISABILITIES,520050 HOME CARE - SPOT CONTRACTS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT, £ 286.30 
2023/24,FEBRUARY,10/01/24,27/02/24,AIRMID STAFFING LIMITED,824980,F0201 CHILDREN WITH DISABILITIES,520050 HOME CARE - SPOT CONTRACTS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT, £ 257.67 
2023/24,FEBRUARY,12/12/23,27/02/24,AIRMID STAFFING LIMITED,824980,F0201 CHILDREN WITH DISABILITIES,520050 HOME CARE - SPOT CONTRACTS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT, £ 257.67 
2023/24,FEBRUARY,05/12/23,27/02/24,AIRMID STAFFING LIMITED,824980,F0201 CHILDREN WITH DISABILITIES,520050 HOME CARE - SPOT CONTRACTS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT, £ 257.67 
2023/24,FEBRUARY,19/12/23,27/02/24,AIRMID STAFFING LIMITED,824980,F0201 CHILDREN WITH DISABILITIES,520050 HOME CARE - SPOT CONTRACTS,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT, £ 257.67 
2023/24,FEBRUARY,13/02/24,19/02/24,AJR TRAINING SOLUTIONS LTD,820722,D0566 WORKFORCE DEVELOPMENT TEAM,120005 EXTERNAL TRAINING COSTS,261520 HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING, £ 300.00 
2023/24,FEBRUARY,12/02/24,27/02/24,AJR TRAINING SOLUTIONS LTD,820722,D0830 CITY & HACKNEY SAB,500005 EXTERNAL CONTRACTORS,261520 HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING, £ 300.00 
2023/24,FEBRUARY,30/01/24,05/02/24,AJR TRAINING SOLUTIONS LTD,820722,D0566 WORKFORCE DEVELOPMENT TEAM,120005 EXTERNAL TRAINING COSTS,261520 HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING, £ 650.00 
2023/24,FEBRUARY,23/01/24,02/02/24,AKOS CARE LIMITED,823726,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES," £ 27,500.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,AKOS CARE LIMITED,823726,D0822 PHYSICAL SUPPORT,520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES," £ 6,589.24 "
2023/24,FEBRUARY,23/01/24,02/02/24,AKOS CARE LIMITED,823726,D0824 SUPPORT WITH MEMORY & COGNITIO,520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES," £ 5,443.92 "
2023/24,FEBRUARY,07/01/24,05/02/24,AKOS CARE LIMITED,823726,D0825 LEARNING DISABILITY SUPPORT,520060 RESPITE - RESIDENTIAL,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES," £ 1,880.00 "
2023/24,FEBRUARY,29/11/23,23/02/24,ALAN BAXTER & ASSOCIATE,800663,D0051 LEISURE CENTRES,440045 DESIGN FEES,"391200 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / ENGINEERING"," £ 1,000.00 "
2023/24,FEBRUARY,13/12/23,12/02/24,ALAN CRITCH LEY CONSULTING              ,S2029ALA10823,D0830 CITY & HACKNEY SAB,440040 CONSULTANCY FEES,100004 LBH  / SUNDRY," £ 1,800.00 "
2023/24,FEBRUARY,01/01/24,29/02/24,ALARM,467227,J1002 INTERNAL AUDIT & INVESTIGATION,440105 OTHER PROFESSIONAL FEES,202100 FINANCIAL SERVICES / SUBSCRIPTIONS," £ 1,385.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,ALBANY NURSING HOME,534229,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 25,621.16 "
2023/24,FEBRUARY,23/01/24,02/02/24,ALBANY NURSING HOME,534229,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 5,273.04 "
2023/24,FEBRUARY,23/01/24,02/02/24,ALBANY NURSING HOME,534229,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 11,798.88 "
2023/24,FEBRUARY,23/01/24,02/02/24,ALBANY NURSING HOME,534229,D0824 SUPPORT WITH MEMORY & COGNITIO,520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 2,636.52 "
2023/24,FEBRUARY,23/01/24,02/02/24,ALBANY NURSING HOME,534229,D0826 MENTAL HEALTH SUPPORT (ASC),520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 5,564.29 "
2023/24,FEBRUARY,23/01/24,02/02/24,ALBANY NURSING HOME,534229,D0826 MENTAL HEALTH SUPPORT (ASC),520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE), £ 313.87 
2023/24,FEBRUARY,22/02/24,29/02/24,ALCEMA LIMITED,826336,S3337 14 ANDREWS RD WORKS,Y30003 CONTRACTORS - CONSTRUCTION,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / SURVEYS"," £ 63,650.00 "
2023/24,FEBRUARY,25/01/24,27/02/24,ALCEMA LIMITED,826336,S3337 14 ANDREWS RD WORKS,Y30003 CONTRACTORS - CONSTRUCTION,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / SURVEYS"," £ 79,800.00 "
2023/24,FEBRUARY,29/01/24,02/02/24,ALEXANDRA ROSE CHARITY,823170,D0872 CHILDREN AND HEALTH PROTECTION,510000 VOLUNTARY SECTOR CONTRACTS,CATERING / FOOD & BEVERAGES," £ 1,666.67 "
2023/24,FEBRUARY,26/02/24,29/02/24,ALEXANDRA ROSE CHARITY,823170,D0872 CHILDREN AND HEALTH PROTECTION,510000 VOLUNTARY SECTOR CONTRACTS,CATERING / FOOD & BEVERAGES," £ 1,666.67 "
2023/24,FEBRUARY,19/01/24,05/02/24,ALLEN CONSTRUCTION CONSULTANCY LTD,824531,H0366 RECYCLING OVERHEAD,440045 DESIGN FEES,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / NOT ELSEWHERE CLASSIFIED", £ 720.00 
2023/24,FEBRUARY,12/02/24,21/02/24,ALLFOR CARE SERVICES LTD,824958,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / DISABLED CHILDREN / CARE SERVICES," £ 3,225.00 "
2023/24,FEBRUARY,15/01/24,21/02/24,ALLFOR CARE SERVICES LTD,824958,D0825 LEARNING DISABILITY SUPPORT,520050 HOME CARE - SPOT CONTRACTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / DISABLED CHILDREN / CARE SERVICES, £ 800.00 
2023/24,FEBRUARY,24/01/24,08/02/24,ALLIA IMPACT LTD,824351,H0643 ECONOMIC DEVELOPMENT,500005 EXTERNAL CONTRACTORS,HUMAN RESOURCES / TRAINING & CONFERENCES," £ 50,860.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,ALLIED CARE LTD,813231,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 4,849.64 "
2023/24,FEBRUARY,21/02/24,27/02/24,ALLIED FURNITURE LIMITED,821850,D0720 HPS TEMP ACCOM HGF HOSTEL,220000 RENTS,211100 FURNITURE & SOFT FURNISHINGS / DOMESTIC FURNITURE," £ 1,312.00 "
2023/24,FEBRUARY,06/02/24,12/02/24,ALLIED FURNITURE LIMITED,821850,D0720 HPS TEMP ACCOM HGF HOSTEL,400005 FURNITURE,211100 FURNITURE & SOFT FURNISHINGS / DOMESTIC FURNITURE," £ 1,390.00 "
2023/24,FEBRUARY,06/02/24,21/02/24,ALLIED FURNITURE LIMITED,821850,D0720 HPS TEMP ACCOM HGF HOSTEL,250005 FIXTURES & FITTINGS,211100 FURNITURE & SOFT FURNISHINGS / DOMESTIC FURNITURE, £ 614.00 
2023/24,FEBRUARY,06/02/24,19/02/24,ALLIED FURNITURE LIMITED,821850,D0720 HPS TEMP ACCOM HGF HOSTEL,250005 FIXTURES & FITTINGS,211100 FURNITURE & SOFT FURNISHINGS / DOMESTIC FURNITURE, £ 992.45 
2023/24,FEBRUARY,19/02/24,23/02/24,ALLIED FURNITURE LIMITED,821850,D0720 HPS TEMP ACCOM HGF HOSTEL,400005 FURNITURE,211100 FURNITURE & SOFT FURNISHINGS / DOMESTIC FURNITURE," £ 2,325.00 "
2023/24,FEBRUARY,19/02/24,23/02/24,ALLIED FURNITURE LIMITED,821850,D0720 HPS TEMP ACCOM HGF HOSTEL,250005 FIXTURES & FITTINGS,211100 FURNITURE & SOFT FURNISHINGS / DOMESTIC FURNITURE," £ 1,135.88 "
2023/24,FEBRUARY,08/02/24,19/02/24,ALLIED FURNITURE LIMITED,821850,D0720 HPS TEMP ACCOM HGF HOSTEL,220000 RENTS,211100 FURNITURE & SOFT FURNISHINGS / DOMESTIC FURNITURE," £ 1,390.00 "
2023/24,FEBRUARY,12/12/23,13/02/24,ALLIED FURNITURE LIMITED,821850,D0720 HPS TEMP ACCOM HGF HOSTEL,250005 FIXTURES & FITTINGS,211100 FURNITURE & SOFT FURNISHINGS / DOMESTIC FURNITURE, £ 709.00 
2023/24,FEBRUARY,23/02/24,28/02/24,ALLIED FURNITURE LIMITED,821850,H1039 HOUSING GROUND MAINTENANCE,500005 EXTERNAL CONTRACTORS,211100 FURNITURE & SOFT FURNISHINGS / DOMESTIC FURNITURE, £ 636.00 
2023/24,FEBRUARY,31/01/24,16/02/24,ALPHA DISTRIBUTION,807638,H2815 RESIDENT PARTICIPATION TEAM,470005 OTHER GRANTS PAID,199999 FACILITIES & MANAGEMENT SERVICES / NOT ELSEWHERE CLASSIFIED, £ 630.00 
2023/24,FEBRUARY,01/01/24,20/02/24,ALPHABET (GB) LTD,824428,D0209 COMMUNITY LIBRARY SERVICE,310010 VEHICLE OPERATE LEASING CHGS,VEHICLE MANAGEMENT / MAINTENANCE," £ 8,083.10 "
2023/24,FEBRUARY,01/01/24,14/02/24,ALPHABET (GB) LTD,824428,H0357 VEHICLE MAINTENANCE,310005 EXTERNAL HIRE OF TRANSPORT,VEHICLE MANAGEMENT / MAINTENANCE," £ 3,434.90 "
2023/24,FEBRUARY,19/01/24,01/02/24,ALPHATRACK SYSTEMS LTD,821514,X5983 DOOR ENTRY SYST (REPLACEMENTS),Y30003 CONTRACTORS - CONSTRUCTION,"399999 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / NOT ELSEWHERE CLASSIFIED"," £ 18,545.45 "
2023/24,FEBRUARY,16/01/24,05/02/24,ALPHATRACK SYSTEMS LTD,821514,X5983 DOOR ENTRY SYST (REPLACEMENTS),Y30003 CONTRACTORS - CONSTRUCTION,"399999 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / NOT ELSEWHERE CLASSIFIED"," £ 38,191.58 "
2023/24,FEBRUARY,15/02/24,21/02/24,ALTWOOD HOUSING LTD,818851,D0722 HPS TEMP ACCOM - B & B HGF,220000 RENTS,"321030 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / TEMPORARY ACCOMMODATION, HOSTELS (SERVICE, INCLUDES COUNCIL OR YOUNG MENS CHRISTIAN ASSOCIATION)"," £ 15,407.00 "
2023/24,FEBRUARY,18/01/24,14/02/24,AM WALLS LTD                            ,S2029AM10829,H0200 BUSINESS IMPROVEMENT DEV. TEAM,200000 REPAIRS & MAINTENANCE,100004 LBH  / SUNDRY, £ 775.00 
