1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,818429710009547707,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 696.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,818429710009540619,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 864.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,818429710009536483,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 796.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,818429710009530020,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 832.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,818429710009529261,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 505.80 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,818429710009513018,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 759.08 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,818429710009512200,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 589.20 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,818429710009490341,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 601.20 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,818429710009488638,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,080.00 "
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,818429710009471497,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 360.96 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,818429710009470018,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 759.08 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,818429710009456125,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 984.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,8184297100010013201,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 890.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009976150,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 378.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009975150,F0152 The Fostering Service,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009903869,F0152 PLACEMENTS - FOSTERING,500060 OTHER LOCAL AUTHORITIES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009843518,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009842518,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009750869,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009749869,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009736869,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009706274,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,556.00 "
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009676685,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,568.00 "
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009574070,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS, £ 547.20 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009573070,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS, £ 547.20 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009565057,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS, £ 700.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009552770,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 364.24 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009546014,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 628.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009528357,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 449.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009518066,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 864.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009515687,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 928.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009504077,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS," £ 1,016.40 "
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009494687,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 928.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,817429710009457275,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100011 LBH  / LEAVING CARE, £ 652.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,816429710009714967,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 695.84 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,816429710009525980,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS," £ 1,016.40 "
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,816429710009507967,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 695.84 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,816429710009506989,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 315.80 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009999624,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 590.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009998624,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 960.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009964047,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 406.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009963047,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,094.00 "
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009949267,F0152 PLACEMENTS - FOSTERING,500060 OTHER LOCAL AUTHORITIES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009948267,F0152 PLACEMENTS - FOSTERING,500060 OTHER LOCAL AUTHORITIES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 358.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009786624,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 464.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009785624,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,036.00 "
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009655267,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 748.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009606581,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS," £ 1,022.40 "
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009543563,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 828.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009535527,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 452.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009527529,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 424.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009526148,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 532.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009522529,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 472.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009500554,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 496.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009493554,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 532.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009492554,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 564.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009491041,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 478.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009487132,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 868.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,815429710009473354,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 976.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,8154297100010012624,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 445.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009959663,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 484.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009958663,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,036.00 "
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009930523,F0151 UNACC ASYLUM SEEKER CHILDREN,520005 FOSTER CARE REWARDS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009882652,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 494.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009865247,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009864247,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009860523,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009854697,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 358.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009853697,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009831247,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009823652,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009764247,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009762247,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009761247,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 500.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009753733,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,680.00 "
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009752733,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009722594,F0153 THE ADOPTION SERVICE,520020 RESI ALLOWC/CHILD ARRANGT ORDR,100021 LBH  / INDIVIDUAL ADOPTERS, £ 832.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009710576,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 864.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009622786,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 748.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009575063,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS, £ 984.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009572063,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS," £ 1,016.40 "
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009571063,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS, £ 864.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009570851,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS, £ 589.20 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009544923,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS, £ 504.52 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009532076,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 864.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009496307,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 497.20 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009489728,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 832.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009484322,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 569.20 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009480877,F0153 THE ADOPTION SERVICE,520020 RESI ALLOWC/CHILD ARRANGT ORDR,100021 LBH  / INDIVIDUAL ADOPTERS, £ 265.32 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009469773,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 639.20 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,814429710009468622,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS," £ 1,016.40 "
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,8144297100010042523,F0150 PLACEMENTS - NON FOSTERING,520012 EXTENDED FOSTERING PLACEMENTS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 480.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,8144297100010041523,F0150 Resources Team,520012 EXTENDED FOSTERING PLACEMENTS,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009668694,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 604.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009612630,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100012 LBH  / GRANTS OR STATUTORY PAYMENTS / INDIVIDUAL, £ 812.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009567606,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS, £ 766.20 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009558849,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS, £ 562.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009557849,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS, £ 562.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009550569,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 832.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009537544,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 573.80 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009521144,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 569.20 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009514113,F0153 THE ADOPTION SERVICE,520020 RESI ALLOWC/CHILD ARRANGT ORDR,100021 LBH  / INDIVIDUAL ADOPTERS, £ 984.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009505857,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 496.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009503259,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 864.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009486113,F0153 THE ADOPTION SERVICE,520020 RESI ALLOWC/CHILD ARRANGT ORDR,100021 LBH  / INDIVIDUAL ADOPTERS, £ 864.40 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009485241,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 832.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009483857,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 532.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009482754,F0153 THE ADOPTION SERVICE,520020 RESI ALLOWC/CHILD ARRANGT ORDR,100021 LBH  / INDIVIDUAL ADOPTERS, £ 887.48 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009481754,F0153 THE ADOPTION SERVICE,520020 RESI ALLOWC/CHILD ARRANGT ORDR,100021 LBH  / INDIVIDUAL ADOPTERS, £ 887.48 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,813429710009458154,F0153 THE ADOPTION SERVICE,520245 SPECIAL GUARDIANSHIP,100021 LBH  / INDIVIDUAL ADOPTERS, £ 832.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,8134297100010030665,F0150 PLACEMENTS - NON FOSTERING,520070 SUPPORTED LIVING,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 890.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,812429710009894984,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100011 LBH  / LEAVING CARE, £ 590.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,812429710009893984,F0152 The Fostering Service,520000 FOSTER CARE ALLOWANCES,100011 LBH  / LEAVING CARE, £ 500.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,812429710009852382,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,812429710009851382,F0151 UNACC ASYLUM SEEKER CHILDREN,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,812429710009850382,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 540.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,812429710009849382,F0152 PLACEMENTS - FOSTERING,520000 FOSTER CARE ALLOWANCES,100017 LBH  / INDIVIDUAL FOSTER CARERS, £ 420.00 
2023/24,OCTOBER,16/10/23,20/10/23,REDACTED - PERSONAL,812429710009605825,F0153 THE ADOPTION SERVICE,520015 ADOPTION ALLOWANCES,100021 LBH  / INDIVIDUAL ADOPTERS, £ 541.20 
