1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009961567,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,488.00 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009952403,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,100003 LBH  / SUPPORTING PEOPLE," £ 1,160.64 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009947601,D0408 CARERS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 416.64 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009941106,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 624.96 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009932999,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 833.28 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009921007,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,249.92 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009919054,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,934.40 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009878078,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 833.28 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009868671,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,"100008 LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC"," £ 1,249.92 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009850368,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,249.92 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009837733,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,041.60 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009833555,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 952.32 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009795407,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 4,076.04 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009789979,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 416.64 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009778334,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 624.96 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009772274,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 848.16 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009769612,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 312.48 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009749511,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 937.44 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009746780,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,499.84 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009744652,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,"100008 LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC"," £ 1,041.60 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009735723,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 372.00 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009722057,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 624.96 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009718443,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 714.24 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009713945,D0824 SUPPORT WITH MEMORY & COGNITIO,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,190.40 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009692722,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,071.36 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009663259,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 624.96 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,822429710009635755,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 535.68 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010249914,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,071.36 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010240540,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 714.24 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010229357,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 416.64 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010209923,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,273.72 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010202674,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,"100008 LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 624.96 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010201561,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 297.60 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010198935,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 431.52 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010197102,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,261.76 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010196308,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 595.20 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010194937,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 416.64 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010193994,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 476.16 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010192489,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 431.52 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010187784,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 773.76 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010184785,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 714.24 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010181396,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 520.80 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010177785,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 714.24 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010173745,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 535.68 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010171409,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 386.88 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010170719,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 595.20 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010169964,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 297.60 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010164293,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 520.80 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010163422,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,190.40 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010161427,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 461.28 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010159994,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 476.16 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010156192,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 416.64 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010153709,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 595.20 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010152295,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 446.40 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010151295,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 446.40 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010148787,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,130.88 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010146542,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,618.88 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010142127,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 416.64 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010132711,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,"100008 LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC", £ 357.12 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010119742,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,495.68 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010111742,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 513.36 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010068008,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 535.68 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010007763,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 3,303.36 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010003640,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,"100008 LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC"," £ 2,529.60 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010002290,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,100003 LBH  / SUPPORTING PEOPLE," £ 1,726.08 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8224297100010000107,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 624.96 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009998871,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,324.32 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009993807,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,309.44 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009992150,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 892.80 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009991853,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 833.28 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009988346,D0824 SUPPORT WITH MEMORY & COGNITIO,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 3,266.48 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009985037,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 297.60 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009983551,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 729.12 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009979212,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 297.60 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009977365,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 595.20 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009958991,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 624.96 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009948197,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 833.28 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009942618,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,488.00 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009927486,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,410.56 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009926210,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 416.64 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009891041,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 833.28 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009865805,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 3,214.08 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009863577,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,190.12 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009834743,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,368.96 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009816599,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,353.12 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009785133,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 520.80 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009777638,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 300.72 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009773192,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 833.28 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009766876,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 788.64 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009730436,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 297.60 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009726247,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 952.32 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009716740,D0823 SENSORY SUPPORT,520085 DIRECT PAYMENTS,"100008 LBH  / PAYMENTS TO SERVICE USERS, FOSTER CARERS, TENANTS ETC"," £ 2,597.40 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009698213,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,380.80 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009686437,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,666.56 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009677401,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,145.76 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009674143,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 952.32 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,821429710009656627,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 416.64 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8214297100010239059,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,607.04 "
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8214297100010186249,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 892.80 
2023/24,JANUARY,16/01/24,26/01/24,REDACTED - PERSONAL,8214297100010179788,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,175.52 "
