1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005553667,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 952.32 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005547904,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 520.80 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005534670,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 833.28 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005517814,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 7,419.40 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005512213,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 773.76 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005488958,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,893.96 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005476209,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,101.12 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005423449,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 3,755.12 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005359450,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,130.88 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005340419,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 476.16 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005326511,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,368.96 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005304718,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,172.48 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005299754,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 4,374.72 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005296208,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 3,952.12 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005292631,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,971.24 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005284440,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,041.60 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005275939,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,100012 LBH  / GRANTS OR STATUTORY PAYMENTS / INDIVIDUAL, £ 952.32 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,814429710005263449,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 4,200.00 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005576100,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 520.80 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005556029,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,589.12 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005552181,D0824 SUPPORT WITH MEMORY & COGNITIO,520085 DIRECT PAYMENTS,100012 LBH  / GRANTS OR STATUTORY PAYMENTS / INDIVIDUAL," £ 1,666.56 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005540188,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,913.96 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005509971,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 3,571.20 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005481683,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,162.56 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005471642,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 455.60 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005456657,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 535.68 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005439404,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,425.44 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005424075,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,976.00 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005421585,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,261100 HUMAN RESOURCES / INTERPRETATION & TRANSLATION, £ 624.96 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005420908,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,300.04 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005392700,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 5,855.52 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005367384,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 744.00 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005366937,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,071.36 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005361793,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,249.92 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005337870,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,767.68 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005319907,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,428.48 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005298107,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 833.28 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005295958,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,488.00 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,813429710005279487,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,249.92 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,812429710005714991,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 416.64 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,812429710005713991,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 416.64 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,812429710005578644,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 833.28 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,812429710005528530,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,249.92 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,812429710005525827,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,056.48 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,812429710005491582,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 624.96 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,812429710005379881,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 476.16 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,812429710005377935,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 3,080.16 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,812429710005274142,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 3,124.80 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,811429710005566811,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,249.92 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,811429710005465269,D0829 MENTAL HEALTH SUPPORT (ELFT),520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 535.68 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,811429710005432703,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,249.92 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,811429710005415045,D0826 MENTAL HEALTH SUPPORT (ASC),520085 DIRECT PAYMENTS,100012 LBH  / GRANTS OR STATUTORY PAYMENTS / INDIVIDUAL," £ 1,984.56 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,811429710005310549,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 4,910.40 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,811429710005307510,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 744.00 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,811429710005303419,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,904.64 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,811429710005288371,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 714.24 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,810429710005490090,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 5,955.68 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,810429710005448172,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 833.28 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,810429710005402920,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 952.32 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,810429710005352206,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,029.44 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,810429710005329397,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 8,808.96 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,810429710005308133,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 3,566.96 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,810429710005300267,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,452.24 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,810429710005148007,F0201 DISABLED CHILDREN SERVICE DCS,520085 DIRECT PAYMENTS,100012 LBH  / GRANTS OR STATUTORY PAYMENTS / INDIVIDUAL, £ 595.20 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,809429710005544199,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 624.96 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,809429710005425406,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 833.28 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,809429710005384924,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,023.68 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,809429710005346236,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 357.12 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,809429710005341410,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 760.48 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,809429710005291888,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 6,118.40 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,809429710005282287,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,380.80 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,809429710005269056,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 624.96 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,808429710005696337,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 698.56 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,808429710005562922,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 922.56 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,808429710005543767,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,100012 LBH  / GRANTS OR STATUTORY PAYMENTS / INDIVIDUAL, £ 714.24 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,808429710005537034,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,321.28 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,808429710005511768,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 892.80 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,808429710005437120,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,130.88 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,808429710005355336,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,916.48 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,808429710005347883,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,118.96 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,808429710005328610,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,147.28 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,808429710005278273,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,726.08 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,808429710005270726,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 3,005.76 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,807429710005527727,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 684.48 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,807429710005504154,D0824 SUPPORT WITH MEMORY & COGNITIO,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 624.96 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,807429710005496454,D0823 SENSORY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,592.16 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,807429710005482421,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,291.52 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,807429710005474800,D0826 MENTAL HEALTH SUPPORT (ASC),520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,138.76 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,807429710005442534,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,351.04 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,807429710005399580,D0824 SUPPORT WITH MEMORY & COGNITIO,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,249.92 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,807429710005380095,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 595.20 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,807429710005344093,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 416.64 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,807429710005331757,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 1,666.56 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,806429710005561273,D0829 MENTAL HEALTH SUPPORT (ELFT),520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 336.32 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,806429710005478945,D0825 LEARNING DISABILITY SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 3,749.76 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,806429710005449072,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 744.00 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,806429710005446297,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT," £ 2,083.20 "
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,805429710005585904,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 416.64 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,805429710005559675,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 922.56 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,805429710005500953,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 892.80 
2023/24,JULY,07/07/23,14/07/23,REDACTED - PERSONAL,805429710005485796,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,321500 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / DIRECT PAYMENT, £ 833.28 
