Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
ADULTS,MACI95,Macintyre Care,20693974,264.96,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693975,264.96,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693976,264.96,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693977,353.28,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693978,1766.4,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693979,264.96,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693980,264.96,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693981,264.96,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693982,264.96,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693983,264.96,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693984,264.96,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693985,529.92,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693986,529.92,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693987,794.88,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693988,794.88,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693989,883.2,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693990,2208,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693992,3532.8,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693993,529.92,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693994,441.6,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693995,264.96,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693996,264.96,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MACI95,Macintyre Care,20693997,264.96,2024-07-10 00:00:00,Contractual costs,Day Care
ADULTS,MALL98,Mallards Retirement Home Ltd,20692921,3600,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692922,3400,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692923,3400,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692924,3500,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692925,3500,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692926,3388,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692927,3388,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692928,4000,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692929,3800,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692930,3388,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692931,3388,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692932,2578.57,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692933,3800,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692934,3800,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MALL98,Mallards Retirement Home Ltd,20692935,3800,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MARB01,Marbrook Care,20692686,5518.12,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,MARK14,Mark Rutherford School Trust,20689665,362,2024-07-11 00:00:00,Contractual costs,Payments to Academies
CHILDRENS,MARK14,Mark Rutherford School Trust,20690269,-1225.92,2024-07-16 00:00:00,Customer & Client Receipts,Transfer of AWPU for excluded pupils
CHILDRENS,MARK14,Mark Rutherford School Trust,20690269,22539.93,2024-07-16 00:00:00,Contractual costs,Top-Ups - Academies & Free Schools
CHILDRENS,MARK14,Mark Rutherford School Trust,20690269,15049.53,2024-07-16 00:00:00,Contractual costs,Top-Ups - Academies & Free Schools
CHILDRENS,MARS20,Marston Vale Academy Trust,20690269,6220.05,2024-07-16 00:00:00,Contractual costs,Top-Ups - Academies & Free Schools
ENVIRON,MATC02,Matchtech Group Plc,10920444,1883.63,2024-07-04 00:00:00,Employees,Agency Salaries
ENVIRON,MATC02,Matchtech Group Plc,10921154,1883.63,2024-07-11 00:00:00,Employees,Agency Salaries
ENVIRON,MATC02,Matchtech Group Plc,10922828,1883.63,2024-07-18 00:00:00,Employees,Agency Salaries
CAPITAL,MEAD96,Meadsway Construction Ltd,10918327,19727.58,2024-06-13 00:00:00,Capital,Building Improvement Works
ADULTS,MEDI07,Medisave (UK) Ltd,10920592,632.43,2024-07-04 00:00:00,Supplies,Stationery & Admin Supplies
ADULTS,MEGA01,Mega Resources Ltd,20689405,534.72,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689406,1069.44,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689407,1470.27,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689409,1470.27,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689411,686.4,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689414,736.5,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689415,1372.8,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689416,1487.08,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689417,343.2,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689418,736.5,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689419,1372.8,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689420,1487.08,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689422,1119.08,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689423,1089.92,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689425,330.56,2024-06-26 00:00:00,Contractual costs,Carers Payments
ADULTS,MEGA01,Mega Resources Ltd,20689428,1983.36,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689429,1725.48,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689431,724.1,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689432,1292.24,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689433,779.8,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689435,1559.6,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689436,445.6,2024-06-26 00:00:00,Contractual costs,Carers Payments
ADULTS,MEGA01,Mega Resources Ltd,20689437,623.84,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689438,623.84,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689439,467.88,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689440,467.88,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689441,935.76,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689442,311.92,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689443,935.76,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689444,467.88,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689445,267.36,2024-06-26 00:00:00,Contractual costs,Carers Payments
ADULTS,MEGA01,Mega Resources Ltd,20689446,356.48,2024-06-26 00:00:00,Contractual costs,Carers Payments
ADULTS,MEGA01,Mega Resources Ltd,20689447,623.84,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689448,311.92,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689449,356.48,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689451,623.84,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689452,1225.4,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689455,280.8,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689456,351,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689457,444.6,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689458,351,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689459,444.6,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MEGA01,Mega Resources Ltd,20689460,-346.62,2024-06-26 00:00:00,Contractual costs,Home Care
ADULTS,MENT01,Mentaur Community Support Limited (MCS),20692216,2362.36,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT01,Mentaur Community Support Limited (MCS),20692217,2082.08,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT01,Mentaur Community Support Limited (MCS),20692251,6639.84,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT01,Mentaur Community Support Limited (MCS),20692252,7435.84,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT01,Mentaur Community Support Limited (MCS),20692253,4587.32,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT01,Mentaur Community Support Limited (MCS),20693773,2188.16,2024-07-24 00:00:00,Contractual costs,Home Care
ADULTS,MENT01,Mentaur Community Support Limited (MCS),20693774,253.58,2024-07-24 00:00:00,Contractual costs,Home Care
ADULTS,MENT01,Mentaur Community Support Limited (MCS),20693775,2209.2,2024-07-24 00:00:00,Contractual costs,Home Care
ADULTS,MENT01,Mentaur Community Support Limited (MCS),20693776,738.24,2024-07-24 00:00:00,Contractual costs,Home Care
ADULTS,MENT98,Mentaur Ltd,20692226,6274.92,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692227,5742.96,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692228,2128,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692229,2470,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692230,1076,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692231,5213.24,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692232,4698.4,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692233,4983.32,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692234,5390.36,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692235,4956.6,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692236,8431.16,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692237,4885.12,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692238,5823.68,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692239,5615.48,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692240,5482.08,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692241,4665.68,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692242,6109.28,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692243,5216.84,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692244,5062.44,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692245,6000.92,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692246,3481.68,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692247,1080.76,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692248,2045.68,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692249,2007.16,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692455,4962.52,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692456,5369.4,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692457,6174,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692458,4616,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692459,-18050,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692460,18448.46,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692461,-20216,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692462,20662.28,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692463,-20216,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692464,20662.28,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692465,-5054,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692466,-15162,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692467,5165.57,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692468,15496.71,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692469,-8664,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692470,8855.26,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MENT98,Mentaur Ltd,20692604,5486.96,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692605,9397.88,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692606,3396.36,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692607,8650.2,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692610,3622.76,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692611,3396.36,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692612,3498.2,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692613,1569.6,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692614,627.84,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692616,586.88,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692617,3688.04,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692618,851.84,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692666,8123.12,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692667,5705.24,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20692668,6723,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20693008,7247.88,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20693019,8293.48,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20693020,7674.32,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20693021,328,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20693022,328,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20693023,7464.2,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20693034,5584.56,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20693287,9397.92,2024-07-15 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20693288,9397.92,2024-07-15 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20693289,9397.92,2024-07-15 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MENT98,Mentaur Ltd,20693290,9397.92,2024-07-15 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,METH97,Methodist Homes For The Aged,20692960,3388,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,METH97,Methodist Homes For The Aged,20692961,3388,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,METH97,Methodist Homes For The Aged,20692962,3472,2024-07-23 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,METH97,Methodist Homes For The Aged,20692963,3472,2024-07-23 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,METH97,Methodist Homes For The Aged,20692964,5169.64,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,METH97,Methodist Homes For The Aged,20692965,3388,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,METH97,Methodist Homes For The Aged,20692966,3388,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,METH97,Methodist Homes For The Aged,20692967,2222.28,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,METH97,Methodist Homes For The Aged,20692968,5847.56,2024-07-23 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,METH97,Methodist Homes For The Aged,20692969,3388,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,METH97,Methodist Homes For The Aged,20693074,3200,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
CORP,METR01,Metrosigns 2000 Limited,10919342,469.8,2024-06-25 00:00:00,Supplies,External Printing
CORP,METR01,Metrosigns 2000 Limited,10919508,547.65,2024-06-27 00:00:00,Supplies,External Printing
ENVIRON,METR01,Metrosigns 2000 Limited,10920334,486,2024-07-03 00:00:00,Premises,Maintenance of Buildings
CORP,METR01,Metrosigns 2000 Limited,10920836,269,2024-07-09 00:00:00,Supplies,External Printing
ENVIRON,METR03,Metric Group Ltd,10919107,589,2024-06-21 00:00:00,Supplies,Equipment
CAPITAL,MGBW01,ONE51 ES Plastics UK Ltd t/a MGB Plastics,10920107,10800,2024-06-07 00:00:00,Capital,Plant & Equipment
PUBHEALTH,MIDL12,Midlands Partnership NHSFT,10917114,272,2024-06-04 00:00:00,Contractual costs,Payments to Health
ENVIRON,MIKE02,Mikes Line Dancing,10921093,360,2024-07-03 00:00:00,Supplies,Project Costs
CHILDRENS,MILL30,Mill View Farm Ltd t/a Grassroots Nursery,20690266,5876.13,2024-07-16 00:00:00,Contractual costs,Government Grants
CHILDRENS,MILL30,Mill View Farm Ltd t/a Grassroots Nursery,20690267,11850.8,2024-07-16 00:00:00,Contractual costs,Government Grants
PUBHEALTH,MILT15,Milton Keynes Village Practice,10920895,3635,2024-07-09 00:00:00,Contractual costs,Contract Payments - Private Contractors
CHILDRENS,MILT93,Milton Keynes College,20685568,26373.16,2024-07-02 00:00:00,Contractual costs,Top-Ups - Maintained Providers
ADULTS,MILT95,Milton House ACH Limited,20692619,4086.72,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MILT95,Milton House ACH Limited,20692620,3581.64,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MILT95,Milton House ACH Limited,20692621,3880.12,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MILT95,Milton House ACH Limited,20692622,3388,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MILT95,Milton House ACH Limited,20692623,3554.84,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MILT95,Milton House ACH Limited,20692624,3388,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MINS96,Minster Pathways Limited,20693770,815.57,2024-03-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MINS96,Minster Pathways Limited,20693771,2541,2024-03-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MINS96,Minster Pathways Limited,20693951,3534.44,2024-04-22 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MINS96,Minster Pathways Limited,20693952,6040.6,2024-04-22 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MINS96,Minster Pathways Limited,20693953,3886.32,2024-04-22 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MINS96,Minster Pathways Limited,20693954,3388,2024-04-22 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,MJCH99,M J Childrens Services,20690314,5250,2024-07-17 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,MJCH99,M J Childrens Services,20690315,21000,2024-07-17 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,MJCH99,M J Childrens Services,20690316,5250,2024-07-17 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,MJCH99,M J Childrens Services,20690317,21000,2024-07-17 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MKSU01,MK Supported Housing,20692307,838.08,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MKSU01,MK Supported Housing,20692308,6552.56,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MKSU01,MK Supported Housing,20692309,838.08,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MKSU01,MK Supported Housing,20692310,7076.8,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MKSU01,MK Supported Housing,20692311,838.08,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MKSU01,MK Supported Housing,20692312,6146.52,2024-07-23 00:00:00,Contractual costs,Supported Living Packages
ADULTS,MKSU01,MK Supported Housing,20693053,8172.52,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MKSU01,MK Supported Housing,20693054,12698.8,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,MKSU01,MK Supported Housing,20693055,1818.96,2024-07-23 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,MNTR01,M & N Travel,10919750,2376,2024-06-29 00:00:00,Transport Related Expenditure,Passenger Transport
ADULTS,MNTR01,M & N Travel,20689402,940.5,2024-06-22 00:00:00,Contractual costs,Transport & Meals (Social Services Care)
ADULTS,MNTR01,M & N Travel,20689403,940.5,2024-06-22 00:00:00,Contractual costs,Transport & Meals (Social Services Care)
CHILDRENS,MOGG99,Moggerhanger Lower School,20685569,397.21,2024-07-02 00:00:00,Contractual costs,Top-Ups - Maintained Providers - OLA
CHILDRENS,MONK02,Monkey Puzzle Day Nursery,20690266,3752.48,2024-07-16 00:00:00,Contractual costs,Government Grants
CHILDRENS,MONK02,Monkey Puzzle Day Nursery,20690267,6807.32,2024-07-16 00:00:00,Contractual costs,Government Grants
CORP,MORG02,Morgana Systems Ltd,10918305,3028.5,2024-06-12 00:00:00,Supplies,Equipment
CHILDRENS,MOSA03,Mosaic Fostercare Ltd,20690509,6857.14,2024-07-17 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,MOSA03,Mosaic Fostercare Ltd,20690510,-342.86,2024-07-17 00:00:00,Contractual costs,Independent Foster Care
ENVIRON,MOTO04,Motor Parts Direct,10918948,423.27,2024-06-20 00:00:00,Transport Related Expenditure,Vehicle Costs
ENVIRON,MOTO04,Motor Parts Direct,10919440,318.38,2024-06-26 00:00:00,Transport Related Expenditure,Vehicle Costs
ENVIRON,MOTO04,Motor Parts Direct,10919549,578.87,2024-06-27 00:00:00,Transport Related Expenditure,Vehicle Costs
ENVIRON,MOTO04,Motor Parts Direct,10920881,685.68,2024-07-09 00:00:00,Transport Related Expenditure,Vehicle Costs
ENVIRON,MOTO04,Motor Parts Direct,10920964,619.68,2024-07-10 00:00:00,Transport Related Expenditure,Vehicle Costs
CHILDRENS,MOUL99,Moulton College,20685568,801.63,2024-07-02 00:00:00,Contractual costs,Top-Ups - Maintained Providers
ENVIRON,MQ M99,Mq Mobile Tyres,10919278,285,2024-06-24 00:00:00,Transport Related Expenditure,Vehicle Costs
ENVIRON,MQ M99,Mq Mobile Tyres,10919540,1063,2024-06-26 00:00:00,Transport Related Expenditure,Vehicle Costs
ENVIRON,MQ M99,Mq Mobile Tyres,10919653,262,2024-06-28 00:00:00,Transport Related Expenditure,Vehicle Costs
ENVIRON,MQ M99,Mq Mobile Tyres,10919681,410.9,2024-06-28 00:00:00,Transport Related Expenditure,Vehicle Costs
