Directorate(T),Supplier,Supplier(T),TransNo,Amount,Trans.date,Expense Area(T),Expense Type(T)
ADULTS,CARE18,Care-Away Ltd (T/as Carewatch East London),20683167,1338.6,2024-06-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,CARE18,Care-Away Ltd (T/as Carewatch East London),20683168,970,2024-06-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,CARE18,Care-Away Ltd (T/as Carewatch East London),20683169,1202.8,2024-06-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,CARE18,Care-Away Ltd (T/as Carewatch East London),20683170,921.5,2024-06-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,CARE18,Care-Away Ltd (T/as Carewatch East London),20683171,950.6,2024-06-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,CARE18,Care-Away Ltd (T/as Carewatch East London),20683172,911.8,2024-06-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,CARE18,Care-Away Ltd (T/as Carewatch East London),20683173,1003.95,2024-06-20 00:00:00,Contractual costs,Extra Care Scheme
ADULTS,CARE89,Caretech Community Services Ltd,20683870,1287.12,2024-06-25 00:00:00,Contractual costs,Day Care
ADULTS,CARE89,Caretech Community Services Ltd,20684321,6359.96,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,CARE89,Caretech Community Services Ltd,20684503,6816.96,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,CARE89,Caretech Community Services Ltd,20684510,7644.04,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,CARE89,Caretech Community Services Ltd,20684511,6340.36,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,CARE89,Caretech Community Services Ltd,20684517,7961.88,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,CARE89,Caretech Community Services Ltd,20684518,1238.84,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,CARE96,Care Forum (Mk) Ltd,20685265,621.12,2024-05-31 00:00:00,Contractual costs,High Level Family Support CWD
CHILDRENS,CARE96,Care Forum (Mk) Ltd,20685266,-310.56,2024-05-31 00:00:00,Contractual costs,High Level Family Support CWD
CHILDRENS,CARE96,Care Forum (Mk) Ltd,20685267,414.08,2024-05-31 00:00:00,Contractual costs,High Level Family Support CWD
CHILDRENS,CARE96,Care Forum (Mk) Ltd,20685269,414.08,2024-05-31 00:00:00,Contractual costs,High Level Family Support CWD
CHILDRENS,CARE96,Care Forum (Mk) Ltd,20685270,621.12,2024-05-31 00:00:00,Contractual costs,High Level Family Support CWD
CHILDRENS,CARE96,Care Forum (Mk) Ltd,20685272,621.12,2024-05-31 00:00:00,Contractual costs,High Level Family Support CWD
CHILDRENS,CARL97,Carlton Lower School,20681239,494.83,2024-06-14 00:00:00,Contractual costs,Government Grants
CHILDRENS,CARL97,Carlton Lower School,20681244,3379.55,2024-06-14 00:00:00,Contractual costs,Government Grants
SCHOOLS,CARL97,Carlton Lower School,20681245,63557.29,2024-06-14 00:00:00,Contractual costs,Bank Control Account
CHILDRENS,CARL97,Carlton Lower School,20681245,3493,2024-06-14 00:00:00,Contractual costs,Payments to Schools
CHILDRENS,CARL97,Carlton Lower School,20681245,4233,2024-06-14 00:00:00,Contractual costs,Payments to Schools
CHILDRENS,CARL97,Carlton Lower School,20681245,1200,2024-06-14 00:00:00,Contractual costs,Payments to Schools
CHILDRENS,CART03,Carter Brown Assoc Ltd,20681292,2933.03,2024-06-11 00:00:00,Supplies,Professional Fees
CORP,CASS04,Cass Allen Associates Ltd,10917991,1980,2024-04-30 00:00:00,Premises,Maintenance of Buildings
ADULTS,CASS06,Community Access Support Services Ltd,20675936,495.84,2024-05-31 00:00:00,Contractual costs,Day Care
ADULTS,CASS06,Community Access Support Services Ltd,20675937,495.84,2024-05-31 00:00:00,Contractual costs,Day Care
ADULTS,CASS06,Community Access Support Services Ltd,20675938,1760.64,2024-05-31 00:00:00,Contractual costs,Day Care
ADULTS,CASS06,Community Access Support Services Ltd,20675939,1027.04,2024-05-31 00:00:00,Contractual costs,Day Care
ADULTS,CASS06,Community Access Support Services Ltd,20675940,413.2,2024-05-31 00:00:00,Contractual costs,Day Care
ADULTS,CASS06,Community Access Support Services Ltd,20675941,440.16,2024-05-31 00:00:00,Contractual costs,Day Care
ADULTS,CASS06,Community Access Support Services Ltd,20685151,495.84,2024-06-25 00:00:00,Contractual costs,Day Care
ADULTS,CASS06,Community Access Support Services Ltd,20685153,495.84,2024-06-25 00:00:00,Contractual costs,Day Care
ADULTS,CASS06,Community Access Support Services Ltd,20685155,1760.64,2024-06-25 00:00:00,Contractual costs,Day Care
ADULTS,CASS06,Community Access Support Services Ltd,20685156,770.28,2024-06-25 00:00:00,Contractual costs,Day Care
ADULTS,CASS06,Community Access Support Services Ltd,20685157,413.2,2024-06-25 00:00:00,Contractual costs,Day Care
ADULTS,CASS06,Community Access Support Services Ltd,20685158,440.16,2024-06-25 00:00:00,Contractual costs,Day Care
CHILDRENS,CAST22,Castle Newnham School,10917341,3495,2024-01-22 00:00:00,Premises,Property Costs
CHILDRENS,CAST22,Castle Newnham School,20681244,12319.32,2024-06-14 00:00:00,Contractual costs,Government Grants
SCHOOLS,CAST22,Castle Newnham School,20681245,681284.07,2024-06-14 00:00:00,Contractual costs,Bank Control Account
CHILDRENS,CAST22,Castle Newnham School,20681245,51821,2024-06-14 00:00:00,Contractual costs,Payments to Schools
CHILDRENS,CAST22,Castle Newnham School,20681245,63543,2024-06-14 00:00:00,Contractual costs,Payments to Schools
CHILDRENS,CATC02,Catch 22,10916575,3595,2024-05-29 00:00:00,Supplies,Subscriptions/Books/Journals
CHILDRENS,CATE04,Caterlink Ltd,10916522,112586.42,2024-05-22 00:00:00,Contractual costs,School Meals
CHILDRENS,CATE04,Caterlink Ltd,10916609,42709.96,2024-05-22 00:00:00,Contractual costs,School Meals
CHILDRENS,CATE04,Caterlink Ltd,10916609,-42709.96,2024-05-22 00:00:00,Contractual costs,School Meals
CHILDRENS,CATE04,Caterlink Ltd,10916619,112246.6,2024-05-22 00:00:00,Contractual costs,School Meals
CHILDRENS,CATE04,Caterlink Ltd,10916638,-112586.42,2024-05-22 00:00:00,Contractual costs,School Meals
CHILDRENS,CATE04,Caterlink Ltd,10918831,-813.28,2024-04-16 00:00:00,Contractual costs,School Meals
ENVIRON,CATO02,Cato Carpenters,10917562,777,2024-06-06 00:00:00,Supplies,Project Costs
ENVIRON,CATO02,Cato Carpenters,10917727,980,2024-06-09 00:00:00,Supplies,Project Costs
CORP,CCSM01,CCS Media Limited,10918447,2505,2024-06-14 00:00:00,Supplies,IT Equipment Purchases & Maintenance
CORP,CENT10,Central Bedfordshire Council,10917995,1667,2024-05-15 00:00:00,Contractual costs,Contract payments - Other Local Authorities
CORP,CENT10,Central Bedfordshire Council,10918001,1583,2024-05-15 00:00:00,Contractual costs,Contract payments - Other Local Authorities
CHILDRENS,CENT10,Central Bedfordshire Council,10918172,399,2024-06-12 00:00:00,Supplies,Project Costs
ENVIRON,CENT10,Central Bedfordshire Council,10918700,16579,2024-06-18 00:00:00,Contractual costs,Contract payments - Other Local Authorities
ENVIRON,CENT10,Central Bedfordshire Council,10919301,16579,2024-06-24 00:00:00,Contractual costs,Contract payments - Other Local Authorities
ADULTS,CENT10,Central Bedfordshire Council,20675960,430.2,2024-06-03 00:00:00,Contractual costs,Contract payments - Other Local Authorities
ADULTS,CENT10,Central Bedfordshire Council,20675961,717,2024-06-03 00:00:00,Contractual costs,Contract payments - Other Local Authorities
ADULTS,CENT10,Central Bedfordshire Council,20675963,573.6,2024-06-03 00:00:00,Contractual costs,Contract payments - Other Local Authorities
ADULTS,CENT10,Central Bedfordshire Council,20675965,501.9,2024-06-03 00:00:00,Contractual costs,Contract payments - Other Local Authorities
ADULTS,CENT10,Central Bedfordshire Council,20676571,358.5,2024-06-03 00:00:00,Contractual costs,Contract payments - Other Local Authorities
ADULTS,CENT10,Central Bedfordshire Council,20677386,717,2024-06-05 00:00:00,Contractual costs,Contract payments - Other Local Authorities
ADULTS,CENT10,Central Bedfordshire Council,20677387,430.2,2024-06-05 00:00:00,Contractual costs,Contract payments - Other Local Authorities
ADULTS,CENT10,Central Bedfordshire Council,20677388,286.8,2024-06-05 00:00:00,Contractual costs,Contract payments - Other Local Authorities
CHILDRENS,CENT28,Bedford College / Central Bedfordshire College,20676184,1236.75,2024-06-04 00:00:00,Contractual costs,Top-Ups - Maintained Providers
PUBHEALTH,CENT32,Central London Community Healthcare NHS Trust,10916864,5946,2024-05-16 00:00:00,Contractual costs,Payments to Health
CORP,CENT38,Centennial Property Ltd T/A The Housing Network,10917127,67467,2024-06-01 00:00:00,Contractual costs,Contract Payments - Private Contractors
CHILDRENS,CENT38,Centennial Property Ltd T/A The Housing Network,20681258,310,2024-06-01 00:00:00,Contractual costs,Family Assistance
CHILDRENS,CENT38,Centennial Property Ltd T/A The Housing Network,20681259,9610,2024-06-01 00:00:00,Contractual costs,Family Assistance
CHILDRENS,CENT38,Centennial Property Ltd T/A The Housing Network,20681260,2170,2024-06-01 00:00:00,Contractual costs,Family Assistance
CHILDRENS,CENT38,Centennial Property Ltd T/A The Housing Network,20681261,-9920,2024-06-01 00:00:00,Contractual costs,Family Assistance
ENVIRON,CHAN06,Change Agents UK Trading Ltd,10917057,2725.62,2024-06-01 00:00:00,Employees,Agency Salaries
CHILDRENS,CHAR99,Charanga Ltd,10917636,846,2024-06-06 00:00:00,Supplies,Subscriptions/Books/Journals
ADULTS,CHAS99,Chase House,20684353,5112,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,CHEE97,Cheeky Monkeys Two Day Nursery,20681239,3092.7,2024-06-14 00:00:00,Contractual costs,Government Grants
CHILDRENS,CHEE97,Cheeky Monkeys Two Day Nursery,20681244,11161.8,2024-06-14 00:00:00,Contractual costs,Government Grants
PUBHEALTH,CHEL04,Chelsea and Westminster Hospital NHS Foundation Trust,10916404,15486.35,2024-05-23 00:00:00,Contractual costs,Payments to Health
PUBHEALTH,CHEL04,Chelsea and Westminster Hospital NHS Foundation Trust,10917733,-15486.35,2024-06-05 00:00:00,Contractual costs,Payments to Health
CORP,CHEM04,Chem-Dry Milton Keynes,10918984,330,2024-06-20 00:00:00,Premises,Cleaning Services
ENVIRON,CHIL01,Chiltern Hire Centre Limited,10918911,289.84,2024-05-31 00:00:00,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,CHIL01,Chiltern Hire Centre Limited,10918914,304.64,2024-05-31 00:00:00,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,CHIL01,Chiltern Hire Centre Limited,10918923,365.37,2024-05-31 00:00:00,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,CHIL01,Chiltern Hire Centre Limited,10918933,649.62,2024-05-31 00:00:00,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,CHIL01,Chiltern Hire Centre Limited,10918935,608.92,2024-05-31 00:00:00,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,CHIL01,Chiltern Hire Centre Limited,10918940,1479.13,2024-05-31 00:00:00,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,CHIL01,Chiltern Hire Centre Limited,10918943,289.86,2024-05-31 00:00:00,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,CHIL01,Chiltern Hire Centre Limited,10918945,365.37,2024-05-31 00:00:00,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,CHIL01,Chiltern Hire Centre Limited,10918951,365.37,2024-05-31 00:00:00,Transport Related Expenditure,Short Term Hire Costs
ENVIRON,CHIL01,Chiltern Hire Centre Limited,10918952,608.92,2024-05-31 00:00:00,Transport Related Expenditure,Short Term Hire Costs
CHILDRENS,CHIL10,Children First Fostering Agency.,20683596,3764.29,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,CHIL10,Children First Fostering Agency.,20683597,3259.43,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,CHIL10,Children First Fostering Agency.,20683598,3764.29,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,CHIL10,Children First Fostering Agency.,20683599,3642.81,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,CHIL10,Children First Fostering Agency.,20683600,3537.99,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,CHIL10,Children First Fostering Agency.,20683601,-376.43,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,CHIL10,Children First Fostering Agency.,20683607,1578.57,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,CHIL10,Children First Fostering Agency.,20683608,3121.78,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,CHIL41,The Chiltern School,20676185,6119.36,2024-06-04 00:00:00,Contractual costs,Top-Ups - Maintained Providers - OLA
SCHOOLS,CHRI11,Christopher Reeves Va Lowers School,20681245,40824,2024-06-14 00:00:00,Contractual costs,Bank Control Account
CHILDRENS,CHRI11,Christopher Reeves Va Lowers School,20681245,3076,2024-06-14 00:00:00,Contractual costs,Payments to Schools
CHILDRENS,CHRI11,Christopher Reeves Va Lowers School,20681245,3728,2024-06-14 00:00:00,Contractual costs,Payments to Schools
CHILDRENS,CHRI93,Christ Church Playgroup,20681239,1608.2,2024-06-14 00:00:00,Contractual costs,Government Grants
CHILDRENS,CHRI93,Christ Church Playgroup,20681244,5911.62,2024-06-14 00:00:00,Contractual costs,Government Grants
CORP,CHUR09,Churchill Contract Services Ltd,10916947,11681.43,2024-04-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10916951,2608.24,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10916953,3596.43,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10916959,276.05,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10916962,897.95,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10916963,1273.09,2024-04-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10916966,2741.45,2024-05-01 00:00:00,Premises,Cleaning Services
CHILDRENS,CHUR09,Churchill Contract Services Ltd,10916967,1115.03,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10916968,518.4,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10916972,276.05,2024-05-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10916973,346.74,2024-04-01 00:00:00,Premises,Cleaning Services
CHILDRENS,CHUR09,Churchill Contract Services Ltd,10916975,1115.03,2024-05-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10916977,1703.47,2024-04-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10916978,1039.67,2024-05-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10916982,502.6,2024-04-01 00:00:00,Premises,Cleaning Services
ADULTS,CHUR09,Churchill Contract Services Ltd,10916989,324.96,2024-05-01 00:00:00,Premises,Cleaning Services
ADULTS,CHUR09,Churchill Contract Services Ltd,10916991,960.61,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10916993,617.37,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10916994,1029.79,2024-05-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10916996,3596.43,2024-05-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10916997,502.6,2024-05-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10916998,276.05,2024-04-01 00:00:00,Premises,Cleaning Services
ADULTS,CHUR09,Churchill Contract Services Ltd,10916999,960.61,2024-05-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917000,2535.46,2024-04-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10917001,2608.24,2024-05-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917002,2535.46,2024-05-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10917004,1039.67,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917005,897.95,2024-05-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917008,617.37,2024-05-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917011,518.4,2024-05-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10917016,2741.45,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917017,276.05,2024-05-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10917018,346.74,2024-05-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917020,1273.09,2024-05-01 00:00:00,Premises,Cleaning Services
ADULTS,CHUR09,Churchill Contract Services Ltd,10917021,1886.38,2024-05-01 00:00:00,Premises,Cleaning Services
ADULTS,CHUR09,Churchill Contract Services Ltd,10917022,1886.38,2024-04-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10917123,2741.45,2024-06-01 00:00:00,Premises,Cleaning Services
ADULTS,CHUR09,Churchill Contract Services Ltd,10917129,960.61,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917133,2535.46,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917148,276.05,2024-06-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10917149,11681.43,2024-06-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10917153,1703.47,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917167,3596.43,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917169,518.4,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917170,897.95,2024-06-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10917186,2608.24,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917195,617.37,2024-06-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10917201,1039.67,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917207,1273.09,2024-06-01 00:00:00,Premises,Cleaning Services
CHILDRENS,CHUR09,Churchill Contract Services Ltd,10917209,1115.03,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917211,502.6,2024-06-01 00:00:00,Premises,Cleaning Services
CORP,CHUR09,Churchill Contract Services Ltd,10917218,346.74,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917219,276.05,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917240,625,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917817,1029.79,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917822,625,2024-05-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917824,625,2024-04-01 00:00:00,Premises,Cleaning Services
ADULTS,CHUR09,Churchill Contract Services Ltd,10917827,1886.38,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917828,1029.79,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917854,648.48,2024-05-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917857,791.03,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917858,648.48,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917860,617.37,2024-05-01 00:00:00,Premises,Cleaning Services
CHILDRENS,CHUR09,Churchill Contract Services Ltd,10917861,346.56,2024-05-01 00:00:00,Premises,Cleaning Services
ADULTS,CHUR09,Churchill Contract Services Ltd,10917862,-960.61,2024-05-01 00:00:00,Premises,Cleaning Services
ADULTS,CHUR09,Churchill Contract Services Ltd,10917863,-960.61,2024-06-01 00:00:00,Premises,Cleaning Services
ADULTS,CHUR09,Churchill Contract Services Ltd,10917867,-960.61,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917869,617.37,2024-06-01 00:00:00,Premises,Cleaning Services
CHILDRENS,CHUR09,Churchill Contract Services Ltd,10917873,346.56,2024-04-01 00:00:00,Premises,Cleaning Services
CHILDRENS,CHUR09,Churchill Contract Services Ltd,10917875,346.56,2024-06-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917877,648.48,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917878,791.03,2024-04-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917880,791.03,2024-05-01 00:00:00,Premises,Cleaning Services
ENVIRON,CHUR09,Churchill Contract Services Ltd,10917881,617.37,2024-04-01 00:00:00,Premises,Cleaning Services
CORP,CITY11,City & Guilds,10917591,283.27,2024-05-30 00:00:00,Supplies,Learning Resources - ICT
CHILDRENS,CLAP07,Clapham Cars Ltd,10916604,2321.08,2024-05-29 00:00:00,Transport Related Expenditure,Passenger Transport
CHILDRENS,CLAP07,Clapham Cars Ltd,10918922,50121.9,2024-06-19 00:00:00,Transport Related Expenditure,Passenger Transport
CHILDRENS,CLAP07,Clapham Cars Ltd,10918975,5457.2,2024-06-20 00:00:00,Transport Related Expenditure,Passenger Transport
ADULTS,CLAP07,Clapham Cars Ltd,20685167,2240,2023-03-29 00:00:00,Contractual costs,Transport & Meals (Social Services Care)
ADULTS,CLAP07,Clapham Cars Ltd,20685168,-560,2023-03-29 00:00:00,Contractual costs,Transport & Meals (Social Services Care)
ADULTS,CLAP07,Clapham Cars Ltd,20685169,2240,2024-04-14 00:00:00,Contractual costs,Transport & Meals (Social Services Care)
ADULTS,CLAP07,Clapham Cars Ltd,20685170,400,2023-05-07 00:00:00,Contractual costs,Transport & Meals (Social Services Care)
ADULTS,CLAP07,Clapham Cars Ltd,20685171,1840,2023-05-07 00:00:00,Contractual costs,Transport & Meals (Social Services Care)
ADULTS,CLAP07,Clapham Cars Ltd,20685172,-280,2023-05-07 00:00:00,Contractual costs,Transport & Meals (Social Services Care)
ADULTS,CLAP07,Clapham Cars Ltd,20685173,2240,2023-06-11 00:00:00,Contractual costs,Transport & Meals (Social Services Care)
ADULTS,CLAP07,Clapham Cars Ltd,20685174,-280,2023-06-11 00:00:00,Contractual costs,Transport & Meals (Social Services Care)
CHILDRENS,CLAP98,Clapham Pre-School,20681239,3896.8,2024-06-14 00:00:00,Contractual costs,Government Grants
CHILDRENS,CLAP98,Clapham Pre-School,20681244,15819.44,2024-06-14 00:00:00,Contractual costs,Government Grants
CHILDRENS,CLOS01,Closomat Ltd,10918007,307,2024-06-11 00:00:00,Supplies,Equipment
CAPITAL,CLOS01,Closomat Ltd,10919140,4710,2024-06-05 00:00:00,Capital,Grants & Contributions to 3rd Parties
ENVIRON,COLU02,The Columbaria Company - Odlings Ltd.,10917163,2140,2024-06-04 00:00:00,Supplies,Purchase of Goods for Resale
CHILDRENS,COMM38,Community Solutions UK Ltd t/a Trio Supported Living,20683612,1483.57,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,COMM38,Community Solutions UK Ltd t/a Trio Supported Living,20683613,10199,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,COMM38,Community Solutions UK Ltd t/a Trio Supported Living,20683614,17324.57,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,COMM38,Community Solutions UK Ltd t/a Trio Supported Living,20683615,46779,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,COMM38,Community Solutions UK Ltd t/a Trio Supported Living,20683616,19494.57,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,COMM38,Community Solutions UK Ltd t/a Trio Supported Living,20683617,1716.07,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,COMM38,Community Solutions UK Ltd t/a Trio Supported Living,20683618,16597.43,2024-06-24 00:00:00,Contractual costs,Leaving Care Accommodation
CHILDRENS,COMM38,Community Solutions UK Ltd t/a Trio Supported Living,20683619,54214.57,2024-06-24 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,COMM38,Community Solutions UK Ltd t/a Trio Supported Living,20685222,4293.6,2024-06-14 00:00:00,Contractual costs,Living Expenses
CHILDRENS,COMM38,Community Solutions UK Ltd t/a Trio Supported Living,20685223,505,2024-06-14 00:00:00,Contractual costs,Living Expenses
ADULTS,COMM89,Community Care Solutions Ltd,20684305,10005.68,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,COMM89,Community Care Solutions Ltd,20684507,7105.6,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,COMM89,Community Care Solutions Ltd,20684508,513.24,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
ADULTS,COMM89,Community Care Solutions Ltd,20684509,6406.16,2024-06-25 00:00:00,Contractual costs,Residential Care Home Placements
CHILDRENS,COMP33,Compass Fostering London Ltd,20683680,3675.67,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,COMP33,Compass Fostering London Ltd,20683681,3675.67,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
CHILDRENS,COMP33,Compass Fostering London Ltd,20683682,6864.24,2024-06-24 00:00:00,Contractual costs,Independent Foster Care
ENVIRON,CONS06,Conservation By Design Limited,10917006,558.81,2024-04-25 00:00:00,Supplies,Equipment
ADULTS,CONT04,Contemplation Homes Ltd.,20684437,3472,2024-06-25 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,CONT04,Contemplation Homes Ltd.,20684438,4104,2024-06-25 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,CONT04,Contemplation Homes Ltd.,20684439,3800,2024-06-25 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,CONT04,Contemplation Homes Ltd.,20684440,3472,2024-06-25 00:00:00,Contractual costs,Nursing Home Payments
ADULTS,CONT04,Contemplation Homes Ltd.,20684441,4104,2024-06-25 00:00:00,Contractual costs,Nursing Home Payments
CORP,CORO02,Corona Energy,10918042,476.63,2024-03-11 00:00:00,Premises,Gas
CORP,CORO02,Corona Energy,10918046,334.68,2024-05-10 00:00:00,Premises,Gas
