Service_Label,Service_Code,Service_Division_Label,Service_Division_Code,Organisational_Unit_Label,Organisational_Unit_Code,Merchant_Category,Summary_of_the_purpose_of_the_expenditure,Date,Transaction_Number,Capital_and_Revenue,Supplier_Name,Supplier_ID,Net_Amount
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,16/07/2024,17292883,Revenue - General Fund,SUPPLIER NAME REDACTED,50333,613.89
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,16/07/2024,17292884,Revenue - General Fund,SUPPLIER NAME REDACTED,50335,597.66
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,16/07/2024,17292887,Revenue - General Fund,SUPPLIER NAME REDACTED,51010,500
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,16/07/2024,17292894,Revenue - General Fund,SUPPLIER NAME REDACTED,50744,526.26
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,16/07/2024,17292896,Revenue - General Fund,SUPPLIER NAME REDACTED,51770,535
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,17/09/2024,17309745,Revenue - General Fund,SUPPLIER NAME REDACTED,50333,613.89
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,17/09/2024,17309747,Revenue - General Fund,SUPPLIER NAME REDACTED,51010,500
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,20/08/2024,17301678,Revenue - General Fund,SUPPLIER NAME REDACTED,51010,500
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,20/08/2024,17301685,Revenue - General Fund,SUPPLIER NAME REDACTED,50744,526.26
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,23/07/2024,17294287,Revenue - General Fund,SUPPLIER NAME REDACTED,50333,613.89
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,24/09/2024,17311120,Revenue - General Fund,SUPPLIER NAME REDACTED,50335,597.66
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,24/09/2024,17311121,Revenue - General Fund,SUPPLIER NAME REDACTED,51010,500
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,24/09/2024,17311126,Revenue - General Fund,SUPPLIER NAME REDACTED,50744,526.26
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,27/08/2024,17302781,Revenue - General Fund,SUPPLIER NAME REDACTED,50333,613.89
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,27/08/2024,17302782,Revenue - General Fund,SUPPLIER NAME REDACTED,50335,597.66
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,27/08/2024,17302784,Revenue - General Fund,SUPPLIER NAME REDACTED,51060,780.92
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,27/08/2024,17302790,Revenue - General Fund,SUPPLIER NAME REDACTED,50744,526.26
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,27/08/2024,17302792,Revenue - General Fund,SUPPLIER NAME REDACTED,51770,535
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,27/08/2024,17302801,Revenue - General Fund,SUPPLIER NAME REDACTED,53231,500
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,30/07/2024,17295389,Revenue - General Fund,SUPPLIER NAME REDACTED,51010,500
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Care Leaver Accommodation,30/09/2024,3704990,Revenue - General Fund,SHIVRON SUPPORT LTD,53849,23111.7
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,Household Equipment,05/07/2024,17288883,Revenue - General Fund,SUPPLIER NAME REDACTED,53293,1500
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,IFA Over 18,15/07/2024,17292356,Revenue - General Fund,South Coast Fostering,48725,2042.06
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,Social Services,IFA Over 18,16/09/2024,17309279,Revenue - General Fund,South Coast Fostering,48725,2110.12
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,"Tools, Equipment, Furniture & Materials",Purchase of Furniture,05/07/2024,17288894,Revenue - General Fund,SUPPLIER NAME REDACTED,53332,1700
Children & Learning,CHIL,Care Leavers,CHF33,Children Team 2 Care Leavers,AC0260,"Tools, Equipment, Furniture & Materials",Purchase of Furniture,06/09/2024,17305444,Revenue - General Fund,SUPPLIER NAME REDACTED,52262,700
Children & Learning,CHIL,Children Looked After,CHF32,Adoption Team and Costs,AC0080,Grants and Subscriptions,Corporate Memberships and Subscriptions,01/07/2024,3687544,Revenue - General Fund,CORAM INTERCOUNTRY ADOPTION CENTRE LTD,19299,7167
Children & Learning,CHIL,Children Looked After,CHF32,Adoption Team and Costs,AC0080,Miscellaneous and Initiative Expenses,Other Client Expenses,19/08/2024,3697025,Revenue - General Fund,Sundry Creditor Cheques,17605,608.56
Children & Learning,CHIL,Children Looked After,CHF32,Adoption Team and Costs,AC0080,Services,Adoptions,09/07/2024,3689922,Revenue - General Fund,Hampshire County Council,19193,422750
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care from Other Areas,AC0010,Contract Hire and Operating Leases,Home to School Transport,09/07/2024,3688179,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,610.5
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care Team 1,AC0011,Contract Hire and Operating Leases,Home to School Transport,15/08/2024,3695323,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,902
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care Team 1,AC0011,Contract Hire and Operating Leases,Home to School Transport,19/07/2024,3692399,Revenue - General Fund,R and N Hire,28097,6656
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care Team 1,AC0011,Miscellaneous and Initiative Expenses,Contact for children,08/08/2024,3694831,Revenue - General Fund,PCT Care Services Ltd,52014,904.86
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care Team 1,AC0011,Services,Therapy,25/09/2024,3704119,Revenue - General Fund,Capstone Foster Care (South West) Ltd,19169,5880
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care Team 2,AC0012,Contract Hire and Operating Leases,Home to School Transport,05/08/2024,3695620,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,3732
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care Team 2,AC0012,Contract Hire and Operating Leases,Home to School Transport,19/07/2024,3692398,Revenue - General Fund,R and N Hire,28097,10240
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care Team 2,AC0012,Contract Hire and Operating Leases,Home to School Transport,19/08/2024,3693545,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,764.5
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care Team 2,AC0012,Contract Hire and Operating Leases,Home to School Transport,20/09/2024,3700785,Revenue - General Fund,Hampshire Executive Cars,52673,700
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care Team 2,AC0012,Contract Hire and Operating Leases,Home to School Transport,20/09/2024,3702428,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,3666
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care Team 2,AC0012,Contract Hire and Operating Leases,Home to School Transport,30/09/2024,3697328,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,3196
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care Team 2,AC0012,Miscellaneous and Initiative Expenses,Other Client Expenses,05/07/2024,3686894,Revenue - General Fund,Sundry Creditor Cheques,17605,800
Children & Learning,CHIL,Children Looked After,CHF32,Children in Care Team 2,AC0012,Miscellaneous and Initiative Expenses,Other Client Expenses,14/08/2024,3695177,Revenue - General Fund,Sundry Creditor Cheques,17605,1620
Children & Learning,CHIL,Children Looked After,CHF32,Foster Care Services Team,AC0230,Grants and Subscriptions,Corporate Memberships and Subscriptions,15/08/2024,3697241,Revenue - General Fund,FosterTalk Ltd,14101,585
Children & Learning,CHIL,Children Looked After,CHF32,Foster Care Services Team,AC0230,Interview & Training Expenses,Staff Training,09/08/2024,3696654,Revenue - General Fund,Dr Polly Nugent,53163,5336.26
Children & Learning,CHIL,Children Looked After,CHF32,Foster Care Services Team,AC0230,Services,Social Care Assessments,05/08/2024,3695545,Revenue - General Fund,SUPPLIER NAME REDACTED,52103,2606.65
Children & Learning,CHIL,Children Looked After,CHF32,Foster Care Services Team,AC0230,Services,Social Care Assessments,20/08/2024,3697947,Revenue - General Fund,Allison James Social Work Services,51937,2697.55
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,03/07/2024,17288608,Revenue - General Fund,Foster Care Associates Ltd,19108,33277.44
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297359,Revenue - General Fund,Lighthouse Fostering Ltd,14149,9047.57
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297360,Revenue - General Fund,Compass Fostering South Ltd,20126,36296.16
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297362,Revenue - General Fund,Fostering Solutions Ltd,14739,33483.87
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297363,Revenue - General Fund,By The Bridge Ltd,20104,8846.5
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297366,Revenue - General Fund,Pathway Care Ltd T/A Calon Cymru Fostering,17487,5604.36
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297369,Revenue - General Fund,The National Fostering Agency Ltd,14828,24237.05
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297370,Revenue - General Fund,Five Rivers Child Care Limited,15455,9508.54
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297371,Revenue - General Fund,Futures for Children Ltd,16335,12984.26
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297373,Revenue - General Fund,Brighter Futures Foster Care Ltd,16787,7161.14
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297375,Revenue - General Fund,Ethelbert Childrens Services,16305,4060.42
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297384,Revenue - General Fund,Footprints Fostercare Ltd,17497,3826.28
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297385,Revenue - General Fund,The Foster Care Charity,51813,10726.18
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297387,Revenue - General Fund,Orange Grove Fostercare Ltd,21272,13209.77
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297392,Revenue - General Fund,The Childrens Family Trust,15917,1971.02
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297393,Revenue - General Fund,Xcel 2000 Fostercare Services Ltd,53508,581.04
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297394,Revenue - General Fund,Blue Sky Fostering Limited,16789,40946.97
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297395,Revenue - General Fund,Enhanced Foster Care Limited,37812,7041.43
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297396,Revenue - General Fund,Fostering Solutions Ltd,14739,5978.66
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,08/08/2024,17297397,Revenue - General Fund,Capstone Foster Care (South West) Ltd,19169,4338.36
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,13/09/2024,17308912,Revenue - General Fund,Fairways Community Benefit Society (FCBS),14816,23409.16
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,13/09/2024,17308913,Revenue - General Fund,Be My Family Fostering Agency,45055,10632.98
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292278,Revenue - General Fund,London Borough of Havering,47646,7927.4
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292318,Revenue - General Fund,Foster Care UK,28096,617.3
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292328,Revenue - General Fund,Compass Fostering South Ltd,20126,34456.54
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292329,Revenue - General Fund,Fostering UK Ltd,48490,8914.3
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292330,Revenue - General Fund,Fostering Solutions Ltd,14739,31940.9
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292331,Revenue - General Fund,By The Bridge Ltd,20104,8561.14
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292332,Revenue - General Fund,The Adolescent & Childrens Trust (TACT),14733,18201.43
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292335,Revenue - General Fund,Young People at Heart,47305,4658.57
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292337,Revenue - General Fund,The National Fostering Agency Ltd,14828,22429.35
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292338,Revenue - General Fund,Five Rivers Child Care Limited,15455,9201.81
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292339,Revenue - General Fund,Futures for Children Ltd,16335,12565.41
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292340,Revenue - General Fund,Rainbow Fostering Services Ltd,17164,12299.36
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292341,Revenue - General Fund,Brighter Futures Foster Care Ltd,16787,7384.28
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292342,Revenue - General Fund,Capstone Foster Care (South West) Ltd,19169,9759.54
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292345,Revenue - General Fund,Banya Family Placement Agency Ltd,19791,10800.94
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292347,Revenue - General Fund,ISP Central Office,21274,36561.26
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292351,Revenue - General Fund,Footprints Fostercare Ltd,17497,3702.85
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292354,Revenue - General Fund,Time out Fostering Ltd,48883,3704
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292358,Revenue - General Fund,Be My Family Fostering Agency,45055,10448.48
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292359,Revenue - General Fund,Enhanced Foster Care Limited,37812,6814.2
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,15/07/2024,17292360,Revenue - General Fund,Fostering Solutions Ltd,14739,5785.8
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309252,Revenue - General Fund,The Adolescent & Childrens Trust (TACT),14733,18808.13
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309253,Revenue - General Fund,Anchor Foster Care,15687,4384.29
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309254,Revenue - General Fund,Pathway Care Ltd T/A Calon Cymru Fostering,17487,5585.07
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309258,Revenue - General Fund,Five Rivers Child Care Limited,15455,9508.54
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309260,Revenue - General Fund,Rainbow Fostering Services Ltd,17164,12709.35
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309272,Revenue - General Fund,Footprints Fostercare Ltd,17497,3826.29
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309273,Revenue - General Fund,The Foster Care Charity,51813,10668.46
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309282,Revenue - General Fund,Enhanced Foster Care Limited,37812,7041.43
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309285,Revenue - General Fund,Brighter Futures Foster Care Ltd,16787,5373.18
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309408,Revenue - General Fund,Foster Care Associates Ltd,19108,33084.16
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309409,Revenue - General Fund,Familyplacement.com Ltd,15026,23522.6
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309414,Revenue - General Fund,Lighthouse Fostering Ltd,14149,9047.57
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309415,Revenue - General Fund,Compass Fostering South Ltd,20126,32301.23
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,16/09/2024,17309417,Revenue - General Fund,Fostering Solutions Ltd,14739,31863.94
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,25/09/2024,17311505,Revenue - General Fund,Be My Family Fostering Agency,45055,10796.86
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,27/09/2024,17311723,Revenue - General Fund,London Borough of Havering,47646,6707.8
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,29/07/2024,17295081,Revenue - General Fund,Compass Fostering South Ltd,20126,13438.16
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,31/07/2024,3693789,Revenue - General Fund,Time out Fostering Ltd,48883,3400.04
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,31/07/2024,3693793,Revenue - General Fund,Time out Fostering Ltd,48883,2185.74
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,IFA Under 18,31/07/2024,3693794,Revenue - General Fund,Time out Fostering Ltd,48883,3764.33
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,Residential U18,03/07/2024,17288563,Revenue - General Fund,CG Partnership Limited,48128,16832
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,Residential U18,08/08/2024,17297339,Revenue - General Fund,Fairways Community Benefit Society (FCBS),14816,21943.57
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,Residential U18,15/07/2024,17292302,Revenue - General Fund,Fairways Community Benefit Society (FCBS),14816,21235.71
Children & Learning,CHIL,Children Looked After,CHF32,Independent Foster Carers,AC0180,Social Services,Residential U18,16/09/2024,17309236,Revenue - General Fund,Fairways Community Benefit Society (FCBS),14816,30070.71
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Miscellaneous and Initiative Expenses,Other Expenses,12/08/2024,3690757,Revenue - General Fund,Cloud Real Estate,52026,723
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,03/07/2024,17288612,Revenue - General Fund,Progression Care Limited,16079,10028.57
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,03/07/2024,17288613,Revenue - General Fund,Highlands Care Solutions Ltd,31137,5400
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297298,Revenue - General Fund,The Beehive Enterprise Ltd,32746,88095.23
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297319,Revenue - General Fund,My Choice Children’s Homes Ltd,15963,17943.33
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297320,Revenue - General Fund,The Caldecott Foundation,36895,10662.17
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297321,Revenue - General Fund,SWAAY Child & Adolescent Services Ltd,39387,12828.77
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297322,Revenue - General Fund,Solent Child Care,51726,25575
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297325,Revenue - General Fund,Nurture Childcare Services Limited,51585,26183.92
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297328,Revenue - General Fund,The Serendipity Centre Ltd,17378,18976.2
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297332,Revenue - General Fund,Beaufort Care Group,26814,26283.57
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297340,Revenue - General Fund,Proactive Interventions Limited,53235,40558.57
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297341,Revenue - General Fund,Highlands Care Solutions Ltd,31137,5995
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297344,Revenue - General Fund,Phoenix Independence,19873,6411.9
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297345,Revenue - General Fund,Achieve Care Ltd,52625,14616.32
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297346,Revenue - General Fund,Next Step Care Management Ltd,17307,29270.71
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,08/08/2024,17297351,Revenue - General Fund,Keys PCE Limited,26183,3220.71
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,09/08/2024,17297404,Revenue - General Fund,SWAAY Child & Adolescent Services Ltd,39387,6863.71
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,14/08/2024,17300753,Revenue - General Fund,The Beehive Enterprise Ltd,32746,2546.01
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292282,Revenue - General Fund,My Choice Children’s Homes Ltd,15963,17364.51
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292284,Revenue - General Fund,SWAAY Child & Adolescent Services Ltd,39387,12414.94
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292286,Revenue - General Fund,Kites Children’s Services Ltd,52295,15000
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292287,Revenue - General Fund,New Pathways Support Services Limited,52766,56095.63
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292292,Revenue - General Fund,The Serendipity Centre Ltd,17378,18364.07
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292294,Revenue - General Fund,Assure Care Homes,32891,62889.21
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292297,Revenue - General Fund,Keys PCE Limited,26183,19552.28
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292300,Revenue - General Fund,Keys PCE Limited,26183,20065.37
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292301,Revenue - General Fund,Budwood Ltd,28040,27941.14
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292303,Revenue - General Fund,Proactive Interventions Limited,53235,53145.71
