Service_Label,Service_Code,Service_Division_Label,Service_Division_Code,Organisational_Unit_Label,Organisational_Unit_Code,Merchant_Category,Summary_of_the_purpose_of_the_expenditure,Date,Transaction_Number,Capital_and_Revenue,Supplier_Name,Supplier_ID,Net_Amount
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,15/04/2024,17267052,Revenue - Housing Revenue Account,Travis Perkins Trading Co Ltd,18162,545.9
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/04/2024,17266558,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,872.15
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/04/2024,17266559,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,620
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/04/2024,17266853,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,1676
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/05/2024,17276116,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,892.57
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/05/2024,17276129,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,562.56
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/05/2024,17276139,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,780
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/05/2024,17276140,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,1110
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,16/05/2024,17276147,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,972.15
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,17/04/2024,17266528,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,634.4
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,17/04/2024,17266540,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,580.8
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,17/04/2024,17266856,Revenue - Housing Revenue Account,CJR Glass & Glazing Ltd,15995,10612.7
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,17/04/2024,17267757,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,3568
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,17/04/2024,17267760,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,768
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,17/04/2024,17267763,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,1028
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,17/04/2024,17267766,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,1028
Housing Revenue Account,HRA,Repairs Manager - Responsive Repairs,RMAN2,"Repairs			",AH0800,"Tools, Equipment, Furniture & Materials",Materials,17/04/2024,17267767,Revenue - Housing Revenue Account,Classic Home Improvements Southampton Ltd,21065,1028
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,22/05/2024,3678483,Revenue - General Fund,Viespace,49085,945
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,22/05/2024,3678487,Revenue - General Fund,Viespace,49085,840
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,22/05/2024,3678489,Revenue - General Fund,Viespace,49085,1015
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,22/05/2024,3678627,Revenue - General Fund,The Alma Road Hostel,19752,645.75
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,22/05/2024,3678628,Revenue - General Fund,The Alma Road Hostel,19752,645.75
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/04/2024,3669892,Revenue - General Fund,Viespace,49085,840
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/04/2024,3669894,Revenue - General Fund,Viespace,49085,945
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/04/2024,3669895,Revenue - General Fund,Viespace,49085,2520
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/04/2024,3669897,Revenue - General Fund,Viespace,49085,840
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/04/2024,3672064,Revenue - General Fund,SUPPLIER NAME REDACTED,20996,2380
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/04/2024,3672070,Revenue - General Fund,Southampton Short Breaks Ltd,46032,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/04/2024,3672071,Revenue - General Fund,Southampton Short Breaks Ltd,46032,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/04/2024,3672374,Revenue - General Fund,SUPPLIER NAME REDACTED,20996,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/04/2024,3672573,Revenue - General Fund,The Alma Road Hostel,19752,645.75
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/04/2024,3672574,Revenue - General Fund,The Alma Road Hostel,19752,645.75
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/04/2024,3672577,Revenue - General Fund,The Alma Road Hostel,19752,645.75
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/04/2024,3672578,Revenue - General Fund,The Alma Road Hostel,19752,645.75
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/05/2024,3677696,Revenue - General Fund,SUPPLIER NAME REDACTED,20996,1960
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,23/05/2024,3679408,Revenue - General Fund,Linden Guest House,18918,687.17
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/04/2024,3672584,Revenue - General Fund,Southampton Short Breaks Ltd,46032,1050
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/04/2024,3672585,Revenue - General Fund,Meadow Property Group Ltd,51482,1650
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3677991,Revenue - General Fund,Linden Guest House,18918,570.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3677992,Revenue - General Fund,Linden Guest House,18918,570.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3678131,Revenue - General Fund,AMARI PROPERTIES LIMITED,49882,15600
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3678321,Revenue - General Fund,Linden Guest House,18918,687.17
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3678655,Revenue - General Fund,Southampton Short Breaks Ltd,46032,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3678657,Revenue - General Fund,Southampton Short Breaks Ltd,46032,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3679315,Revenue - General Fund,Southampton Short Breaks Ltd,46032,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3679392,Revenue - General Fund,The Alma Road Hostel,19752,645.75
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3679397,Revenue - General Fund,The Alma Road Hostel,19752,645.75
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3679399,Revenue - General Fund,The Alma Road Hostel,19752,535.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3679404,Revenue - General Fund,3 Brookvale Road,17602,6571
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3679405,Revenue - General Fund,3 Brookvale Road,17602,6426
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3679415,Revenue - General Fund,Linden Guest House,18918,570.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3679417,Revenue - General Fund,Linden Guest House,18918,920.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,24/05/2024,3679419,Revenue - General Fund,Linden Guest House,18918,570.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,25/04/2024,3672727,Revenue - General Fund,SUPPLIER NAME REDACTED,20996,1960
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,25/04/2024,3672972,Revenue - General Fund,Linden Guest House,18918,1257.67
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,26/04/2024,3672969,Revenue - General Fund,Linden Guest House,18918,570.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,26/04/2024,3672970,Revenue - General Fund,Linden Guest House,18918,1257.67
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,26/04/2024,3673065,Revenue - General Fund,Viespace,49085,840
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,26/04/2024,3673068,Revenue - General Fund,Viespace,49085,2520
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,26/04/2024,3673069,Revenue - General Fund,Viespace,49085,1020
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,26/04/2024,3673071,Revenue - General Fund,Viespace,49085,945
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,26/04/2024,3673086,Revenue - General Fund,Southampton Short Breaks Ltd,46032,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,26/04/2024,3673087,Revenue - General Fund,Southampton Short Breaks Ltd,46032,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,26/04/2024,3673096,Revenue - General Fund,The Alma Road Hostel,19752,645.75
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,26/04/2024,3673097,Revenue - General Fund,The Alma Road Hostel,19752,756
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3684474,Revenue - General Fund,Southampton Short Breaks Ltd,46032,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3684662,Revenue - General Fund,Viespace,49085,840
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3684665,Revenue - General Fund,Viespace,49085,945
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3684666,Revenue - General Fund,Viespace,49085,1015
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3684674,Revenue - General Fund,SUPPLIER NAME REDACTED,20996,2380
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3685165,Revenue - General Fund,Southampton Short Breaks Ltd,46032,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3685267,Revenue - General Fund,Polygon Guest House,14228,775.84
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3685307,Revenue - General Fund,Linden Guest House,18918,920.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3685309,Revenue - General Fund,Linden Guest House,18918,570.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3685702,Revenue - General Fund,The Alma Road Hostel,19752,535.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3685936,Revenue - General Fund,Meadow Property Group Ltd,51482,13200
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686805,Revenue - General Fund,SAJO SA Management Ltd T/A The Accommodation Company,33672,3360
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686807,Revenue - General Fund,Linden Guest House,18918,1374.33
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686808,Revenue - General Fund,Southampton Short Breaks Ltd,46032,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686810,Revenue - General Fund,Viespace,49085,840
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686811,Revenue - General Fund,Viespace,49085,945
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686815,Revenue - General Fund,Southampton Short Breaks Ltd,46032,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686820,Revenue - General Fund,Viespace,49085,945
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686838,Revenue - General Fund,The Alma Road Hostel,19752,645.75
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686841,Revenue - General Fund,Linden Guest House,18918,1374.33
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686842,Revenue - General Fund,Linden Guest House,18918,570.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686847,Revenue - General Fund,Linden Guest House,18918,570.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686849,Revenue - General Fund,Linden Guest House,18918,570.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686854,Revenue - General Fund,SUPPLIER NAME REDACTED,20996,2940
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686867,Revenue - General Fund,Southampton Short Breaks Ltd,46032,700
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686869,Revenue - General Fund,The Alma Road Hostel,19752,553.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686872,Revenue - General Fund,Yerzhan’s Property Consultancy,51989,500
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686877,Revenue - General Fund,The Alma Road Hostel,19752,535.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686933,Revenue - General Fund,Linden Guest House,18918,1374.33
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686934,Revenue - General Fund,Linden Guest House,18918,570.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686935,Revenue - General Fund,Linden Guest House,18918,687.17
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686938,Revenue - General Fund,Linden Guest House,18918,570.5
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686939,Revenue - General Fund,Linden Guest House,18918,1257.67
Housing,HOUS,Housing Needs,HCN10,Homelessness Activity,AA0350,Services,Temporary Accomodation,27/06/2024,3686940,Revenue - General Fund,Linden Guest House,18918,1141
