Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125753,45280,LIVER CARE LTD,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125783,45280,ACCOMPLISH GROUP LTD - BIRMINGHAM,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125850,45280,MENCAP,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125889,45280,PSS UK,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125501,45280,L'ARCHE LIVERPOOL,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906126195,45280,BROTHERS OF CHARITY SERVICES MERSEY,532.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125667,45280,GRACEFIELD HEALTH CARE LTD,522.78
City Development,Operating Leases - G,Hire & Operating Leases,1906125163,45280,LEASEPLAN UK LIMITED,520.15
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101089596,45280,ELEGANCE TRAVEL LTD,507.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125945,45280,THE FRANCES TAYLOR FOUNDATION LIVER,505.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125349,45280,IMAGINE,503.77
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125362,45280,IMAGINE,503.77
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906126252,45280,MAKING SPACE,501.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125554,45280,JUST ONE RECRUITMENT,500.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125562,45280,JUST ONE RECRUITMENT,500.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125573,45280,JUST ONE RECRUITMENT,500.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125954,45280,THE FRANCES TAYLOR FOUNDATION LIVER,500.53
City Development,Operating Leases - G,Hire & Operating Leases,1906125165,45280,KINTO UK LTD,383.32
Neighbourhoods,Operating Leases - G,Hire & Operating Leases,1906125163,45280,LEASEPLAN UK LIMITED,357.99
Adult Services & Hea,Operating Leases - G,Hire & Operating Leases,1906125167,45280,ARNOLD CLARK FINANCE LTD,346.88
Neighbourhoods,Operating Leases - G,Hire & Operating Leases,1906125164,45280,ALPHABET (GB) LTD,337.04
Neighbourhoods,Operating Leases - G,Hire & Operating Leases,1906125166,45280,VOLKSWAGEN FINANCIAL SERVICES UK LT,337.04
Neighbourhoods,Operating Leases - G,Hire & Operating Leases,1906125164,45280,ALPHABET (GB) LTD,322.41
Neighbourhoods,Operating Leases - G,Hire & Operating Leases,1906125166,45280,VOLKSWAGEN FINANCIAL SERVICES UK LT,322.41
City Development,Operating Leases - G,Hire & Operating Leases,1906125165,45280,KINTO UK LTD,290.58
Children & Young Peo,Operating Leases - G,Hire & Operating Leases,1906125164,45280,ALPHABET (GB) LTD,288.31
Children & Young Peo,Operating Leases - G,Hire & Operating Leases,1906125166,45280,VOLKSWAGEN FINANCIAL SERVICES UK LT,288.31
City Development,R&M - Building Works,R&M Technical Support,5101089495,45280,KONE PLC,-562.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125438,45280,LOCAL SOLUTIONS,-1520.8
Strategy & Change Di,IT Equip&Comm-Purch,Computing,5101089522,45280,INSIGHT DIRECT (UK) LIMITED,-1538.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906126264,45280,AUTISM INITIATIVES,-4149.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906126285,45280,AUTISM INITIATIVES,-11976.3
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101089524,45280,OLSEN HOUSE SCHOOL,-14256.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906125807,45280,AFFINITY SUPPORTING PEOPLE LTD,-14466.62
Capital Education,Capital Education,Main contract,1906126378,45281,SEDDON CONSTRUCTION LTD,807625.2
Capital Education,Capital Education,Main contract,1906126379,45281,SEDDON CONSTRUCTION LTD,400231.16
Capital Education,Capital Education,Main contract,1906126380,45281,ROBERTSON CONSTRUCTION NORTH WEST L,132345.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130173,45281,L'ARCHE LIVERPOOL,86973.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131389,45281,AUTISM INITIATIVES,59691.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130192,45281,GLENELG SUPPORT LIMITED,41124.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130119,45281,INDEPENDENT LIVING ALLIANCE,39324.43
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130331,45281,COMMUNITY INTEGRATED CARE,38770.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130355,45281,SLC RAGLIN LTD,38277.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130349,45281,AUTISM INITIATIVES,36166.26
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130350,45281,ALTERNATIVE FUTURES GROUP,34918.53
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,1906126383,45281,RENE CARE AND SUPPORT SERVICES LTD,31980
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131106,45281,MEDILINE SUPPORTED LIVING LTD,28963.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130266,45281,WINGS CARE NORTH WEST LLP,26702.51
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130276,45281,ACCOMPLISH GROUP LTD - BIRMINGHAM,25544.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130193,45281,GLENELG SUPPORT LIMITED,22412.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130388,45281,SLC RAGLIN LTD,20781.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131143,45281,COMMUNITY INTEGRATED CARE,17678.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130377,45281,SLC RAGLIN LTD,17641.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130316,45281,NATURAL BREAKS MERSEYSIDE,17502.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130265,45281,COOPER NOBLE CARE LTD,17471.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130330,45281,COMMUNITY INTEGRATED CARE,16763.35
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,1906126384,45281,RENE CARE AND SUPPORT SERVICES LTD,15990
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130332,45281,BROTHERS OF CHARITY SERVICES MERSEY,15082.43
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130246,45281,SELECT SUPPORT PARTNERSHIPS,14642.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906129137,45281,COMFORT CALL LTD,13085.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131366,45281,AUTISM INITIATIVES,13049.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130263,45281,TRANSITION CARE,12738.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130194,45281,****REDACTED PERSONAL INFO****,11602.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130237,45281,CREATIVE SUPPORT,11576.84
Children & Young Peo,Private Contractors,Agency & Contract Services,1906126377,45281,LDA CARE LTD,10682.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130277,45281,ACCOMPLISH GROUP LTD - BIRMINGHAM,10316.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130842,45281,ACCOMPLISH GROUP LTD - BIRMINGHAM,10236.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130311,45281,NISACRAFTCARE LTD,9484.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131141,45281,COMMUNITY INTEGRATED CARE,9401.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130255,45281,HOMEBIRD CARE,9017.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130870,45281,CAVALRY HEALTHCARE LTD,8682.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130120,45281,INDEPENDENT LIVING ALLIANCE,8666.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131147,45281,COMMUNITY INTEGRATED CARE,8351.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130351,45281,ALTERNATIVE FUTURES GROUP,7890.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906129138,45281,COMFORT CALL LTD,7654
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131184,45281,COMMUNITY INTEGRATED CARE,7369.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131121,45281,COMMUNITY INTEGRATED CARE,7284.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131153,45281,COMMUNITY INTEGRATED CARE,6741.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130723,45281,MOUNTBATTON CARE LIMITED,6682.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130254,45281,NEW START LIVING LTD,6390.42
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131157,45281,COMMUNITY INTEGRATED CARE,6387.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130217,45281,RIVERSIDE,6387.26
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130301,45281,AFFINITY SUPPORTING PEOPLE LTD,6387.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131396,45281,ALTERNATIVE FUTURES GROUP,6320.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131395,45281,ALTERNATIVE FUTURES GROUP,6282.5
City Development,Non Employ Prof Fees,Professional Fees,5101089648,45281,LEGACY HOTELS & RESORTS LIMITED,6000
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130300,45281,IMPRESSION HEALTH AND SUPPORT UK LT,5785.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130275,45281,ASPIRATIONS CARE LTD,5749.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130841,45281,ACCOMPLISH GROUP LTD - BIRMINGHAM,5719
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131371,45281,AUTISM INITIATIVES,5719
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131386,45281,AUTISM INITIATIVES,5719
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130264,45281,TRANSITION CARE,5601.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131380,45281,AUTISM INITIATIVES,5522.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131385,45281,AUTISM INITIATIVES,5506.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906129065,45281,HOUSING 21,5039.23
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131358,45281,AUTISM INITIATIVES,4989.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130581,45281,GLENELG SUPPORT LIMITED,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130811,45281,ACCOMPLISH GROUP LTD - BIRMINGHAM,4951.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130582,45281,GLENELG SUPPORT LIMITED,4826.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906126805,45281,MERSEYCARE JULIE ANN,4809.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130839,45281,ACCOMPLISH GROUP LTD - BIRMINGHAM,4790.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131123,45281,COMMUNITY INTEGRATED CARE,4790.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906128837,45281,HOMECARERS CARE SERVICES LTD,4789.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906127490,45281,COMFORT CALL LTD,4745.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130828,45281,ACCOMPLISH GROUP LTD - BIRMINGHAM,4700.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131363,45281,AUTISM INITIATIVES,4700.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131405,45281,ALTERNATIVE FUTURES GROUP,4610.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131402,45281,ALTERNATIVE FUTURES GROUP,4526.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130354,45281,SLC RAGLIN LTD,4524.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130720,45281,NEW START LIVING LTD,4388.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130806,45281,ACCOMPLISH GROUP LTD - BIRMINGHAM,4388.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130825,45281,ACCOMPLISH GROUP LTD - BIRMINGHAM,4388.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131377,45281,AUTISM INITIATIVES,4388.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131393,45281,AUTISM INITIATIVES,4388.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130046,45281,BROTHERS OF CHARITY SERVICES MERSEY,4378.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130869,45281,CAVALRY HEALTHCARE LTD,4350.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131382,45281,AUTISM INITIATIVES,4302.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906127233,45281,MERSEYCARE JULIE ANN,4263.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130863,45281,GRAY HEALTHCARE LTD,4219.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130864,45281,GRAY HEALTHCARE LTD,4219.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130865,45281,GRAY HEALTHCARE LTD,4219.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130583,45281,GLENELG SUPPORT LIMITED,4198.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130386,45281,SLC RAGLIN LTD,4180.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131227,45281,OPTIONS FOR SUPPORTED LIVING,4138.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131200,45281,OPTIONS FOR SUPPORTED LIVING,4137.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131064,45281,MEDILINE SUPPORTED LIVING LTD,4106.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130854,45281,AFFINITY SUPPORTING PEOPLE LTD,3798.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131140,45281,COMMUNITY INTEGRATED CARE,3725.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131182,45281,COMMUNITY INTEGRATED CARE,3725.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131183,45281,COMMUNITY INTEGRATED CARE,3725.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131185,45281,COMMUNITY INTEGRATED CARE,3725.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130306,45281,NORTHERN HEALTHCARE,3722.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131025,45281,NATURAL BREAKS MERSEYSIDE,3634.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130585,45281,GLENELG SUPPORT LIMITED,3631.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130722,45281,NEW START LIVING LTD,3621.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131388,45281,AUTISM INITIATIVES,3621.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131406,45281,ALTERNATIVE FUTURES GROUP,3509.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130830,45281,ACCOMPLISH GROUP LTD - BIRMINGHAM,3498.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131056,45281,MEDILINE SUPPORTED LIVING LTD,3383.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130815,45281,ACCOMPLISH GROUP LTD - BIRMINGHAM,3258.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130267,45281,LIVER CARE LTD,3193.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130819,45281,ACCOMPLISH GROUP LTD - BIRMINGHAM,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131199,45281,OPTIONS FOR SUPPORTED LIVING,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131374,45281,AUTISM INITIATIVES,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906131379,45281,AUTISM INITIATIVES,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130844,45281,SPECIAL NEEDS CARE LIMITED,3193.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906130584,45281,GLENELG SUPPORT LIMITED,3193.68
