Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848488,45070,MOSS VIEW CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848491,45070,MOSS VIEW CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848504,45070,MOSS VIEW CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848508,45070,MOSS VIEW CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848516,45070,FERNDALE COURT - HC ONE LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848530,45070,IDEAL CAREHOMES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848532,45070,IDEAL CAREHOMES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848583,45070,IDEAL CAREHOMES (No.1) LTD LARKHILL,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848586,45070,IDEAL CAREHOMES (No.1) LTD LARKHILL,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848587,45070,IDEAL CAREHOMES (No.1) LTD LARKHILL,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848591,45070,IDEAL CAREHOMES (No.1) LTD LARKHILL,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848596,45070,IDEAL CAREHOMES (No.1) LTD LARKHILL,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848603,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848604,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848605,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848606,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848608,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848612,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848614,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848618,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848619,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848621,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848622,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848624,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848625,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848626,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848631,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848633,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848634,45070,BROOKLANDS CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848639,45070,HARBOUR HEALTHCARE 1 LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848645,45070,HARBOUR HEALTHCARE 1 LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848658,45070,HARBOUR HEALTHCARE 1 LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848661,45070,HARBOUR HEALTHCARE 1 LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848685,45070,HARBOUR HEALTHCARE 1 LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848728,45070,ADL LIVERPOOL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848730,45070,ADL LIVERPOOL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848731,45070,ADL LIVERPOOL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848758,45070,ADL LIVERPOOL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848768,45070,ADL LIVERPOOL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848772,45070,ADL LIVERPOOL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848773,45070,ADL LIVERPOOL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848781,45070,ADL LIVERPOOL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848796,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848800,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848802,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848803,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848804,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848808,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848809,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848810,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848813,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848814,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848817,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848818,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848820,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848825,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848826,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848827,45070,DELPIN LTD T/A ELDONIAN HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848828,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848831,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848836,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848845,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848847,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848857,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848860,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848861,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848862,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848863,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848865,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848866,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905848867,45070,FUTURE CARE SERVICES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849001,45070,KIRKBY HOUSE- HC-ONE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849003,45070,KIRKBY HOUSE- HC-ONE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849004,45070,KIRKBY HOUSE- HC-ONE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849006,45070,KIRKBY HOUSE- HC-ONE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849007,45070,KIRKBY HOUSE- HC-ONE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849017,45070,LOTUS CARE (CRESSINGTON COURT) LIMI,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849020,45070,LOTUS CARE (CRESSINGTON COURT) LIMI,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849029,45070,LOTUS CARE (CRESSINGTON COURT) LIMI,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849035,45070,LOTUS CARE (CRESSINGTON COURT) LIMI,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849040,45070,LOTUS CARE (CRESSINGTON COURT) LIMI,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849045,45070,LOTUS CARE (CRESSINGTON COURT) LIMI,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849056,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849057,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849058,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849061,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849064,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849068,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849069,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849070,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849073,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849074,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849083,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849088,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849094,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849099,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849104,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849110,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849114,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849120,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849124,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849125,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849130,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849132,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849134,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849147,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849148,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849149,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849151,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849154,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849155,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849157,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849169,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849171,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849174,45070,HC-ONE OVAL LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849181,45070,LOTUS CARE (FINCH MANOR) LIMITED,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849198,45070,LOTUS CARE (FINCH MANOR) LIMITED,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849203,45070,LOTUS CARE (FINCH MANOR) LIMITED,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849214,45070,LOTUS CARE (FINCH MANOR) LIMITED,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849226,45070,LOTUS CARE (FINCH MANOR) LIMITED,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849236,45070,LOTUS CARE (FINCH MANOR) LIMITED,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849241,45070,LOTUS CARE (FINCH MANOR) LIMITED,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849245,45070,LOTUS CARE (FINCH MANOR) LIMITED,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849271,45070,WALTON MANOR,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849272,45070,WALTON MANOR,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849277,45070,WALTON MANOR,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849280,45070,WALTON MANOR,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849286,45070,WALTON MANOR,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849401,45070,HC-ONE LTD - HARTFORD COURT,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849404,45070,PARK VIEW CARE HOME (LIVERPOOL) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849410,45070,PARK VIEW CARE HOME (LIVERPOOL) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849427,45070,HILLCROFT RESIDENTIAL HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849428,45070,BEECHSIDE RESIDENTIAL CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849439,45070,BEECHSIDE RESIDENTIAL CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849440,45070,BEECHSIDE RESIDENTIAL CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849444,45070,BEECHSIDE RESIDENTIAL CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849448,45070,BEECHSIDE RESIDENTIAL CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849451,45070,BEECHSIDE RESIDENTIAL CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849452,45070,BEECHSIDE RESIDENTIAL CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849453,45070,BEECHSIDE RESIDENTIAL CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849495,45070,MAPLE LODGE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849498,45070,MAPLE LODGE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849504,45070,MAPLE LODGE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849505,45070,MAPLE LODGE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849507,45070,MAPLE LODGE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849510,45070,MAPLE LODGE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849511,45070,MAPLE LODGE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849527,45070,RANELAGH HOUSE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849584,45070,AUTUMN LODGE RESIDENTIAL HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849634,45070,BROADWAY NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849637,45070,BROADWAY NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849639,45070,BROADWAY NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849640,45070,BROADWAY NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849641,45070,BROADWAY NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849646,45070,BROADWAY NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849647,45070,BROADWAY NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849652,45070,BROADWAY NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849657,45070,BROADWAY NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849723,45070,STAPELY RESIDENTIAL & NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849729,45070,STAPELY RESIDENTIAL & NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849737,45070,CRANFORD CARE HOMES LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849746,45070,REDHOLME MEMORY CARE LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849757,45070,REDHOLME MEMORY CARE LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849760,45070,REDHOLME MEMORY CARE LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849849,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849852,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849857,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849860,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849862,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849864,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849873,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849877,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849880,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849884,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849888,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849890,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849898,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849900,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849904,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849908,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849909,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849910,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849924,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849925,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849927,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849928,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849937,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849939,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849940,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849941,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849951,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849953,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849954,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849955,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849956,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849957,45070,ADVINIA CARE HOMES,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849979,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849998,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850002,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850018,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850029,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850033,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850048,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850072,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850074,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850079,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850084,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850087,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850089,45070,WELLINGTON HEALTHCARE (ARDEN) LTD,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850188,45070,AARON GRANGE NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850190,45070,AARON GRANGE NURSING HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850223,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850224,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850226,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850227,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850229,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850230,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850231,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850234,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850236,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850240,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850245,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850247,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850248,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850251,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850252,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850255,45070,FOUR SEASONS HEALTHCARE LTD-LIVERPO,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850278,45070,HC –ONE- T/A MERIDIAN HEALTHCARE LT,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850279,45070,HC –ONE- T/A MERIDIAN HEALTHCARE LT,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850282,45070,HC –ONE- T/A MERIDIAN HEALTHCARE LT,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905850283,45070,HC –ONE- T/A MERIDIAN HEALTHCARE LT,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849449,45070,BEECHSIDE RESIDENTIAL CARE HOME,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849252,45070,ORCHARD CARE HOMES.COM LTD - HARROG,2539.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849251,45070,ORCHARD CARE HOMES.COM LTD - HARROG,2539.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849536,45070,CRAIGNAIR CARE LTD,2539.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849537,45070,CRAIGNAIR CARE LTD,2539.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849535,45070,CRAIGNAIR CARE LTD,2539.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905849248,45070,ORCHARD CARE HOMES.COM LTD - HARROG,2539.4
