Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Children & Young Peo,Agency Admin/Cleric,Professional,1906024153,45204,MATRIX SCM LTD,2117.7
Children & Young Peo,Agency Admin/Cleric,Professional,1906023878,45204,MATRIX SCM LTD,652.41
Children & Young Peo,Agency Admin/Cleric,Professional,1906024207,45204,MATRIX SCM LTD,1051.01
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101081602,45204,BLISS RECRUITMENT LTD (QUBA SOLUTIO,4608
Children & Young Peo,Agency Admin/Cleric,Professional,1906023979,45204,MATRIX SCM LTD,1666
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024048,45204,MATRIX SCM LTD,942.76
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024052,45204,MATRIX SCM LTD,943.96
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024168,45204,MATRIX SCM LTD,1201.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023855,45204,MATRIX SCM LTD,611.87
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023856,45204,MATRIX SCM LTD,567.82
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023857,45204,MATRIX SCM LTD,674.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023858,45204,MATRIX SCM LTD,674.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023859,45204,MATRIX SCM LTD,658.84
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023918,45204,MATRIX SCM LTD,1673.35
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023946,45204,MATRIX SCM LTD,1668.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023958,45204,MATRIX SCM LTD,740.26
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023978,45204,MATRIX SCM LTD,923.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023980,45204,MATRIX SCM LTD,1306.08
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023991,45204,MATRIX SCM LTD,1004.01
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024063,45204,MATRIX SCM LTD,904.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024127,45204,MATRIX SCM LTD,1334.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024152,45204,MATRIX SCM LTD,915.33
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024186,45204,MATRIX SCM LTD,760.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024202,45204,MATRIX SCM LTD,756
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023919,45204,MATRIX SCM LTD,1642.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024016,45204,MATRIX SCM LTD,1283.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024043,45204,MATRIX SCM LTD,1678.11
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024149,45204,MATRIX SCM LTD,523.92
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024198,45204,MATRIX SCM LTD,1317.89
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023868,45204,MATRIX SCM LTD,1337.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023887,45204,MATRIX SCM LTD,1658.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023954,45204,MATRIX SCM LTD,1229.02
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023955,45204,MATRIX SCM LTD,1283.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023976,45204,MATRIX SCM LTD,1652.85
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024011,45204,MATRIX SCM LTD,1642.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024049,45204,MATRIX SCM LTD,1283.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024124,45204,MATRIX SCM LTD,1337.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024201,45204,MATRIX SCM LTD,1311.1
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023948,45204,MATRIX SCM LTD,1293
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023990,45204,MATRIX SCM LTD,1663.94
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024135,45204,MATRIX SCM LTD,1278.11
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024193,45204,MATRIX SCM LTD,1006.74
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024194,45204,MATRIX SCM LTD,1006.74
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024195,45204,MATRIX SCM LTD,1006.74
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024204,45204,MATRIX SCM LTD,904.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023985,45204,MATRIX SCM LTD,732.96
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023993,45204,MATRIX SCM LTD,516.8
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024058,45204,MATRIX SCM LTD,1032.68
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024062,45204,MATRIX SCM LTD,1779.87
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024101,45204,MATRIX SCM LTD,1316.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024188,45204,MATRIX SCM LTD,1105.65
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024060,45204,MATRIX SCM LTD,904.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024105,45204,MATRIX SCM LTD,835.59
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024143,45204,MATRIX SCM LTD,785.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023871,45204,MATRIX SCM LTD,676.97
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023949,45204,MATRIX SCM LTD,1309
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023977,45204,MATRIX SCM LTD,840.7
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024010,45204,MATRIX SCM LTD,1309
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024114,45204,MATRIX SCM LTD,1304.66
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024128,45204,MATRIX SCM LTD,785.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024140,45204,MATRIX SCM LTD,1021.02
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024146,45204,MATRIX SCM LTD,1196.2
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024157,45204,MATRIX SCM LTD,642.88
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024177,45204,MATRIX SCM LTD,803.6
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024199,45204,MATRIX SCM LTD,1047.2
Children & Young Peo,Agency Admin/Cleric,Professional,1906023867,45204,MATRIX SCM LTD,1189.62
Children & Young Peo,Agency Admin/Cleric,Professional,1906023926,45204,MATRIX SCM LTD,1448.35
Children & Young Peo,Agency Admin/Cleric,Professional,1906023982,45204,MATRIX SCM LTD,1463.04
Children & Young Peo,Agency Admin/Cleric,Professional,1906024206,45204,MATRIX SCM LTD,1370.6
Children & Young Peo,Agency Admin/Cleric,Professional,1906024211,45204,MATRIX SCM LTD,1490.9
Children & Young Peo,Agency Admin/Cleric,Professional,1906024040,45204,MATRIX SCM LTD,712
Children & Young Peo,Agency Admin/Cleric,Professional,1906024136,45204,MATRIX SCM LTD,1542.1
Children & Young Peo,Agency Admin/Cleric,Professional,1906023883,45204,MATRIX SCM LTD,1376.95
Children & Young Peo,Agency Admin/Cleric,Professional,1906023983,45204,MATRIX SCM LTD,1381.2
Children & Young Peo,Agency Admin/Cleric,Professional,1906024033,45204,MATRIX SCM LTD,1366.95
Children & Young Peo,Agency Admin/Cleric,Professional,1906024108,45204,MATRIX SCM LTD,1828
Children & Young Peo,Agency Admin/Cleric,Professional,1906024167,45204,MATRIX SCM LTD,822.78
Children & Young Peo,Agency Admin/Cleric,Professional,1906023922,45204,MATRIX SCM LTD,1142.08
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024031,45204,MATRIX SCM LTD,4158.3
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023999,45204,MATRIX SCM LTD,810.95
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024001,45204,MATRIX SCM LTD,810.95
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024004,45204,MATRIX SCM LTD,810.95
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024006,45204,MATRIX SCM LTD,810.95
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023920,45204,MATRIX SCM LTD,1642.9
Adult Services & Hea,Agency Admin/Cleric,Professional,1906023956,45204,MATRIX SCM LTD,1232.19
Adult Services & Hea,Agency Admin/Cleric,Professional,1906024147,45204,MATRIX SCM LTD,1642.9
Neighbourhoods,Agency Admin/Cleric,Professional,1906024018,45204,MATRIX SCM LTD,587.58
Neighbourhoods,Agency Admin/Cleric,Professional,1906024035,45204,MATRIX SCM LTD,582.4
Neighbourhoods,Agency Admin/Cleric,Professional,1906024076,45204,MATRIX SCM LTD,538.65
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101081563,45204,ACCOUNTABLE RECRUITMENT LTD,568.26
Finance & Resources,ProfessionalServices,Professional Fees,5101081615,45204,CASTLEFIELD RECRUITMENT LTD,3250
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101081562,45204,ARNOLD CLARK CAR & VAN RENTAL,1064
City Development,Agency Admin/Cleric,Professional,1906023964,45204,MATRIX SCM LTD,1804.15
City Development,Agency Admin/Cleric,Professional,1906024169,45204,MATRIX SCM LTD,989.1
City Development,Agency Admin/Cleric,Professional,1906024170,45204,MATRIX SCM LTD,989.1
City Law & Governanc,Agency Admin/Cleric,Professional,1906024020,45204,MATRIX SCM LTD,2601.56
City Law & Governanc,Agency Admin/Cleric,Professional,1906024028,45204,MATRIX SCM LTD,2603.65
City Law & Governanc,Agency Admin/Cleric,Professional,1906024099,45204,MATRIX SCM LTD,1415.4
Strategy & Change Di,Agency Admin/Cleric,Professional,1906023989,45204,MATRIX SCM LTD,818.44
Strategy & Change Di,Software (General),Computing,5101081507,45204,SOFTCAT LTD,103065.6
Strategy & Change Di,Agency Admin/Cleric,Professional,1906023967,45204,MATRIX SCM LTD,2897.55
Strategy & Change Di,Agency Admin/Cleric,Professional,1906024118,45204,MATRIX SCM LTD,1640.55
Strategy & Change Di,Agency Admin/Cleric,Professional,1906024132,45204,MATRIX SCM LTD,1640.55
City Law & Governanc,Agency Admin/Cleric,Professional,1906024003,45204,MATRIX SCM LTD,1025.5
City Law & Governanc,Agency Admin/Cleric,Professional,1906024098,45204,MATRIX SCM LTD,2024.64
Neighbourhoods,Agency Admin/Cleric,Professional,1906023963,45204,MATRIX SCM LTD,1659.1
Neighbourhoods,Agency Admin/Cleric,Professional,1906024130,45204,MATRIX SCM LTD,623
Capital Education,Capital Education,Misc- General,5101081670,45205,KIER BUSINESS SERVICES LTD,34090.56
Capital Education,Capital Education,Misc- General,5101081669,45205,KIER BUSINESS SERVICES LTD,29934.06
Capital Education,Capital Education,Misc- General,5101081671,45205,KIER BUSINESS SERVICES LTD,22749.18
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101081645,45205,LOVE NURSING LIMITED,2400
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101081646,45205,LOVE NURSING LIMITED,3825
City Development,Agency Admin/Cleric,Professional,1906024356,45205,MATRIX SCM LTD,646.3
Children & Young Peo,Grants & Subs (Gener,Grants & Subscriptions,1906024261,45205,DEAF ACTIVE,4000
Children & Young Peo,Grants & Subs (Gener,Grants & Subscriptions,1906024262,45205,HARTHILL YOUTH CLUB,2380
Children & Young Peo,Grants & Subs (Gener,Grants & Subscriptions,1906024263,45205,LIVERPOOL CHARITY & VOLUNTARY SERVI,4000
Children & Young Peo,Grants & Subs (Gener,Grants & Subscriptions,1906024265,45205,MERSEYSIDE PLAY ACTION COUNCIL,24175.33
Children & Young Peo,Grants & Subs (Gener,Grants & Subscriptions,1906024264,45205,MARYBONE YOUTH & COMMUNITY ASSOCIAT,11664
Neighbourhoods,Rent-LCC Occupy Prem,Rent & Rates etc,1906024331,45205,C P P FUNDCO LTD,2268.63
Neighbourhoods,Rent-LCC Occupy Prem,Rent & Rates etc,1906024332,45205,C P P FUNDCO LTD,2195.45
Neighbourhoods,Rent-LCC Occupy Prem,Rent & Rates etc,1906024333,45205,C P P FUNDCO LTD,2517.49
Neighbourhoods,Rent-LCC Occupy Prem,Rent & Rates etc,1906024334,45205,C P P FUNDCO LTD,2436.28
Neighbourhoods,Cleaning & Dom.Supps,Cleaning & Domestic Supplies,5101081675,45205,WRAY BROS LTD,654.92
Children & Young Peo,Private Contractors,Agency & Contract Services,5101081685,45205,ADVANCED CCA - CHORLEY,775.1
Finance & Resources,ProfessionalServices,Professional Fees,5101081699,45205,CASTLEFIELD RECRUITMENT LTD,2250
Capital Regen,Capital Regen,Misc- General,5101081730,45208,MOTT MACDONALD,6754.34
Capital Regen,Capital Regen,Misc- General,5101081731,45208,MOTT MACDONALD,8520.3
City Development,Agency Admin/Cleric,Professional,5101081796,45208,ACCOUNTABLE RECRUITMENT LTD,1501.83
Neighbourhoods,Private Contractors,Agency & Contract Services,5101081812,45208,SITE SAFE TRAFFIC SOLUTIONS LTD,1020
Neighbourhoods,Agency Admin/Cleric,Professional,1906026821,45208,MATRIX SCM LTD,10000
Neighbourhoods,Agency Admin/Cleric,Professional,1906026822,45208,MATRIX SCM LTD,7000
Neighbourhoods,Agency Admin/Cleric,Professional,1906026823,45208,MATRIX SCM LTD,5000
Neighbourhoods,Agency Admin/Cleric,Professional,1906026824,45208,MATRIX SCM LTD,5000
Neighbourhoods,Agency Admin/Cleric,Professional,1906026825,45208,MATRIX SCM LTD,5000
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101081743,45208,KAINOS SOFTWARE LTD,4375
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906026757,45208,GILMOUR PRIMARY SCHOOL,12190.06
Neighbourhoods,IT Equip&Comm-Purch,Computing,5101081724,45208,REVEAL MEDIA LTD,3763
Neighbourhoods,Library Materials (G,Library Materials,1906026761,45208,ASKEWS AND HOLTS LIBRARY SERVICES L,986.34
Neighbourhoods,Library Materials (G,Library Materials,1906026763,45208,ASKEWS AND HOLTS LIBRARY SERVICES L,1069.08
Neighbourhoods,Library Materials (G,Library Materials,1906026764,45208,ASKEWS AND HOLTS LIBRARY SERVICES L,2159.54
Neighbourhoods,Library Materials (G,Library Materials,1906026765,45208,ASKEWS AND HOLTS LIBRARY SERVICES L,582.62
Neighbourhoods,Library Materials (G,Library Materials,1906026769,45208,ASKEWS AND HOLTS LIBRARY SERVICES L,501.61
Neighbourhoods,Library Materials (G,Library Materials,1906026770,45208,ASKEWS AND HOLTS LIBRARY SERVICES L,571.64
Neighbourhoods,Library Materials (G,Library Materials,1906026771,45208,ASKEWS AND HOLTS LIBRARY SERVICES L,673.05
Neighbourhoods,Library Materials (G,Library Materials,1906026777,45208,ASKEWS AND HOLTS LIBRARY SERVICES L,1153.1
City Development,Events,General Services Expenses,5101081802,45208,OUT THERE MEDIA DISTRIBUTION LTD,650
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101081729,45208,ASSOCIATION  OF TOWN CENTRE MANAGEM,1195
Adult Services & Hea,Funerals (General),General Services Exp Social Svs Clients,5101081745,45208,FUNERAL SERVICES LTD - NETHERTON,1624
Children & Young Peo,Car Parking Charges,Expenses,5101081792,45208,TASKERS DIY,4333.33
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101081723,45208,BLISS RECRUITMENT LTD (QUBA SOLUTIO,10956
Adult Services & Hea,Environmental Servs.,R & M Private Contractors,5101081794,45208,LIVERPOOL STREETSCENE SERVICES LIMI,18620
Children & Young Peo,Non Employ Prof Fees,Professional Fees,5101081738,45208,CYCLE OF LIFE LTD,5000
Neighbourhoods,External Hire (Gener,Hire & Operating Leases,5101081720,45208,DAWSONGROUP VANS LTD,1194.95
Neighbourhoods,External Hire (Gener,Hire & Operating Leases,5101081721,45208,DAWSONGROUP VANS LTD,1194.95
Strategy & Change Di,IT Equip&Comm-Purch,Computing,5101081801,45208,INSIGHT DIRECT (UK) LIMITED,810.04
Strategy & Change Di,IT Equip&Comm-Purch,Computing,5101081807,45208,INSIGHT DIRECT (UK) LIMITED,19484.36
City Law & Governanc,General Legal Fees,Professional Fees,5101081750,45208,****REDACTED COMMERCIALLY SENSITIVE****,1648
Strategy & Change Di,Repair & Maintenance,Fixtures & Fittings,5101081813,45208,ALPHATEC 2000 LTD,924
Strategy & Change Di,Repair & Maintenance,Fixtures & Fittings,5101081815,45208,ALPHATEC 2000 LTD,719.25
City Development,Consultancy,Professional Fees,5101081820,45208,WATER AUDIT SURVEYS LTD,4250
Capital Regen,Capital Regen,Misc- General,5101081882,45209,WILDE CONSULTANTS LTD,14625
Capital Regen,Capital Regen,Misc- General,5101081895,45209,WILDE CONSULTANTS LTD,9924
Neighbourhoods,Electricity (General,Energy Costs,1906027180,45209,ARENA AND CONVENTION CENTRE LIVERPO,19821.53
Children & Young Peo,Advertising (General,General Services Expenses,5101081896,45209,POINT THIRTEEN MEDIA LTD,795
Neighbourhoods,HotelBookingsUK,Expenses,1906027437,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,14875
Neighbourhoods,HotelBookingsUK,Expenses,1906027445,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,14875
Neighbourhoods,HotelBookingsUK,Expenses,1906027450,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,684.96
Neighbourhoods,HotelBookingsUK,Expenses,1906027468,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,9010
Neighbourhoods,HotelBookingsUK,Expenses,1906027482,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,11220
Neighbourhoods,HotelBookingsUK,Expenses,1906027511,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,646.67
Neighbourhoods,HotelBookingsUK,Expenses,1906027521,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,697.17
Neighbourhoods,HotelBookingsUK,Expenses,1906027540,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,630
Neighbourhoods,HotelBookingsUK,Expenses,1906027544,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,697.17
City Development,Events,General Services Expenses,5101081841,45209,IWOMAN MEDIA LTD,1000
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101081836,45209,LIVERPOOL ROAD SURFACING LTD,7200
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101081938,45209,WSP UK LTD - BASINGSTOKE,1696
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101081845,45209,LIVERPOOL STREETSCENE SERVICES LIMI,1327.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906027367,45209,MCCANNS PHARMACY - SANDRINGHAM,589.5
Neighbourhoods,Environmental Servs.,R & M Private Contractors,5101081847,45209,LIVERPOOL STREETSCENE SERVICES LIMI,54760.66
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1906027567,45209,ALT VALLEY COMMUNITY TRUST,9920.87
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1906027569,45209,ALT VALLEY COMMUNITY TRUST,10186.04
Adult Services & Hea,HotelBookingsUK,Expenses,1906027460,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,1575
Adult Services & Hea,HotelBookingsUK,Expenses,1906027501,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,1575
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029441,45209,BROOK VIEW HEALTH CARE LTD,18374.04
Children & Young Peo,Private Contractors,Agency & Contract Services,5101081909,45209,ADVANCED CCA - CHORLEY,1912.35
Children & Young Peo,Private Contractors,Agency & Contract Services,5101081910,45209,ADVANCED CCA - CHORLEY,610.9
Children & Young Peo,HotelBookingsUK,Expenses,1906027491,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,748.33
Adult Services & Hea,HotelBookingsUK,Expenses,1906027456,45209,TRAVEL.CLOUD T/A CLICK TRAVEL LTD,921.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029440,45209,BROOK VIEW HEALTH CARE LTD,14630.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029439,45209,BROOK VIEW HEALTH CARE LTD,14670.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029437,45209,BROOK VIEW HEALTH CARE LTD,5721.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029443,45209,BROOK VIEW HEALTH CARE LTD,13663.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029438,45209,BROOK VIEW HEALTH CARE LTD,13232.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029442,45209,BROOK VIEW HEALTH CARE LTD,19796.4
