Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812415,45042,REDHOLME MEMORY CARE LTD,3392.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811364,45042,HARBOUR HEALTHCARE 1 LTD,3392.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811880,45042,LOTUS CARE (FINCH MANOR) LIMITED,3392.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812086,45042,PARK VIEW CARE HOME (LIVERPOOL) LTD,3392.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812236,45042,AGE CONCERN LIVERPOOL (ST MICHAELS),3392.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812419,45042,REDHOLME MEMORY CARE LTD,3392.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812434,45042,REDHOLME MEMORY CARE LTD,3392.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812435,45042,REDHOLME MEMORY CARE LTD,3392.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812685,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,3392.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812353,45042,TURNER HOME,3383.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812362,45042,TURNER HOME,3383.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811759,45042,HC-ONE OVAL LTD,3376
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812751,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,3369.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811639,45042,SANCTUARY HOMES t/a EMBRACE WELLCAR,3349.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812678,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,3335.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811635,45042,HARROGATE SKILLS 4 LIVING CENTRE,3316
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812918,45042,LEONARD CHESHIRE NORTH WEST,3268
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810543,45042,NATURAL BREAKS MERSEYSIDE,3235.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812212,45042,SUNNY BANK PRS LTD,3219.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811599,45042,LOTUS CARE MANAGEMENT SERVICES LTD,3216.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810674,45042,EXPECT LTD,3215.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811569,45042,FUTURE CARE SERVICES LTD,3177.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812441,45042,THE DAVID LEWIS ORGANISATION,3175.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810595,45042,AUTISM INITIATIVES,3169.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811723,45042,LOTUS CARE (CRESSINGTON COURT) LIMI,3135.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811113,45042,KAVANAGH HEALTH CARE LTD,3131.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810314,45042,GLENELG SUPPORT LIMITED,3095.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811185,45042,MOSS VIEW CARE HOME,3069.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811629,45042,LOTUS CARE MANAGEMENT SERVICES LTD,3069.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812638,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,3069.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811254,45042,UNITY HOMES LTD - CASTLE GRANGE,3069.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811356,45042,HARBOUR HEALTHCARE 1 LTD,3069.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812310,45042,BROADWAY NURSING HOME,3069.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812337,45042,BROADWAY NURSING HOME,3069.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812338,45042,BROADWAY NURSING HOME,3069.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811334,45042,TIDINGS CARE HOMES LTD,3062.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811035,45042,EBS SERVICES LTD,3047.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811039,45042,EBS SERVICES LTD,3047.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811052,45042,EBS SERVICES LTD,3047.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812351,45042,TURNER HOME,3007.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812095,45042,BEECHES NURSING HOME,2996.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811338,45042,HARBOUR HEALTHCARE 1 LTD,2990.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812635,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,2984.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812672,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,2984.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812742,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,2983.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812758,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,2971.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811967,45042,WALTON MANOR,2954.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811408,45042,CHURCH VIEW,2933.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811395,45042,CHURCH VIEW,2916.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812402,45042,STAPELY RESIDENTIAL & NURSING HOME,2912
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811593,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2907.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811547,45042,FUTURE CARE SERVICES LTD,2905.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811537,45042,FUTURE CARE SERVICES LTD,2903.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811559,45042,FUTURE CARE SERVICES LTD,2902.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812107,45042,ACCUROCARE WREXHAM LTD,2895.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811241,45042,BLAIR HOUSE CARE HOME LIMITED,2887.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811242,45042,BLAIR HOUSE CARE HOME LIMITED,2887.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811243,45042,BLAIR HOUSE CARE HOME LIMITED,2887.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812661,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,2857.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812082,45042,YOUNG FOUNDATIONS LTD,2856
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812076,45042,NUGENT,2825.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811369,45042,HARBOUR HEALTHCARE 1 LTD,2822.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812005,45042,MONARCH CONSULTANTS LTD - PARKSIDE,2820
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810989,45042,HC–ONE LTD,2814.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811914,45042,LOTUS CARE (FINCH MANOR) LIMITED,2814.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810453,45042,LIVER CARE LTD,2795.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810372,45042,SELECT SUPPORT PARTNERSHIPS,2795.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810706,45042,SLC RAGLIN LTD,2795.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811162,45042,ABBEYDALE NURSING HOME,2791.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811572,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811573,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811574,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811576,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811585,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811587,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811588,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811592,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811594,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811595,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811584,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811586,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811589,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811600,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2788.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812384,45042,COMMUNITY INTEGRATED CARE,2788.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812378,45042,COMMUNITY INTEGRATED CARE,2788.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812442,45042,BROTHERS OF CHARITY SERVICES MERSEY,2788.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812760,45042,RANDOMLIGHT LIMITED,2787.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811071,45042,TUDOR BANK LTD t/a TUDOR BANK NURSE,2786.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811014,45042,HC–ONE LTD,2770.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812231,45042,AGE CONCERN LIVERPOOL (ST MICHAELS),2755.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812813,45042,MAKING SPACE,2746.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811937,45042,HIGHPOINT CARE (WEST DERBY) LTD,2746.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811938,45042,HIGHPOINT CARE (WEST DERBY) LTD,2746.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810958,45042,GARDEN LODGE CARE CENTRE,2742.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812759,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,2740.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810625,45042,AUTISM INITIATIVES,2729.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811299,45042,IDEAL CAREHOMES (No.1) LTD LARKHILL,2723.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811306,45042,BROOKLANDS CARE HOME,2723.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811007,45042,HC–ONE LTD,2723.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810207,45042,****REDACTED PERSONAL INFO****,2699.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812423,45042,REDHOLME MEMORY CARE LTD,2675.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812426,45042,REDHOLME MEMORY CARE LTD,2675.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812429,45042,REDHOLME MEMORY CARE LTD,2675.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810939,45042,GARDEN LODGE CARE CENTRE,2662.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812612,45042,ADVINIA CARE HOMES,2646.83
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812130,45042,BEECHSIDE RESIDENTIAL CARE HOME,2642.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812128,45042,BEECHSIDE RESIDENTIAL CARE HOME,2642.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811647,45042,SANCTUARY HOMES t/a EMBRACE WELLCAR,2635.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812079,45042,SANDSTONE CARE LTD - WARRINGTON,2624.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812010,45042,MADISON COURT NURSING HOME,2620
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905810316,45042,****REDACTED PERSONAL INFO****,2612.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812218,45042,****REDACTED PERSONAL INFO****,2579.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812761,45042,RANDOMLIGHT LIMITED,2573.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812818,45042,ST GEORGES (LIVERPOOL) LTD,2563.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811077,45042,TUDOR BANK LTD t/a TUDOR BANK NURSE,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811083,45042,TUDOR BANK LTD t/a TUDOR BANK NURSE,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811087,45042,TUDOR BANK LTD t/a TUDOR BANK NURSE,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811089,45042,TUDOR BANK LTD t/a TUDOR BANK NURSE,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811240,45042,NEWBLOOM (DUNDORAN) LTD,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811615,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811958,45042,WALTON MANOR,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811966,45042,WALTON MANOR,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812028,45042,ABBEY WOOD PARK LTD,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812044,45042,ABBEY WOOD PARK LTD,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812240,45042,AGE CONCERN LIVERPOOL (ST MICHAELS),2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812413,45042,REDHOLME MEMORY CARE LTD,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812428,45042,REDHOLME MEMORY CARE LTD,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812668,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812675,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812705,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812709,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812730,45042,WELLINGTON HEALTHCARE (ARDEN) LTD,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811598,45042,LOTUS CARE MANAGEMENT SERVICES LTD,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811275,45042,UNITY HOMES LTD T/A CAMBRIDGECOURT,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811866,45042,LOTUS CARE (FINCH MANOR) LIMITED,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905811869,45042,LOTUS CARE (FINCH MANOR) LIMITED,2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812223,45042,AGE CONCERN LIVERPOOL (ST MICHAELS),2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812224,45042,AGE CONCERN LIVERPOOL (ST MICHAELS),2555.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905812227,45042,AGE CONCERN LIVERPOOL (ST MICHAELS),2555.56
