Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028789,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028803,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028804,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028968,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029172,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029196,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029286,45209,LOTUS CARE (FINCH MANOR) LIMITED,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029317,45209,LOTUS CARE (FINCH MANOR) LIMITED,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029616,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029630,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029635,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029784,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030087,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030159,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028667,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029358,45209,WALTON MANOR,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029554,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030165,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030177,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030182,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028542,45209,ABBEYDALE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028550,45209,ABBEYDALE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028552,45209,ABBEYDALE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028555,45209,ABBEYDALE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028560,45209,ABBEYDALE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028569,45209,ABBEYDALE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028573,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028579,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028581,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028587,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028588,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028590,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028592,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028605,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028606,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028614,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028619,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028621,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028625,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028627,45209,MOSS VIEW CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028645,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028646,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028647,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028648,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028650,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028651,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028652,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028658,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028660,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028661,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028663,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028665,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028668,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028669,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028671,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028672,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028673,45209,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028736,45209,HARBOUR HEALTHCARE 1 LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028747,45209,HARBOUR HEALTHCARE 1 LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028749,45209,HARBOUR HEALTHCARE 1 LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028756,45209,HARBOUR HEALTHCARE 1 LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028758,45209,HARBOUR HEALTHCARE 1 LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028761,45209,HARBOUR HEALTHCARE 1 LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028767,45209,HARBOUR HEALTHCARE 1 LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028771,45209,HARBOUR HEALTHCARE 1 LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028778,45209,HARBOUR HEALTHCARE 1 LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028783,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028784,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028785,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028787,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028792,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028793,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028795,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028798,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028799,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028800,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028801,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028805,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028806,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028807,45209,CHURCH VIEW,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028810,45209,GRACE LODGE NURSING HOME - OCEANCRO,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028813,45209,GRACE LODGE NURSING HOME - OCEANCRO,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028814,45209,GRACE LODGE NURSING HOME - OCEANCRO,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028816,45209,GRACE LODGE NURSING HOME - OCEANCRO,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028817,45209,GRACE LODGE NURSING HOME - OCEANCRO,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028819,45209,GRACE LODGE NURSING HOME - OCEANCRO,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028820,45209,GRACE LODGE NURSING HOME - OCEANCRO,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028821,45209,GRACE LODGE NURSING HOME - OCEANCRO,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028822,45209,GRACE LODGE NURSING HOME - OCEANCRO,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028824,45209,GRACE LODGE NURSING HOME - OCEANCRO,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028967,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028970,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028985,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029001,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029011,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029013,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029014,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029017,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029020,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029021,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029025,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029151,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029156,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029162,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029180,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029184,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029189,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029192,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029204,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029224,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029237,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029245,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029249,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029252,45209,HC ONE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029284,45209,LOTUS CARE (FINCH MANOR) LIMITED,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029285,45209,LOTUS CARE (FINCH MANOR) LIMITED,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029309,45209,LOTUS CARE (FINCH MANOR) LIMITED,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029310,45209,LOTUS CARE (FINCH MANOR) LIMITED,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029311,45209,LOTUS CARE (FINCH MANOR) LIMITED,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029332,45209,LOTUS CARE (FINCH MANOR) LIMITED,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029333,45209,LOTUS CARE (FINCH MANOR) LIMITED,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029336,45209,LOTUS CARE (FINCH MANOR) LIMITED,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029344,45209,LOTUS CARE (FINCH MANOR) LIMITED,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029345,45209,LOTUS CARE (FINCH MANOR) LIMITED,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029356,45209,WALTON MANOR,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029357,45209,WALTON MANOR,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029363,45209,WALTON MANOR,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029368,45209,WALTON MANOR,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029379,45209,WALTON MANOR,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029459,45209,ABBEY WOOD PARK LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029461,45209,ABBEY WOOD PARK LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029462,45209,ABBEY WOOD PARK LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029464,45209,ABBEY WOOD PARK LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029471,45209,ABBEY WOOD PARK LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029541,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029543,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029545,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029546,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029548,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029552,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029556,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029558,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029564,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029565,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029568,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029574,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029579,45209,EXCELLENCY CARE LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029586,45209,NEWCARE - FORMBY MANOR CARE CENTRE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029615,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029618,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029621,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029629,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029632,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029637,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029639,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029643,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029645,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029647,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029650,45209,WAVERTREE NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029728,45209,WAVERLEY CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029730,45209,WAVERLEY CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029731,45209,WAVERLEY CARE HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029779,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029785,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029787,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029788,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029791,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029797,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029801,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029803,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029804,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029808,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029809,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029814,45209,BROADWAY NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029882,45209,STAPELY RESIDENTIAL & NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029891,45209,STAPELY RESIDENTIAL & NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029896,45209,STAPELY RESIDENTIAL & NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030026,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030030,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030032,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030034,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030036,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030037,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030043,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030048,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030065,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030094,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030120,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030126,45209,ADVINIA CARE HOMES,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030137,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030144,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030145,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030146,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030154,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030157,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030162,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030163,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030171,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030176,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030178,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030179,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030186,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030190,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030215,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030217,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030218,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030232,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030237,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030239,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030263,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030264,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030272,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030273,45209,WELLINGTON HEALTHCARE (ARDEN) LTD,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028363,45209,GARDEN LODGE CARE CENTRE,2742.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029539,45209,EXCELLENCY CARE LTD,2741.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029581,45209,EXCELLENCY CARE LTD,2741.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028074,45209,EXPECT LTD,2737.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029230,45209,HC ONE LTD,2723.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028983,45209,LOTUS CARE MANAGEMENT SERVICES LTD,2718.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906027342,45209,BOUNCE CHEMIST,2711.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029503,45209,NUGENT,2700
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029330,45209,LOTUS CARE (FINCH MANOR) LIMITED,2688.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029826,45209,TURNER HOME,2681.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030282,45209,RANDOMLIGHT LIMITED,2672.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029434,45209,FEDERATION OF JEWISH SERVICES,2651.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029038,45209,SANCTUARY HOMES t/a EMBRACE WELLCAR,2635.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906027863,45209,ACCOMPLISH GROUP LTD - BIRMINGHAM,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906027886,45209,ACCOMPLISH GROUP LTD - BIRMINGHAM,2630.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906027848,45209,LIVER CARE LTD,2630.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029507,45209,SANDSTONE CARE NORTH WEST LTD -,2624.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029658,45209,MAPLE LODGE,2622.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028391,45209,WOODLANDS RESIDENTIAL CARE,2621.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028395,45209,WOODLANDS RESIDENTIAL CARE,2621.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029436,45209,MADISON COURT NURSING HOME,2620
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028540,45209,TULIP CARE LIMITED,2600
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028622,45209,MOSS VIEW CARE HOME,2588.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029696,45209,JUNE DUNNE LTD,2579.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029094,45209,KIRKBY HOUSE- HC-ONE,2578.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906029497,45209,ESTUARY HOUSE (WILSHIRE HEALTHCARE,2567.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906030290,45209,ST GEORGES (LIVERPOOL) LTD,2563.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906028675,45209,UNITY HOMES LTD T/A CAMBRIDGECOURT,2555.56
