Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Chief Operating Offi,Repair & Maintenance,Fixtures & Fittings,5101073989,45126,CMYUK DIGITAL LTD - MATERIALS ONLY,1280
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921742,45126,ADVINIA CARE HOMES,1270.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921137,45126,EXCELLENCY CARE LTD,1270.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921021,45126,SIMONSFIELD CARE HOME,1270.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921022,45126,SIMONSFIELD CARE HOME,1270.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921164,45126,EXCELLENCY CARE LTD,1270.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921290,45126,RANELAGH HOUSE,1270.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919713,45126,SLC RAGLIN LTD,1268.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919681,45126,ALTERNATIVE FUTURES GROUP,1218.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919429,45126,COOPER NOBLE CARE LTD,1215.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919314,45126,GLENELG SUPPORT LIMITED,1211.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920091,45126,TUDOR BANK LTD t/a TUDOR BANK NURSE,1211.27
City Law & Governanc,Medical Fees (Genera,Professional Fees,1905922128,45126,****REDACTED COMMERCIALLY SENSITIVE****,1200
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921738,45126,ADVINIA CARE HOMES,1179.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920189,45126,MOSS VIEW CARE HOME,1179.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920448,45126,ADL LIVERPOOL LTD,1179.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921017,45126,SIMONSFIELD CARE HOME,1179.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920613,45126,LOTUS CARE MANAGEMENT SERVICES LTD,1176.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921163,45126,EXCELLENCY CARE LTD,1176.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920604,45126,LOTUS CARE MANAGEMENT SERVICES LTD,1164.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919427,45126,COOPER NOBLE CARE LTD,1163.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919313,45126,GLENELG SUPPORT LIMITED,1161.43
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905922025,45126,HC –ONE- T/A MERIDIAN HEALTHCARE LT,1134.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921825,45126,WELLINGTON HEALTHCARE (ARDEN) LTD,1132.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919214,45126,****REDACTED PERSONAL INFO****,1127.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919441,45126,COOPER NOBLE CARE LTD,1110.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919715,45126,SLC RAGLIN LTD,1110.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919522,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,1110.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921701,45126,ADVINIA CARE HOMES,1098.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921708,45126,ADVINIA CARE HOMES,1098.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920874,45126,HC ONE LTD,1098.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921279,45126,MAPLE LODGE,1089.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921276,45126,MAPLE LODGE,1089.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921000,45126,SIMONSFIELD CARE HOME,1089.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920855,45126,HC ONE LTD,1089.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919719,45126,SLC RAGLIN LTD,1080.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921886,45126,RANDOMLIGHT LIMITED,1080
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919967,45126,GARDEN LODGE CARE CENTRE,1076.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919559,45126,NATURAL BREAKS MERSEYSIDE,1062.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919507,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,1057.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921911,45126,AUTISM INITIATIVES,1051.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919218,45126,****REDACTED PERSONAL INFO****,1050
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919639,45126,AUTISM INITIATIVES,1048.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919256,45126,INDEPENDENT LIVING ALLIANCE,1029.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919493,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,1028.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919485,45126,ASPIRATIONS CARE LTD,1019.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919748,45126,SLC RAGLIN LTD,1004.48
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1905922094,45126,The Sensory Hive Ltd,1000
City Development,Events,General Services Expenses,1905922035,45126,****REDACTED PERSONAL INFO****,1000
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920226,45126,IDEAL CAREHOMES LTD,998.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920432,45126,ADL LIVERPOOL LTD,998.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921293,45126,RANELAGH HOUSE,998.41
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1905922096,45126,Independent Provider of Special Edu,997
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920030,45126,HC–ONE LTD,988.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920722,45126,LOTUS CARE (CRESSINGTON COURT) LIMI,988.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920734,45126,LOTUS CARE (CRESSINGTON COURT) LIMI,988.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920922,45126,LOTUS CARE (FINCH MANOR) LIMITED,988.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921085,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,977.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921465,45126,COMMUNITY INTEGRATED CARE,977.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919478,45126,LIVER CARE LTD,965.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919738,45126,SLC RAGLIN LTD,964.33
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919701,45126,EXPECT LTD,958.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921918,45126,ST HELENS & KNOWSLEY CARING ASSOC L,957
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919550,45126,NORTHERN HEALTHCARE,956.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919492,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,951.61
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919425,45126,COOPER NOBLE CARE LTD,938.43
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919622,45126,AUTISM INITIATIVES,931.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919618,45126,AUTISM INITIATIVES,931.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919620,45126,AUTISM INITIATIVES,931.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919621,45126,AUTISM INITIATIVES,931.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919616,45126,AUTISM INITIATIVES,931.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919251,45126,INDEPENDENT LIVING ALLIANCE,908.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919307,45126,GLENELG SUPPORT LIMITED,908.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921150,45126,EXCELLENCY CARE LTD,906.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919512,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,898.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919735,45126,SLC RAGLIN LTD,898.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921229,45126,WAVERTREE NURSING HOME,882.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920098,45126,TUDOR BANK LTD t/a TUDOR BANK NURSE,880.93
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921989,45126,FOUR SEASONS HEALTHCARE LTD-LIVERPO,878.99
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919267,45126,INDEPENDENT LIVING ALLIANCE,858.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921083,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,855.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921074,45126,ESTUARY HOUSE (WILSHIRE HEALTHCARE,855.68
City Development,Counsel Fees,Professional Fees,1905922031,45126,****REDACTED COMMERCIALLY SENSITIVE****,850
City Development,Events,General Services Expenses,1905922039,45126,Kieran Irvine trading as The Wombat,850
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920083,45126,TUDOR BANK LTD t/a TUDOR BANK NURSE,849.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921857,45126,WELLINGTON HEALTHCARE (ARDEN) LTD,849.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919746,45126,SLC RAGLIN LTD,845.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919529,45126,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919533,45126,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919527,45126,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919531,45126,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919532,45126,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919536,45126,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919538,45126,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919534,45126,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919528,45126,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919537,45126,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919530,45126,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919539,45126,SOLUTIONS IN SERVICE LTD,844.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919271,45126,INDEPENDENT LIVING ALLIANCE,818.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921659,45126,ADVINIA CARE HOMES,816.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921237,45126,WAVERTREE NURSING HOME,816.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921364,45126,AUTUMN LODGE RESIDENTIAL HOME,816.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920749,45126,LOTUS CARE (CRESSINGTON COURT) LIMI,816.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921634,45126,ADVINIA CARE HOMES,816.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919294,45126,L'ARCHE LIVERPOOL,815.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919454,45126,WINGS CARE NORTH WEST LLP,815.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919484,45126,ASPIRATIONS CARE LTD,815.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919239,45126,INDEPENDENT LIVING ALLIANCE,805.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919259,45126,INDEPENDENT LIVING ALLIANCE,804.71
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919606,45126,COMMUNITY INTEGRATED CARE,798.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905922011,45126,LEONARD CHESHIRE NORTH WEST,793.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919439,45126,COOPER NOBLE CARE LTD,793.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919744,45126,SLC RAGLIN LTD,793.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919718,45126,SLC RAGLIN LTD,793.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919725,45126,SLC RAGLIN LTD,793.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919552,45126,LIFEWAYS - SIL,775
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921109,45126,PARK VIEW CARE HOME (LIVERPOOL) LTD,770.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919252,45126,INDEPENDENT LIVING ALLIANCE,770.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921879,45126,WELLINGTON HEALTHCARE (ARDEN) LTD,769.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920702,45126,ROBY HOUSE- HC-ONE,767.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921920,45126,ST HELENS & KNOWSLEY CARING ASSOC L,767.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919631,45126,AUTISM INITIATIVES,765.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919634,45126,AUTISM INITIATIVES,765.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919332,45126,GLENELG SUPPORT LIMITED,757.49
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919237,45126,INDEPENDENT LIVING ALLIANCE,757.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919226,45126,INDEPENDENT LIVING ALLIANCE,747.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921747,45126,ADVINIA CARE HOMES,745.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919495,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,740.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921552,45126,GREENACRES NURSING HOME,726.11
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921628,45126,ADVINIA CARE HOMES,726.11
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920273,45126,NEWCO SOUTHPORT LTD,722.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920092,45126,TUDOR BANK LTD t/a TUDOR BANK NURSE,707.51
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920102,45126,TUDOR BANK LTD t/a TUDOR BANK NURSE,707.51
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919506,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,687.27
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921335,45126,WAVERLEY CARE HOME,686.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919321,45126,GLENELG SUPPORT LIMITED,681.78
City Law & Governanc,Misc. Expenses - Gen,General Services Expenses,1905922100,45126,LIBO FOOD WHOLESALE LTD,670
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919628,45126,AUTISM INITIATIVES,665.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919651,45126,AUTISM INITIATIVES,665.6
City Law & Governanc,Medical Fees (Genera,Professional Fees,1905922121,45126,****REDACTED PERSONAL INFO****,664.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919694,45126,ALTERNATIVE FUTURES GROUP,661.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920984,45126,WALTON MANOR,659.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919739,45126,SLC RAGLIN LTD,657.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919247,45126,INDEPENDENT LIVING ALLIANCE,656.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919726,45126,SLC RAGLIN LTD,652.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920879,45126,LOTUS CARE (FINCH MANOR) LIMITED,647.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921254,45126,WAVERTREE NURSING HOME,647.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919262,45126,INDEPENDENT LIVING ALLIANCE,646.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921117,45126,PARK VIEW CARE HOME (LIVERPOOL) LTD,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921602,45126,BRECKSIDE PARK RESIDENTIAL HOME,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921009,45126,SIMONSFIELD CARE HOME,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920705,45126,LOTUS CARE (CRESSINGTON COURT) LIMI,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920746,45126,LOTUS CARE (CRESSINGTON COURT) LIMI,635.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919510,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,634.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919585,45126,COMMUNITY INTEGRATED CARE,634.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919590,45126,COMMUNITY INTEGRATED CARE,634.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919607,45126,COMMUNITY INTEGRATED CARE,634.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919733,45126,SLC RAGLIN LTD,634.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919711,45126,SLC RAGLIN LTD,634.41
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919311,45126,GLENELG SUPPORT LIMITED,631.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919326,45126,GLENELG SUPPORT LIMITED,631.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919383,45126,CREATIVE SUPPORT,625.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921909,45126,AUTISM INITIATIVES,614.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919551,45126,NORTHERN HEALTHCARE,613.13
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919300,45126,GLENELG SUPPORT LIMITED,605.97
City Law & Governanc,Medical Fees (Genera,Professional Fees,1905922123,45126,****REDACTED PERSONAL INFO****,595.9
City Law & Governanc,Medical Fees (Genera,Professional Fees,1905922124,45126,****REDACTED PERSONAL INFO****,591.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920205,45126,MOSS VIEW CARE HOME,588.27
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919465,45126,WINGS CARE NORTH WEST LLP,582.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919466,45126,WINGS CARE NORTH WEST LLP,582.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919469,45126,WINGS CARE NORTH WEST LLP,582.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919244,45126,INDEPENDENT LIVING ALLIANCE,582.27
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919435,45126,COOPER NOBLE CARE LTD,581.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919724,45126,SLC RAGLIN LTD,581.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919736,45126,SLC RAGLIN LTD,581.54
Neighbourhoods,External Hire (Gener,Hire & Operating Leases,5101074007,45126,WEST WALLASEY CAR HIRE LTD,575.05
Adult Services & Hea,Counsel Fees,Professional Fees,1905922032,45126,****REDACTED PERSONAL INFO****,575
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919381,45126,CREATIVE SUPPORT,574.71
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921447,45126,TURNER HOME,567.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920093,45126,TUDOR BANK LTD t/a TUDOR BANK NURSE,566.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919623,45126,AUTISM INITIATIVES,565.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919696,45126,ALTERNATIVE FUTURES GROUP,559.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919323,45126,GLENELG SUPPORT LIMITED,555.47
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919497,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,555.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905922000,45126,LEONARD CHESHIRE NORTH WEST,550.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920369,45126,HARBOUR HEALTHCARE 1 LTD,549.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921408,45126,BROADWAY NURSING HOME,549.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921393,45126,BROADWAY NURSING HOME,549.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919414,45126,TRANSITION CARE,543.8
Capital Regen,Capital Regen,Fees,5101074027,45126,R B ARCHITECTURAL HARDWARE LTD,534.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919555,45126,NATURAL BREAKS MERSEYSIDE,530.29
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919426,45126,COOPER NOBLE CARE LTD,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919437,45126,COOPER NOBLE CARE LTD,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919602,45126,COMMUNITY INTEGRATED CARE,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919741,45126,SLC RAGLIN LTD,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919742,45126,SLC RAGLIN LTD,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919421,45126,COOPER NOBLE CARE LTD,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919500,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919520,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919604,45126,COMMUNITY INTEGRATED CARE,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919714,45126,SLC RAGLIN LTD,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919716,45126,SLC RAGLIN LTD,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919727,45126,SLC RAGLIN LTD,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919743,45126,SLC RAGLIN LTD,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919524,45126,ACCOMPLISH GROUP LTD - BIRMINGHAM,528.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919228,45126,INDEPENDENT LIVING ALLIANCE,526.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919667,45126,ALTERNATIVE FUTURES GROUP,524.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920170,45126,ABBEYDALE NURSING HOME,517.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920225,45126,BEECHCROFT NURSING HOME - HC ONE LT,510.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919699,45126,EXPECT LTD,506.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919269,45126,INDEPENDENT LIVING ALLIANCE,504.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919254,45126,INDEPENDENT LIVING ALLIANCE,504.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919257,45126,INDEPENDENT LIVING ALLIANCE,504.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919233,45126,INDEPENDENT LIVING ALLIANCE,504.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919232,45126,INDEPENDENT LIVING ALLIANCE,504.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919270,45126,INDEPENDENT LIVING ALLIANCE,500.23
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919227,45126,INDEPENDENT LIVING ALLIANCE,500.23
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921299,45126,SUNNY BANK PRS LTD,500.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921210,45126,BEECHSIDE RESIDENTIAL CARE HOME,-559.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921554,45126,GREENACRES NURSING HOME,-1270.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920934,45126,LOTUS CARE (FINCH MANOR) LIMITED,-1275.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921664,45126,ADVINIA CARE HOMES,-1372.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921199,45126,BEECHSIDE RESIDENTIAL CARE HOME,-1392.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919349,45126,****REDACTED PERSONAL INFO****,-1812.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920912,45126,LOTUS CARE (FINCH MANOR) LIMITED,-1890
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905922017,45126,HC –ONE- T/A MERIDIAN HEALTHCARE LT,-2088.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920139,45126,VOYAGE CARE - WALKER LODGE,-2260.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920829,45126,HC ONE LTD,-2718.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919940,45126,WOOLTON GRANGE NURSING HOME,-3135.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920401,45126,CHURCH VIEW,-3204.69
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921904,45126,AUTISM INITIATIVES,-3276.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905919922,45126,WOOLTON GRANGE NURSING HOME,-3449.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920808,45126,HC ONE LTD,-3625.85
City Development,Water Chs/Unmetered,Water Services,1700048120,45126,WATER PLUS LIMITED - FORMERLY,-3777.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920721,45126,LOTUS CARE (CRESSINGTON COURT) LIMI,-4175.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921838,45126,WELLINGTON HEALTHCARE (ARDEN) LTD,-4510.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905921061,45126,ABBEY WOOD PARK LTD,-5118.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920740,45126,LOTUS CARE (CRESSINGTON COURT) LIMI,-5273.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920651,45126,SANCTUARY HOMES t/a EMBRACE WELLCAR,-5346.34
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101073996,45126,TRANSPORT SOLUTIONS GROUP UK LTD,-6559.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920620,45126,LOTUS CARE MANAGEMENT SERVICES LTD,-7895.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905920870,45126,HC ONE LTD,-9009.69
