Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Children & Young Peo,Agency Admin/Cleric,Professional,1905875259,45092,MATRIX SCM LTD,1629.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874667,45092,UNITED RESPONSE SERVICES LTD,1617.07
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874566,45092,NUGENT CARE - CHILDWALL,1615.85
Chief Operating Offi,Agency Admin/Cleric,Professional,1905875270,45092,MATRIX SCM LTD,1604.65
Chief Operating Offi,Agency Admin/Cleric,Professional,1905875290,45092,MATRIX SCM LTD,1604.65
Children & Young Peo,Agency Admin/Cleric,Professional,1905875333,45092,MATRIX SCM LTD,1601.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874866,45092,OPTIONS FOR SUPPORTED LIVING,1596.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905875033,45092,AUTISM INITIATIVES,1592.12
Children & Young Peo,Agency Admin/Cleric,Professional,1905875199,45092,MATRIX SCM LTD,1565.5
Children & Young Peo,Agency Admin/Cleric,Professional,1905875174,45092,MATRIX SCM LTD,1546.3
Children & Young Peo,Agency Admin/Cleric,Professional,1905875198,45092,MATRIX SCM LTD,1546.3
Children & Young Peo,Agency Admin/Cleric,Professional,1905875194,45092,MATRIX SCM LTD,1545.95
Children & Young Peo,Agency Admin/Cleric,Professional,1905875326,45092,MATRIX SCM LTD,1542.1
Neighbourhoods,Agency Admin/Cleric,Professional,1905875169,45092,MATRIX SCM LTD,1525.16
Neighbourhoods,Agency Admin/Cleric,Professional,1905875171,45092,MATRIX SCM LTD,1525.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874175,45092,L'ARCHE LIVERPOOL,1511.3
Children & Young Peo,Agency Admin/Cleric,Professional,1905875185,45092,MATRIX SCM LTD,1509.54
Children & Young Peo,Agency Admin/Cleric,Professional,1905875125,45092,MATRIX SCM LTD,1502.9
Children & Young Peo,Agency Admin/Cleric,Professional,1905875225,45092,MATRIX SCM LTD,1502.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874484,45092,ACCOMPLISH GROUP LTD - BIRMINGHAM,1501.8
Children & Young Peo,General Legal Fees,Professional Fees,1905875414,45092,****REDACTED PERSONAL INFO****,1500
Neighbourhoods,Agency Admin/Cleric,Professional,1905875162,45092,MATRIX SCM LTD,1492.96
Neighbourhoods,Agency Admin/Cleric,Professional,1905875348,45092,MATRIX SCM LTD,1492.96
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101070392,45092,EMPLOYABILITY SOLUTIONS LTD,1483.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874867,45092,OPTIONS FOR SUPPORTED LIVING,1482.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874545,45092,MENCAP,1480.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874171,45092,ACHIEVE TOGETHER LTD,1459.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905875392,45092,PHS GROUP LTD,1452.19
Children & Young Peo,Agency Admin/Cleric,Professional,1905875137,45092,MATRIX SCM LTD,1451.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874808,45092,COMMUNITY INTEGRATED CARE,1450.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874817,45092,COMMUNITY INTEGRATED CARE,1450.46
Children & Young Peo,Agency Admin/Cleric,Professional,1905875195,45092,MATRIX SCM LTD,1439.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874903,45092,BROTHERS OF CHARITY SERVICES MERSEY,1439.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874631,45092,THE FRANCES TAYLOR FOUNDATION LIVER,1427
City Law & Governanc,Agency Admin/Cleric,Professional,1905875265,45092,MATRIX SCM LTD,1419.26
City Law & Governanc,Agency Admin/Cleric,Professional,1905875288,45092,MATRIX SCM LTD,1415.4
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101070397,45092,EMPLOYABILITY SOLUTIONS LTD,1409.52
Children & Young Peo,Agency Admin/Cleric,Professional,1905875243,45092,MATRIX SCM LTD,1407.9
Children & Young Peo,Agency Admin/Cleric,Professional,1905875142,45092,MATRIX SCM LTD,1406.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874914,45092,BROTHERS OF CHARITY SERVICES MERSEY,1390.78
Children & Young Peo,Agency Admin/Cleric,Professional,1905875332,45092,MATRIX SCM LTD,1384.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874942,45092,BROTHERS OF CHARITY SERVICES MERSEY,1378.23
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874977,45092,BROTHERS OF CHARITY SERVICES MERSEY,1374.89
Children & Young Peo,Agency Admin/Cleric,Professional,1905875220,45092,MATRIX SCM LTD,1370.6
Children & Young Peo,Agency Admin/Cleric,Professional,1905875346,45092,MATRIX SCM LTD,1368.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874862,45092,OPTIONS FOR SUPPORTED LIVING,1368.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874924,45092,BROTHERS OF CHARITY SERVICES MERSEY,1368.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905875085,45092,NUGENT CARE - IDS PROJECT,1367.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905875100,45092,NUGENT CARE - IDS PROJECT,1367.15
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101070399,45092,EMPLOYABILITY SOLUTIONS LTD,1365.82
Capital Regen,Capital Regen,Fees,5101070417,45092,****REDACTED COMMERCIALLY SENSITIVE****,1361
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874495,45092,ACCOMPLISH GROUP LTD - BIRMINGHAM,1359.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905875037,45092,AUTISM INITIATIVES,1349.71
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875131,45092,MATRIX SCM LTD,1335.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874376,45092,HOMEBIRD CARE,1330.71
City Law & Governanc,Furniture(Not Office,General Supplies,1905875371,45092,CHILDWALL TABLE & CHAIR HIRE,1330
Chief Operating Offi,IT Equip&Comm-Purch,Computing,5101070465,45092,LONDON GRID FOR LEARNING TRUST,1329.21
Children & Young Peo,Agency Admin/Cleric,Professional,1905875226,45092,MATRIX SCM LTD,1328.26
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101070402,45092,EMPLOYABILITY SOLUTIONS LTD,1316.57
Children & Young Peo,Agency Admin/Cleric,Professional,1905875183,45092,MATRIX SCM LTD,1315.83
City Development,Agency Admin/Cleric,Professional,1905875248,45092,MATRIX SCM LTD,1314.56
City Development,Agency Admin/Cleric,Professional,1905875355,45092,MATRIX SCM LTD,1314.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905875390,45092,PHS GROUP LTD,1314.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905875391,45092,PHS GROUP LTD,1314.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874554,45092,MENCAP,1311.69
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874711,45092,NORTH WEST COMMUNITY SERVICES,1311.69
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874975,45092,BROTHERS OF CHARITY SERVICES MERSEY,1311.69
Children & Young Peo,Agency Admin/Cleric,Professional,1905875123,45092,MATRIX SCM LTD,1308.08
City Development,Agency Admin/Cleric,Professional,1905875343,45092,MATRIX SCM LTD,1305.5
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875256,45092,MATRIX SCM LTD,1299.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875312,45092,MATRIX SCM LTD,1299.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874360,45092,GRACEFIELD HEALTH CARE LTD,1293.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874179,45092,L'ARCHE LIVERPOOL,1292.68
Neighbourhoods,Agency Admin/Cleric,Professional,1905875136,45092,MATRIX SCM LTD,1291.5
Neighbourhoods,Agency Admin/Cleric,Professional,1905875179,45092,MATRIX SCM LTD,1291.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905875387,45092,PHS GROUP LTD,1279.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905875388,45092,PHS GROUP LTD,1279.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905875389,45092,PHS GROUP LTD,1279.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874800,45092,COMMUNITY INTEGRATED CARE,1267.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874840,45092,COMMUNITY INTEGRATED CARE,1267.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874844,45092,COMMUNITY INTEGRATED CARE,1264.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874810,45092,COMMUNITY INTEGRATED CARE,1264.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874658,45092,THE FRANCES TAYLOR FOUNDATION LIVER,1260.83
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905875386,45092,PHS GROUP LTD,1248.83
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874576,45092,MERSEYSIDE SOCIETY FOR DEAF PEOPLE,1248.8
Children & Young Peo,Agency Admin/Cleric,Professional,1905875315,45092,MATRIX SCM LTD,1247.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874465,45092,ACCOMPLISH GROUP LTD - BIRMINGHAM,1245.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874503,45092,ACCOMPLISH GROUP LTD - BIRMINGHAM,1245.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905875049,45092,AUTISM INITIATIVES,1241.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874951,45092,BROTHERS OF CHARITY SERVICES MERSEY,1235.65
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875251,45092,MATRIX SCM LTD,1225.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874520,45092,BEST CARE LIVERPOOL LTD,1224
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874249,45092,JUST ONE RECRUITMENT,1218.54
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874931,45092,BROTHERS OF CHARITY SERVICES MERSEY,1216.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874972,45092,BROTHERS OF CHARITY SERVICES MERSEY,1216.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874953,45092,BROTHERS OF CHARITY SERVICES MERSEY,1216.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874623,45092,PSS UK,1210.18
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875255,45092,MATRIX SCM LTD,1208.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874721,45092,NORTH WEST COMMUNITY SERVICES,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874770,45092,NORTH WEST COMMUNITY SERVICES,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874748,45092,NORTH WEST COMMUNITY SERVICES,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874791,45092,COMMUNITY INTEGRATED CARE,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874897,45092,BROTHERS OF CHARITY SERVICES MERSEY,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874730,45092,NORTH WEST COMMUNITY SERVICES,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874749,45092,NORTH WEST COMMUNITY SERVICES,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874807,45092,COMMUNITY INTEGRATED CARE,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874816,45092,COMMUNITY INTEGRATED CARE,1197.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874628,45092,PSS UK,1191.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874783,45092,COMMUNITY INTEGRATED CARE,1191.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874672,45092,NATURAL BREAKS MERSEYSIDE,1188.71
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874451,45092,LIVER CARE LTD,1178.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874187,45092,L'ARCHE LIVERPOOL,1167.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874501,45092,ACCOMPLISH GROUP LTD - BIRMINGHAM,1159.61
Children & Young Peo,Agency Admin/Cleric,Professional,1905875241,45092,MATRIX SCM LTD,1142.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874700,45092,NATURAL BREAKS MERSEYSIDE,1140.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874757,45092,NORTH WEST COMMUNITY SERVICES,1140.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874502,45092,ACCOMPLISH GROUP LTD - BIRMINGHAM,1140.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874760,45092,NORTH WEST COMMUNITY SERVICES,1140.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874761,45092,NORTH WEST COMMUNITY SERVICES,1140.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874856,45092,OPTIONS FOR SUPPORTED LIVING,1140.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874956,45092,BROTHERS OF CHARITY SERVICES MERSEY,1134.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874933,45092,BROTHERS OF CHARITY SERVICES MERSEY,1133
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874385,45092,HOMEBIRD CARE,1131.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874344,45092,POTENSIAL LIMITED T/A POTENS,1131.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874567,45092,NUGENT CARE - CHILDWALL,1131.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874916,45092,BROTHERS OF CHARITY SERVICES MERSEY,1125.39
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874976,45092,BROTHERS OF CHARITY SERVICES MERSEY,1121.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874538,45092,MENCAP,1121.59
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875296,45092,MATRIX SCM LTD,1120.05
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875128,45092,MATRIX SCM LTD,1118.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874968,45092,BROTHERS OF CHARITY SERVICES MERSEY,1115.13
Children & Young Peo,Agency Admin/Cleric,Professional,1905875120,45092,MATRIX SCM LTD,1112.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874708,45092,NORTH WEST COMMUNITY SERVICES,1112.1
Neighbourhoods,ProfessionalServices,Professional Fees,1905875385,45092,DENNINGS SOLICITORS LIMITED,1112
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874661,45092,THE FRANCES TAYLOR FOUNDATION LIVER,1108.28
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875233,45092,MATRIX SCM LTD,1103.55
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875141,45092,MATRIX SCM LTD,1100.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874548,45092,MENCAP,1096.12
Children & Young Peo,Agency Admin/Cleric,Professional,1905875144,45092,MATRIX SCM LTD,1094.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874930,45092,BROTHERS OF CHARITY SERVICES MERSEY,1093.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874634,45092,THE FRANCES TAYLOR FOUNDATION LIVER,1092.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874637,45092,THE FRANCES TAYLOR FOUNDATION LIVER,1092.09
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875286,45092,MATRIX SCM LTD,1088.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874552,45092,MENCAP,1084.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874957,45092,BROTHERS OF CHARITY SERVICES MERSEY,1083.57
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875218,45092,MATRIX SCM LTD,1078.34
Children & Young Peo,Agency Admin/Cleric,Professional,1905875139,45092,MATRIX SCM LTD,1077.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874908,45092,BROTHERS OF CHARITY SERVICES MERSEY,1077.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874794,45092,COMMUNITY INTEGRATED CARE,1075.97
City Law & Governanc,Agency Admin/Cleric,Professional,1905875310,45092,MATRIX SCM LTD,1072.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875158,45092,MATRIX SCM LTD,1070.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875204,45092,MATRIX SCM LTD,1070.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875214,45092,MATRIX SCM LTD,1070.4
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875216,45092,MATRIX SCM LTD,1070.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874970,45092,BROTHERS OF CHARITY SERVICES MERSEY,1064.56
Adult Services & Hea,Agency Admin/Cleric,Professional,1905875130,45092,MATRIX SCM LTD,1055.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874648,45092,THE FRANCES TAYLOR FOUNDATION LIVER,1055.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874191,45092,L'ARCHE LIVERPOOL,1053.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874964,45092,BROTHERS OF CHARITY SERVICES MERSEY,1046.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874938,45092,BROTHERS OF CHARITY SERVICES MERSEY,1045.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905874479,45092,ACCOMPLISH GROUP LTD - BIRMINGHAM,1045.36
