Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-712,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,LD Older People 65+ Long Term Support - Residential,Client Contributions Residential & Nursing,45057,30434139,-691.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,LD Older People 65+ Long Term Support - Residential,Client Contributions Residential & Nursing,45085,30435572,-691.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-686.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-686.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-686.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-659.4,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-659.4,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-659.4,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-638.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-638.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Residential,LD Older People 65+ Long Term Support - Residential,Client Contributions Residential & Nursing,45029,30432069,-627.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-626,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-626,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-626,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45036,30433020,-620.1,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-619.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-619.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-619.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-613.32,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-613.32,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-613.32,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-610.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-610.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-610.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-602.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-602.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-602.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,-595.85,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,-584.02,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-579.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-579.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-579.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-557.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-557.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-557.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-542.76,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-542.76,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-541.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-541.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-541.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-534.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-534.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-534.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45043,30433473,-531.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-523.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-523.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-523.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45091,30435769,-520.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45050,30433857,-514.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-514.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-514.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,-513.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45078,30435106,-503.01,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45050,30433857,502.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,502.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,502.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45106,30436446,503.01,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Group Conferences,Consultants Fees,45029,6765524,503.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Family Support Services,Direct payments,Direct Payments for Children,Direct Payments to Clients,45106,30436446,504,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Group Conferences,Consultants Fees,44956,6765458,504.39,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Group Conferences,Consultants Fees,45047,6766717,504.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Group Conferences,Consultants Fees,45085,6769236,514.55,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45050,30433857,515.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,515.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,515.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,518.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,520,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Group Conferences,Consultants Fees,45086,6770058,529.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Asylum Seeker Support,Social Support - Asylum Seeker Support,Ukrainian Refugee Sponsor Payments (CLOSED – Please use E561C),Direct Payments to Clients,45099,30436081,532.26,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Family Support Services,Direct payments,Direct Payments for Children,Direct Payments to Clients,45078,30435106,545.19,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Culture and Heritage,Heritage Museums & Galleries,The Look Out,R&M - Service Contracts,45107,6770916,545.49,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,548.02,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,"Transport Planning, Policy & Strategy","Transport Policy, Planning & Strategy",Transportation Planning,Equipment - Purchase,45071,70026554,548.74,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45043,30433473,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45106,30436446,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45099,30436082,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45050,30433857,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45106,30436446,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45106,30436446,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45106,30436446,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45064,30434490,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Group Conferences,Consultants Fees,45061,6767580,551,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Family Support Services,Direct payments,Direct Payments for Children,Direct Payments to Clients,45091,30435769,557.14,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45050,30433857,557.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,557.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,557.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45050,30433857,562.4,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,562.4,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,562.4,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Building Control,Building Regulations,Building Regulations,Professional Subscriptions & Legal Practising Cert,45086,70026589,564,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Family Support Services,Direct payments,Direct Payments for Children,Direct Payments to Clients,45078,30435106,565.71,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45071,30434782,566.97,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45050,30433857,570.36,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Culture and Heritage,Heritage Museums & Galleries,The Look Out,Cost of Goods Sold,45021,6765752,570.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,579.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MH Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45050,30433857,579.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MH Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,579.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MH Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,579.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45050,30433857,582.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,582.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,582.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Primary Schools,Early Year's Free Entitlement,Free Entitlements for 3 & 4 Year Olds,Grants and Donations,45085,30435526,588.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,594.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,594.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Commissioning and children's services strategy,Complaints Procedure,Consultants Fees,45093,6769731,595,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45050,30433857,595.44,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,595.44,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,595.44,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Group Conferences,Consultants Fees,45084,6769104,596.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45064,30434490,600,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45064,30434490,600,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45036,30433019,600,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45043,30433473,600,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45050,30433857,600,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45050,30433857,600,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45064,30434489,604.89,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45050,30433857,606.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,606.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,606.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45071,30434782,616.89,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Adoption Services,Additional Adoption Support,Other Fees for Bought-in Services,45106,6770595,625,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Adoption Services,Additional Adoption Support,Other Fees for Bought-in Services,45077,6768571,625,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45050,30433857,627.88,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,627.88,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,627.88,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Asylum Seeker Support,Social Support - Asylum Seeker Support,Ukrainian Refugee Sponsor Payments (CLOSED – Please use E561C),Direct Payments to Clients,45099,30436081,629.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45057,30434138,629.25,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45050,30433857,635.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,635.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,635.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Homelessness,Discretionary Housing Payments,Private Sector Leased Accommodation,Rent of Property,45099,30435967,638,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45036,30433020,640.5,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45050,30433857,648.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45078,30435106,648.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45106,30436446,648.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45071,30434781,650,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45036,30433019,650,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45050,30433857,650,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45057,30434137,650,REDACT PERSONAL INFORMATION,
