Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,SS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,1536,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,SS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,1536,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,SS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,2070.69,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45386,30451572,-1343.02,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,1649.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,1649.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,1649.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,1649.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45272,6783262,9989,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Post 16 Provision,High needs budget fpr post-16 provision,SEN Non LEA Provision Post16,Voluntary Sector Service Providers,45272,6784296,21467,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,,,Bridgewell Supporting Living,Consultant Fees,45291,6782345,650,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,,,Bridgewell Supporting Living,Consultant Fees,45322,6786402,650,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45365,30450148,1053.87,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MC Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,644,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MC Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,644,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MC Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,644,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MC Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,936.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,1025.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,1025.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,1025.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,1025.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Other Education and Community Budget,Service strategy and other education functions,Sports Development,Other Fees for Bought-in Services,45370,6787250,990,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Client Contributions Other,45386,30451572,-587.7,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,751.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,751.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,751.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,751.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Step Up Cohort 8,Other Fees for Bought-in Services,45316,30446894,1322.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Step Up Cohort 8,Other Fees for Bought-in Services,45344,30448518,1323.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Central Support Services - COF,Personnel,Step Up Cohort 8,Other Fees for Bought-in Services,45372,30450288,1323.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,2189.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,4300.76,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,-2704.07,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,615.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,615.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,615.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Special guardianship support,Special Guardianship Allowances,0 - 4 Allowance,45315,30447095,550.12,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Special guardianship support,Special Guardianship Allowances,0 - 4 Allowance,45328,30448060,550.12,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Special guardianship support,Special Guardianship Allowances,0 - 4 Allowance,45342,30448818,550.12,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Special guardianship support,Special Guardianship Allowances,0 - 4 Allowance,45356,30449830,550.12,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Special guardianship support,Special Guardianship Allowances,0 - 4 Allowance,45371,30450599,550.12,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Special guardianship support,Special Guardianship Allowances,0 - 4 Allowance,45385,30451751,558.37,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45386,30451572,-2551.13,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,2010.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,2010.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,2010.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,2010.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45302,30446272,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,908.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,908.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,908.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,908.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45302,30446272,750,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Fostering services,BFBC Fostering Allowances,0 - 4 Allowance,45315,30447107,809.16,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Fostering services,BFBC Fostering Allowances,0 - 4 Allowance,45328,30448072,809.16,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Fostering services,BFBC Fostering Allowances,0 - 4 Allowance,45342,30448830,809.16,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Fostering services,BFBC Fostering Allowances,0 - 4 Allowance,45356,30449842,809.16,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Fostering services,BFBC Fostering Allowances,0 - 4 Allowance,45371,30450611,809.16,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Children Looked After,Fostering services,BFBC Fostering Allowances,0 - 4 Allowance,45385,30451763,819.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,C&F Section 17 Duty Team,Other Support to Clients,45324,6784848,750,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Family Support Services,Targeted Family Support,C&F Section 17 Duty Team,Other Support to Clients,45372,6787386,750,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Autism Support Unit,Consultants Fees,45274,6782333,1350,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Inclusion,Consultants Fees,45270,6781096,1500,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Autism Support Unit,Consultants Fees,45351,6786113,2025,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Autism Support Unit,Consultants Fees,45379,6787982,2700,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,Autism Support Unit,Consultants Fees,45322,6784122,3375,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,8860.64,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,8860.64,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,8860.64,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,8860.64,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45379,30451072,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,2765.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,2765.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,2765.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,502.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45372,30450672,1087.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,1471.4,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,1471.4,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,2942.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,520,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,520,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,520,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,520,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,1167.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,1167.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,1167.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,1167.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45323,30447498,700,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45365,30450147,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45386,30451572,-545,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45302,30446271,-524,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45330,30447875,-524,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Client Contributions Other,45358,30449630,-524,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,4348.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,4348.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,4348.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,4533.82,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,949.64,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,949.64,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,949.64,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,949.64,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45337,30448360,649.03,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,1507.12,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,1507.12,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,1950.36,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,1950.36,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,Autism Adults 18-64 Long Term Support - Community : Direct Payments,Direct Payments to Clients,45302,30446271,667.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,Autism Adults 18-64 Long Term Support - Community : Direct Payments,Direct Payments to Clients,45330,30447875,667.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,Autism Adults 18-64 Long Term Support - Community : Direct Payments,Direct Payments to Clients,45358,30449630,667.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,Autism Adults 18-64 Long Term Support - Community : Direct Payments,Direct Payments to Clients,45386,30451572,667.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,4539.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,4539.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,4539.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,4539.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,502.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,502.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,502.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,502.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,595.44,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,595.44,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,595.44,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,595.44,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,663.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,663.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,663.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,663.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,860.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,860.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,860.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,860.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,1898.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,1898.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,1898.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,1898.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45302,30446271,582.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45330,30447875,582.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45358,30449630,582.96,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45386,30451572,582.96,REDACT PERSONAL INFORMATION,
