Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Homecare,LD Adults 18-64 Long Term Support - Community:Homecare,Contracted Services,45295,30445851,6295.06,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Homecare,LD Adults 18-64 Long Term Support - Community:Homecare,Contracted Services,45239,30443225,6295.09,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Homecare,LD Adults 18-64 Long Term Support - Community:Homecare,Contracted Services,45295,30445851,6295.09,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Homecare,LD Adults 18-64 Long Term Support - Community:Homecare,Contracted Services,45281,30445343,6298.39,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,6849.12,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,6849.12,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45281,30445343,6849.12,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,6849.12,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,6916,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,6979.84,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,6979.84,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,6979.84,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,7057.2,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,7057.2,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,7196.24,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,7196.24,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,7196.24,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,7248.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,7248.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,7248.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45281,30445343,7248.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45281,30445343,7248.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45281,30445343,7248.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,7248.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,7248.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,7248.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,7372,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,7372,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45281,30445343,7372,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,7372,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,7381.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,7381.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45281,30445343,7381.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,7381.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,7425.92,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,7425.92,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45281,30445343,7425.92,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,7425.92,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,8237.84,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,8237.84,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45281,30445343,8237.84,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,8237.84,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,8653.2,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,8702,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,8844.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45281,30445343,8844.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,8844.88,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,9044,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,9044,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,10095.24,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,10095.24,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45281,30445343,10095.24,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,10411.12,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,11894,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,13244.48,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,13244.48,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45281,30445343,13244.48,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,13244.48,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,13566,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,13566,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45281,30445343,13566,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45295,30445851,13566,HIGHTOWN HOUSING ASSOCIATION LTD,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45273,6781714,4813.95,HILLCREST CARE SERVICES LIMITED,
Bracknell Forest Council,00MA,,,Disabled Facilities Grant,Grants Paid,45260,6780860,552.6,HOARDING DISORDERS UK (SOUTH) CIC,
Bracknell Forest Council,00MA,Management and Support Services - CYPL,Unallocated High Needs Related Expenditure,SEN Non LEA Provision Pre 16,Voluntary Sector Service Providers,45134,6777350,15470.17,HOLME GRANGE SCHOOL,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Homecare,PS Older People 65+ Long Term Support - Community:Homecare,Contracted Services,45267,30444735,501.68,HOME ANGELS HEALTHCARE SERVICES,
Bracknell Forest Council,00MA,Older People (65+),Short Term Support Other,PS Older People 65+ Other Short Term support,Contracted Services,45295,30445851,625.74,HOME ANGELS HEALTHCARE SERVICES,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Homecare,PS Older People 65+ Long Term Support - Community:Homecare,Contracted Services,45211,30441748,724.08,HOME ANGELS HEALTHCARE SERVICES,
