Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1302.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1302.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1385.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1385.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1385.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,4175.76,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,4175.76,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,4175.76,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1087.71,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45155,30439246,700,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45176,30440052,600,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,856.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,856.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,4284,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,800,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,7093.24,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,2603.08,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,2603.08,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,2603.08,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,SS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45169,30439564,2093.85,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,SS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,2538.46,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1091.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1091.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1091.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,863.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,863.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,863.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1652.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1652.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1652.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45155,30439246,750,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,Autism Adults 18-64 Long Term Support - Community : Direct Payments,Direct Payments to Clients,45119,30437172,-907.4,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1275.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1275.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1275.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45119,30437172,1594.4,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MC Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,708.24,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MC Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,708.24,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MC Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,708.24,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1059.36,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1059.36,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1059.36,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Family Support Services,Direct payments,Direct Payments for Children,Direct Payments to Clients,45119,30437172,-2480.71,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1612.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1612.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1612.52,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,5565.78,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,5955.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,5955.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,4800,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,4800,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45140,30438387,23314.29,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,2922.68,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,2922.68,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,2922.68,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1376.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1376.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1376.56,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,744,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,744,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,744,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1297.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1297.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1297.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45197,30440869,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,2109.36,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45183,30440332,4068.05,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,3284.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,3284.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,3284.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,807.68,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45183,30440332,1076.74,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1158.08,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1158.08,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1158.08,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,4596.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,4596.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,4596.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,2371.88,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,2371.88,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,2371.88,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45113,30436879,650,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1883.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1883.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1883.92,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,758.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,758.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,PS Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,758.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,728.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,728.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,728.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Asylum Seeker Support,Social Support - Asylum Seeker Support,Ukrainian Refugee Sponser Payments,Direct Payments to Clients,45173,60020624,951.64,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,2252.24,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,2252.24,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,2252.24,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45140,30438387,550,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440622,589.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,-3467.2,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1733.6,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Social Support - Support for Carer,Social Support - Support for Carer,Social Support - Support for Carer,Direct Payments to Clients,45183,30440332,700,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,SS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,748.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,SS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,748.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,SS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,748.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1649.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1649.8,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,2164.55,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1025.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1025.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,1025.72,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,698.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Older People (65+),Long term Support - Community:Direct Payments,MC Older People 65+ Long Term Support - Community:Direct Payments,Direct Payments to Clients,45183,30440332,878.5,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,2010.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,2010.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,2010.04,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,908.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,908.48,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,PS Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1946.74,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,8860.64,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,8860.64,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,8860.64,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,2765.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,2765.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,2765.28,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45140,30438387,576,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,576,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,2153.08,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,2153.08,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,4885.68,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,520,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,520,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,MH Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45190,30440618,520,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45134,30437961,1167.84,REDACT PERSONAL INFORMATION,
Bracknell Forest Council,00MA,Adults (18-64),Long term Support - Community:Direct Payments,LD Adults 18-64 Long Term Support - Community:Direct Payments,Direct Payments to Clients,45162,30439363,1167.84,REDACT PERSONAL INFORMATION,
