Transparency Report 23 Dec - 24 Feb,,,,,,,
Payment Date,Vendor Name 2,Cost Centre Code,Cost Centre Description,Subjective Code,Subjective desctiption,Amount,Non Recoverable VAT
12/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£1,074.18",0
12/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,£819.35,0
12/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£1,376.69",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£1,120.74",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,£920.00,0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,£914.28,0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,£892.52,0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,£812.00,0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,£730.65,0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,£640.20,0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£1,888.00",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,£770.00,0
14/02/2024,Prepaid Financial Services,B00146,Childrens Social Care Business Support,640310,Financial Services,"£75,000.00",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£4,269.17",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£2,736.00",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£2,729.59",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£2,538.55",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£2,275.00",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£1,644.75",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£1,151.27",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£1,904.00",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£1,856.29",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£1,115.22",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£1,017.75",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£5,460.50",0
14/02/2024,Prepaid Financial Services,B01043,Elderly Direct Payments,660010,Direct Payments,"£3,673.20",0
15/02/2024,Prepaid Financial Services,B01139,Physical Disability Direct Payments,660010,Direct Payments,£925.71,0
16/02/2024,Prepaid Financial Services,B01081,Transitions,660010,Direct Payments,"£39,117.07",0
16/02/2024,Prepaid Financial Services,B01081,Transitions,660010,Direct Payments,"£1,851.07",0
26/02/2024,Prepaid Financial Services,B00558,Resident Support Grant,640460,Financial Services - Grants,"£200,000.00",0
27/02/2024,Prepaid Financial Services,B00146,Childrens Social Care Business Support,640310,Financial Services,"£75,000.00",0
01/12/2023,PrepareRobo Ltd,B02144,Libraries Learning and Development,640230,Arts and Leisure Services,"£1,196.94",0
18/12/2023,Pre-School Of Excellence Ltd,B00284,Neg 2,650090,Housing Management,"£3,805.20",0
15/01/2024,Pre-School Of Excellence Ltd,B02830,Neg 3 and 4 - PVI and Others,640590,Early Years - Place Funding,"£10,296.00",0
15/01/2024,Pre-School Of Excellence Ltd,B00284,Neg 2,650090,Housing Management,"£10,763.28",0
08/12/2023,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£13,241.43",0
12/01/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£15,107.22",0
08/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£4,046.01",0
08/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£1,068.75",0
08/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£1,454.35",0
12/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£1,900.00",0
20/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£3,138.00",0
20/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£3,865.70",0
20/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£12,367.11",0
20/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£7,842.04",0
21/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£2,271.58",0
21/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£5,609.39",0
21/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£6,685.20",0
21/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£5,077.83",0
21/02/2024,Prestige Domestic Property Maintenance Ltd,B06103,V5 Repairs - M and E,620120,Works - Construction Repair and Maintenance - Buildings,"£1,100.00",0
12/01/2024,Preston Manor High School,B02847,Universal Free School Meals (Mayor of London),640680,Grants to Non-Maintained Schools,"£20,895.25",0
06/02/2024,Preston Manor High School,B02839,Ehcp Top - Up - IB Academies - Arps,650100,Social Community Care Supplies and Services - Adult,"£68,459.83",0
19/12/2023,Preston Road Multicultural Nursery,B02830,Neg 3 and 4 - PVI and Others,650110,Social Community Care Supplies and Services - Children,"£1,094.18",0
31/01/2024,Preston Road Multicultural Nursery,B02830,Neg 3 and 4 - PVI and Others,650110,Social Community Care Supplies and Services - Children,"£11,969.10",0
07/12/2023,PricewaterhouseCoopers LLP,B05004,Audit and Investigations,640310,Financial Services,"£11,500.00",0
15/01/2024,PricewaterhouseCoopers LLP,B05004,Audit and Investigations,640310,Financial Services,"£11,500.00",0
08/02/2024,PricewaterhouseCoopers LLP,B05004,Audit and Investigations,640310,Financial Services,"£16,562.50",0
08/02/2024,PricewaterhouseCoopers LLP,B05004,Audit and Investigations,640310,Financial Services,"£11,500.00",0
18/12/2023,Prime Caring Services Limited,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£5,892.85",0
25/01/2024,Prime Caring Services Limited,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£6,089.29",0
26/02/2024,Prime Caring Services Limited,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£6,089.29",0
07/12/2023,Primrose House Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£5,314.29",0
07/12/2023,Primrose House Nursing Home,B01137,Physical Disability Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,916.36",0
07/12/2023,Primrose House Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£11,992.39",0
07/12/2023,Primrose House Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£9,102.86",0
07/12/2023,Primrose House Nursing Home,B01136,Physical Disability Nursing Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£5,782.47",0
07/12/2023,Primrose House Nursing Home,B01136,Physical Disability Nursing Care,650090,Housing Management,-£973.00,0
04/01/2024,Primrose House Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£5,314.29",0
04/01/2024,Primrose House Nursing Home,B01137,Physical Disability Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,916.36",0
04/01/2024,Primrose House Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£4,782.86",0
04/01/2024,Primrose House Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£4,956.86",0
04/01/2024,Primrose House Nursing Home,B01136,Physical Disability Nursing Care,650090,Housing Management,-£973.00,0
04/01/2024,Primrose House Nursing Home,B01136,Physical Disability Nursing Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£5,782.47",0
07/02/2024,Primrose House Nursing Home,B01109,Mental Health Nursing Care,650090,Housing Management,"£11,361.40",0
07/02/2024,Primrose House Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£4,474.28",0
07/02/2024,Primrose House Nursing Home,B01136,Physical Disability Nursing Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£5,409.42",0
07/02/2024,Primrose House Nursing Home,B01136,Physical Disability Nursing Care,650090,Housing Management,-£910.23,0
07/02/2024,Primrose House Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£4,971.42",0
07/02/2024,Primrose House Nursing Home,B01137,Physical Disability Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£3,663.70",0
07/02/2024,Primrose House Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£4,637.05",0
02/02/2024,Princh,B02145,ICT,640430,Information Communication Technology,"£3,994.00",0
05/01/2024,Priors court services Limited,B00014,Independent Residential Special,640250,Education,"£81,273.31",0
23/02/2024,Priory School,B00011,Olea Day Special,640250,Education,"£11,120.70",0
07/12/2023,Private Public Ltd,B01178,Social Services Directorate,640240,Consultancy,"£27,518.75",0
11/01/2024,Private Public Ltd,B01178,Social Services Directorate,640240,Consultancy,"£9,337.50",0
08/02/2024,Private Public Ltd,B02349,ICP Transformation Team,650030,Healthcare,"£7,281.25",0
08/02/2024,Private Public Ltd,B01178,Social Services Directorate,640240,Consultancy,"£2,854.71",0
08/02/2024,Private Public Ltd,B01178,Social Services Directorate,640240,Consultancy,"£39,300.02",0
10/01/2024,Professional Litigation Company LTD,B04027,Insurance Section,640310,Financial Services,"£9,576.00",0
09/02/2024,Professional Litigation Company LTD,B04027,Insurance Section,660010,Direct Payments,"£43,500.00",0
19/02/2024,Professional Litigation Company LTD,B04027,Insurance Section,660010,Direct Payments,"£5,000.00",0
19/02/2024,Professional Litigation Company LTD,B04027,Insurance Section,660010,Direct Payments,"£6,926.26",0
21/02/2024,Professional Litigation Company LTD,B04027,Insurance Section,660010,Direct Payments,"£11,725.00",0
23/02/2024,Professional Litigation Company LTD,B04027,Insurance Section,640330,Legal Services,£960.00,0
23/02/2024,Professional Litigation Company LTD,B04027,Insurance Section,640330,Legal Services,£610.00,0
23/02/2024,Professional Litigation Company LTD,B04027,Insurance Section,640330,Legal Services,£662.75,0
23/02/2024,Professional Litigation Company LTD,B04027,Insurance Section,640330,Legal Services,"£1,610.00",0
26/02/2024,Professional Litigation Company LTD,B04027,Insurance Section,660010,Direct Payments,"£33,896.00",0
09/02/2024,Professional Sportsturf Design (NW) Ltd,C80030,Parks - Capital,112020,Works - Construction Repair and Maintenance - Capital,"£7,000.00",0
29/12/2023,Project Centre Ltd,C80083,Healthy Streets & Parking - TfL,111720,Consultancy - Capital,"£3,980.00",0
26/01/2024,Project Centre Ltd,B06333,Estate Parking,640120,Street and Traffic Management,"£10,000.00",0
16/02/2024,Project Centre Ltd,B06333,Estate Parking,640100,Highway Equipment and Materials,"£37,045.00",0
20/12/2023,Property Tectonics Ltd,C80039,Major Repairs & Maintenance - Capital,112020,Works - Construction Repair and Maintenance - Capital,"£9,500.00",0
19/12/2023,Prospect Law,B03000,Legal Support,640330,Legal Services,"£5,280.00",0
10/01/2024,Prospect Law,B03000,Legal Support,640330,Legal Services,"£1,290.00",0
11/01/2024,Prospect Law,B03000,Legal Support,640330,Legal Services,"£7,500.00",0
08/02/2024,Prospect Law,B03000,Legal Support,640330,Legal Services,"£7,500.00",0
14/02/2024,Prospect Law,B03000,Legal Support,640330,Legal Services,"£7,770.00",0
27/02/2024,Prospect Law,B03000,Legal Support,640330,Legal Services,"£5,000.00",0
01/12/2023,Prospects Services,B00090,Connexions,650030,Healthcare,"£604,979.00",0
22/12/2023,Prospero Group Ltd,B00460,The Virtual School (Pupil Premium),640320,Human Resources,£800.00,0
29/12/2023,Prospero Group Ltd,B00460,The Virtual School (Pupil Premium),640320,Human Resources,"£1,950.00",0
16/02/2024,Prospero Group Ltd,B00021,Education Otherwise for Statemented Pupils,640250,Education,£720.00,0
16/02/2024,Prospero Group Ltd,B00021,Education Otherwise for Statemented Pupils,640250,Education,"£1,500.00",0
23/02/2024,Prospero Group Ltd,B00021,Education Otherwise for Statemented Pupils,640250,Education,£500.00,0
23/02/2024,Prospero Group Ltd,B00021,Education Otherwise for Statemented Pupils,640250,Education,£500.00,0
23/02/2024,Prospero Group Ltd,B00021,Education Otherwise for Statemented Pupils,640250,Education,£812.00,0
23/02/2024,Prospero Group Ltd,B00021,Education Otherwise for Statemented Pupils,640250,Education,£812.00,0
23/02/2024,Prospero Group Ltd,B00021,Education Otherwise for Statemented Pupils,640250,Education,£812.00,0
23/02/2024,Prospero Group Ltd,B00021,Education Otherwise for Statemented Pupils,640250,Education,£812.00,0
18/01/2024,Protea Care Homes (Kent) Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£4,027.26",0
18/01/2024,Protea Care Homes (Kent) Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,828.81",0
18/01/2024,Protea Care Homes (Kent) Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£3,497.77",0
18/01/2024,Protea Care Homes (Kent) Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,456.88",0
18/01/2024,Protea Care Homes (Kent) Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£3,384.94",0
18/01/2024,Protea Care Homes (Kent) Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,377.63",0
18/01/2024,Protea Care Homes (Kent) Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£3,384.95",0
18/01/2024,Protea Care Homes (Kent) Ltd,B01111,Mental Health Supported and Other Accommodation,650020,Payment To Other Local Authorities,"£3,515.80",0
18/01/2024,Protea Care Homes (Kent) Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£3,497.77",0
18/01/2024,Protea Care Homes (Kent) Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£3,497.77",0
07/02/2024,Protea Care Homes (Kent) Ltd,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£3,272.12",0
21/12/2023,Protego Contact Services Ltd,B00519,Contact Team,650110,Social Community Care Supplies and Services - Children,£760.00,0
08/12/2023,Providence Projects Ltd,B01217,Drug Misuse - Adults,650030,Healthcare,"£1,027.43",0
08/12/2023,Providence Projects Ltd,B01217,Drug Misuse - Adults,650030,Healthcare,"£1,541.14",0
27/12/2023,Providence Projects Ltd,B01217,Drug Misuse - Adults,650030,Healthcare,"£3,852.86",0
26/01/2024,Providence Projects Ltd,B01217,Drug Misuse - Adults,650030,Healthcare,"£3,981.28",0
23/02/2024,Providence Projects Ltd,B01217,Drug Misuse - Adults,650030,Healthcare,"£1,926.43",0
08/01/2024,PRP ARCHITECTS LLP,B08047,Commercial Portfolio,640240,Consultancy,"£2,400.00",0
07/02/2024,PRP ARCHITECTS LLP,B08047,Commercial Portfolio,640240,Consultancy,"£2,275.00",0
03/01/2024,PSS Secure Transport,B01233,Approved Mental Health Practitioner Team,630030,Passenger Transport,£534.57,0
13/12/2023,Psychology Direct Ltd,B03000,Legal Support,640330,Legal Services,"£2,361.90",0
13/12/2023,Public-I Group Ltd,B08155,Civic Centre - Av,620050,Facilities and Management Services - Property Management,"£13,269.00",0
29/12/2023,Pugh Computers Ltd,B08161,Sfa (Adult Skills Budget),640430,Information Communication Technology,£990.00,0
22/01/2024,PVA Hygiene LTD,B06230,Building Cleaning,640020,Cleaning and Janitorial,£616.00,0
16/02/2024,PVA Hygiene LTD,B06230,Building Cleaning,640020,Cleaning and Janitorial,£565.50,0
07/12/2023,Pyramid Management Services T/A Ealing Manor Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£3,463.14",0
04/01/2024,Pyramid Management Services T/A Ealing Manor Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£3,463.14",0
07/02/2024,Pyramid Management Services T/A Ealing Manor Nursing Home,B01030,Elderly Nursing Care,650090,Housing Management,"£3,239.72",0
29/12/2023,QA Ltd,B01285,Brent Sicts,640320,Human Resources,"£1,540.00",0
16/01/2024,Qminder Limited,B05067,Southwark IT Shared Service,640430,Information Communication Technology,"£1,991.87",0
16/01/2024,Qminder Limited,B01285,Brent Sicts,640430,Information Communication Technology,"£1,985.92",0
16/01/2024,Qminder Limited,B05068,Lewisham IT Shared Service,640430,Information Communication Technology,"£1,985.92",0
05/01/2024,QUALIFIED 4 LIFE LTD,B08163,Other Grant Funding,640250,Education,"£2,232.00",0
19/02/2024,QUALIFIED 4 LIFE LTD,B08163,Other Grant Funding,640250,Education,"£78,544.08",0
25/01/2024,QUALITY CARE TIME LTD,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"-£19,221.42",0
25/01/2024,QUALITY CARE TIME LTD,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£11,171.43",0
25/01/2024,QUALITY CARE TIME LTD,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£7,305.14",0
25/01/2024,QUALITY CARE TIME LTD,B00202,Care Leavers Expenses - Semi Independent Care,650100,Social Community Care Supplies and Services - Adult,"£1,142.86",0
26/02/2024,QUALITY CARE TIME LTD,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£3,764.29",0
26/02/2024,QUALITY CARE TIME LTD,B00202,Care Leavers Expenses - Semi Independent Care,650090,Housing Management,"£2,967.71",0
26/02/2024,QUALITY CARE TIME LTD,B00202,Care Leavers Expenses - Semi Independent Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,£528.00,0
06/12/2023,Quality of life homecare LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£10,298.75",0
29/12/2023,Quality of life homecare LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£9,170.00",0
07/02/2024,Quality of life homecare LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£8,758.75",0
22/02/2024,Quality of life homecare LTD,B01042,Elderly Home Care,650100,Social Community Care Supplies and Services - Adult,"£7,953.75",0
18/12/2023,Quality Protects Children Ltd,B00196,Residential Care Childrens Homes,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£15,000.00",0
25/01/2024,Quality Protects Children Ltd,B00196,Residential Care Childrens Homes,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£15,500.00",0
26/02/2024,Quality Protects Children Ltd,B00196,Residential Care Childrens Homes,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£15,500.00",0
08/12/2023,Qualitygb Ltd,B06096,HMO Licensing,640310,Financial Services,£550.00,0
07/02/2024,Quantum Care Ltd,B01035,Elderly Residential Care,650070,Social Community Care Supply and Services -Disabled Children - Volunteer Support,"£7,520.00",0
07/02/2024,Queen Elizabeth II Jubilee School,B00011,Olea Day Special,640250,Education,"£32,792.04",0
19/12/2023,Queenbee Nursery,B02830,Neg 3 and 4 - PVI and Others,650110,Social Community Care Supplies and Services - Children,"£4,282.20",0
15/01/2024,Queenbee Nursery,B02830,Neg 3 and 4 - PVI and Others,640590,Early Years - Place Funding,"£27,537.84",0
29/01/2024,Queenbee Nursery,B02830,Neg 3 and 4 - PVI and Others,650110,Social Community Care Supplies and Services - Children,"£5,072.76",0
29/01/2024,Queenbee Nursery,B00284,Neg 2,650090,Housing Management,"£1,359.00",0
09/02/2024,Queens Park Community School,B00339,Rising Rolls Contingency Etc,640680,Grants to Non-Maintained Schools,"£50,047.00",0
23/01/2024,Queens Park Community School Academy Trust,B00343,Out of School - Pupils Without A Place,640250,Education,"£156,000.00",0
23/01/2024,Queens Park Community School Academy Trust,B00343,Out of School - Pupils Without A Place,640240,Consultancy,"£1,100.00",0
01/02/2024,Queens Park Community School Academy Trust,B02845,Homes for Ukraine (Childcare and Education),640680,Grants to Non-Maintained Schools,"£8,755.00",0
01/02/2024,Queens Park Community School Academy Trust,B02845,Homes for Ukraine (Childcare and Education),640680,Grants to Non-Maintained Schools,"£6,566.00",0
01/02/2024,Queens Park Community School Academy Trust,B02845,Homes for Ukraine (Childcare and Education),640680,Grants to Non-Maintained Schools,"£6,566.00",0
01/02/2024,Queens Park Community School Academy Trust,B02845,Homes for Ukraine (Childcare and Education),640680,Grants to Non-Maintained Schools,"£6,566.00",0
07/12/2023,Queens Park Montessori School,B07072,Cwd and Cin Supported Places,640670,Grants to Maintained Schools,"£1,560.00",0
11/01/2024,Queens Park Montessori School,B00284,Neg 2,650090,Housing Management,"£5,979.60",0
15/01/2024,Queens Park Montessori School,B02830,Neg 3 and 4 - PVI and Others,640590,Early Years - Place Funding,"£13,262.04",0
29/01/2024,Queens Park Montessori School,B02830,Neg 3 and 4 - PVI and Others,650110,Social Community Care Supplies and Services - Children,"£2,340.36",0
29/01/2024,Queens Park Montessori School,B00284,Neg 2,650090,Housing Management,"£1,494.90",0
05/02/2024,Queens Park Montessori School,B07072,Cwd and Cin Supported Places,640670,Grants to Maintained Schools,"£1,320.00",0
29/12/2023,Quest Software International Limited,B02814,Brent Sicts Consumables,640430,Information Communication Technology,"£1,258.09",0
04/12/2023,REDACTED PERSONAL DATA,B00198,Fosters Carers Allowance,650100,Social Community Care Supplies and Services - Adult,£503.88,0
22/01/2024,R & L Paul Ltd,C80065,SEND Expansion - Capital,112020,Works - Construction Repair and Maintenance - Capital,"£2,260.00",0
22/12/2023,R & M Properties Ltd,B06078,TA - Brent Direct Leasing,620210,Financial Services - Rents,"£2,166.67",0
29/01/2024,R & M Properties Ltd,B06078,TA - Brent Direct Leasing,620210,Financial Services - Rents,"£2,166.67",0
22/12/2023,R & R Builders,C80044,Aids & Adaptations - Capital,112110,Equipment and Adaptation - Private Contractors Payment - Capital,"£8,860.00",0
25/01/2024,R & R Builders,C80044,Aids & Adaptations - Capital,112110,Equipment and Adaptation - Private Contractors Payment - Capital,"£2,460.00",0
15/02/2024,R & R Builders,C80044,Aids & Adaptations - Capital,112110,Equipment and Adaptation - Private Contractors Payment - Capital,"£4,870.00",0
01/12/2023,R4UK (trading as DFY),B00578,Holiday Activities and Food Programme,650110,Social Community Care Supplies and Services - Children,"£1,217.38",0
19/12/2023,R4UK (trading as DFY),B00578,Holiday Activities and Food Programme,650110,Social Community Care Supplies and Services - Children,"£3,348.80",0
24/01/2024,R4UK (trading as DFY),B00578,Holiday Activities and Food Programme,650110,Social Community Care Supplies and Services - Children,"£1,956.93",0
13/12/2023,RA TECHNOLOGIES LTD,B00025,Bedos Brent Education Disabilities of Sight,640430,Information Communication Technology,£708.00,0
12/01/2024,RA TECHNOLOGIES LTD,B00025,Bedos Brent Education Disabilities of Sight,640430,Information Communication Technology,£708.00,0
14/02/2024,RA TECHNOLOGIES LTD,B00025,Bedos Brent Education Disabilities of Sight,640430,Information Communication Technology,£708.00,0
07/12/2023,REDACTED PERSONAL DATA,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,743.81",0
07/12/2023,REDACTED PERSONAL DATA,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,990.08",0
04/01/2024,REDACTED PERSONAL DATA,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,743.81",0
04/01/2024,REDACTED PERSONAL DATA,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,990.08",0
07/02/2024,REDACTED PERSONAL DATA,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,797.18",0
07/02/2024,REDACTED PERSONAL DATA,B01111,Mental Health Supported and Other Accommodation,650090,Housing Management,"£2,566.79",0
05/01/2024,Race Equality Foundation,B00283,Early Years Central Services,640320,Human Resources,"£3,285.00",0
09/02/2024,Race Equality Foundation,B00283,Early Years Central Services,640320,Human Resources,"£1,095.00",0
21/12/2023,Rafiki Ltd T/A Oyster Properties,B06078,TA - Brent Direct Leasing,620210,Financial Services - Rents,"£1,733.33",0
30/01/2024,Rafiki Ltd T/A Oyster Properties,B06078,TA - Brent Direct Leasing,620210,Financial Services - Rents,"£1,733.33",0
22/12/2023,REDACTED PERSONAL DATA,B06078,TA - Brent Direct Leasing,620210,Financial Services - Rents,"£2,145.00",0
29/01/2024,REDACTED PERSONAL DATA,B06078,TA - Brent Direct Leasing,620210,Financial Services - Rents,"£2,145.00",0
18/12/2023,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,675.00",0
18/12/2023,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,219.28",0
18/12/2023,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£1,821.43",0
18/12/2023,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,750.00",0
18/12/2023,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,217.15",0
18/12/2023,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,219.28",0
18/12/2023,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,675.00",0
18/12/2023,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£6,321.43",0
25/01/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,078.64",0
25/01/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,797.50",0
25/01/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,875.00",0
25/01/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,797.50",0
25/01/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,357.71",0
25/01/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,781.86",0
25/01/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£1,882.14",0
25/01/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£6,532.14",0
20/02/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,875.00",0
20/02/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£4,357.71",0
20/02/2024,Rainbow Fostering Services,B00199,Independent Foster Carers,650100,Social Community Care Supplies and Services - Adult,"£3,797.50",0
