Payment Date, Description ,Gross Amount, Supplier Name 
18-Jan-24, Tyres & Tubes ,£630.24,Michelin Tyre PLC
11-Jan-24, Furniture Purchases ,£629.10,Posturite (UK) Ltd
11-Jan-24, Forensic Fees - General ,£627.30,WA Products (UK) Ltd t/a SceneSafe
15-Jan-24, Direct Transport Costs ,£626.16,Allstar
11-Jan-24, Vehicle Repairs ,£626.04,National Windscreens (Replacements) Limited
11-Jan-24, Forensic Fees - Specialist ,£623.40,Redacted
25-Jan-24, Mechanical Reactive Maintenance ,£623.34,BAM FM Ltd
25-Jan-24, Vehicle Parts ,£623.16,Rybrook Cars Ltd ( Volvo )
11-Jan-24, Hired Vehicle & Plant ,£618.58,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£618.58,Arnold Clark Finance Ltd
25-Jan-24, Training Course Fees ,£615.12,The Kingsham Consultancy Ltd
25-Jan-24, Printing Stationery & Office Exps. ,£614.40,PSL Print Management Ltd
04-Jan-24, Vehicle Parts ,£613.82,Halliwell Jones Ltd
25-Jan-24, Printing Stationery & Office Exps. ,£613.20,PSL Print Management Ltd
11-Jan-24, Cleaning and Domestic Supplies ,£610.97,Arrow County Supplies
11-Jan-24, S/W Licences ,£610.80,CBC Computer Systems Ltd
25-Jan-24, S/W Licences ,£610.80,CBC Computer Systems Ltd
25-Jan-24, S/W Licences ,£610.80,CBC Computer Systems Ltd
18-Jan-24, Payments to Local Authorities ,£605.94,Sefton M B C (General Payments) 
18-Jan-24, Vehicle Parts ,£605.04,Lookers Motor Group Limited t/a Lookers Liverpool
17-Jan-24, Services & Legal Expenses ,£601.18,Bank Charges
04-Jan-24, Consultants Fees ,£600.00,1965 PTSD Awareness LP
18-Jan-24, Medical Counselling ,£600.00,Redacted
11-Jan-24, Technical Equipment ,£599.98,Outfit Inernational A/S
04-Jan-24, Building Reactive Maintenance ,£599.65,Graham Asset Management Ltd
04-Jan-24, S/W Licences ,£598.80,CBC Computer Systems Ltd
04-Jan-24, S/W Licences ,£598.80,CBC Computer Systems Ltd
18-Jan-24, Vehicle Parts ,£598.38,Ford Motor Company T/A Ford Parts Plus
04-Jan-24, Uniform and Clothing ,£597.18,Cooneen Protection Ltd
25-Jan-24, Building Reactive Maintenance ,£594.00,Local Asbestol Service (LAS) Ltd
11-Jan-24, Vehicle Repairs ,£593.94,Stellantis &You UK Limited t/a Stellantis &You Sales & Services
04-Jan-24, Rates ,£586.00,Liverpool City Council
11-Jan-24, Medical Counselling ,£585.00,Redacted
18-Jan-24, Catering Service ,£582.62,Tiffin Sandwiches Ltd
11-Jan-24, Miscellaneous Contributions ,£581.70,Police and Crime Commissioner for Humberside
17-Jan-24, Services & Legal Expenses ,£581.52,Allstar
11-Jan-24, General Subscriptions ,£580.00,National Crime Agency (NCA)
25-Jan-24, Vehicle Parts ,£579.40,Lookers Motor Group Limited t/a Lookers Liverpool
18-Jan-24, Vehicle Parts ,£577.97,Lookers Motor Group Limited t/a Lookers Liverpool
25-Jan-24, Vehicle Parts ,£576.72,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
25-Jan-24, Catering Service ,£576.29,BFS Group Limited (Bidfood)
04-Jan-24, Garage Equipment ,£576.00,Redacted
04-Jan-24, Public Transport and Allowance ,£572.00,MerseyTravel
11-Jan-24, Fuel Pump Repairs ,£570.00,LCM Environmental Services Limited
11-Jan-24, Printing Stationery & Office Exps. ,£567.72,Warehouse Express Ltd t/a Wex Photographic
04-Jan-24, Hired Vehicle & Plant ,£566.25,Arnold Clark Finance Ltd
11-Jan-24, Payment for Services ,£565.91,Allied Publicity Services (Manchester) Limited t/a APS Group
11-Jan-24, Rates ,£563.00,Sefton MBC (Rates Account) 
04-Jan-24, Vehicle Parts ,£560.68,Lookers Motor Group Limited t/a Lookers Liverpool
25-Jan-24, Training Course Fees ,£560.00,Adhoc Actors
18-Jan-24, Intermediary Costs ,£557.20,Redacted
25-Jan-24, Uniform and Clothing ,£553.00,Redacted
11-Jan-24, Furniture Purchases ,£550.74,Posturite (UK) Ltd
25-Jan-24, Training Course Fees ,£550.00,West Midlands Police
25-Jan-24, Catering Service ,£549.72,Bean Coffee Liverpool No. 9 Ltd
25-Jan-24, Intermediary Costs ,£544.68,Redacted
25-Jan-24, Mechanical Reactive Maintenance ,£542.23,BAM FM Ltd
25-Jan-24, Printing Stationery & Office Exps. ,£541.42,ACS Business Supplies Ltd
25-Jan-24, Vehicle Parts ,£541.26,eStar Truck and Van Ltd
04-Jan-24, Medical Specialist ,£540.00,BDA (INITIATIVES) LIMITED
04-Jan-24, Medical Specialist ,£540.00,BDA (INITIATIVES) LIMITED
04-Jan-24, Medical Specialist ,£540.00,BDA (INITIATIVES) LIMITED
04-Jan-24, Building Reactive Maintenance ,£538.03,Graham Asset Management Ltd
25-Jan-24, Printing Stationery & Office Exps. ,£536.40,PSL Print Management Ltd
25-Jan-24, Firearms ,£536.40,Redacted
04-Jan-24, Medical Equipment ,£534.00,Polyco Healthline Ltd
04-Jan-24, Catering Service ,£533.98,Tiffin Sandwiches Ltd
11-Jan-24, Garage Equipment ,£532.75,Lookers Motor Group Limited t/a Lookers Liverpool
11-Jan-24, Vehicle Parts ,£532.31,eStar Truck and Van Ltd
11-Jan-24, Services & Legal Expenses ,£528.00,Redacted
04-Jan-24, Consumables ,£525.80,T & P Williams Ltd T/a Autosmart
11-Jan-24, Technical Equipment ,£525.60,Vortex Communications Ltd
25-Jan-24, Operational Equipment ,£523.44,J.G. Eckersall
04-Jan-24, Medical Equipment ,£522.00,Kays Medical Limited
11-Jan-24, Vehicle Parts ,£522.00,BMC Mechanical LTD
11-Jan-24, Firearms ,£522.00,Redacted
25-Jan-24, Medical Equipment ,£522.00,Kays Medical Limited
24-Jan-24, Direct Transport Costs ,£521.66,Allstar
25-Jan-24, Comp. Consumeables ,£521.28,ASSA ABLOY Global Solutions UK Ltd t/a Traka
11-Jan-24, Support Staff-Temporary Staff Wages ,£521.26,Red Snapper Recruitment Limited
18-Jan-24, Catering Equipment ,£520.11,Nisbets
25-Jan-24, Uniform and Clothing ,£518.50,Go Outdoors Limited
11-Jan-24, Vehicle Parts ,£518.20,GSF Car Parts Limited
11-Jan-24, Vehicle Parts ,£517.54,Halliwell Jones Ltd
04-Jan-24, Locksmith Reactive Maintenance ,£515.70,Graham Asset Management Ltd
04-Jan-24, Hired Vehicle & Plant ,£515.09,Arnold Clark Finance Ltd
04-Jan-24, Hired Vehicle & Plant ,£515.09,Arnold Clark Finance Ltd
11-Jan-24, Hired Vehicle & Plant ,£515.09,Arnold Clark Finance Ltd
04-Jan-24, Technical Equipment ,£514.37,Posturite (UK) Ltd
04-Jan-24, Services & Legal Expenses ,£511.80,Redacted
04-Jan-24, Rents ,£510.00,Rainford Parish Council
25-Jan-24, Rents ,£510.00,Rainford Parish Council
10-Jan-24, Services & Legal Expenses ,£506.87,Allstar
04-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
04-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
11-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
11-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
18-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
25-Jan-24, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
11-Jan-24, Vehicle Repairs ,£505.64,Lookers Motor Group Limited t/a Lookers Liverpool
04-Jan-24, Printing Stationery & Office Exps. ,£502.70,Brysdales Ltd (Railex is Trading Division)
04-Jan-24, Services & Legal Expenses ,£500.00,Knowsley Young Adventurers
04-Jan-24, Services & Legal Expenses ,£500.00,KMC Community Projects Ltd
