Payment Date, Description ,Gross Amount, Supplier Name 
15-Feb-24,Rents,"£1,250.00",Target Football CIC
15-Feb-24,Consultants Fees,"£1,248.00",Grayce Group Limited
22-Feb-24,Consultants Fees,"£1,248.00",Grayce Group Limited
29-Feb-24,Consultants Fees,"£1,248.00",Grayce Group Limited
15-Feb-24,Printing Stationery & Office Exps.,"£1,243.80",Select Business Gifts
29-Feb-24,Support Staff-Temporary Staff Wages,"£1,239.74",Red Snapper Recruitment Limited
15-Feb-24,Payment for Services,"£1,238.76",Redacted
01-Feb-24,Equipment for prisoners,"£1,237.01",Charles Fellows Supplies Ltd
08-Feb-24,Hired Vehicle & Plant,"£1,230.43",Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,"£1,222.03",Arnold Clark Finance Ltd
22-Feb-24,Hired Vehicle & Plant,"£1,222.03",Arnold Clark Finance Ltd
29-Feb-24,Hired Vehicle & Plant,"£1,222.03",Arnold Clark Finance Ltd
08-Feb-24,Support Staff-Temporary Staff Wages,"£1,221.00",Hays Specialist Recruitment Limited
15-Feb-24,Support Staff-Temporary Staff Wages,"£1,221.00",Hays Specialist Recruitment Limited
22-Feb-24,Support Staff-Temporary Staff Wages,"£1,221.00",Hays Specialist Recruitment Limited
29-Feb-24,Support Staff-Temporary Staff Wages,"£1,221.00",Hays Specialist Recruitment Limited
22-Feb-24,Vehicle Parts,"£1,220.63",Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
01-Feb-24,Payment for Services,"£1,220.40",Premier Paper Group (Liverpool)
15-Feb-24,Training Course Fees,"£1,220.00",GMCA (PCC for Greater Manchester)
01-Feb-24,Forensic Fees - Specialist,"£1,217.04",Redacted
01-Feb-24,Tyres & Tubes,"£1,210.75",Michelin Tyre PLC
15-Feb-24,Services & Legal Expenses,"£1,200.00",Redacted
29-Feb-24,Printing Stationery & Office Exps.,"£1,199.02",Mail Solutions UK Limited t/a Kalamazoo Direct
01-Feb-24,Mechanical Reactive Maintenance,"£1,197.31",BAM FM Ltd
01-Feb-24,Training Course Fees,"£1,197.07",PFOA Training Services Limited
22-Feb-24,Training Course Fees,"£1,197.00",Skills For Justice Awards Ltd
01-Feb-24,Operational Equipment,"£1,195.20",Redacted
29-Feb-24,Training Course Fees,"£1,194.00",Bywater Training Limited
29-Feb-24,Cleaning and Domestic Supplies,"£1,191.36",Arrow County Supplies
01-Feb-24,Vehicle Repairs,"£1,189.86",Swansway Garages Ltd t/a Swansway Chester Peugeot
01-Feb-24,Electrical Reactive Maintenance,"£1,188.00",BAM FM Ltd
01-Feb-24,Forensic Fees - Specialist,"£1,185.60",Redacted
01-Feb-24,Support Staff-Temporary Staff Wages,"£1,184.22",Sellick Partnership Ltd
15-Feb-24,Support Staff-Temporary Staff Wages,"£1,183.39",Red Snapper Recruitment Limited
15-Feb-24,Comp. Consumeables,"£1,176.24",Siemens Plc (Building Technologies)
01-Feb-24,Vehicle Modifications,"£1,176.00",Car and Commercial Solutions Ltd
22-Feb-24,Training Course Fees,"£1,176.00",Skills For Justice Awards Ltd
29-Feb-24,Training Course Fees,"£1,172.00",National Crime Agency (NCA)
15-Feb-24,Vehicle Repairs,"£1,166.39",Halliwell Jones Ltd
01-Feb-24,H/W Purchases,"£1,165.98",Dell Corporation Limited
01-Feb-24,H/W Purchases,"£1,165.98",Dell Corporation Limited
01-Feb-24,H/W Purchases,"£1,165.98",Dell Corporation Limited
01-Feb-24,H/W Purchases,"£1,165.98",Dell Corporation Limited
01-Feb-24,H/W Purchases,"£1,165.98",Dell Corporation Limited
08-Feb-24,H/W Purchases,"£1,165.98",Dell Corporation Limited
15-Feb-24,H/W Purchases,"£1,165.98",Dell Corporation Limited
22-Feb-24,H/W Purchases,"£1,165.98",Dell Corporation Limited
22-Feb-24,H/W Purchases,"£1,165.98",Dell Corporation Limited
22-Feb-24,H/W Purchases,"£1,165.98",Dell Corporation Limited
22-Feb-24,H/W Purchases,"£1,165.98",Dell Corporation Limited
22-Feb-24,H/W Purchases,"£1,165.98",Dell Corporation Limited
28-Feb-24,Allstar,"1,165.49",Direct Transport Costs
08-Feb-24,Services & Legal Expenses,"£1,152.00",Redacted
29-Feb-24,Refreshments,"£1,152.00",Sodexo Limited
29-Feb-24,Training Course Fees,"£1,150.00",Durham Constabulary
29-Feb-24,Forensic Fees - Specialist,"£1,149.60",Redacted
22-Feb-24,Data Network,"£1,146.27",Redacted
22-Feb-24,Payment for Services,"£1,146.15",Engine Rooms
15-Feb-24,Forensic Fees - Specialist,"£1,140.48",Redacted
22-Feb-24,Service Charges,"£1,140.32",Portakabin Limited
08-Feb-24,Services & Legal Expenses,"£1,137.00",Redacted
22-Feb-24,Training Course Fees,"£1,134.00",Skills For Justice Awards Ltd
01-Feb-24,Miscellaneous Contributions,"£1,128.00",ASSA ABLOY Global Solutions UK Ltd t/a Traka
01-Feb-24,Support Staff-Temporary Staff Wages,"£1,127.04",Red Snapper Recruitment Limited
15-Feb-24,Forensic Fees - General,"£1,123.38",Rexel
08-Feb-24,Payment for Services,"£1,117.87",National Crime Agency (NCA)
15-Feb-24,Tyres & Tubes,"£1,109.56",Michelin Tyre PLC
15-Feb-24,Vehicle Repairs,"£1,106.39",Swansway Garages Ltd t/a Swansway Chester Peugeot
08-Feb-24,S/W Licences,"£1,104.00",Redacted
01-Feb-24,Vehicle Repairs,"£1,102.07",Rybrook Cars Ltd ( Chester)
29-Feb-24,Payment for Services,"£1,101.60",Expert Psychiatric Evidence Ltd
22-Feb-24,General Subscriptions,"£1,080.00",Buddi Limited
22-Feb-24,General Subscriptions,"£1,080.00",Buddi Limited
22-Feb-24,General Subscriptions,"£1,080.00",Buddi Limited
15-Feb-24,Payment for Services,"£1,075.33",Redacted
08-Feb-24,Catering Service,"£1,066.85",BFS Group Limited (Bidfood)
22-Feb-24,Vehicle Repairs,"£1,065.10",Redacted
01-Feb-24,Mechanical Reactive Maintenance,"£1,063.26",BAM FM Ltd
22-Feb-24,Support Staff-Temporary Staff Wages,"£1,061.36",Sellick Partnership Ltd
15-Feb-24,Vehicle Parts,"£1,060.78",Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
22-Feb-24,Vehicle Parts,"£1,058.80",Ford Motor Company T/A Ford Parts Plus
01-Feb-24,Vehicle Repairs,"£1,057.68",Peoples Liverpool Limited
08-Feb-24,H/W Purchases,"£1,056.00",Dell Corporation Limited
01-Feb-24,Hired Vehicle & Plant,"£1,052.40",Redacted
01-Feb-24,Training Course Fees,"£1,050.00",L G Training
08-Feb-24,Services & Legal Expenses,"£1,049.40",Redacted
22-Feb-24,Vehicle Parts,"£1,043.17",Ford Motor Company T/A Ford Parts Plus
22-Feb-24,Hired Vehicle & Plant,"£1,038.31",Arnold Clark Finance Ltd
22-Feb-24,Printing Stationery & Office Exps.,"£1,036.80",ACS Business Supplies Ltd
14-Feb-24,Services & Legal Expenses,"£1,031.01",Redacted
01-Feb-24,Electrical Reactive Maintenance,"£1,029.86",BAM FM Ltd
29-Feb-24,Vehicle Modifications,"£1,027.20",Car and Commercial Solutions Ltd
29-Feb-24,Cleaning and Domestic Supplies,"£1,020.76",Arrow County Supplies
01-Feb-24,Training Course Fees,"£1,020.00",Advanced K9 Solutions Ltd
15-Feb-24,Uniform and Clothing,"£1,016.40",Cooneen Defence Limited
22-Feb-24,Support Staff-Temporary Staff Wages,"£1,014.34",Red Snapper Recruitment Limited
08-Feb-24,Furniture Purchases,"£1,010.71",Posturite (UK) Ltd
01-Feb-24,Catering Service,"£1,010.10",Hamer Inc. Ltd t/a Impact Catering
08-Feb-24,Vehicle Repairs,"£1,004.34",National Windscreens (Replacements) Limited
15-Feb-24,Vehicle Repairs,"£1,003.66",Halliwell Jones Ltd
01-Feb-24,Prisoner Meals,"£1,001.48",Bunzl Catering Supplies
22-Feb-24,Catering Service,"£1,001.48",Bunzl Catering Supplies
08-Feb-24,Payment for Services,"£1,000.00",Crimestoppers Trust
08-Feb-24,Technical Equipment,£997.92,Redacted
22-Feb-24,Comp. Operations,£996.00,Redacted
08-Feb-24,Services & Legal Expenses,£990.00,Redacted
15-Feb-24,Mobile Data Costs,£990.00,Redacted
15-Feb-24,Vehicle Police Equipment,£989.24,Standby RSG UK Ltd
29-Feb-24,Uniform and Clothing,£988.51,Try & Lilly Ltd
01-Feb-24,Support Staff-Temporary Staff Wages,£986.16,Red Snapper Recruitment Limited
29-Feb-24,Hired Vehicle & Plant,£980.11,Arnold Clark Finance Ltd
15-Feb-24,Aviation,£979.00,Redacted
08-Feb-24,Building Reactive Maintenance,£978.83,Graham Asset Management Ltd
08-Feb-24,Technical Equipment,£977.81,RS Components
01-Feb-24,Forensic Fees - Specialist,£976.80,Redacted
15-Feb-24,Refreshments,£976.80,Merseyside Fire & Rescue Authority
08-Feb-24,Vehicle Repairs,£975.78,National Windscreens (Replacements) Limited
29-Feb-24,Tyres & Tubes,£972.00,Halliwell Jones Ltd
22-Feb-24,Hired Vehicle & Plant,£971.71,Arnold Clark Finance Ltd
01-Feb-24,Medical Equipment,£970.20,Healthmed Supplies (HMS) Limited
15-Feb-24,Medical Equipment,£970.20,Healthmed Supplies (HMS) Limited
01-Feb-24,Mechanical Reactive Maintenance,£966.94,BAM FM Ltd
08-Feb-24,Building Programmed Maintenance,£960.00,William Jones & Partners Limited
22-Feb-24,Payment for Services,£959.28,ACS Business Supplies Ltd
15-Feb-24,Vehicle Repairs,£953.82,Halliwell Jones Ltd
01-Feb-24,Vehicle Parts,£953.78,Lookers Motor Group Limited t/a Lookers Liverpool
08-Feb-24,Training Course Fees,£950.40,College of Policing Limited
22-Feb-24,Training Course Fees,£945.00,Skills For Justice Awards Ltd
22-Feb-24,Support Staff-Temporary Staff Wages,£943.90,Red Snapper Recruitment Limited
22-Feb-24,Services & Legal Expenses,£939.60,Redacted
15-Feb-24,Technical Equipment,£938.28,Rexel
01-Feb-24,Support Staff-Temporary Staff Wages,£936.00,Grayce Group Limited
08-Feb-24,Tyres & Tubes,£933.98,Michelin Tyre PLC
15-Feb-24,Payment for Services,£933.00,Engine Rooms
01-Feb-24,Catering Service,£930.57,BFS Group Limited (Bidfood)
08-Feb-24,Support Staff-Temporary Staff Wages,£929.81,Red Snapper Recruitment Limited
22-Feb-24,Vehicle Repairs,£925.68,Rybrook Cars Ltd ( Chester)
08-Feb-24,Operational Equipment,£924.00,Redacted
15-Feb-24,Mechanical Reactive Maintenance,£920.70,BAM FM Ltd
08-Feb-24,Uniform and Clothing,£915.00,Alt Berg Ltd
29-Feb-24,Vehicle Parts,£910.87,Lookers Motor Group Limited t/a Lookers Liverpool
08-Feb-24,H/W Purchases,£910.80,CBC Computer Systems Ltd
15-Feb-24,Forensic Fees - General,£907.97,Merck Life Science Ltd
29-Feb-24,Cleaning and Domestic Supplies,£904.94,Arrow County Supplies
01-Feb-24,Mechanical Reactive Maintenance,£904.24,BAM FM Ltd
08-Feb-24,Tyres & Tubes,£902.59,Michelin Tyre PLC
01-Feb-24,Training Course Fees,£900.00,North West Police Benevolent Fund
08-Feb-24,Services & Legal Expenses,£900.00,Levins Solicitors
15-Feb-24,Medical Specialist,£900.00,Nation Occupational Health Ltd
15-Feb-24,Training Course Fees,£900.00,GENTIUM UK LIMITED
15-Feb-24,Medical Specialist,£900.00,Redacted
15-Feb-24,Medical Specialist,£900.00,Redacted
15-Feb-24,Medical Specialist,£900.00,Redacted
15-Feb-24,Medical Specialist,£900.00,Redacted
15-Feb-24,Medical Specialist,£900.00,Redacted
22-Feb-24,Medical Specialist,£900.00,Nation Occupational Health Ltd
29-Feb-24,Medical Specialist,£900.00,Nation Occupational Health Ltd
22-Feb-24,Forensic Fees - General,£896.40,WA Products (UK) Ltd t/a SceneSafe
22-Feb-24,Training Course Fees,£893.00,College of Policing Limited
29-Feb-24,Printing Stationery & Office Exps.,£890.02,Siemens Plc (Building Technologies)
15-Feb-24,Forensic Fees - Specialist,£885.24,Redacted
01-Feb-24,Vehicle Repairs,£885.04,Swansway Garages Ltd t/a Swansway Chester Peugeot
29-Feb-24,Hired Vehicle & Plant,£882.34,Arnold Clark Finance Ltd
22-Feb-24,Conveyance of Prisoners,£881.94,Detainee Supplies Limited
15-Feb-24,Data Network,£881.40,Virgin Media Business
15-Feb-24,Data Line Rentals,£881.40,Virgin Media Business
15-Feb-24,Vehicle Licenses,£880.00,Driver and Vehicle Licensing Agency
29-Feb-24,H/W Purchases,£878.40,CBC Computer Systems Ltd
15-Feb-24,Prisoner Meals,£877.00,BFS Group Limited (Bidfood)
01-Feb-24,Forensic Fees - Specialist,£876.53,Redacted
15-Feb-24,Training Course Fees,£876.00,Mayor`s Office for Policing and Crime (MOPC)
01-Feb-24,Electrical Customer Spend,£869.54,BAM FM Ltd
01-Feb-24,Mechanical Reactive Maintenance,£868.21,BAM FM Ltd
01-Feb-24,Cleaning and Domestic Supplies,£867.74,Arrow County Supplies
08-Feb-24,Training Course Fees,£862.08,Professional Development Group t/a Government Events
29-Feb-24,Training Course Fees,£862.08,Professional Development Group t/a Government Events
15-Feb-24,Uniform and Clothing,£861.30,Tailored Image Limited
29-Feb-24,Forensic Fees - General,£856.80,Hamilton Sales & Service UK Ltd
22-Feb-24,Vehicle Parts,£853.91,GSF Car Parts Limited
01-Feb-24,Payment for Services,£853.58,Knowsley MBC
29-Feb-24,Technical Equipment,£851.95,Outfit Inernational A/S
01-Feb-24,Mechanical Reactive Maintenance,£851.78,BAM FM Ltd
01-Feb-24,Firearms,£849.60,Redacted
21-Feb-24,Allstar,847.66,Direct Transport Costs
29-Feb-24,Refreshments,£847.50,ALL Liverpool Hotel Ltd t/a Pullman Liverpool Hotel
15-Feb-24,Services & Legal Expenses,£847.20,Redacted
15-Feb-24,Mechanical Reactive Maintenance,£843.55,BAM FM Ltd
01-Feb-24,Vehicle Parts,£841.64,Lookers Motor Group Limited t/a Lookers Liverpool
22-Feb-24,Medical Equipment,£840.00,Aero Healthcare Limited
29-Feb-24,Vehicle Parts,£838.86,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
29-Feb-24,Hired Vehicle & Plant,£837.64,Arnold Clark Finance Ltd
01-Feb-24,Mechanical Customer Spend,£837.42,BAM FM Ltd
15-Feb-24,Mechanical Reactive Maintenance,£832.26,BAM FM Ltd
29-Feb-24,Cleaning and Domestic Supplies,£828.29,Arrow County Supplies
15-Feb-24,Vehicle Repairs,£820.20,Vision Unique Equipment Ltd
08-Feb-24,Forensic Fees - General,£819.98,Merck Life Science Ltd
01-Feb-24,Vehicle Repairs,£816.00,Redacted
22-Feb-24,Miscellaneous Contributions,£812.64,ACS Business Supplies Ltd
01-Feb-24,Cleaning and Domestic Supplies,£811.46,Arrow County Supplies
29-Feb-24,Comp. Consumeables,£810.00,CBC Computer Systems Ltd
22-Feb-24,Catering Service,£804.24,Bunzl Catering Supplies
22-Feb-24,Medical Equipment,£801.24,Aero Healthcare Limited
01-Feb-24,Forensic Fees - Specialist,£800.68,Redacted
29-Feb-24,Vehicle Repairs,£800.17,Halliwell Jones Ltd
22-Feb-24,Printing Stationery & Office Exps.,£799.80,Select Business Gifts
15-Feb-24,Forensic Fees - General,£792.00,WA Products (UK) Ltd t/a SceneSafe
15-Feb-24,Pest Control,£792.00,Ecolab Limited
29-Feb-24,Forensic Fees - Specialist,£792.00,Redacted
08-Feb-24,Catering Service,£790.61,BFS Group Limited (Bidfood)
01-Feb-24,Vehicle Parts,£786.14,Lookers Motor Group Limited t/a Lookers Liverpool
01-Feb-24,Mechanical Reactive Maintenance,£785.90,BAM FM Ltd
08-Feb-24,Vehicle Parts,£784.20,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
29-Feb-24,Printing Stationery & Office Exps.,£784.08,Warehouse Express Ltd t/a Wex Photographic
01-Feb-24,Vehicle Repairs,£783.28,A P Fleet Services Ltd
08-Feb-24,Vehicle Parts,£783.00,Rybrook Cars Ltd ( Volvo )
08-Feb-24,Vehicle Repairs,£782.74,A P Fleet Services Ltd
29-Feb-24,Vehicle Parts,£781.46,Halliwell Jones Ltd
15-Feb-24,Purchase of Police Dogs,£780.00,Timberbuild Dog Kennels Ltd
22-Feb-24,Vehicle Repairs,£780.00,Top Gear Transmissions Liverpool Ltd
22-Feb-24,Maintenance of Dogs,£780.00,TransK9 Dog Transit Boxes
01-Feb-24,Vehicle Repairs,£776.29,Rybrook Cars Ltd ( Chester)
08-Feb-24,Technical Equipment,£775.92,ASSA ABLOY Global Solutions UK Ltd t/a Traka
29-Feb-24,Support Staff-Temporary Staff Wages,£774.84,Red Snapper Recruitment Limited
15-Feb-24,Mechanical Reactive Maintenance,£771.22,BAM FM Ltd
22-Feb-24,Consultants Fees,£768.60,Redacted
01-Feb-24,Electrical Reactive Maintenance,£764.90,BAM FM Ltd
07-Feb-24,Allstar,761.78,Direct Transport Costs
29-Feb-24,Furniture Purchases,£760.20,Manutan
15-Feb-24,Building Reactive Maintenance,£759.60,Liverpool Coffee Roasters Ltd
08-Feb-24,H/W Purchases,£759.00,CBC Computer Systems Ltd
29-Feb-24,Services & Legal Expenses,£756.00,Policy Foresight
08-Feb-24,Training Course Fees,£754.80,Organisation Development Limited
15-Feb-24,Operational Equipment,£754.20,Redacted
01-Feb-24,Building Reactive Maintenance,£754.01,Graham Asset Management Ltd
22-Feb-24,Profit/Loss on disposal of assets,£752.40,Redacted
01-Feb-24,Building Reactive Maintenance,£751.96,Graham Asset Management Ltd
08-Feb-24,Visitors Meals/Hospitality,£750.00,Racquet Club (Bispham Green Brewery Ltd)
08-Feb-24,Operational Equipment,£750.00,KC Hire and Sales
08-Feb-24,Vehicle Repairs,£749.77,Halliwell Jones Ltd
29-Feb-24,Training Course Fees,£748.80,Professional Development Group t/a Government Events
29-Feb-24,Training Course Fees,£747.84,Police and Crime Commissioner For Lancashire
29-Feb-24,Medical Specialist,£747.50,Redacted
15-Feb-24,Vehicle Repairs,£738.58,Halliwell Jones Ltd
08-Feb-24,Maintenance of Dogs,£737.90,Von Wolf Sport & Service Dog Equipment Ltd
01-Feb-24,Cleaning and Domestic Supplies,£737.74,Arrow County Supplies
15-Feb-24,Vehicle Parts,£735.62,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
15-Feb-24,Electrical Customer Spend,£735.62,BAM FM Ltd
22-Feb-24,Support Staff-Temporary Staff Wages,£732.58,Red Snapper Recruitment Limited
29-Feb-24,Postages,£730.80,Offsite Archive Storage & Integrated Services (UK) Limited t/a OASIS UK
22-Feb-24,Tyres & Tubes,£728.16,Michelin Tyre PLC
22-Feb-24,Furniture Purchases,£727.13,Yorkshire Purchasing Organisation
29-Feb-24,Payment for Services,£725.00,National Crime Agency (NCA)
19-Feb-24,Services & Legal Expenses,£725.00,Redacted
19-Feb-24,Dept of Work and Pensions,725,Services and Legal Expenses
01-Feb-24,Mechanical Reactive Maintenance,£724.68,BAM FM Ltd
29-Feb-24,Furniture Purchases,£722.46,Custom Group Ltd
01-Feb-24,Electrical Reactive Maintenance,£719.80,BAM FM Ltd
29-Feb-24,Profit/Loss on disposal of assets,£719.40,Redacted
15-Feb-24,Forensic Fees - Specialist,£718.87,Redacted
22-Feb-24,Hired Vehicle & Plant,£717.60,West Wallasey Car Hire Ltd
01-Feb-24,Building Reactive Maintenance,£711.36,Graham Asset Management Ltd
01-Feb-24,Mechanical Reactive Maintenance,£711.11,BAM FM Ltd
22-Feb-24,Hired Vehicle & Plant,£710.40,West Wallasey Car Hire Ltd
22-Feb-24,Printing Stationery & Office Exps.,£709.20,ACS Business Supplies Ltd
01-Feb-24,Furniture Purchases,£708.82,Custom Group Ltd
01-Feb-24,Building Reactive Maintenance,£705.17,Graham Asset Management Ltd
01-Feb-24,Training Course Fees,£705.00,Redacted
08-Feb-24,Support Staff-Temporary Staff Wages,£704.40,Red Snapper Recruitment Limited
15-Feb-24,Medical Equipment,£702.00,Polyco Healthline Ltd
22-Feb-24,Medical Counselling,£702.00,Green Medico Legal Ltd
01-Feb-24,Mechanical Reactive Maintenance,£701.52,BAM FM Ltd
01-Feb-24,Vehicle Parts,£701.51,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
15-Feb-24,Forensic Fees - General,£700.80,WA Products (UK) Ltd t/a SceneSafe
22-Feb-24,Data Network,£700.00,BT Global Services Solutions
22-Feb-24,Data Network,£700.00,BT Global Services Solutions
29-Feb-24,Vehicle Parts,£698.96,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
29-Feb-24,H/W Purchases,£698.30,Redacted
01-Feb-24,Catering Service,£693.21,BFS Group Limited (Bidfood)
22-Feb-24,Waste Disposal,£692.16,Barrys Skip Hire
08-Feb-24,Support Staff-Temporary Staff Wages,£690.31,Red Snapper Recruitment Limited
08-Feb-24,Training Course Fees,£690.00,National Crime Agency (NCA)
29-Feb-24,Vehicle Repairs,£690.00,Car and Commercial Solutions Ltd
22-Feb-24,Waste Disposal,£688.80,Barrys Skip Hire
29-Feb-24,Cleaning and Domestic Supplies,£688.39,Arrow County Supplies
15-Feb-24,Mechanical Reactive Maintenance,£687.72,BAM FM Ltd
08-Feb-24,Comp. Consumeables,£687.60,CBC Computer Systems Ltd
22-Feb-24,Forensic Fees - Specialist,£686.40,Redacted
01-Feb-24,Building Reactive Maintenance,£684.94,Graham Asset Management Ltd
22-Feb-24,Payment for Services,£684.00,Challenge Coins UK Ltd
08-Feb-24,Building Reactive Maintenance,£680.40,Countrywide Grounds Maintenance Ltd
01-Feb-24,Training Course Fees,£676.34,Police and Crime Commissioner For Cheshire
15-Feb-24,Vehicle Repairs,£676.34,BMC Mechanical LTD
01-Feb-24,Forensic Fees - General,£673.74,Fisher Scientific UK Ltd
15-Feb-24,Electrical Customer Spend,£672.80,BAM FM Ltd
29-Feb-24,Forensic Fees - Specialist,£669.24,Redacted
01-Feb-24,Vehicle Repairs,£667.62,Lookers Motor Group Limited t/a Lookers Liverpool
08-Feb-24,Vehicle Parts,£666.22,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
22-Feb-24,Payments to Local Authorities,£664.62,Experian Limited
22-Feb-24,Payments to Local Authorities,£664.62,Experian Limited
01-Feb-24,Mechanical Reactive Maintenance,£663.60,BAM FM Ltd
15-Feb-24,Electrical Reactive Maintenance,£662.64,BAM FM Ltd
01-Feb-24,Technical Equipment,£660.80,RS Components
22-Feb-24,Cleaning and Domestic Supplies,£660.67,Arrow County Supplies
15-Feb-24,Services & Legal Expenses,£660.00,Redacted
22-Feb-24,Stable Requirements,£660.00,Ivan Stockdale Limited
28-Feb-24,Allstar,659.76,Direct Transport Costs
22-Feb-24,Horticultural Maintenance,£658.80,Countrywide Grounds Maintenance Ltd
15-Feb-24,Payment for Services,£657.60,Redacted
15-Feb-24,Payment for Services,£654.75,Engine Rooms
15-Feb-24,Training Course Fees,£654.75,Engine Rooms
01-Feb-24,Hired Vehicle & Plant,£654.53,Arnold Clark Finance Ltd
15-Feb-24,Payment for Services,£654.50,Engine Rooms
16-Feb-24,Bank Charges,654.49,Services and Legal Expenses
15-Feb-24,Vehicle Repairs,£653.58,Halliwell Jones Ltd
22-Feb-24,Vehicle Parts,£653.40,Hyundai Motor UK Ltd
01-Feb-24,Electrical Reactive Maintenance,£650.96,BAM FM Ltd
15-Feb-24,Mechanical Reactive Maintenance,£650.57,BAM FM Ltd
01-Feb-24,Call Charges,£649.99,BT Global Services Solutions
22-Feb-24,Call Charges,£649.99,BT Global Services Solutions
22-Feb-24,Payment for Services,£648.36,NLA Media Access Ltd
08-Feb-24,Medical Equipment,£648.00,Kays Medical Limited
08-Feb-24,Operational Equipment,£646.56,KC Hire and Sales
22-Feb-24,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
29-Feb-24,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
29-Feb-24,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
29-Feb-24,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
29-Feb-24,Cleaning and Domestic Supplies,£645.89,Arrow County Supplies
29-Feb-24,Firearms,£642.00,Redacted
08-Feb-24,Vehicle Parts,£641.52,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
22-Feb-24,Operational Equipment,£639.60,KC Hire and Sales
22-Feb-24,Consumables,£635.32,Wurth UK Limited
08-Feb-24,Vehicle Parts,£634.75,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
22-Feb-24,Intermediary Costs,£632.10,Redacted
01-Feb-24,Vehicle Repairs,£631.45,Rybrook Cars Ltd ( Volvo )
29-Feb-24,Batteries,£631.10,GSF Car Parts Limited
01-Feb-24,Medical Counselling,£630.00,The Kingsham Consultancy Ltd
22-Feb-24,Vehicle Repairs,£630.00,Vision Unique Equipment Ltd
08-Feb-24,Uniform and Clothing,£629.11,ilasco Ltd (Keela International Ltd)
08-Feb-24,Vehicle Parts,£626.41,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
01-Feb-24,Training Course Fees,£625.46,Police and Crime Commissioner For Cheshire
15-Feb-24,Medical Counselling,£625.00,Redacted
01-Feb-24,Capital Asset Clearing A/C Plant & Equipment,£624.00,Dell Corporation Limited
08-Feb-24,H/W Purchases,£624.00,Dell Corporation Limited
15-Feb-24,H/W Purchases,£624.00,Dell Corporation Limited
15-Feb-24,Capital Asset Clearing A/C Plant & Equipment,£624.00,Dell Corporation Limited
15-Feb-24,Capital Asset Clearing A/C Plant & Equipment,£624.00,Dell Corporation Limited
01-Feb-24,Vehicle Parts,£622.38,Volkswagen Group United Kingdom Limited t/a The Parts Specialists (TPS)
08-Feb-24,Catering Service,£622.11,BFS Group Limited (Bidfood)
15-Feb-24,Services & Legal Expenses,£621.76,Redacted
08-Feb-24,Vehicle Repairs,£620.58,Redacted
08-Feb-24,Hired Vehicle & Plant,£618.58,Arnold Clark Finance Ltd
15-Feb-24,Hired Vehicle & Plant,£618.58,Arnold Clark Finance Ltd
22-Feb-24,Vehicle Repairs,£618.00,Vision Unique Equipment Ltd
29-Feb-24,Promotional Advertising,£618.00,Global Media Group Services Limited
01-Feb-24,Intermediary Costs,£617.96,Redacted
08-Feb-24,Operational Equipment,£615.60,Redacted
29-Feb-24,Vehicle Parts,£614.77,Halliwell Jones Ltd
22-Feb-24,Pest Control,£612.00,Ecolab Limited
29-Feb-24,S/W Licences,£610.80,CBC Computer Systems Ltd
29-Feb-24,S/W Licences,£610.80,CBC Computer Systems Ltd
22-Feb-24,Operational Equipment,£610.68,Redacted
15-Feb-24,Catering Service,£609.94,BFS Group Limited (Bidfood)
15-Feb-24,Electrical Reactive Maintenance,£606.26,BAM FM Ltd
01-Feb-24,Mechanical Reactive Maintenance,£605.88,BAM FM Ltd
01-Feb-24,Vehicle Repairs,£605.04,Halliwell Jones Ltd
01-Feb-24,Tyres & Tubes,£604.70,Michelin Tyre PLC
08-Feb-24,Operational Equipment,£603.79,KC Hire and Sales
15-Feb-24,Payment for Services,£600.00,Lancashire County Council
15-Feb-24,Mechanical Reactive Maintenance,£598.97,BAM FM Ltd
01-Feb-24,Vehicle Repairs,£597.86,Swansway Garages Ltd t/a Swansway Chester Peugeot
01-Feb-24,Mechanical Reactive Maintenance,£594.53,BAM FM Ltd
29-Feb-24,Technical Equipment,£594.34,RS Components
15-Feb-24,Mechanical Reactive Maintenance,£591.56,BAM FM Ltd
01-Feb-24,Forensic Fees - Specialist,£591.00,Redacted
22-Feb-24,Vehicle Repairs,£588.74,Halliwell Jones Ltd
22-Feb-24,Forensic Fees - Specialist,£588.72,Redacted
08-Feb-24,Technical Equipment,£588.35,Redacted
15-Feb-24,Vehicle Repairs,£588.00,Vision Unique Equipment Ltd
