Payment Date, Description ,Gross Amount, Supplier Name 
20-Apr-23, Vehicle Parts ,£768.71,Euro Car Parts Ltd - Liverpool
06-Apr-23, Training Course Fees ,£766.08,Professional Development Group t/a Government Events
06-Apr-23, Forensic Fees - General ,£764.40,Redacted
13-Apr-23, Mechanical Reactive Maintenance ,£759.92,BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£759.54,BAM FM Ltd
20-Apr-23, H/W Purchases ,£759.00,Redacted
27-Apr-23, Electrical Reactive Maintenance ,£758.87,BAM FM Ltd
20-Apr-23, Operational Equipment ,£758.16,Michael Lupton Associates Limited
13-Apr-23, Electrical Reactive Maintenance ,£755.96,BAM FM Ltd
27-Apr-23, Electrical Reactive Maintenance ,£754.48,BAM FM Ltd
06-Apr-23, Payment for Services ,£750.00,Redacted
20-Apr-23, Services & Legal Expenses ,£750.00,Redacted
27-Apr-23, Operational Equipment ,£742.50,Redacted
06-Apr-23, Hired Vehicle & Plant ,£737.18,Arnold Clark Finance Ltd
13-Apr-23, Mechanical Reactive Maintenance ,£732.60,BAM FM Ltd
20-Apr-23, Vehicle Repairs ,£732.18,Redacted
06-Apr-23, Temp Staff Expenses ,£728.76,Reed Specialist Recruitment Ltd
06-Apr-23, Temp Staff Expenses ,£728.76,Reed Specialist Recruitment Ltd
06-Apr-23, Temp Staff Expenses ,£728.76,Reed Specialist Recruitment Ltd
06-Apr-23, Temp Staff Expenses ,£728.76,Reed Specialist Recruitment Ltd
06-Apr-23, Temp Staff Expenses ,£728.76,Reed Specialist Recruitment Ltd
06-Apr-23, Temp Staff Expenses ,£728.76,Reed Specialist Recruitment Ltd
06-Apr-23, Hire of Premises ,£728.75,Trading at the Bluecoat
20-Apr-23, Vehicle Repairs ,£727.21,Peoples Liverpool Limited
06-Apr-23, Tyres & Tubes ,£726.34,Michelin Tyre PLC
27-Apr-23, Training Course Fees ,£726.00,NW RFCA
06-Apr-23, Temp Staff Expenses ,£723.71,Reed Specialist Recruitment Ltd
27-Apr-23, Payments to Other Police Authorities ,£720.12,Mayor`s Office for Policing and Crime (MOPC)
13-Apr-23, Mechanical Reactive Maintenance ,£720.01,BAM FM Ltd
13-Apr-23, Medical Counselling ,£720.00,Redacted
20-Apr-23, Forensic Fees - General ,£715.78,Redacted
13-Apr-23, Mechanical Reactive Maintenance ,£714.71,BAM FM Ltd
20-Apr-23, Vehicle Modifications ,£714.22,Redacted
13-Apr-23, Cleaning and Domestic Supplies ,£713.74,Arrow County Supplies
13-Apr-23, Cleaning and Domestic Supplies ,£713.46,Arrow County Supplies
13-Apr-23, Electrical Reactive Maintenance ,£712.09,BAM FM Ltd
27-Apr-23, Building Reactive Maintenance ,£706.20,BAM FM Ltd
27-Apr-23, Electrical Reactive Maintenance ,£705.01,BAM FM Ltd
20-Apr-23, Payment for Services ,£703.80,Clearway Environmental Services (UK) Limited
13-Apr-23, Fuel Pump Repairs ,£702.78,Redacted
13-Apr-23, Technical Equipment ,£697.92,J.G. Eckersall
06-Apr-23, H/W Purchases ,£696.00,Dell Corporation Ltd
20-Apr-23, Building Reactive Maintenance ,£695.26,Graham Asset Management Ltd
20-Apr-23, Building Reactive Maintenance ,£693.98,Graham Asset Management Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£690.98,BAM FM Ltd
13-Apr-23, Electrical Reactive Maintenance ,£690.43,BAM FM Ltd
27-Apr-23, Electrical Reactive Maintenance ,£686.66,BAM FM Ltd
20-Apr-23, Support Staff-Temporary Staff Wages ,£682.74,Hays Specialist Recruitment Ltd
27-Apr-23, Vehicle Crash Repairs ,£679.01,Halliwell Jones Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,£678.94,Reed Specialist Recruitment Ltd
13-Apr-23, H/W Purchases ,£676.84,Redacted
27-Apr-23, Mechanical Customer Spend ,£672.37,BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£672.00,BAM FM Ltd
06-Apr-23, H/W Purchases ,£670.04,Dell Corporation Ltd
06-Apr-23, H/W Purchases ,£670.04,Redacted
27-Apr-23, Forensic Fees - General ,£669.48,Redacted
06-Apr-23, Support Staff-Temporary Staff Wages ,£667.74,Hays Specialist Recruitment Ltd
20-Apr-23, Building Reactive Maintenance ,£667.50,Graham Asset Management Ltd
27-Apr-23, Electrical Reactive Maintenance ,£666.67,BAM FM Ltd
13-Apr-23, Cleaning and Domestic Supplies ,£666.22,Arrow County Supplies
20-Apr-23, Payment for Services ,£660.38,Allied Publicity Services (Manchester) Limited t/a APS Group
20-Apr-23, Building Reactive Maintenance ,£660.16,Graham Asset Management Ltd
06-Apr-23, Vehicle Repairs ,£660.00,Halliwell Jones Ltd
20-Apr-23, Uniforms ,£660.00,Zebra Products Ltd
27-Apr-23, Building Reactive Maintenance ,£659.80,Trade UK 
06-Apr-23, Mechanical Reactive Maintenance ,£659.68,BAM FM Ltd
13-Apr-23, Services & Legal Expenses ,£659.28,Redacted
13-Apr-23, Technical Equipment ,£658.80,Redacted
06-Apr-23, Service Charges ,£658.62,Digital ID Limited
20-Apr-23, Building Reactive Maintenance ,£657.73,Graham Asset Management Ltd
13-Apr-23, Forensic Fees - General ,£657.50,Redacted
20-Apr-23, Cleaning and Domestic Supplies ,£657.05,Arrow County Supplies
13-Apr-23, Mechanical Reactive Maintenance ,£655.66,BAM FM Ltd
27-Apr-23, Vehicle Parts ,£655.54,Ford Motor Company T/A Ford Parts Plus
20-Apr-23, Building Customer Spend ,£655.36,Graham Asset Management Ltd
20-Apr-23, Furniture Purchases ,£655.20,Backcare Solutions Ltd
20-Apr-23, Hired Vehicle & Plant ,£654.53,Arnold Clark Finance Ltd
06-Apr-23, Vehicle Repairs ,£654.20,Halliwell Jones Ltd
27-Apr-23, Garage Equipment ,£653.39,Redacted
27-Apr-23, Services & Legal Expenses ,£650.00,Redacted
13-Apr-23, Operational Equipment ,£648.94,Redacted
06-Apr-23, Payment for Services ,£648.00,Redacted
13-Apr-23, Printing Stationery & Office Exps. ,£648.00,Selectamark Security Systems
20-Apr-23, Building Reactive Maintenance ,£647.10,Graham Asset Management Ltd
13-Apr-23, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
20-Apr-23, Hired Vehicle & Plant ,£646.13,Arnold Clark Finance Ltd
13-Apr-23, Vehicle Repairs ,£645.98,Swansway Garages Ltd t/a Swansway Chester Peugeot
27-Apr-23, Payment for Services ,£645.78,Allied Publicity Services (Manchester) Limited t/a APS Group
27-Apr-23, Vehicle Parts ,£645.05,eStar Truck and Van Ltd
06-Apr-23, Vehicle Costs ,£644.72,Liverpool TPS 
13-Apr-23, Mechanical Reactive Maintenance ,£644.36,BAM FM Ltd
20-Apr-23, Operational Equipment ,£641.96,Outfit Inernational A/S
13-Apr-23, Intermediary Costs ,£641.12,Redacted
20-Apr-23, Support Staff-Temporary Staff Wages ,£640.30,Reed Specialist Recruitment Ltd
13-Apr-23, Mechanical Reactive Maintenance ,£640.19,BAM FM Ltd
20-Apr-23, Payment for Services ,£639.20,Redacted
06-Apr-23, Services & Legal Expenses ,£637.00,Redacted
20-Apr-23, Vehicle Repairs ,£635.82,Tail Lift Engineering
13-Apr-23, Hire of Premises ,£635.00,Redacted
27-Apr-23, Mechanical Reactive Maintenance ,£634.39,BAM FM Ltd
13-Apr-23, Electrical Reactive Maintenance ,£632.09,BAM FM Ltd
20-Apr-23, Technical Equipment ,£627.60,Redacted
13-Apr-23, Mechanical Reactive Maintenance ,£624.83,BAM FM Ltd
06-Apr-23, Vehicle Parts ,£621.55,Lookers Liverpool
27-Apr-23, Garage Equipment ,£619.19,Redacted
06-Apr-23, Hired Vehicle & Plant ,£618.58,Arnold Clark Finance Ltd
20-Apr-23, Hired Vehicle & Plant ,£618.58,Arnold Clark Finance Ltd
20-Apr-23, Hired Vehicle & Plant ,£618.58,Arnold Clark Finance Ltd
20-Apr-23, Uniform and Clothing ,£616.74,Alt Berg Ltd
13-Apr-23, Kennelling External Dogs ,£615.15,Redacted
20-Apr-23, Technical Equipment ,£615.00,Softcat Plc
06-Apr-23, Vehicle Repairs ,£614.66,Halliwell Jones Ltd
13-Apr-23, Vehicle Crash Repairs ,£612.00,Redacted
13-Apr-23, Temp Staff Overtime ,£611.13,Reed Specialist Recruitment Ltd
13-Apr-23, Vehicle Parts ,£608.87,Redacted
13-Apr-23, Mechanical Reactive Maintenance ,£607.20,BAM FM Ltd
20-Apr-23, H/W Purchases ,£607.20,CBC Computer Systems Ltd
27-Apr-23, Printing Stationery & Office Exps. ,£605.00,C. Atkinson Ltd
13-Apr-23, Building Reactive Maintenance ,£604.78,Graham Asset Management Ltd
20-Apr-23, Forensic Fees - General ,£604.03,Redacted
20-Apr-23, Payment for Services ,£602.40,Countrywide Grounds Maintenance Ltd
20-Apr-23, Payment for Services ,£602.40,Countrywide Grounds Maintenance Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£601.96,BAM FM Ltd
06-Apr-23, Payment for Services ,£600.30,Clearway Environmental Services (UK) Limited
06-Apr-23, Outsourced Contractors ,£600.00,PS Administration Ltd (T/A XPS Administration)
13-Apr-23, Consumables ,£600.00,Full Control Networks Distribution Ltd
20-Apr-23, H/W Purchases ,£600.00,Pure Audio Visual Limited
20-Apr-23, Forensic Fees - General ,£600.00,Redacted
27-Apr-23, Forensic Fees - General ,£600.00,Redacted
13-Apr-23, Mechanical Reactive Maintenance ,£598.97,BAM FM Ltd
13-Apr-23, Mechanical Reactive Maintenance ,£598.97,BAM FM Ltd
06-Apr-23, Operational Equipment ,£598.50,Outdoor and Cycle Concepts Ltd t/a Cotswold Outdoor
13-Apr-23, Temp Staff Overtime ,£597.54,Reed Specialist Recruitment Ltd
13-Apr-23, Temp Staff Overtime ,£597.54,Reed Specialist Recruitment Ltd
13-Apr-23, Mechanical Reactive Maintenance ,£595.66,BAM FM Ltd
05-Apr-23, Direct Transport Costs ,£593.06,Allstar
27-Apr-23, Payment for Services ,£592.40,Iron Mountain (UK) PLC
06-Apr-23, Rates ,£589.25,Liverpool City Council1
13-Apr-23, Mechanical Reactive Maintenance ,£589.01,BAM FM Ltd
27-Apr-23, Forensic Fees - General ,£587.52,Redacted
13-Apr-23, Mechanical Reactive Maintenance ,£587.36,BAM FM Ltd
27-Apr-23, Electrical Reactive Maintenance ,£585.17,BAM FM Ltd
27-Apr-23, Vehicle Parts ,£583.26,Halliwell Jones Ltd
06-Apr-23, Catering Service ,£582.25,BFS Group Limited t/a Bidvest Foodservice
20-Apr-23, Vehicle Crash Repairs ,£580.79,National Windscreens (J Huggins & Son Ltd)
06-Apr-23, Technical Equipment ,£580.55,Redacted
20-Apr-23, Building Programmed Maintenance ,£577.24,Redacted
06-Apr-23, Temp Staff Expenses ,£576.68,Reed Specialist Recruitment Ltd
06-Apr-23, Temp Staff Expenses ,£576.68,Reed Specialist Recruitment Ltd
13-Apr-23, Vehicle Parts ,£575.14,Michelin Tyre PLC
27-Apr-23, Cleaning and Domestic Supplies ,£574.26,Arrow County Supplies
20-Apr-23, Vehicle Police Equipment ,£572.74,Standby RSG UK Ltd
13-Apr-23, Cleaning and Domestic Supplies ,£571.73,Arrow County Supplies
12-Apr-23, Direct Transport Costs ,£570.88,Allstar
20-Apr-23, Photo & Tech Projects ,£570.76,Warehouse Express Ltd t/a Wex Photographic
06-Apr-23, Payment for Services ,£570.00,Redacted
06-Apr-23, Payment for Services ,£570.00,Redacted
13-Apr-23, Vehicle Repairs ,£570.00,Redacted
20-Apr-23, Tyres & Tubes ,£569.09,ATS Euromaster Limited
20-Apr-23, Intermediary Costs ,£568.56,Redacted
27-Apr-23, Electrical Reactive Maintenance ,£566.89,BAM FM Ltd
18-Apr-23, Services & Legal Expenses ,£565.17,SVCCHQ Bank Charges
27-Apr-23, Mechanical Reactive Maintenance ,£564.64,BAM FM Ltd
27-Apr-23, Photo & Tech Projects ,£564.00,Creative Photography
20-Apr-23, Catering Service ,£561.00,Tiffin Sandwiches Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£561.00,BAM FM Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,£560.98,Reed Specialist Recruitment Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,£560.98,Reed Specialist Recruitment Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,£560.98,Reed Specialist Recruitment Ltd
20-Apr-23, Support Staff-Temporary Staff Wages ,£560.98,Reed Specialist Recruitment Ltd
20-Apr-23, Cleaning and Domestic Supplies ,£558.26,Arrow County Supplies
27-Apr-23, Electrical Quoted Works ,£558.12,BAM FM Ltd
06-Apr-23, Forensic Fees - General ,£558.00,Redacted
13-Apr-23, Consumables ,£558.00,Redacted
13-Apr-23, Mechanical Reactive Maintenance ,£557.83,BAM FM Ltd
13-Apr-23, Technical Equipment ,£557.71,Redacted
13-Apr-23, Mechanical Reactive Maintenance ,£556.88,BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£555.64,BAM FM Ltd
27-Apr-23, Support Staff-Temporary Staff Wages ,£555.24,Hays Specialist Recruitment Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£552.95,BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£552.56,BAM FM Ltd
27-Apr-23, Uniform and Clothing ,£551.48,Redacted
20-Apr-23, Comp. Operations ,£551.00,Softcat Plc
20-Apr-23, Payment for Services ,£550.20,Select Business Gifts
20-Apr-23, Training Course Fees ,£550.00,West Midlands Police
20-Apr-23, Building Reactive Maintenance ,£548.78,Graham Asset Management Ltd
20-Apr-23, Building Reactive Maintenance ,£546.70,Graham Asset Management Ltd
13-Apr-23, Electrical Reactive Maintenance ,£545.29,BAM FM Ltd
13-Apr-23, Vehicle Costs ,£541.96,Liverpool TPS 
27-Apr-23, Electrical Reactive Maintenance ,£540.36,BAM FM Ltd
13-Apr-23, Forensic Fees - General ,£540.00,Redacted
06-Apr-23, Communications Tools and Equipment ,£539.78,Motorola Ltd
20-Apr-23, Vehicle Repairs ,£537.78,Swansway Garages Ltd t/a Swansway Chester Peugeot
27-Apr-23, Mechanical Reactive Maintenance ,£537.24,BAM FM Ltd
20-Apr-23, Uniform and Clothing ,£536.34,Redacted
06-Apr-23, Technical Equipment ,£534.85,Redacted
13-Apr-23, Medical Equipment ,£534.00,Polyco Healthline Ltd
13-Apr-23, Medical Equipment ,£534.00,Polyco Healthline Ltd
27-Apr-23, Vehicle Parts ,£533.90,eStar Truck and Van Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£533.59,BAM FM Ltd
20-Apr-23, Cleaning Equipment ,£532.62,Arrow County Supplies
20-Apr-23, Printing Stationery & Office Exps. ,£531.90,ACS Business Supplies Ltd
06-Apr-23, Printing Stationery & Office Exps. ,£531.00,Heliguy (Colena Ltd)
27-Apr-23, Electrical Reactive Maintenance ,£530.76,BAM FM Ltd
13-Apr-23, Printing Stationery & Office Exps. ,£528.00,ACS Business Supplies Ltd
27-Apr-23, Vehicle Parts ,£525.64,eStar Truck and Van Ltd
06-Apr-23, Operational Equipment ,£525.60,Redacted
27-Apr-23, Comp. Consumeables ,£525.00,PMD Magnetics
13-Apr-23, Vehicle Parts ,£523.56,KC Hire and Sales
20-Apr-23, Prisoner Meals ,£523.02,BFS Group Limited t/a Bidvest Foodservice
06-Apr-23, Payments to Other Police Authorities ,£522.94,West Midlands Police
20-Apr-23, Vehicle Parts ,£522.06,Robins & Day Parts North West
06-Apr-23, Domestic Services Equipment ,£522.00,KC Hire and Sales
20-Apr-23, Forensic Fees - General ,£522.00,Redacted
20-Apr-23, Technical Equipment ,£521.28,Premier Farnell UK Ltd (CPC)
27-Apr-23, Electrical Reactive Maintenance ,£520.81,BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£519.58,BAM FM Ltd
13-Apr-23, Support Staff-Temporary Staff Wages ,£519.37,Reed Specialist Recruitment Ltd
20-Apr-23, Photocopy Charges ,£518.63,XMA Limited
20-Apr-23, Vehicle Parts ,£518.11,Euro Car Parts Ltd - Liverpool
13-Apr-23, Mechanical Reactive Maintenance ,£514.80,BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£514.80,BAM FM Ltd
27-Apr-23, Mechanical Reactive Maintenance ,£514.80,BAM FM Ltd
27-Apr-23, Electrical Reactive Maintenance ,£513.48,BAM FM Ltd
12-Apr-23, Direct Transport Costs ,£511.60,Allstar
06-Apr-23, Vehicle Parts ,£510.59,eStar Truck and Van Ltd
27-Apr-23, Vehicle Parts ,£509.52,Robins & Day Parts North West
13-Apr-23, Electrical Reactive Maintenance ,£508.32,BAM FM Ltd
06-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
06-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
06-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
20-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
20-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
20-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
20-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
27-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
27-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
27-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
27-Apr-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
06-Apr-23, Hired Vehicle & Plant ,£506.48,Arnold Clark Finance Ltd
13-Apr-23, S/W Licences ,£506.33,Redacted
27-Apr-23, Mechanical Reactive Maintenance ,£506.22,BAM FM Ltd
13-Apr-23, Payment for Services ,£504.00,Crimestoppers Trust
13-Apr-23, Temp Staff Overtime ,£503.18,Reed Specialist Recruitment Ltd
27-Apr-23, Tyres & Tubes ,£502.37,Michelin Tyre PLC
27-Apr-23, Electrical Reactive Maintenance ,£502.13,BAM FM Ltd
06-Apr-23, Training Course Fees ,£500.00,Police and Crime Commissioner For Lancashire
06-Apr-23, Services & Legal Expenses ,£500.00,Redacted
20-Apr-23, Miscellaneous Contributions ,£500.00,PCC for South Wales
