Payment Date, Description ,Gross Amount, Supplier Name 
06-Jul-23, Cleaning and Domestic Supplies ,£582.86,Arrow County Supplies
27-Jul-23, Vehicle Parts ,£582.31,Lookers Motor Group Limited t/a Lookers Liverpool
13-Jul-23, Waste Disposal ,£582.00,Barrys Skip Hire
27-Jul-23, Equipment for prisoners ,£582.00,Talisman Plastics Ltd
13-Jul-23, Training Course Fees ,£575.00,Durham Constabulary
13-Jul-23, Training Course Fees ,£575.00,Durham Constabulary
27-Jul-23, Vehicle Parts ,£574.86,Rybrook Cars Ltd ( Volvo )
27-Jul-23, Uniform and Clothing ,£574.56,Try & Lilly Ltd
04-Jul-23, Public Transport and Allowance ,£572.00,MerseyTravel
26-Jul-23, Direct Transport Costs ,£571.68,Allstar
13-Jul-23, Building Reactive Maintenance ,£571.14,Graham Asset Management Ltd
20-Jul-23, Vehicle Modifications ,£570.00,Redacted
20-Jul-23, Vehicle Modifications ,£570.00,Redacted
27-Jul-23, Payment for Services ,£570.00,JMC Recycling Systems Ltd
27-Jul-23, Services & Legal Expenses ,£570.00,Redacted
06-Jul-23, Intermediary Costs ,£569.84,Redacted
20-Jul-23, Cleaning and Domestic Supplies ,£569.48,Arrow County Supplies
27-Jul-23, Cleaning and Domestic Supplies ,£566.54,Arrow County Supplies
12-Jul-23, Direct Transport Costs ,£566.02,Allstar
19-Jul-23, Direct Transport Costs ,£564.23,Allstar
06-Jul-23, Rates ,£563.00,Sefton MBC (Rates Account) 
06-Jul-23, Printing Stationery & Office Exps. ,£562.75,ACS Business Supplies Ltd
13-Jul-23, Printing Stationery & Office Exps. ,£562.62,ACS Business Supplies Ltd
06-Jul-23, Operational Equipment ,£558.96,M C Products UK Ltd
27-Jul-23, Vehicle Parts ,£556.68,Hyundai Motor UK Ltd
20-Jul-23, Vehicle Parts ,£552.00,Liverpool TPS 
27-Jul-23, Event Costs ,£552.00,Creative Photography
13-Jul-23, Training Course Fees ,£550.00,State of Mind Sport Charitable Incorp Org
20-Jul-23, Printing Stationery & Office Exps. ,£550.00,C. Atkinson Ltd
06-Jul-23, Medical Equipment ,£549.00,Healthmed Supplies (HMS) Limited
13-Jul-23, Comp. Operations ,£544.00,Softcat Plc
13-Jul-23, Catering Service ,£543.53,Trevors Warehouses Limited t/a Trevors Foodservice
13-Jul-23, Vehicle Repairs ,£541.36,Peoples Liverpool Limited
13-Jul-23, Event Costs ,£540.00,BDA (INITIATIVES) LIMITED
20-Jul-23, Event Costs ,£540.00,BDA (INITIATIVES) LIMITED
27-Jul-23, Event Costs ,£540.00,BDA (INITIATIVES) LIMITED
06-Jul-23, Vehicle Parts ,£538.48,Halliwell Jones Ltd
13-Jul-23, Services & Legal Expenses ,£534.60,Redacted
06-Jul-23, Medical Equipment ,£534.00,Polyco Healthline Ltd
13-Jul-23, Cleaning and Domestic Supplies ,£532.34,Arrow County Supplies
20-Jul-23, Forensic Fees - General ,£530.32,WA Products (UK) Ltd t/a SceneSafe
20-Jul-23, Tyres & Tubes ,£528.48,Michelin Tyre PLC
13-Jul-23, Printing Stationery & Office Exps. ,£528.00,ACS Business Supplies Ltd
20-Jul-23, Uniform and Clothing ,£528.00,Cooneen Defence Limited
13-Jul-23, Building Programmed Maintenance ,£523.26,Lucion Environmental Ltd
27-Jul-23, Building Programmed Maintenance ,£523.26,Lucion Environmental Ltd
06-Jul-23, Electrical Reactive Maintenance ,£523.01,BAM FM Ltd
13-Jul-23, Vehicle Repairs ,£521.72,Swansway Garages Ltd t/a Swansway Chester Peugeot
13-Jul-23, Hired Vehicle & Plant ,£521.67,Arnold Clark Finance Ltd
06-Jul-23, Forensic Fees - General ,£521.64,Redacted
27-Jul-23, Comp. Operations ,£516.00,Redacted
13-Jul-23, Hired Vehicle & Plant ,£515.09,Arnold Clark Finance Ltd
20-Jul-23, Hired Vehicle & Plant ,£515.09,Arnold Clark Finance Ltd
06-Jul-23, Electrical Reactive Maintenance ,£514.85,BAM FM Ltd
13-Jul-23, Services & Legal Expenses ,£514.80,Redacted
27-Jul-23, Training Course Fees ,£514.50,Skills For Justice Awards Ltd
14-Jul-23, Services and Legal Expenses ,£511.24,Bank Charges
20-Jul-23, Rents ,£510.00,Rainford Parish Council
27-Jul-23, Vehicle Parts ,£509.83,BMW (UK) Ltd
06-Jul-23, Mechanical Reactive Maintenance ,£509.20,BAM FM Ltd
06-Jul-23, Mechanical Reactive Maintenance ,£506.88,BAM FM Ltd
06-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
13-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
20-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
20-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
20-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
20-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
20-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
27-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
27-Jul-23, Hired Vehicle & Plant ,£506.69,Arnold Clark Finance Ltd
20-Jul-23, Vehicle Police Equipment ,£503.40,Redacted
20-Jul-23, Intermediary Costs ,£501.92,Redacted
20-Jul-23, Vehicle Parts ,£501.55,Lookers Motor Group Limited t/a Lookers Liverpool
06-Jul-23, Mechanical Reactive Maintenance ,£501.38,BAM FM Ltd
13-Jul-23, Training Course Fees ,£500.00,Police and Crime Commissioner For Lancashire
20-Jul-23, Services & Legal Expenses ,£500.00,Redacted
20-Jul-23, Hire of Premises ,£500.00,Redacted
