Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
05/02/2024,5383644,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,459.74
12/02/2024,5395612,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,459.74
19/02/2024,5405244,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,459.74
26/02/2024,5415577,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,459.74
05/02/2024,5384015,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,340.92
12/02/2024,5395092,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,340.92
19/02/2024,5404837,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,340.92
26/02/2024,5415515,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,340.92
01/02/2024,5341829,PLACE                         ,WASTE                         ,SERVICES,PFI CONTRACT MANAGEMENT,,ROTHERHAM M B C,"27,608.77"
05/02/2024,5382708,PLACE                         ,REGULATION & ENFORCEMENT      ,PRIVATE CONTRACTORS,WISE ENFORCEMENT ROTHERHAM,OTHER PROFESSIONAL SERVICES,ROTHERHAM M B C,"1,757.80"
14/02/2024,5397579,CHIEF EXECUTIVE               ,HUMAN RESOURCES               ,SERVICES,DBS CHECKS,,ROTHERHAM M B C,"4,288.90"
14/02/2024,5397579,CHIEF EXECUTIVE               ,HUMAN RESOURCES               ,SERVICES,DBS CHECKS,,ROTHERHAM M B C,"-4,288.90"
14/02/2024,5397579,CHIEF EXECUTIVE               ,HUMAN RESOURCES               ,SERVICES,DBS CHECKS,,ROTHERHAM M B C,"3,169.20"
14/02/2024,5397579,CHIEF EXECUTIVE               ,HUMAN RESOURCES               ,SERVICES,DBS CHECKS,,ROTHERHAM M B C,"1,119.70"
19/02/2024,5403964,"CHILDREN,YOUNG PEOPLE&FAMILIES",REGIONALISATION OF ADOPTION   ,SERVICES,REGIONAL ADOPTION AGENCY,,ROTHERHAM M B C,"2,059.00"
21/02/2024,5409234,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ANSCO SIGNS LTD,301.94
21/02/2024,5409236,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ANSCO SIGNS LTD,293.52
05/02/2024,5383964,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,277.25
05/02/2024,5383964,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,"1,571.09"
12/02/2024,5394927,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,277.25
12/02/2024,5394927,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,"1,571.09"
19/02/2024,5404609,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,277.25
19/02/2024,5404609,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,"1,571.09"
26/02/2024,5415688,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,277.25
26/02/2024,5415688,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,"1,571.09"
22/02/2024,5410074,PLACE                         ,PROPERTY SERVICES             ,EQUIPMENT/FURNITURE/MATERIALS,PBM CONTRACTS,MATERIALS - BUILDING SERVICES,AK GLASS AND GLAZING LTD,"6,050.00"
22/02/2024,5410075,PLACE                         ,PROPERTY SERVICES             ,EQUIPMENT/FURNITURE/MATERIALS,PBM CONTRACTS,MATERIALS - BUILDING SERVICES,AK GLASS AND GLAZING LTD,"29,966.00"
02/02/2024,5382499,PLACE                         ,TRADING SERVICES              ,DIRECT TRANSPORT COSTS,ADMIN GENERAL TRANSPORT,,MOTORWAY WINDSCREENS LTD T/A PGS,310.00
09/02/2024,5393368,PLACE                         ,TRADING SERVICES              ,DIRECT TRANSPORT COSTS,ADMIN GENERAL TRANSPORT,,MOTORWAY WINDSCREENS LTD T/A PGS,310.00
19/02/2024,5406898,PLACE                         ,TRADING SERVICES              ,DIRECT TRANSPORT COSTS,ADMIN GENERAL TRANSPORT,,MOTORWAY WINDSCREENS LTD T/A PGS,350.00
22/02/2024,5412344,PLACE                         ,TRADING SERVICES              ,DIRECT TRANSPORT COSTS,ADMIN GENERAL TRANSPORT,,MOTORWAY WINDSCREENS LTD T/A PGS,310.00
05/02/2024,5383565,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,350.00
12/02/2024,5395356,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,350.00
19/02/2024,5404991,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,350.00
26/02/2024,5415441,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,350.00
05/02/2024,5383833,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,668.30
12/02/2024,5395074,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,668.30
19/02/2024,5404989,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,668.30
26/02/2024,5415995,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,668.30
09/02/2024,5392913,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"3,650.25"
09/02/2024,5392914,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"3,467.97"
09/02/2024,5392915,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"6,816.28"
09/02/2024,5392916,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,COMPASS FOSTERING NORTH LIMITED,"1,920.15"
02/02/2024,5381552,CORPORATE RESOURCES           ,FINANCIAL DEV & BUSINESS SUPP ,EQUIPMENT/FURNITURE/MATERIALS,CENTRAL PRINTING,EQUIPMENT-GENERAL,REPRO SALES AND REPAIRS,450.00
09/02/2024,5392927,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,18+ SERVICE,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,542.06
09/02/2024,5392930,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,FOUNDATION,542.06
09/02/2024,5392931,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UASC POST-18,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,353.55
09/02/2024,5392932,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UASC POST-18,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,"1,767.77"
09/02/2024,5392933,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UASC POST-18,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,318.00
09/02/2024,5392934,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UASC POST-18,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,"1,590.01"
09/02/2024,5392934,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,UASC POST-18,LEAVING CARE ALLOWANCES,FOUNDATION,542.05
09/02/2024,5392936,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,CIC-TRANSITION TO INDEPENDENCE,LEAVING CARE ALLOWANCES,FOUNDATION,542.06
09/02/2024,5392937,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UNACCOMP. ASYLUM SEEK CHILDREN,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,318.00
09/02/2024,5392942,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UNACCOMP. ASYLUM SEEK CHILDREN,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,"1,590.01"
09/02/2024,5392942,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,UASC POST-18,LEAVING CARE ALLOWANCES,FOUNDATION,542.05
09/02/2024,5392944,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UASC POST-18,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,"1,225.72"
09/02/2024,5392944,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,UASC POST-18,LEAVING CARE ALLOWANCES,FOUNDATION,542.05
09/02/2024,5392945,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UASC POST-18,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,318.00
09/02/2024,5392946,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UASC POST-18,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,"1,590.01"
09/02/2024,5392946,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,UASC POST-18,LEAVING CARE ALLOWANCES,FOUNDATION,542.05
09/02/2024,5392947,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UASC POST-18,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,318.00
09/02/2024,5392948,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UASC POST-18,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,"1,590.01"
09/02/2024,5392948,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,UASC POST-18,LEAVING CARE ALLOWANCES,FOUNDATION,542.05
09/02/2024,5392949,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,18+ SERVICE,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,415.58
09/02/2024,5392950,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,18+ SERVICE,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,505.92
09/02/2024,5392950,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,18+ SERVICE,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,"1,144.00"
09/02/2024,5392953,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UASC POST-18,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,"1,225.62"
09/02/2024,5392953,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,UASC POST-18,LEAVING CARE ALLOWANCES,FOUNDATION,542.05
09/02/2024,5392967,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,UASC POST-18,CHILD RESIDENTIAL PLACEMENT,FOUNDATION,318.00
09/02/2024,5392968,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SCHOOLCHILDREN AND STUDENTS,UASC POST-18,LEAVING CARE ALLOWANCES,FOUNDATION,542.06
01/02/2024,5349806,PLACE                         ,PROPERTY SERVICES             ,BUILDING REPAIRS/MAINTENANCE,CHEQUER RD MUSEUM/SITE PREMISE,PLANNED REPAIRS & MAINT,WALKER FIRE UK LTD,307.80
27/02/2024,5416412,PLACE                         ,PROPERTY SERVICES             ,BUILDING REPAIRS/MAINTENANCE,"DANUM GALLERY,LIBRARY & MUSEUM",PLANNED REPAIRS & MAINT,WALKER FIRE UK LTD,288.50
15/02/2024,5399171,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,NORTHGATE PRE SCHOOL & TODDLERS LTD,"2,353.20"
15/02/2024,5399171,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,NORTHGATE PRE SCHOOL & TODDLERS LTD,"5,920.07"
01/02/2024,5280683,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,POOL EQUIPMENT,NRS HEALTHCARE,"158,402.79"
01/02/2024,5308211,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,POOL EQUIPMENT,NRS HEALTHCARE,"148,149.57"
08/02/2024,5387559,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - DMBC,POOL EQUIPMENT,NRS HEALTHCARE,"72,677.04"
08/02/2024,5387560,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - DMBC,NON CATALOGUE EQUIPMENT,NRS HEALTHCARE,"18,107.26"
08/02/2024,5387561,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,POOL EQUIPMENT,NRS HEALTHCARE,"148,166.78"
08/02/2024,5387562,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,NON CATALOGUE EQUIPMENT,NRS HEALTHCARE,"24,635.36"
08/02/2024,5387563,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - HEALTH,DELIVERY (ACTIVITY),NRS HEALTHCARE,"52,105.75"
08/02/2024,5387564,"ADULTS, WELLBEING AND CULTURE ",HOME FIRST                    ,EQUIPMENT/FURNITURE/MATERIALS,ICES - DMBC,DELIVERY (ACTIVITY),NRS HEALTHCARE,"52,073.98"
21/02/2024,5409205,PLACE                         ,REGULATION & ENFORCEMENT      ,BUILDING REPAIRS/MAINTENANCE,COLONNADES U/GROUND CAR PARK,GENERAL REPAIRS & MAINT,ANSA ELEVATORS LTD,789.00
21/02/2024,5409276,PLACE                         ,PROPERTY SERVICES             ,OTHER LAND & BUILDINGS,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP REPLACE,ANSA ELEVATORS LTD,"24,810.00"
19/02/2024,5405804,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,NURSING - MH,NURSING,WILLOWBECK HEALTHCARE LIMITED,"2,862.56"
19/02/2024,5405814,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,WILLOWBECK HEALTHCARE LIMITED,"2,862.56"
19/02/2024,5406844,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,NURSING - EAST,NURSING,WILLOWBECK HEALTHCARE LIMITED,"7,054.17"
08/02/2024,5387154,CORPORATE RESOURCES           ,REVENUES AND BENEFITS         ,MISCELLANEOUS EXPENSES,LOCAL ASSISTANCE SCHEME,,FAMILY FUND TRADING LIMITED,"1,155.00"
14/02/2024,5397252,CHIEF EXECUTIVE               ,PH WELL PROGRAMMES            ,HEALTH AUTHORITIES,STOP SMOKING SERVICES 0-5 SH,,SOUTH WEST YORKSHIRE PARTNERSHIP,"32,348.00"
01/02/2024,5341555,"ADULTS, WELLBEING AND CULTURE ",CULTURE AND COMMERCIALISATION ,GRANTS AND SUBSCRIPTIONS,UKSPF- GRASSROOTS  COMM PROG,,DONCASTER PERFORMANCE VENUE LTD,"10,920.00"
09/02/2024,5393012,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,619.20
09/02/2024,5393013,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,619.20
09/02/2024,5393014,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,619.20
09/02/2024,5393015,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,619.20
09/02/2024,5393016,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,619.20
09/02/2024,5393031,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,025.55"
09/02/2024,5393032,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,161.00"
09/02/2024,5393033,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,909.45
09/02/2024,5393034,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,754.65
09/02/2024,5393035,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,754.65
09/02/2024,5393065,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,551.48
09/02/2024,5393066,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,599.85
09/02/2024,5393067,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,561.15
09/02/2024,5393068,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,474.08
09/02/2024,5393069,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,561.15
09/02/2024,5393077,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,541.80
09/02/2024,5393078,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,870.75
09/02/2024,5393079,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,580.50
09/02/2024,5393080,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,915.47"
09/02/2024,5393080,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,962.28
09/02/2024,5393081,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,889.71"
09/02/2024,5393081,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,949.34
09/02/2024,5393082,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,825.31"
09/02/2024,5393082,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,916.99
09/02/2024,5393083,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,960.54"
09/02/2024,5393083,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,984.93
09/02/2024,5393084,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,954.11"
09/02/2024,5393084,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,981.69
09/02/2024,5393085,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,954.11"
09/02/2024,5393085,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,981.69
09/02/2024,5393141,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,"1,219.05"
09/02/2024,5393142,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,SUPPORTED LIVING LD,OTHER PROFESSIONAL SERVICES,CREATIVE SUPPORT,299.93
