Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
15/11/2023,5240115,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,DEFAULT SUB NOM - I&E,REDACTED PERSONAL DATA,658.80
01/11/2023,5147864,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,103.63"
01/11/2023,5147865,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,103.63"
01/11/2023,5147866,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,103.63"
01/11/2023,5156225,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,231.20"
01/11/2023,5156229,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,105.25"
01/11/2023,5168780,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,103.67"
01/11/2023,5168781,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,103.67"
01/11/2023,5168782,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,103.67"
01/11/2023,5169020,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,231.24"
01/11/2023,5169021,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,105.27"
10/11/2023,5234704,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,EDUCATION,ACORN CARE & EDUCATION LTD,"2,203.63"
10/11/2023,5234705,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,EDUCATION,ACORN CARE & EDUCATION LTD,"4,851.92"
10/11/2023,5234706,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,EDUCATION,ACORN CARE & EDUCATION LTD,"2,203.67"
10/11/2023,5234707,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,EDUCATION,ACORN CARE & EDUCATION LTD,"4,851.87"
16/11/2023,5240375,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,103.67"
16/11/2023,5240376,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,103.67"
16/11/2023,5240377,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,103.67"
16/11/2023,5240379,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,231.24"
16/11/2023,5240380,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,231.24"
16/11/2023,5240381,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,105.27"
16/11/2023,5240382,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"5,105.27"
24/11/2023,5254876,"CHILDREN,YOUNG PEOPLE&FAMILIES",QUALITY AND SAFEGUARDING      ,OTHER ESTABLISHMENTS,PUPILS EDUCATED OUT OF AREA (I,CHILD RESIDENTIAL PLACEMENT,ACORN CARE & EDUCATION LTD,"19,916.67"
03/11/2023,5223922,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,430.50
03/11/2023,5223922,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,430.50
03/11/2023,5223977,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,501.78
03/11/2023,5223977,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,408.42
03/11/2023,5224007,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,430.50
03/11/2023,5224028,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
03/11/2023,5224028,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
03/11/2023,5224124,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,282.90
03/11/2023,5224131,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
03/11/2023,5224135,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
03/11/2023,5224167,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,258.30
03/11/2023,5224167,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,258.30
03/11/2023,5224175,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,356.70
03/11/2023,5224175,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,356.70
03/11/2023,5224281,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,430.50
03/11/2023,5224281,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,430.50
03/11/2023,5224306,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
03/11/2023,5224413,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,264.45
03/11/2023,5224498,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
03/11/2023,5224498,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
03/11/2023,5224566,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,HOMECARE - CALDT,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,270.04
03/11/2023,5224714,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,301.35
03/11/2023,5224714,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,301.35
03/11/2023,5224891,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
03/11/2023,5224891,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
09/11/2023,5233894,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,276.75
09/11/2023,5233896,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,430.50
09/11/2023,5233899,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
09/11/2023,5233899,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
09/11/2023,5233904,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,282.90
09/11/2023,5233906,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
09/11/2023,5233907,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
09/11/2023,5233909,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,356.70
09/11/2023,5233909,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,356.70
09/11/2023,5233911,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,264.45
09/11/2023,5233911,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,264.45
09/11/2023,5233913,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,430.50
09/11/2023,5233913,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,430.50
09/11/2023,5233914,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,332.10
09/11/2023,5233916,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,264.45
09/11/2023,5233917,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
09/11/2023,5233917,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
09/11/2023,5233918,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,HOMECARE - CALDT,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,270.04
09/11/2023,5233919,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,301.35
09/11/2023,5233919,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,301.35
09/11/2023,5233921,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
09/11/2023,5233921,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
23/11/2023,5254617,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
23/11/2023,5254617,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
23/11/2023,5254621,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,258.30
23/11/2023,5254621,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,258.30
23/11/2023,5254626,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
23/11/2023,5254626,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
23/11/2023,5254627,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,473.55
23/11/2023,5254627,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,473.55
23/11/2023,5254628,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,473.55
23/11/2023,5254628,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,473.55
23/11/2023,5254641,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,430.50
23/11/2023,5254642,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,430.50
23/11/2023,5254645,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
23/11/2023,5254645,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
23/11/2023,5254648,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,295.20
23/11/2023,5254649,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,399.75
23/11/2023,5254654,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,270.60
23/11/2023,5254657,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
23/11/2023,5254658,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
23/11/2023,5254659,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
23/11/2023,5254660,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,258.30
23/11/2023,5254660,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,258.30
23/11/2023,5254662,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,356.70
23/11/2023,5254662,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,356.70
23/11/2023,5254663,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,356.70
23/11/2023,5254663,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,356.70
23/11/2023,5254666,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,282.90
23/11/2023,5254666,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,282.90
23/11/2023,5254667,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
23/11/2023,5254668,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
23/11/2023,5254671,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,264.45
23/11/2023,5254672,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
23/11/2023,5254672,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
23/11/2023,5254673,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
23/11/2023,5254673,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,344.40
23/11/2023,5254674,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,HOMECARE - CALDT,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,270.04
23/11/2023,5254675,"ADULTS, WELLBEING AND CULTURE ",FUTURE OPTIONS                ,PRIVATE CONTRACTORS,HOMECARE - CALDT,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,270.04
23/11/2023,5254676,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,301.35
23/11/2023,5254676,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,301.35
23/11/2023,5254677,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,301.35
23/11/2023,5254677,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,301.35
23/11/2023,5254680,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
23/11/2023,5254680,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,PRIVATE CONTRACTORS,HOMECARE - CENTRAL,OTHER PROFESSIONAL SERVICES,REACT HOMECARE LTD,387.45
