Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
14/03/2024,5436934,PLACE                         ,PROPERTY SERVICES             ,SERVICES,COLONNADES OFFICES SERVICE CHG,,PHS GROUP PLC,389.88
14/03/2024,5436934,PLACE                         ,PROPERTY SERVICES             ,SERVICES,CIVIC OFFICE,,PHS GROUP PLC,424.36
14/03/2024,5436935,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,BUILDING REPAIRS/MAINTENANCE,FAMILY HUB - CENTRAL,,PHS GROUP PLC,274.81
14/03/2024,5436935,PLACE                         ,PROPERTY SERVICES             ,SERVICES,COLONNADES OFFICES SERVICE CHG,,PHS GROUP PLC,389.88
14/03/2024,5436935,PLACE                         ,PROPERTY SERVICES             ,SERVICES,CIVIC OFFICE,,PHS GROUP PLC,424.36
18/03/2024,5441753,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,BUILDING REPAIRS/MAINTENANCE,FAMILY HUB - CENTRAL,,PHS GROUP PLC,274.81
18/03/2024,5441753,PLACE                         ,PROPERTY SERVICES             ,SERVICES,COLONNADES OFFICES SERVICE CHG,,PHS GROUP PLC,389.88
18/03/2024,5441753,PLACE                         ,PROPERTY SERVICES             ,SERVICES,CIVIC OFFICE,,PHS GROUP PLC,424.36
21/03/2024,5449599,"ADULTS, WELLBEING AND CULTURE ",CULTURE & COMMERCIALISATION   ,SERVICES,COMMUNITY LIBRARIES GENERAL,,PHS GROUP PLC,475.21
01/03/2024,5333483,CORPORATE RESOURCES           ,CHILDCARE LEGAL SERVICES      ,SERVICES,CHILDCARE LEGAL SERVICES,SOLICITORS,MALCOLM C FOY SOLICITORS,250.00
07/03/2024,5426761,CORPORATE RESOURCES           ,CHILDCARE LEGAL SERVICES      ,SERVICES,CHILDCARE LEGAL SERVICES,SOLICITORS,MALCOLM C FOY SOLICITORS,250.00
27/03/2024,5459039,CORPORATE RESOURCES           ,CHILDCARE LEGAL SERVICES      ,SERVICES,CHILDCARE LEGAL SERVICES,SOLICITORS,MALCOLM C FOY SOLICITORS,250.00
18/03/2024,5441752,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE BOROUGHWIDE,EQUIPMENT-GENERAL,ORIGIN AMENITY SOLUTIONS LIMITED,"14,016.00"
19/03/2024,5446298,PLACE                         ,STREET SCENE & HIGHWAYS OPS   ,OTHER LAND & BUILDINGS,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP ENHANCE,ORIGIN AMENITY SOLUTIONS LIMITED,"3,253.80"
20/03/2024,5447518,PLACE                         ,STREET SCENE & HIGHWAYS OPS   ,OTHER LAND & BUILDINGS,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP ENHANCE,ORIGIN AMENITY SOLUTIONS LIMITED,"1,652.00"
20/03/2024,5447518,PLACE                         ,STREET SCENE & HIGHWAYS OPS   ,OTHER LAND & BUILDINGS,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP ENHANCE,ORIGIN AMENITY SOLUTIONS LIMITED,"1,699.20"
20/03/2024,5447518,PLACE                         ,STREET SCENE & HIGHWAYS OPS   ,OTHER LAND & BUILDINGS,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP ENHANCE,ORIGIN AMENITY SOLUTIONS LIMITED,"1,073.80"
20/03/2024,5447518,PLACE                         ,STREET SCENE & HIGHWAYS OPS   ,OTHER LAND & BUILDINGS,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP ENHANCE,ORIGIN AMENITY SOLUTIONS LIMITED,"2,124.00"
20/03/2024,5447518,PLACE                         ,STREET SCENE & HIGHWAYS OPS   ,OTHER LAND & BUILDINGS,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP ENHANCE,ORIGIN AMENITY SOLUTIONS LIMITED,"1,514.31"
28/03/2024,5460716,PLACE                         ,STREET SCENE                  ,GROUNDS MAINTENANCE COSTS,STREETSCENE CENTRAL,PLANNED GROUNDS MAINT,ORIGIN AMENITY SOLUTIONS LIMITED,600.00
01/03/2024,5421100,"ADULTS, WELLBEING AND CULTURE ",CULTURE & COMMERCIALISATION   ,EQUIPMENT/FURNITURE/MATERIALS,SHARED SERVICE - LIBRARIES,BOOKS-GENERAL,ULVERSCROFT LTD,555.27
05/03/2024,5424715,"ADULTS, WELLBEING AND CULTURE ",CULTURE & COMMERCIALISATION   ,EQUIPMENT/FURNITURE/MATERIALS,SHARED SERVICE - LIBRARIES,SOUND RECORDINGS,ULVERSCROFT LTD,564.68
01/03/2024,5410611,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE BOROUGHWIDE,EQUIPMENT-GENERAL,PTE,895.40
01/03/2024,5410611,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE BOROUGHWIDE,EQUIPMENT-GENERAL,PTE,"1,175.94"
01/03/2024,5410611,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE BOROUGHWIDE,EQUIPMENT-GENERAL,PTE,"1,075.86"
01/03/2024,5410612,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE BOROUGHWIDE,EQUIPMENT-GENERAL,PTE,579.22
01/03/2024,5410612,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE BOROUGHWIDE,EQUIPMENT-GENERAL,PTE,447.70
01/03/2024,5410613,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE BOROUGHWIDE,EQUIPMENT-GENERAL,PTE,447.70
01/03/2024,5410613,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE BOROUGHWIDE,EQUIPMENT-GENERAL,PTE,"1,190.78"
01/03/2024,5412515,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE BOROUGHWIDE,EQUIPMENT-GENERAL,PTE,"1,732.00"
04/03/2024,5422162,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,ARBORICULTURE & WOODLANDS,EQUIPMENT-GENERAL,PTE,822.00
04/03/2024,5422162,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,ARBORICULTURE & WOODLANDS,EQUIPMENT-GENERAL,PTE,317.03
04/03/2024,5422162,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,ARBORICULTURE & WOODLANDS,EQUIPMENT-GENERAL,PTE,288.00
06/03/2024,5425628,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,ARBORICULTURE & WOODLANDS,EQUIPMENT-GENERAL,PTE,539.00
19/03/2024,5445929,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,ARBORICULTURE & WOODLANDS,EQUIPMENT-GENERAL,PTE,279.25
19/03/2024,5445929,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,ARBORICULTURE & WOODLANDS,EQUIPMENT-GENERAL,PTE,330.00
27/03/2024,5459043,PLACE                         ,STREET SCENE                  ,EQUIPMENT/FURNITURE/MATERIALS,STREET SCENE BOROUGHWIDE,EQUIPMENT-GENERAL,PTE,"3,537.90"
08/03/2024,5429031,PLACE                         ,PROPERTY SERVICES             ,BUILDING REPAIRS/MAINTENANCE,SPM RECHARGEABLE WORKS,PLANNED REPAIRS & MAINT,D BENSON (CONTROLS) LTD,607.68
08/03/2024,5429032,PLACE                         ,PROPERTY SERVICES             ,BUILDING REPAIRS/MAINTENANCE,SPM RECHARGEABLE WORKS,PLANNED REPAIRS & MAINT,D BENSON (CONTROLS) LTD,258.00
08/03/2024,5429033,PLACE                         ,PROPERTY SERVICES             ,BUILDING REPAIRS/MAINTENANCE,SPM RECHARGEABLE WORKS,PLANNED REPAIRS & MAINT,D BENSON (CONTROLS) LTD,465.00
08/03/2024,5429035,PLACE                         ,PROPERTY SERVICES             ,BUILDING REPAIRS/MAINTENANCE,SPM RECHARGEABLE WORKS,PLANNED REPAIRS & MAINT,D BENSON (CONTROLS) LTD,285.00
08/03/2024,5429037,PLACE                         ,PROPERTY SERVICES             ,BUILDING REPAIRS/MAINTENANCE,SPM RECHARGEABLE WORKS,PLANNED REPAIRS & MAINT,D BENSON (CONTROLS) LTD,559.24
11/03/2024,5433761,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,ACTION FOR CHILDREN,"5,026.34"
11/03/2024,5433762,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,OTHER ESTABLISHMENTS,INDEPENDENT FOSTERING AGENCY,AGENCY FOSTER PAYMENTS,ACTION FOR CHILDREN,"4,702.06"
01/03/2024,5410449,PLACE                         ,PROPERTY SERVICES             ,EQUIPMENT/FURNITURE/MATERIALS,PBM CONTRACTS,MATERIALS - BUILDING SERVICES,BRADFORD METROPOLITAN DISTRICT COUN,887.50
13/03/2024,5435198,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,300.00"
13/03/2024,5435199,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,300.00"
13/03/2024,5435200,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,365.00"
13/03/2024,5435201,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,405.00"
13/03/2024,5435202,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,300.00"
13/03/2024,5435203,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,300.00"
13/03/2024,5435204,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,365.00"
13/03/2024,5435205,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,300.00"
13/03/2024,5435206,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,300.00"
13/03/2024,5435207,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,385.00"
13/03/2024,5435208,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,405.00"
13/03/2024,5435209,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,365.00"
13/03/2024,5435210,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,365.00"
13/03/2024,5435211,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,300.00"
13/03/2024,5435212,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,365.00"
13/03/2024,5435213,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,300.00"
13/03/2024,5435214,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,365.00"
13/03/2024,5435215,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,405.00"
13/03/2024,5435216,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,385.00"
13/03/2024,5435217,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,365.00"
13/03/2024,5435218,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,300.00"
18/03/2024,5445464,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,425.00"
18/03/2024,5445465,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,365.00"
18/03/2024,5445466,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,365.00"
18/03/2024,5445467,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,300.00"
18/03/2024,5445468,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,365.00"
18/03/2024,5445469,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,425.00"
18/03/2024,5445470,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,385.00"
18/03/2024,5445471,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,800.00"
18/03/2024,5445472,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,800.00"
26/03/2024,5458735,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,405.00"
26/03/2024,5458736,PLACE                         ,STRATEGIC HOUSING             ,COUNCIL DWELLINGS,BALANCE SHEET HRA,C/V ADD - SUBSEQ EXP REPLACE,BRADFORD METROPOLITAN DISTRICT COUN,"1,300.00"
14/03/2024,5439148,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,744.74
14/03/2024,5439183,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,696.70
14/03/2024,5439184,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,624.33
14/03/2024,5439185,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,696.70
14/03/2024,5439186,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,407.16
14/03/2024,5439188,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,357.40
14/03/2024,5439189,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,628.84
14/03/2024,5439190,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,452.40
14/03/2024,5439191,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,696.70
14/03/2024,5439192,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,696.70
14/03/2024,5439193,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,696.70
14/03/2024,5439194,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,357.40
14/03/2024,5439195,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,696.70
14/03/2024,5439196,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,628.84
14/03/2024,5439197,PLACE                         ,TRADING SERVICES              ,CONTRACT HIRE/ LEASES,ADMIN GENERAL TRANSPORT,,ENTERPRISE FLEX E RENT,278.36
18/03/2024,5441792,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 2 YR OLDS,,APPLE TREE DAY NURSERY,"5,769.56"
18/03/2024,5441792,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION     ,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,APPLE TREE DAY NURSERY,"13,052.81"
01/03/2024,5387481,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"46,943.47"
01/03/2024,5390494,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"19,523.13"
01/03/2024,5421174,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"23,668.00"
04/03/2024,5422470,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"16,391.59"
06/03/2024,5425585,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"11,896.63"
06/03/2024,5425586,PLACE                         ,WASTE & HIGHWAYS INFRASTRUCTUR,INFRASTRUCTURE,BALANCE SHEET GENERAL FUND,C/V ADD - SUBSEQ EXP REPLACE,ECO POWER CIVIL ENGINEERING LIMITED,"1,556.00"
07/03/2024,5426913,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"74,949.12"
07/03/2024,5426920,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"11,896.63"
15/03/2024,5439334,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"6,548.90"
15/03/2024,5439336,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"37,683.55"
15/03/2024,5439337,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"40,400.64"
15/03/2024,5439338,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"4,177.88"
15/03/2024,5439339,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"7,776.74"
15/03/2024,5439373,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"7,117.83"
15/03/2024,5439399,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"21,808.15"
15/03/2024,5439524,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"100,310.02"
25/03/2024,5454398,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"8,260.08"
27/03/2024,5458945,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"231,951.48"
28/03/2024,5462558,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ECO POWER CIVIL ENGINEERING LIMITED,"86,786.15"
28/03/2024,5460715,"ADULTS, WELLBEING AND CULTURE ",SPECIALIST CARE               ,CAPITAL ADJUSTMENT ACCOUNT,BALANCE SHEET GENERAL FUND,,NU BUILD (BARNSLEY) LTD,"3,455.00"
15/03/2024,5439458,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE  ,SERVICES,OAKLANDS CARE PROVISION,,ARJO LIMITED,294.00
19/03/2024,5445988,PLACE                         ,HIGHWAYS                      ,EQUIPMENT/FURNITURE/MATERIALS,HIGHWAYS CONTRACTS,MATERIALS - BUILDING SERVICES,ROSEHILL POLYMERS LTD,"3,880.00"
01/03/2024,5378160,PLACE                         ,TRADING SERVICES              ,EQUIPMENT/FURNITURE/MATERIALS,METRO CLEAN PUBLIC BUILDINGS,,ACE JANITORIAL SUPPLIES LTD,295.85
01/03/2024,5397501,PLACE                         ,TRADING SERVICES              ,SERVICES,COMM HEALTH PARTNERSHIPS,,ACE JANITORIAL SUPPLIES LTD,890.22
01/03/2024,5409389,PLACE                         ,PROPERTY SERVICES             ,EQUIPMENT/FURNITURE/MATERIALS,CIVIC OFFICE,GENERAL MATERIALS,ACE JANITORIAL SUPPLIES LTD,321.50
05/03/2024,5424264,PLACE                         ,TRADING SERVICES              ,SERVICES,COMM HEALTH PARTNERSHIPS,,ACE JANITORIAL SUPPLIES LTD,546.66
05/03/2024,5424267,PLACE                         ,TRADING SERVICES              ,SERVICES,COMM HEALTH PARTNERSHIPS,,ACE JANITORIAL SUPPLIES LTD,769.60
05/03/2024,5424268,PLACE                         ,TRADING SERVICES              ,SERVICES,COMM HEALTH PARTNERSHIPS,,ACE JANITORIAL SUPPLIES LTD,256.48
05/03/2024,5424270,PLACE                         ,TRADING SERVICES              ,SERVICES,COMM HEALTH PARTNERSHIPS,,ACE JANITORIAL SUPPLIES LTD,479.62
05/03/2024,5424271,PLACE                         ,TRADING SERVICES              ,SERVICES,COMM HEALTH PARTNERSHIPS,,ACE JANITORIAL SUPPLIES LTD,459.38
08/03/2024,5428988,PLACE                         ,PROPERTY SERVICES             ,EQUIPMENT/FURNITURE/MATERIALS,CIVIC OFFICE,GENERAL MATERIALS,ACE JANITORIAL SUPPLIES LTD,321.50
08/03/2024,5428990,PLACE                         ,FLEETTRANSPORT&PBM,INVENTORIES,BALANCE SHEET GENERAL FUND,INVENTORY MANAGEMENT CONTROL,ACE JANITORIAL SUPPLIES LTD,792.00
21/03/2024,5449547,PLACE                         ,PROPERTY SERVICES             ,EQUIPMENT/FURNITURE/MATERIALS,CIVIC OFFICE,GENERAL MATERIALS,ACE JANITORIAL SUPPLIES LTD,321.50
21/03/2024,5449549,PLACE                         ,FLEETTRANSPORT&PBM,INVENTORIES,BALANCE SHEET GENERAL FUND,INVENTORY MANAGEMENT CONTROL,ACE JANITORIAL SUPPLIES LTD,307.20
21/03/2024,5449549,PLACE                         ,FLEETTRANSPORT&PBM,INVENTORIES,BALANCE SHEET GENERAL FUND,INVENTORY MANAGEMENT CONTROL,ACE JANITORIAL SUPPLIES LTD,"3,581.90"
18/03/2024,5444381,"ADULTS, WELLBEING AND CULTURE ",COMMUNITIES - CARE & SUPPORT  ,OTHER ESTABLISHMENTS,RESIDENTIAL - SOUTH,RESIDENTIAL,NORTH YORKSHIRE COUNCIL,"2,548.00"
