Date,Transaction Number,Directorate,Local Authority Dept,Merchant Category,Summary of Purpose of Expenditure 1,Summary of Purpose of Expenditure 2,Beneficiary,Total
07/12/2023,5274732,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,282.90
07/12/2023,5274743,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,387.45
07/12/2023,5274744,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,387.45
07/12/2023,5274745,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,PRIVATE CONTRACTORS,HOMECARE - NORTH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,387.45
07/12/2023,5274746,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,325.95
07/12/2023,5274747,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,325.95
07/12/2023,5274748,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,325.95
07/12/2023,5274749,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,344.40
07/12/2023,5274750,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,344.40
07/12/2023,5274751,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,PRIVATE CONTRACTORS,HOMECARE - SOUTH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,344.40
07/12/2023,5274752,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,PRIVATE CONTRACTORS,HOMECARE - MH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,356.70
07/12/2023,5274753,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,PRIVATE CONTRACTORS,HOMECARE - MH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,356.70
07/12/2023,5274754,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,PRIVATE CONTRACTORS,HOMECARE - MH,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,344.40
20/12/2023,5296450,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,PRIVATE CONTRACTORS,PERSONALISATION -  HOME CARE,OTHER PROFESSIONAL SERVICES,24/7 HOMECARE SERVICES,"1,198.78"
18/12/2023,5293221,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,WESTFIELD MEWS CARE HOME,"3,849.80"
18/12/2023,5293222,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,WESTFIELD MEWS CARE HOME,"4,043.16"
18/12/2023,5293283,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,WESTFIELD MEWS CARE HOME,"4,395.40"
18/12/2023,5293303,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,WESTFIELD MEWS CARE HOME,"3,849.80"
07/12/2023,5273447,PLACE,TRADING SERVICES,EQUIPMENT/FURNITURE/MATERIALS,CREMATIONS & PROJECTS,EQUIPMENT-GENERAL,FACULTATIEVE TECHNOLOGIES LIMITED,"3,395.26"
12/12/2023,5279221,PLACE,TRADING SERVICES,BUILDING REPAIRS/MAINTENANCE,CREMATIONS & PROJECTS,PLANNED REPAIRS & MAINT,FACULTATIEVE TECHNOLOGIES LIMITED,"26,072.44"
04/12/2023,5269259,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,327.49
11/12/2023,5278361,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,327.49
18/12/2023,5292282,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,982.47
14/12/2023,5282205,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,PRIVATE CONTRACTORS,NURSERY PROVISION - 3 & 4 YR O,,REDACTED PERSONAL DATA,"1,567.80"
20/12/2023,5296047,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,EQUIPMENT/FURNITURE/MATERIALS,FAMILY HUB - EAST,EQUIPMENT-GENERAL,COSY,629.97
04/12/2023,5269488,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,547.20
11/12/2023,5278748,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,547.20
18/12/2023,5292394,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,"1,641.60"
01/12/2023,5251790,"ADULTS, WELLBEING AND CULTURE",CULTURE AND COMMERCIALISATION,SERVICES,SHARED SERVICE - LIBRARIES,,COOLERAID LIMITED,672.75
13/12/2023,5280607,"CHILDREN,YOUNG PEOPLE&FAMILIES",INTERVENTION & PREVENTION,SERVICES,FAMILY HUB - NORTH,,COOLERAID LIMITED,569.25
15/12/2023,5285706,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,RESIDENCE ORDER ALLOWANCES,REDACTED PERSONAL DATA,340.00
20/12/2023,5297566,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,SCHOOLCHILDREN AND STUDENTS,RO/ CA0 / SGO ALLOWANCES,RESIDENCE ORDER ALLOWANCES,REDACTED PERSONAL DATA,340.00
18/12/2023,5291702,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,624.03
18/12/2023,5291702,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,624.03
18/12/2023,5291633,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - NORTH,,REDACTED PERSONAL DATA,750.00
18/12/2023,5292212,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,359.61
18/12/2023,5292212,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,359.64
04/12/2023,5269233,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,678.51
11/12/2023,5278335,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,678.51
18/12/2023,5292256,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,"2,035.53"
18/12/2023,5291645,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,791.70
18/12/2023,5292153,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,321.30
18/12/2023,5292153,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - EAST,,REDACTED PERSONAL DATA,623.70
12/12/2023,5280518,PLACE,TRADING SERVICES,EQUIPMENT/FURNITURE/MATERIALS,ADMIN GENERAL TRANSPORT,GENERAL MATERIALS,STONEACRE,346.19
04/12/2023,5269862,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,400.00
11/12/2023,5278584,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,400.00
18/12/2023,5291731,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CENTRAL,,REDACTED PERSONAL DATA,"1,200.00"
18/12/2023,5291741,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,680.76
13/12/2023,5281201,PLACE,STREET SCENE,EQUIPMENT/FURNITURE/MATERIALS,PLAY EQUIPMENT TEAM,GENERAL MATERIALS,PLAYDALE PLAYGROUNDS LTD,609.61
08/12/2023,5275697,PLACE,FLEETTRANSPORT&PBM,INVENTORIES,BALANCE SHEET GENERAL FUND,INVENTORY MANAGEMENT CONTROL,DIATECH,"1,188.10"
18/12/2023,5291956,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,713.97
18/12/2023,5292427,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,QUARRYFIELDS,"-3,782.67"
18/12/2023,5292551,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,QUARRYFIELDS,"2,862.56"
18/12/2023,5292552,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,QUARRYFIELDS,"2,862.56"
18/12/2023,5292553,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,QUARRYFIELDS,"2,862.56"
18/12/2023,5292566,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,QUARRYFIELDS,"2,862.56"
18/12/2023,5292611,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,QUARRYFIELDS,"2,862.56"
18/12/2023,5292637,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,QUARRYFIELDS,"2,862.56"
18/12/2023,5292765,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,QUARRYFIELDS,"2,862.56"
18/12/2023,5292949,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,QUARRYFIELDS,"2,862.56"
18/12/2023,5292955,"ADULTS, WELLBEING AND CULTURE",COMMUNITIES - CARE & SUPPORT,OTHER ESTABLISHMENTS,RESIDENTIAL - CENTRAL,RESIDENTIAL,QUARRYFIELDS,"2,862.56"
18/12/2023,5292979,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - MH,RESIDENTIAL,QUARRYFIELDS,"2,862.56"
18/12/2023,5293191,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,QUARRYFIELDS,"8,359.64"
18/12/2023,5293478,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,OTHER ESTABLISHMENTS,RESIDENTIAL - CALDT,RESIDENTIAL,QUARRYFIELDS,306.70
18/12/2023,5292195,"ADULTS, WELLBEING AND CULTURE",FUTURE OPTIONS,ADULT SOCIAL SERVICES CLIENTS,DIRECT PAYMENTS - CALDT,,REDACTED PERSONAL DATA,516.60
08/12/2023,5277002,"CHILDREN,YOUNG PEOPLE&FAMILIES",CiC AND ACHIEVING PERMANENCE,OTHER ESTABLISHMENTS,OOA EXTERNAL PLACEMENTS,CHILD RESIDENTIAL PLACEMENT,TIMEOUT CHILDRENS HOMES LTD,"25,692.60"
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
