Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
8088,2024-11-08 00:00:00,0016961723,INV,1740.64,REDACTED PERSONAL DATA,03419200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8089,2024-11-08 00:00:00,0016962017,INV,525.36,REDACTED PERSONAL DATA,30337200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8090,2024-11-08 00:00:00,0016962041,INV,2298.92,REDACTED PERSONAL DATA,30038000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8091,2024-11-08 00:00:00,0016961655,INV,282.56,REDACTED PERSONAL DATA,30205000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8092,2024-11-08 00:00:00,0016961656,INV,1618.64,REDACTED PERSONAL DATA,02822000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8093,2024-11-08 00:00:00,0016961662,INV,1243.2,REDACTED PERSONAL DATA,30393600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8094,2024-11-08 00:00:00,0016961682,INV,1270.16,REDACTED PERSONAL DATA,30229700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8095,2024-11-08 00:00:00,0016961690,INV,5473.44,REDACTED PERSONAL DATA,01525500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8096,2024-11-08 00:00:00,0016961691,INV,256,REDACTED PERSONAL DATA,30208100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8097,2024-11-08 00:00:00,0016961579,INV,1552.6,REDACTED PERSONAL DATA,03121300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8098,2024-11-08 00:00:00,0016961608,INV,452.32,REDACTED PERSONAL DATA,30237400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8099,2024-11-08 00:00:00,0016961630,INV,10550.8,REDACTED PERSONAL DATA,02929200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8100,2024-11-08 00:00:00,0016961643,INV,6945.84,REDACTED PERSONAL DATA,02954200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8101,2024-11-08 00:00:00,0016961646,INV,2535.48,REDACTED PERSONAL DATA,30250600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8102,2024-11-08 00:00:00,0016961647,INV,267.52,REDACTED PERSONAL DATA,30255400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8103,2024-11-08 00:00:00,0016961513,INV,348.56,REDACTED PERSONAL DATA,30073100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8104,2024-11-08 00:00:00,0016961540,INV,1122.56,REDACTED PERSONAL DATA,03284600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8105,2024-11-08 00:00:00,0016961543,INV,893.12,REDACTED PERSONAL DATA,03125400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8106,2024-11-08 00:00:00,0016961550,INV,916.28,REDACTED PERSONAL DATA,30392400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8107,2024-11-08 00:00:00,0016961562,INV,2160,REDACTED PERSONAL DATA,02867700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8108,2024-11-08 00:00:00,0016961570,INV,1558.24,REDACTED PERSONAL DATA,03496600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8109,2024-11-08 00:00:00,0016961472,INV,1091.44,REDACTED PERSONAL DATA,03283300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8110,2024-11-08 00:00:00,0016961474,INV,283.52,REDACTED PERSONAL DATA,30343300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8111,2024-11-08 00:00:00,0016961480,INV,425.28,REDACTED PERSONAL DATA,30352800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8112,2024-11-08 00:00:00,0016961497,INV,324.56,REDACTED PERSONAL DATA,30364400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8113,2024-11-08 00:00:00,0016961505,INV,8941.68,REDACTED PERSONAL DATA,02003000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8114,2024-11-08 00:00:00,0016961507,INV,600,REDACTED PERSONAL DATA,03108400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8115,2024-11-08 00:00:00,0016961991,INV,547.12,REDACTED PERSONAL DATA,30350500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8116,2024-11-08 00:00:00,0016961457,INV,1099.08,REDACTED PERSONAL DATA,30258900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8117,2024-11-08 00:00:00,0016961460,INV,1827,REDACTED PERSONAL DATA,30296100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8118,2024-11-08 00:00:00,0016961461,INV,1258.52,REDACTED PERSONAL DATA,30343000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8119,2024-11-08 00:00:00,0016961465,INV,4325.4,REDACTED PERSONAL DATA,01869800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8120,2024-11-08 00:00:00,0016961470,INV,408,REDACTED PERSONAL DATA,03638200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8121,2024-11-08 00:00:00,0016961929,INV,584.8,REDACTED PERSONAL DATA,30411200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8122,2024-11-08 00:00:00,0016961938,INV,468.92,REDACTED PERSONAL DATA,30108800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8123,2024-11-08 00:00:00,0016961971,INV,620.8,REDACTED PERSONAL DATA,30382600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8124,2024-11-08 00:00:00,0016961976,INV,3260.92,REDACTED PERSONAL DATA,30436200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8125,2024-11-08 00:00:00,0016961979,INV,280.84,REDACTED PERSONAL DATA,30305000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8126,2024-11-08 00:00:00,0016961980,INV,495.84,REDACTED PERSONAL DATA,30076200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8127,2024-11-08 00:00:00,0016961897,INV,274.8,REDACTED PERSONAL DATA,30146700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8128,2024-11-08 00:00:00,0016961420,INV,706.28,REDACTED PERSONAL DATA,30220400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8129,2024-11-08 00:00:00,0016961441,INV,320,REDACTED PERSONAL DATA,30208000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8130,2024-11-08 00:00:00,0016961453,INV,442.64,REDACTED PERSONAL DATA,03801000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8131,2024-11-08 00:00:00,0016961909,INV,2485.2,REDACTED PERSONAL DATA,30024500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8132,2024-11-08 00:00:00,0016961926,INV,3480.36,REDACTED PERSONAL DATA,30206400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8133,2024-11-08 00:00:00,0016961805,INV,728,REDACTED PERSONAL DATA,30212700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8134,2024-11-08 00:00:00,0016961829,INV,1929.6,REDACTED PERSONAL DATA,30435500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8135,2024-11-08 00:00:00,0016961869,INV,631.6,REDACTED PERSONAL DATA,30362100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8136,2024-11-08 00:00:00,0016961885,INV,812.52,REDACTED PERSONAL DATA,30422100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8137,2024-11-08 00:00:00,0016961887,INV,2645.16,REDACTED PERSONAL DATA,30433300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8138,2024-11-08 00:00:00,0016961894,INV,723.64,REDACTED PERSONAL DATA,30335100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8139,2024-11-08 00:00:00,0016961750,INV,328.56,REDACTED PERSONAL DATA,30412600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8140,2024-11-08 00:00:00,0016961759,INV,270.84,REDACTED PERSONAL DATA,30417700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8141,2024-11-08 00:00:00,0016961763,INV,392.48,REDACTED PERSONAL DATA,30219300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8142,2024-11-08 00:00:00,0016961766,INV,576,REDACTED PERSONAL DATA,30359700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8143,2024-11-08 00:00:00,0016961767,INV,909.2,REDACTED PERSONAL DATA,30429500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8144,2024-11-08 00:00:00,0016961782,INV,510.88,REDACTED PERSONAL DATA,30206100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8145,2024-11-08 00:00:00,0016961718,INV,1678.6,REDACTED PERSONAL DATA,30003300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8146,2024-11-08 00:00:00,0016961721,INV,4135.56,REDACTED PERSONAL DATA,30070600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8147,2024-11-08 00:00:00,0016961722,INV,1736.68,REDACTED PERSONAL DATA,30166400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8148,2024-11-08 00:00:00,0016961746,INV,565.52,REDACTED PERSONAL DATA,30087700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8149,2024-11-08 00:00:00,0016961747,INV,264,REDACTED PERSONAL DATA,30105100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8150,2024-11-08 00:00:00,0016961749,INV,1099.6,REDACTED PERSONAL DATA,30329100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8151,2024-11-08 00:00:00,0016961611,INV,780,REDACTED PERSONAL DATA,30343700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8152,2024-11-08 00:00:00,0016961633,INV,528.64,REDACTED PERSONAL DATA,30164500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8153,2024-11-08 00:00:00,0016961651,INV,648.56,REDACTED PERSONAL DATA,30409100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8154,2024-11-08 00:00:00,0016961687,INV,778.96,REDACTED PERSONAL DATA,30317400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8155,2024-11-08 00:00:00,0016961688,INV,507.52,REDACTED PERSONAL DATA,30342800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8156,2024-11-08 00:00:00,0016961692,INV,1567.56,REDACTED PERSONAL DATA,30027400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8157,2024-11-08 00:00:00,0016961542,INV,1595.88,REDACTED PERSONAL DATA,30041000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8158,2024-11-08 00:00:00,0016961545,INV,2834.36,REDACTED PERSONAL DATA,30153600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8159,2024-11-08 00:00:00,0016961556,INV,1706.88,REDACTED PERSONAL DATA,30423300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8160,2024-11-08 00:00:00,0016961428,INV,1200,REDACTED PERSONAL DATA,30232900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8161,2024-11-08 00:00:00,0016961575,INV,410.4,REDACTED PERSONAL DATA,30428600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8162,2024-11-08 00:00:00,0016961604,INV,356.32,REDACTED PERSONAL DATA,30357400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8163,2024-11-08 00:00:00,0016962340,INV,5733,REDACTED PERSONAL DATA,03779900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8164,2024-11-08 00:00:00,0016962424,INV,3713.39,REDACTED PERSONAL DATA,01616800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8165,2024-11-08 00:00:00,0016962390,INV,540,REDACTED PERSONAL DATA,03121200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8166,2024-11-08 00:00:00,0016962396,INV,1490.2,REDACTED PERSONAL DATA,03483500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8167,2024-11-08 00:00:00,0016961476,INV,280,REDACTED PERSONAL DATA,30387500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8168,2024-11-08 00:00:00,0016961514,INV,277.04,REDACTED PERSONAL DATA,30337600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8169,2024-11-08 00:00:00,0016962035,INV,2950.8,REDACTED PERSONAL DATA,03792300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8170,2024-11-08 00:00:00,0016962174,INV,10198.04,REDACTED PERSONAL DATA,01616800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8171,2024-11-08 00:00:00,0016961857,INV,2067.36,REDACTED PERSONAL DATA,02879400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8172,2024-11-08 00:00:00,0016962215,INV,2470.4,REDACTED PERSONAL DATA,02859100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8173,2024-11-08 00:00:00,0016962329,INV,1097.68,REDACTED PERSONAL DATA,02828400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8174,2024-11-08 00:00:00,0016962331,INV,798.36,REDACTED PERSONAL DATA,02832400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8175,2024-11-08 00:00:00,0016961787,INV,4593.6,REDACTED PERSONAL DATA,03053200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8176,2024-11-08 00:00:00,0016961827,INV,2366.68,REDACTED PERSONAL DATA,03536900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8177,2024-11-08 00:00:00,0016961843,INV,1062.52,REDACTED PERSONAL DATA,03803200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8178,2024-11-08 00:00:00,0016961919,INV,1430.72,REDACTED PERSONAL DATA,02813900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8179,2024-11-08 00:00:00,0016961936,INV,613.36,REDACTED PERSONAL DATA,02519200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8180,2024-11-08 00:00:00,0016961995,INV,11189.16,REDACTED PERSONAL DATA,02678100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8181,2024-11-08 00:00:00,0016961622,INV,311.44,REDACTED PERSONAL DATA,03785300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8182,2024-11-08 00:00:00,0016961641,INV,2171.32,REDACTED PERSONAL DATA,03446800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8183,2024-11-08 00:00:00,0016961653,INV,1569,REDACTED PERSONAL DATA,03239500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8184,2024-11-08 00:00:00,0016961699,INV,1399.68,REDACTED PERSONAL DATA,03059500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8185,2024-11-08 00:00:00,0016961719,INV,685.32,REDACTED PERSONAL DATA,02800700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8186,2024-11-08 00:00:00,0016961728,INV,632.92,REDACTED PERSONAL DATA,03520500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
8187,2024-11-08 00:00:00,0017532968,INV,874,SACKIE DAY CARE LTD,13685300,CHILDREN AND ADULTS,AD ASC,AD ASC,24500,Client Transport Fares
8188,2024-11-08 00:00:00,0017532971,INV,2175.88,VOKES TAXIS,02774200,CHILDREN AND ADULTS,AD ASC,AD ASC,24500,Client Transport Fares
8189,2024-11-08 00:00:00,0017532972,INV,1433.04,VOKES TAXIS,02774200,CHILDREN AND ADULTS,AD ASC,AD ASC,24500,Client Transport Fares
8190,2024-11-04 00:00:00,0019054196,INV,1200,ABC TAXIS,00003500,CHILDREN AND ADULTS,AD ASC,AD ASC,24500,Client Transport Fares
8191,2024-11-14 00:00:00,0041340994,INV,1860.3,VOKES TAXIS,02774200,CHILDREN AND ADULTS,AD ASC,AD ASC,24500,Client Transport Fares
8192,2024-11-08 00:00:00,0017532965,INV,7488.8,JOHN REILLY,02254500,CHILDREN AND ADULTS,AD ASC,AD ASC,24500,Client Transport Fares
8193,2024-11-08 00:00:00,0017532969,INV,4646,SAS EXECUTIVE TRAVEL,01518200,CHILDREN AND ADULTS,AD ASC,AD ASC,24500,Client Transport Fares
8194,2024-11-08 00:00:00,0017532970,INV,382.5,SAS EXECUTIVE TRAVEL,01518200,CHILDREN AND ADULTS,AD ASC,AD ASC,24500,Client Transport Fares
8195,2024-11-04 00:00:00,0041340206,INV,840,JOHN REILLY,02254500,CHILDREN AND ADULTS,AD ASC,AD ASC,24500,Client Transport Fares
8196,2024-11-14 00:00:00,0041340492,INV,115368.65,MEDEQUIP ASSISTIVE TECHNOLOGY LIMITED,14239400,CHILDREN AND ADULTS,AD ASC,AD ASC,32705,Aids& AdaptationsSpecials
8197,2024-11-14 00:00:00,0041340493,INV,6482.1,MEDEQUIP ASSISTIVE TECHNOLOGY LIMITED,14239400,CHILDREN AND ADULTS,AD ASC,AD ASC,32705,Aids& AdaptationsSpecials
8198,2024-11-14 00:00:00,0041340494,INV,41397.83,MEDEQUIP ASSISTIVE TECHNOLOGY LIMITED,14239400,CHILDREN AND ADULTS,AD ASC,AD ASC,32705,Aids& AdaptationsSpecials
8199,2024-11-04 00:00:00,0041340127,INV,1482.25,GENERAL LIFT COMPANY LTD.,00756000,CHILDREN AND ADULTS,AD ASC,AD ASC,32703,Lift Maintenance
8200,2024-11-11 00:00:00,0041340336,INV,1482.25,GENERAL LIFT COMPANY LTD.,00756000,CHILDREN AND ADULTS,AD ASC,AD ASC,32703,Lift Maintenance
8201,2024-11-28 00:00:00,0081163726,INV,8386.56,NOMASE CARE LTD,13761300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8202,2024-11-28 00:00:00,0081164242,INV,5937,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8203,2024-11-28 00:00:00,0081164344,INV,11065.6,NOMASE CARE LTD,13761300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8204,2024-11-28 00:00:00,0081164401,INV,10602.88,EVERYCARE MEDWAY/SWALE LTD,00147300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8205,2024-11-28 00:00:00,0081164493,INV,24779.32,GALILEE CARE LTD,14302800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8206,2024-11-28 00:00:00,0081164692,INV,12579.84,NOMASE CARE LTD,13761300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8207,2024-11-28 00:00:00,0081164771,INV,4110.68,ALL SAINTS LODGE,30141200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8208,2024-11-28 00:00:00,0081164350,INV,34604.56,EUNISTAR HEALTH CONSULTANTS,30488300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8209,2024-11-28 00:00:00,0081163876,INV,5853.12,CHRISTIES CARE LTD,02060900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8210,2024-11-28 00:00:00,0081164271,INV,1453.52,KASBAH,00873000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8211,2024-11-28 00:00:00,0081164399,INV,4049.6,ALL SAINTS LODGE,30141200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8212,2024-11-28 00:00:00,0081164412,INV,4447.04,CRAEGMOOR SUPPORTING YOU LTD,30062700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8213,2024-11-28 00:00:00,0081164472,INV,6571.44,ELLENS COURT CARE HOME,30049700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8214,2024-11-28 00:00:00,0081164658,INV,7531.68,OPHRAH OAK LIMITED,30328900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8215,2024-11-28 00:00:00,0081163742,INV,5064.12,OMEGA COMMUNITY LIVING,30040700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8216,2024-11-28 00:00:00,0081163774,INV,4536.24,VOYAGE LIMITED,02371500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8217,2024-11-28 00:00:00,0081163789,INV,1844.24,CARERS RELIEF SERVICE,00073100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8218,2024-11-28 00:00:00,0081163805,INV,12368.8,SEA RECRUITMENT SERVICES LTD,30304800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8219,2024-11-28 00:00:00,0081163806,INV,8964.4,OPHRAH OAK LIMITED,30328900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8220,2024-11-28 00:00:00,0081163821,INV,7905.08,TRANSITIONAL REHABILITATION UNIT,03052300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8221,2024-11-28 00:00:00,0081164357,INV,3821.92,TEAM A5 LIMITED,30389200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8222,2024-11-28 00:00:00,0081164623,INV,3462.72,INTRINSIC CARE -- 26 STEVEN CLOSE,30169600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8223,2024-11-28 00:00:00,0081164633,INV,6859.36,OTAS SUPPORTED LIVING LTD,30232600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8224,2024-11-28 00:00:00,0081164680,INV,17518,TEAM A5 LIMITED,30389200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8225,2024-11-28 00:00:00,0081164714,INV,6638.44,ACHIEVE TOGETHER,30237300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8226,2024-11-27 00:00:00,0081163688,INV,801.68,OMEGA COMMUNITY LIVING,30040700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8227,2024-11-28 00:00:00,0081164859,INV,11964.12,NOMASE CARE LTD,13761300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8228,2024-11-28 00:00:00,0081164889,INV,6675.28,FIRST CLASS HEALTHCARE LIMITED,13661000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8229,2024-11-28 00:00:00,0081163738,INV,5805.8,PARKHILL SUPPORT SERVICES,30236800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8230,2024-11-28 00:00:00,0081163840,INV,5817.88,ACHIEVE TOGETHER,30237300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8231,2024-11-28 00:00:00,0081163864,INV,4479,INTRINSIC CARE -- 26 STEVEN CLOSE,30169600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8232,2024-11-28 00:00:00,0081163905,INV,4157.92,ACHIEVE TOGETHER,30237300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8233,2024-11-14 00:00:00,0041341011,INV,1650,LESS HOMELESS LTD,03824100,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46059,Client Expenses
8234,2024-11-11 00:00:00,0041340749,INV,1563.37,XCEL 2000 PARTNERSHIP,01762500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46060,Client Trans
8235,2024-11-11 00:00:00,0041340538,INV,2108,TIME 4 U LTD,03966000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48152,No Rec to Pub Funds
8236,2024-11-11 00:00:00,0041340539,INV,2040,TIME 4 U LTD,03966000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48152,No Rec to Pub Funds
8237,2024-11-11 00:00:00,0041340540,INV,476,TIME 4 U LTD,03966000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,48152,No Rec to Pub Funds
8238,2024-11-28 00:00:00,0081164192,INV,3360.2,ARTHUR COURT,01965800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8239,2024-11-28 00:00:00,0081164248,INV,4118.84,WELCOME HOUSE RES  CARE HOMES,00478900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8240,2024-11-28 00:00:00,0081164288,INV,5211.48,THE CHILTERNS,03076000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8241,2024-11-28 00:00:00,0081164331,INV,1926.44,WELCOME HOUSE RES  CARE HOMES,00478900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8242,2024-11-28 00:00:00,0081164584,CRN,-1115.61,WELCOME HOUSE RES  CARE HOMES,00478900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8243,2024-11-28 00:00:00,0081164643,INV,4243.04,WELCOME HOUSE RES  CARE HOMES,00478900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8244,2024-11-28 00:00:00,0081164726,INV,2464.68,WELCOME HOUSE RES  CARE HOMES,00478900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8245,2024-11-28 00:00:00,0081164844,INV,3134.32,WELCOME HOUSE RES  CARE HOMES,00478900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
8246,2024-11-28 00:00:00,0081164126,INV,2714,WELCOME HOUSE RES  CARE HOMES,00478900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
