Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
6366,2024-05-16 00:00:00,0081154729,INV,4387.56,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6367,2024-05-16 00:00:00,0081154770,INV,3947.04,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6368,2024-05-16 00:00:00,0081154771,INV,9295.76,NEPTUNE HOUSE,01317900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6369,2024-05-16 00:00:00,0081154727,INV,5965.04,MORTIMER SOCIETY,00287100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6370,2024-05-16 00:00:00,0081154728,INV,6340.88,MORTIMER SOCIETY,00287100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6371,2024-05-16 00:00:00,0081154774,INV,3447,ARTHUR COURT,01965800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6372,2024-05-16 00:00:00,0081154782,INV,8559.96,STEVEN LODGE,03420000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6373,2024-05-16 00:00:00,0081154653,INV,3891.04,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6374,2024-05-16 00:00:00,0081154654,INV,3880.48,NEPTUNE HOUSE,01317900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6375,2024-05-16 00:00:00,0081154479,INV,7266.36,NEPTUNE HOUSE,01317900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6376,2024-05-16 00:00:00,0081154608,INV,4711.6,ELLENS COURT CARE HOME,30049700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6377,2024-05-16 00:00:00,0081154610,INV,12891.2,HILL FARM & SUNNYFIELDS,30150300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6378,2024-05-16 00:00:00,0081154612,INV,5948.56,VOYAGE LIMITED,02156200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6379,2024-05-16 00:00:00,0081154548,INV,10537.76,STEVEN LODGE,03420000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6380,2024-05-16 00:00:00,0081154549,INV,1218.92,EDEN COTTAGE CRAEGMOOR,02435600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6381,2024-05-16 00:00:00,0081154419,INV,3804.56,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6382,2024-05-16 00:00:00,0081154426,INV,12297.36,579 MAIDSTONE ROAD (VOYAGE LTD),03726100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6383,2024-05-16 00:00:00,0081154439,INV,3804.56,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6384,2024-05-16 00:00:00,0081154446,INV,3535,THE MOUNT CAMPHILL COMMUNITY LTD,02910700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6385,2024-05-16 00:00:00,0081154477,INV,6440.8,NEPTUNE HOUSE,01317900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6386,2024-05-16 00:00:00,0081154478,INV,4743.32,NEPTUNE HOUSE,01317900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6387,2024-05-16 00:00:00,0081154418,INV,7568.68,FORGE HOUSE CARE LTD,00253800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6388,2024-05-16 00:00:00,0081154476,INV,7306.8,CHOICE SUPPORT LTD,00936300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6389,2024-05-16 00:00:00,0081154372,INV,7480.84,CHOICE SUPPORT LTD,00936300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6390,2024-05-16 00:00:00,0081154382,INV,7242.12,THE KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6391,2024-05-16 00:00:00,0081154422,INV,9604.08,SAPPHIRE HOUSE - PARK CARE HOMES,30017200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6392,2024-05-16 00:00:00,0081154558,INV,4486.08,EDEN COTTAGE CRAEGMOOR,02435600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6393,2024-05-16 00:00:00,0081154285,INV,3885.84,NEPTUNE HOUSE,01317900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6394,2024-05-16 00:00:00,0081154321,INV,9419.04,CARETECH COMMUNITY SERVICES LTD,02424100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6395,2024-05-16 00:00:00,0081154280,INV,7277.56,FORGE HOUSE CARE LTD,00253800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6396,2024-05-16 00:00:00,0081154323,INV,10875.48,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6397,2024-05-16 00:00:00,0081154324,INV,10366.04,STRODE PARK FOUNDATION,00569700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6398,2024-05-16 00:00:00,0081154407,INV,14844,RUTH LODGE,03788300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6399,2024-05-16 00:00:00,0081154167,INV,3316.76,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6400,2024-05-16 00:00:00,0081154175,INV,9535.04,NEPTUNE HOUSE,01317900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6401,2024-05-16 00:00:00,0081154183,INV,7110.76,RIDGEWAY CARE HOME,02754200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6402,2024-05-16 00:00:00,0081154258,INV,3936.6,PROJECT FOR INDEPENDANT LIFESTYLE,00524400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6403,2024-05-16 00:00:00,0081154261,INV,7037.44,HILL FARM & SUNNYFIELDS,30150300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6404,2024-05-16 00:00:00,0081154284,INV,5006.92,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6405,2024-05-16 00:00:00,0081154070,INV,3433.16,GLOVER HOUSE,30104900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6406,2024-05-16 00:00:00,0081154133,CRN,-844.69,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6407,2024-05-16 00:00:00,0081154153,INV,3731.24,NEPTUNE HOUSE,01317900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6408,2024-05-16 00:00:00,0081154159,INV,10025.84,ASPENS CHARITIES,30049500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6409,2024-05-16 00:00:00,0081154162,INV,8292.36,BURGH HEATH CARE CENTRE,30164800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6410,2024-05-16 00:00:00,0081154165,INV,4056.28,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6411,2024-05-16 00:00:00,0081154019,INV,2455,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6412,2024-05-16 00:00:00,0081154029,INV,3804.56,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6413,2024-05-16 00:00:00,0081154049,INV,394.71,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6414,2024-05-16 00:00:00,0081154054,INV,3880.48,NEPTUNE HOUSE,01317900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6415,2024-05-16 00:00:00,0081154067,INV,6117.56,579 MAIDSTONE ROAD (VOYAGE LTD),03726100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6416,2024-05-16 00:00:00,0081154068,INV,6621.96,579 MAIDSTONE ROAD (VOYAGE LTD),03726100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6417,2024-05-16 00:00:00,0081153957,INV,15452.04,NATIONAL AUTISTIC SOCIETY,00816700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6418,2024-05-16 00:00:00,0081153984,INV,3691.88,NATIONAL AUTISTIC SOCIETY,00816700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6419,2024-05-16 00:00:00,0081153986,INV,10758.52,CARTREF HOMES UK LTD,01627200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6420,2024-05-16 00:00:00,0081153991,INV,4870.32,HAZELDENE LTD,00186700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6421,2024-05-16 00:00:00,0081153992,INV,20245.92,PRIORS COURT SERVICES LTD,03439900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6422,2024-05-16 00:00:00,0081153995,INV,4931.76,CANTERBURY OAST TRUST,00157400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6423,2024-05-16 00:00:00,0081154163,INV,10475.52,FORGE HOUSE CARE LTD,00253800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6424,2024-05-16 00:00:00,0081154172,INV,9728.24,THE CHILTERNS,03076000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6425,2024-05-16 00:00:00,0081153918,INV,7025.6,THE LEO TRUST,02385700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6426,2024-05-16 00:00:00,0081153930,INV,16838.92,DOWNER COURT,30052800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6427,2024-05-16 00:00:00,0081153932,INV,4079.92,CARTREF HOMES UK LTD,01627200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6428,2024-05-16 00:00:00,0081153942,INV,3883,CANTERBURY OAST TRUST,00157400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6429,2024-05-16 00:00:00,0081153869,INV,8289.16,REDACTED PERSONAL DATA,30233900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6430,2024-05-16 00:00:00,0081153873,INV,7850,THE MEATH EPILEPSY TRUST,03656000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6431,2024-05-16 00:00:00,0081153879,INV,4356.96,LITTLE OYSTER REST HOME,00541300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6432,2024-05-16 00:00:00,0081153901,CRN,-8761.89,CARETECH COMMUNITY SERVICES LTD,02424100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6433,2024-05-16 00:00:00,0081153904,INV,7442.92,EASTRY HOUSE,01429300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6434,2024-05-16 00:00:00,0081153906,INV,8351.08,PARVALE HOUSE,30113400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6435,2024-05-16 00:00:00,0081153842,INV,5117.6,SEABOURNE HOUSE,02422900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6436,2024-05-16 00:00:00,0081153844,INV,7242.92,CARETECH COMMUNITY SERVICES LTD,02424100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6437,2024-05-16 00:00:00,0081153857,INV,7016.4,LABURNUM HOUSE  CRAEGMOOR,00256900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6438,2024-05-16 00:00:00,0081153864,INV,7218.84,SCHOOL LANE,30036700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6439,2024-05-16 00:00:00,0081153867,INV,7574.36,GLASALLT FAWR CARE HOME,30049600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6440,2024-05-16 00:00:00,0081153868,INV,13862.32,PARTNERSHIPS IN CARE LTD -- LILY CLOSE,30240400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6441,2024-05-16 00:00:00,0081154060,INV,6534.72,STEVEN LODGE,03420000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6442,2024-05-16 00:00:00,0081153958,INV,7411.04,KEYS HILL PARK,03622900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6443,2024-05-16 00:00:00,0081154097,INV,2479.68,SAPPHIRE HOUSE - PARK CARE HOMES,30017200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6444,2024-05-16 00:00:00,0081153801,INV,10689.12,REDACTED PERSONAL DATA,00265900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6445,2024-05-16 00:00:00,0081153810,INV,7186.88,CARETECH COMMUNITY SERVICES LTD,02424100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6446,2024-05-16 00:00:00,0081153814,INV,9664.88,VOYAGE 1 LTD -- SIR EVELYN ROAD,30148500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6447,2024-05-16 00:00:00,0081153859,INV,7242.12,THE KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6448,2024-05-16 00:00:00,0081153865,INV,10888.08,ST LEONARDS PLACE,00407800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6449,2024-05-16 00:00:00,0081154030,INV,6407.92,CHOICE SUPPORT LTD,00936300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6450,2024-05-16 00:00:00,0081154046,INV,9771.76,RUTH LODGE,03788300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6451,2024-05-16 00:00:00,0081154053,INV,8249.36,CHOICE SUPPORT LTD,00936300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6452,2024-05-16 00:00:00,0081154056,INV,6676.08,INSIGHT SPECIALIST BEHAVIOURAL SERVICE,03439200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6453,2024-05-16 00:00:00,0081153902,INV,2362.76,WELCOME HOUSE RES  CARE HOMES,00478900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6454,2024-05-16 00:00:00,0081153931,INV,7242.12,THE KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6455,2024-05-16 00:00:00,0081153813,INV,3830.68,PILGRIMS LODGE CARE HOME,00037900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6456,2024-05-16 00:00:00,0081153837,INV,12075.24,ST BRANNOCKS  CRAEGMOOR,02436000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6457,2024-05-16 00:00:00,0081153806,INV,8809.24,ST LEONARDS PLACE,00407800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6458,2024-05-16 00:00:00,0081153858,INV,6043.04,3 THE GREEN,02087100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6459,2024-05-16 00:00:00,0081154011,INV,3782.56,AQUARIUS RESIDENTIAL CARE HOME,03184500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6460,2024-05-16 00:00:00,0081154787,INV,10310.72,CHARING HOUSE,03489500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6461,2024-05-16 00:00:00,0081154488,INV,5816.32,ROSE HOUSE,03455900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6462,2024-05-14 00:00:00,0017526112,INV,284.48,SCOTT CARE LTD,02547900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6463,2024-05-16 00:00:00,0017526186,INV,1688.4,PLATINUM LIVING CARE,14340500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6464,2024-05-21 00:00:00,0017526361,INV,443.08,LONDON CARE PLC,03405200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Private Contra
6465,2024-05-07 00:00:00,0016953934,INV,28967.29,REDACTED PERSONAL DATA,02977400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6466,2024-05-23 00:00:00,0019039680,INV,2195.4,REDACTED PERSONAL DATA,03121400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6467,2024-05-23 00:00:00,0019039694,INV,1156.24,REDACTED PERSONAL DATA,03219200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6468,2024-05-23 00:00:00,0019039695,INV,3556.8,REDACTED PERSONAL DATA,30160700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6469,2024-05-23 00:00:00,0019039717,INV,8477.44,REDACTED PERSONAL DATA,02806100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6470,2024-05-23 00:00:00,0019039724,INV,918.4,REDACTED PERSONAL DATA,03137300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6471,2024-05-23 00:00:00,0019040505,INV,1167.32,REDACTED PERSONAL DATA,30347300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6472,2024-05-23 00:00:00,0019040506,INV,280.2,REDACTED PERSONAL DATA,30374300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6473,2024-05-23 00:00:00,0019040521,INV,409.84,REDACTED PERSONAL DATA,30405700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6474,2024-05-23 00:00:00,0019040569,INV,668.8,REDACTED PERSONAL DATA,30258400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6475,2024-05-23 00:00:00,0019040662,INV,677.14,REDACTED PERSONAL DATA,30422000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6476,2024-05-23 00:00:00,0019040273,INV,320.6,REDACTED PERSONAL DATA,30365400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6477,2024-05-23 00:00:00,0019040344,INV,728.72,REDACTED PERSONAL DATA,30418200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6478,2024-05-23 00:00:00,0019040381,INV,547.48,REDACTED PERSONAL DATA,30331200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6479,2024-05-23 00:00:00,0019040431,INV,1319.88,REDACTED PERSONAL DATA,30362300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6480,2024-05-23 00:00:00,0019040450,INV,3791.12,REDACTED PERSONAL DATA,30348500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6481,2024-05-23 00:00:00,0019040464,INV,3153.24,REDACTED PERSONAL DATA,30345900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6482,2024-05-23 00:00:00,0019040058,INV,5219.16,REDACTED PERSONAL DATA,30392500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6483,2024-05-23 00:00:00,0019040124,INV,893.64,REDACTED PERSONAL DATA,30353800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6484,2024-05-23 00:00:00,0019040141,INV,513.24,REDACTED PERSONAL DATA,30392300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6485,2024-05-23 00:00:00,0019040143,INV,339.88,REDACTED PERSONAL DATA,30349800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6486,2024-05-23 00:00:00,0019040159,INV,945.32,REDACTED PERSONAL DATA,30340000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6487,2024-05-23 00:00:00,0019040177,INV,560,REDACTED PERSONAL DATA,30381800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6488,2024-05-23 00:00:00,0019040655,INV,1429.91,REDACTED PERSONAL DATA,30420400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6489,2024-05-23 00:00:00,0019040661,INV,416.91,REDACTED PERSONAL DATA,30421000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6490,2024-05-23 00:00:00,0019039863,INV,742.56,REDACTED PERSONAL DATA,30324900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6491,2024-05-23 00:00:00,0019039930,INV,897.76,REDACTED PERSONAL DATA,30330400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6492,2024-05-23 00:00:00,0019039939,INV,308,REDACTED PERSONAL DATA,30365200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6493,2024-05-23 00:00:00,0019040029,INV,309.2,REDACTED PERSONAL DATA,30405600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6494,2024-05-23 00:00:00,0019040549,INV,311.88,REDACTED PERSONAL DATA,30342900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6495,2024-05-23 00:00:00,0019040568,INV,364.8,REDACTED PERSONAL DATA,30421000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6496,2024-05-23 00:00:00,0019040581,INV,327.32,REDACTED PERSONAL DATA,30219100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6497,2024-05-23 00:00:00,0019040587,INV,402.88,REDACTED PERSONAL DATA,30373600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6498,2024-05-23 00:00:00,0019040592,INV,1350.16,REDACTED PERSONAL DATA,30181100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6499,2024-05-23 00:00:00,0019040604,INV,300,REDACTED PERSONAL DATA,30332800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6500,2024-05-23 00:00:00,0019040481,INV,1922.52,REDACTED PERSONAL DATA,30296400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6501,2024-05-23 00:00:00,0019040487,INV,496,REDACTED PERSONAL DATA,30339400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6502,2024-05-23 00:00:00,0019040492,INV,859.8,REDACTED PERSONAL DATA,30073400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6503,2024-05-23 00:00:00,0019040501,INV,1026.6,REDACTED PERSONAL DATA,30420400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6504,2024-05-23 00:00:00,0019040526,INV,924,REDACTED PERSONAL DATA,30379200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6505,2024-05-23 00:00:00,0019040531,INV,896.8,REDACTED PERSONAL DATA,30162600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6506,2024-05-23 00:00:00,0019040386,INV,995.8,REDACTED PERSONAL DATA,30049100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6507,2024-05-23 00:00:00,0019040437,INV,311.52,REDACTED PERSONAL DATA,30414500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6508,2024-05-23 00:00:00,0019040438,INV,369.48,REDACTED PERSONAL DATA,30296200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6509,2024-05-23 00:00:00,0019040455,INV,322.08,REDACTED PERSONAL DATA,30414400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6510,2024-05-23 00:00:00,0019040456,INV,6319.6,REDACTED PERSONAL DATA,30079900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6511,2024-05-23 00:00:00,0019040479,INV,1423.68,REDACTED PERSONAL DATA,30053600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6512,2024-05-23 00:00:00,0019040288,INV,1651.04,REDACTED PERSONAL DATA,30255300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6513,2024-05-23 00:00:00,0019040303,INV,540,REDACTED PERSONAL DATA,30300900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6514,2024-05-23 00:00:00,0019040332,INV,1239.96,REDACTED PERSONAL DATA,30088000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6515,2024-05-23 00:00:00,0019040341,INV,1205.2,REDACTED PERSONAL DATA,30131800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6516,2024-05-23 00:00:00,0019040372,INV,337.88,REDACTED PERSONAL DATA,30262100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6517,2024-05-23 00:00:00,0019040383,INV,777.6,REDACTED PERSONAL DATA,30398400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6518,2024-05-23 00:00:00,0019040240,INV,821,REDACTED PERSONAL DATA,30072600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6519,2024-05-23 00:00:00,0019040248,INV,5075.08,REDACTED PERSONAL DATA,30076500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6520,2024-05-23 00:00:00,0019040254,INV,3616.56,REDACTED PERSONAL DATA,30110800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6521,2024-05-23 00:00:00,0019040260,INV,2073.24,REDACTED PERSONAL DATA,30308300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6522,2024-05-23 00:00:00,0019040270,INV,2380.68,REDACTED PERSONAL DATA,30215400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6523,2024-05-23 00:00:00,0019040274,INV,623.28,REDACTED PERSONAL DATA,30250700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6524,2024-05-23 00:00:00,0019040158,INV,537.6,REDACTED PERSONAL DATA,30291000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6525,2024-05-23 00:00:00,0019040161,INV,587.44,REDACTED PERSONAL DATA,30391000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6526,2024-05-23 00:00:00,0019040183,INV,387.24,REDACTED PERSONAL DATA,30060700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6527,2024-05-23 00:00:00,0019040216,INV,762.2,REDACTED PERSONAL DATA,30339500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6528,2024-05-23 00:00:00,0019040234,INV,714,REDACTED PERSONAL DATA,30359300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
6529,2024-05-23 00:00:00,0019040237,INV,1597.28,REDACTED PERSONAL DATA,30168500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
