Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description,,
8969,2025-01-28 00:00:00,0016968216,INV,5.27,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,12200,Electricity,4T31212200718182,OFF ST PARKING JezreelsTower
8970,2025-01-28 00:00:00,0016968216,INV,10.98,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,12200,Electricity,4T31212200719169,OFF ST PARKING Lower Upnor
8971,2025-01-28 00:00:00,0016968216,INV,56.38,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,12200,Electricity,4T31212200719170,OFF ST PARKING Upper Upnor
8972,2025-01-28 00:00:00,0016968216,INV,1.17,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,12200,Electricity,4T31212200719171,OFF ST PARKING Reed Street
8973,2025-01-28 00:00:00,0016968216,INV,19.12,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,12200,Electricity,4T31212200719172,OFF ST PARKING Stoke Road
8974,2025-01-20 00:00:00,0041345316,INV,850,MHS HOMES,02145700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,13100,Rent Exp OML,4T31213100712119,OFF ST PARKING Rnt Ext Nels T
8975,2025-01-16 00:00:00,0041344972,INV,261.6,FLOWBIRD SMART CITY UK LTD,03969600,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,15000,Fixtures and Fittings,4T31215000000000,OFF ST PARKING Fxtrs & Fttngs
8976,2025-01-30 00:00:00,0041345768,INV,2111,FLOWBIRD SMART CITY UK LTD,03969600,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,15000,Fixtures and Fittings,4T31215000000000,OFF ST PARKING Fxtrs & Fttngs
8977,2025-01-28 00:00:00,0016968216,INV,43.87,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,15000,Fixtures and Fittings,4T31215000712112,OFF ST PARKING F&F Upper Mt
8978,2025-01-28 00:00:00,0016968216,INV,111.51,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,15000,Fixtures and Fittings,4T31215000712123,OFF ST PARKING F&F Town Hall
8979,2025-01-13 00:00:00,0041344200,INV,5349.96,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,16200,Contract Cleaning,4T31216200712115,OFF ST PARKING Cont Cln Brook
8980,2025-01-06 00:00:00,0041344196,INV,5765.18,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,18000,Premises Security,4T31218000712115,OFF ST PARKING Security Brook
8981,2025-01-13 00:00:00,0041344553,INV,522,METRIC GROUP LTD,00277900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31105,Equip & Maint,4T31231105000000,OFF ST PARKING Equip An Mtce
8982,2025-01-30 00:00:00,0030276246,INV,47801.74,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T44646000752446,H/W DRAINAGE PLD PvConDrainRep
8983,2025-01-30 00:00:00,0030276246,INV,7971.38,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T44846000752442,H/WAY MAINT PvConFEREMCO
8984,2025-01-30 00:00:00,0030276246,INV,5784.19,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T44846000752448,H/WAY MAINT PvConCarrMaint
8985,2025-01-30 00:00:00,0030276246,INV,85.06,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T51446000752516,TUNNEL&STRUCTM PvConPumpMPld
8986,2025-01-28 00:00:00,0016968216,INV,95537.28,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,12200,Electricity,4T52012200000000,ST LITE MAIN P Electricity
8987,2025-01-30 00:00:00,0030276246,INV,9810.25,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T52046000000000,ST LITE MAIN P Priv Contract
8988,2025-01-30 00:00:00,0041345502,INV,540.3,KCC LASER ENERGY BUYING GROUP,04112000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T52046000730905,ST LITE MAIN P FestiveDecorat
8989,2025-01-30 00:00:00,0041345503,INV,252.92,KCC LASER ENERGY BUYING GROUP,04112000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T52046000730905,ST LITE MAIN P FestiveDecorat
8990,2025-01-30 00:00:00,0041345481,INV,547.4,KCC LASER ENERGY BUYING GROUP,04112000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T52046000730905,ST LITE MAIN P FestiveDecorat
8991,2025-01-30 00:00:00,0041345478,INV,249.13,KCC LASER ENERGY BUYING GROUP,04112000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T52046000730905,ST LITE MAIN P FestiveDecorat
8992,2025-01-20 00:00:00,0030276101,INV,24900,METASTREET LTD,14233000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,REGULATORY SERVICES,85200,Cont Gov Dept,4T59485200000000,SAFERSTREETS5 Conts Govt Dept
8993,2025-01-20 00:00:00,0041345233,INV,2202.28,LEISURE KING,04131800,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed,4T59635800000000,CHDFRDMEDINIT Other Fees
8994,2025-01-20 00:00:00,0041345234,INV,2406.65,LEISURE KING,04131800,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed,4T59635800000000,CHDFRDMEDINIT Other Fees
8995,2025-01-30 00:00:00,0041345904,INV,4080,FOLLIES,02685000,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed,4T59635800000000,CHDFRDMEDINIT Other Fees
8996,2025-01-09 00:00:00,0041344341,INV,5760,NUCLEUS ARTS CENTRE HALPERN CHARITABLE,02760600,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed,4T59635800000000,CHDFRDMEDINIT Other Fees
8997,2025-01-09 00:00:00,0041344342,INV,6900,NUCLEUS ARTS CENTRE HALPERN CHARITABLE,02760600,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed,4T59635800000000,CHDFRDMEDINIT Other Fees
8998,2025-01-09 00:00:00,0041344471,INV,2202.28,LEISURE KING,04131800,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed,4T59635800000000,CHDFRDMEDINIT Other Fees
8999,2025-01-09 00:00:00,0041344472,INV,5218.13,FRANK FACE MARKETING LTD,14499100,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35800,P&S DigtlMed,4T59635800000000,CHDFRDMEDINIT Other Fees
9000,2025-01-23 00:00:00,0016968095,INV,875,ALWAYS EVENT TOILETS LTD,14391100,"REGENERATION, CULT&ENVIRONMENT",DIRECTOR'S OFFICE,DIRECTOR'S OFFICE,35702,Event Toilet Hire,4T59835702000000,LABERNUM CAMP Event Toilets
9001,2025-01-30 00:00:00,0030276246,INV,14168.84,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T60446000730900,H/WAY PATCHING Carriageway
9002,2025-01-30 00:00:00,0030276246,INV,17313.44,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T60446000730901,H/WAY PATCHING Footway MinorR
9003,2025-01-30 00:00:00,0030276246,INV,156.11,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T60446000730906,H/WAY PATCHING ObstructionRem
9004,2025-01-27 00:00:00,0041345661,INV,1718.35,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,12200,Electricity,4T75812200000000,TRA SIG REP EQ Electricity
9005,2025-01-27 00:00:00,0041345663,INV,3699.94,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,12200,Electricity,4T75812200000000,TRA SIG REP EQ Electricity
9006,2025-01-27 00:00:00,0041345664,INV,3888.16,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,12200,Electricity,4T75812200000000,TRA SIG REP EQ Electricity
9007,2025-01-30 00:00:00,0041345822,INV,506.25,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,12200,Electricity,4T75812200000000,TRA SIG REP EQ Electricity
9008,2025-01-30 00:00:00,0041345846,INV,631.28,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,12200,Electricity,4T75812200000000,TRA SIG REP EQ Electricity
9009,2025-01-30 00:00:00,0041345847,INV,252.89,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,12200,Electricity,4T75812200000000,TRA SIG REP EQ Electricity
9010,2025-01-30 00:00:00,0041345856,INV,267.24,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,12200,Electricity,4T75812200000000,TRA SIG REP EQ Electricity
9011,2025-01-30 00:00:00,0041345870,INV,677.58,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,12200,Electricity,4T75812200000000,TRA SIG REP EQ Electricity
9012,2025-01-30 00:00:00,0041345871,INV,552.52,KCC LASER ENERGY BUYING GROUP,00621000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,12200,Electricity,4T75812200000000,TRA SIG REP EQ Electricity
9013,2025-01-06 00:00:00,0041344213,INV,13605.58,TELENT TECHNOLOGY SERVICES LTD,80139800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract,4T75846000000000,TRA SIG REP EQ Priv Contract
9014,2025-01-30 00:00:00,0030276246,INV,131321.85,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T76946000752769,PRELIM COSTS Prelim Costs
9015,2025-01-13 00:00:00,0016966560,INV,496.64,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48048,MRF Processing,4T79048048000000,WASTE DISP MRF Processing
9016,2025-01-13 00:00:00,0016966561,INV,89280.4,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48048,MRF Processing,4T79048048000000,WASTE DISP MRF Processing
9017,2025-01-30 00:00:00,0016968426,INV,331.86,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48048,MRF Processing,4T79048048000000,WASTE DISP MRF Processing
9018,2025-01-30 00:00:00,0016968421,INV,104549.91,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48048,MRF Processing,4T79048048000000,WASTE DISP MRF Processing
9019,2025-01-30 00:00:00,0016968423,INV,8705.52,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48049,Grdn/Ktchn WsteGrdn,4T79048049000000,WASTE DISP Organic IVC
9020,2025-01-13 00:00:00,0016966557,INV,18239.48,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48049,Grdn/Ktchn WsteGrdn,4T79048049000000,WASTE DISP Organic IVC
9021,2025-01-13 00:00:00,0016966562,INV,63951,COUNTRYSTYLE RECYCLING LTD,02685400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48049,Grdn/Ktchn WsteGrdn,4T79048049000000,WASTE DISP Organic IVC
9022,2025-01-13 00:00:00,0016966555,INV,841.12,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48070,EnergyFromWaste,4T79048070000000,WASTE DISP EnergyFromWaste
9023,2025-01-13 00:00:00,0016966559,INV,971.37,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48070,EnergyFromWaste,4T79048070000000,WASTE DISP EnergyFromWaste
9024,2025-01-13 00:00:00,0016966553,INV,724023.51,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48070,EnergyFromWaste,4T79048070000000,WASTE DISP EnergyFromWaste
9025,2025-01-30 00:00:00,0016968425,INV,782.4,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48070,EnergyFromWaste,4T79048070000000,WASTE DISP EnergyFromWaste
9026,2025-01-30 00:00:00,0016968427,INV,695047.08,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48070,EnergyFromWaste,4T79048070000000,WASTE DISP EnergyFromWaste
9027,2025-01-30 00:00:00,0016968428,INV,814.2,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48070,EnergyFromWaste,4T79048070000000,WASTE DISP EnergyFromWaste
9028,2025-01-13 00:00:00,0016966554,INV,27696.73,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48071,WasteDispOther,4T79048071000000,WASTE DISP WasteDispOther
9029,2025-01-13 00:00:00,0016966556,INV,1634,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48071,WasteDispOther,4T79048071000000,WASTE DISP WasteDispOther
9030,2025-01-13 00:00:00,0016966558,INV,370.25,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48071,WasteDispOther,4T79048071000000,WASTE DISP WasteDispOther
9031,2025-01-30 00:00:00,0016968422,INV,1114.09,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48071,WasteDispOther,4T79048071000000,WASTE DISP WasteDispOther
9032,2025-01-30 00:00:00,0016968420,INV,29428.34,VEOLIA ENVIRONMENTAL SERVICES,02825900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48071,WasteDispOther,4T79048071000000,WASTE DISP WasteDispOther
9033,2025-01-14 00:00:00,0041344487,INV,5399.36,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,31100,OutdoorFacilit,4T79231100000000,RECYCLING COLL Equip/Furn/Mats
9034,2025-01-14 00:00:00,0041344485,INV,1631.08,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48036,Medway Contrac,4T79348036000002,REFUSE COLL MedwayContractWasteSvs
9035,2025-01-14 00:00:00,0041344701,INV,1189010.67,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48036,Medway Contrac,4T79348036000002,REFUSE COLL MedwayContractWasteSvs
9036,2025-01-14 00:00:00,0041344702,INV,1189010.67,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48036,Medway Contrac,4T79348036000002,REFUSE COLL MedwayContractWasteSvs
9037,2025-01-30 00:00:00,0041345636,INV,280,WASTE WAY SOUTHERN LTD,03908400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48014,WasteRemExCont,4T79448014000000,STREET CLEANS WasteRemExCont
9038,2025-01-30 00:00:00,0041345637,INV,282.06,WASTE WAY SOUTHERN LTD,03908400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48014,WasteRemExCont,4T79448014000000,STREET CLEANS WasteRemExCont
9039,2025-01-30 00:00:00,0041345638,INV,318,WASTE WAY SOUTHERN LTD,03908400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,ENVIRONMENTAL SERVICES,48014,WasteRemExCont,4T79448014000000,STREET CLEANS WasteRemExCont
9040,2025-01-06 00:00:00,0041343833,INV,4979.62,GW SHELTER SOLUTIONS LTD,80847700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract,4T80046000000000,BUS SHELTERS Priv Contract
9041,2025-01-06 00:00:00,0041343832,INV,4853.84,GW SHELTER SOLUTIONS LTD,80847700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract,4T80046000000000,BUS SHELTERS Priv Contract
9042,2025-01-30 00:00:00,0041345772,INV,213.75,VIKING DIRECT,03618300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T81246000752812,WINTER MAINT PvConPreCaSalt
9043,2025-01-30 00:00:00,0030276246,INV,35436.95,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T81246000752812,WINTER MAINT PvConPreCaSalt
9044,2025-01-30 00:00:00,0030276246,INV,1012.19,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,46000,Priv Contract,4T81246000752814,WINTER MAINT PvConSaltBins
9045,2025-01-20 00:00:00,0041345143,INV,5000,PATHWAYS TO INDEPENDENCE,03912100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,35800,P&S DigtlMed,4T83235800810826,SPF YEAR 2 PIPEnhSuppServ
9046,2025-01-27 00:00:00,0041345651,INV,852.5,ST MARGARETS MILLENNIUM CENTRE,02438300,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,ECONOMIC DEVELOPMENT,35883,FF PtngRnhmFst,4T83235883810849,SPF YEAR 2 Rainham TCF
9047,2025-01-20 00:00:00,0041345227,INV,338,FOLLIES,02685000,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,SKILLS & EMPLOYABILITY,36011,MktgCr&CultInd,4T87536011000000,MULTIPLYPROGRM Marketing
9048,2025-01-16 00:00:00,0041344393,INV,6667,RUNWAY TRAINING,04174200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,SKILLS & EMPLOYABILITY,46000,Priv Contract,4T87546000000000,MULTIPLYPROGRM Priv Contract
9049,2025-01-30 00:00:00,0030276246,INV,308.72,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,35800,P&S DigtlMed,4T89835800999999,SECTION 278 S278OthFees
9050,2025-01-14 00:00:00,0041344847,INV,250,DHA PLANNING LTD,03827800,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consultancy,4T90235300000000,DEVELOP CONT Consult Fees
9051,2025-01-30 00:00:00,0030276246,INV,6500,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,31119,Sec106Expture,4T90931119750278,PROP &CAP PROJ Sec106RRivRp&M
9052,2025-01-13 00:00:00,0041344350,INV,4900,KENT STRUCTURAL & ARCHITECTURAL LTD,80164200,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,31119,Sec106Expture,4T90931119750278,PROP &CAP PROJ Sec106RRivRp&M
9053,2025-01-30 00:00:00,0041345839,INV,2034,VENN GROUP LIMITED,02417100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,35300,Consultancy,4T90935300000000,PROP &CAP PROJ Consult Fees
9054,2025-01-02 00:00:00,0041343870,INV,3520.76,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,21300,Vehicle Fuel &,4T91221300731999,INTGR TRANSPRT Veh Fuel rech
9055,2025-01-28 00:00:00,0041345730,INV,10863.65,PROJECT CENTRE LTD,03925100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,35300,Consultancy,4T91235300000000,INTGR TRANSPRT Consult Fees
9056,2025-01-30 00:00:00,0041345891,INV,2500,GOODMAN MASSON LTD,14567800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION DELIVERY,04801,Relief&Temp St,4T91504801000000,REGENERATION Relief&Temp St
9057,2025-01-30 00:00:00,0041345891,INV,3125,GOODMAN MASSON LTD,14567800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION DELIVERY,04801,Relief&Temp St,4T91504801000000,REGENERATION Relief&Temp St
9058,2025-01-20 00:00:00,0041345258,INV,150.93,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,34001,Printing,4T92034001000000,H'WAY PLANMAIN Printing
9059,2025-01-13 00:00:00,0041344343,INV,1550,TRAFFIC ENFORCEMENT SYSTEMS,02932000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,23000,ContractHireOp,4T92223000000000,PARKINGENF Contract Hire
9060,2025-01-27 00:00:00,0041345634,INV,1058.2,COMMERCIAL SERVICES TRADING LTD,03744100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,23000,ContractHireOp,4T92223000000000,PARKINGENF Contract Hire
9061,2025-01-13 00:00:00,0041344285,INV,416.23,COMMERCIAL SERVICES TRADING LTD,03744100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,25100,Leased Car Charges,4T92225100000000,PARKINGENF Trv-Lsed  Chgs
9062,2025-01-13 00:00:00,0041344282,INV,354.05,COMMERCIAL SERVICES TRADING LTD,03744100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,25100,Leased Car Charges,4T92225100000000,PARKINGENF Trv-Lsed  Chgs
9063,2025-01-13 00:00:00,0041344284,INV,347.28,COMMERCIAL SERVICES TRADING LTD,03744100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,25100,Leased Car Charges,4T92225100000000,PARKINGENF Trv-Lsed  Chgs
9064,2025-01-27 00:00:00,0041345107,INV,549.52,MURRAY UNIFORMS LTD,02913200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,32200,Clothing Uniforms & Laundry,4T92232200000000,PARKINGENF Cloth/Uni/Laun
9065,2025-01-20 00:00:00,0041345253,INV,345.9,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,34001,Printing,4T92234001000000,PARKINGENF Printing
9066,2025-01-16 00:00:00,0041344835,INV,3027.48,YUNEX LIMITED,80164600,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,36402,Computer Soft,4T92236402755000,PARKINGENF CompSoftZenco
9067,2025-01-30 00:00:00,0041318698,INV,3554.98,COMMERCIAL SERVICES TRADING LTD,03744100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,23000,ContractHireOp,4T92423000000000,H'WAYS RESPMAI Contract Hire
9068,2025-01-20 00:00:00,0041345255,INV,0.01,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,31100,OutdoorFacilit,4T92431100000000,H'WAYS RESPMAI Equip/Furn/Mats
9069,2025-01-20 00:00:00,0041345255,INV,311.61,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,31100,OutdoorFacilit,4T92431100000000,H'WAYS RESPMAI Equip/Furn/Mats
9070,2025-01-20 00:00:00,0041345255,INV,-0.01,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,31100,OutdoorFacilit,4T92431100000000,H'WAYS RESPMAI Equip/Furn/Mats
9071,2025-01-07 00:00:00,0041344216,INV,458,LIGHTING REALITY LIMITED,01880600,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,36402,Computer Soft,4T92436402000000,H'WAYS RESPMAI Computer Soft
