Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
6499,2024-08-01 00:00:00,0017529030,INV,475.79,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6500,2024-08-01 00:00:00,0017529031,INV,737.86,CENTA CO LTD,03605500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6501,2024-08-15 00:00:00,0017529906,INV,2068.8,FORGE HOUSE CARE LTD,00253800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6502,2024-08-15 00:00:00,0017529907,INV,8997.96,FORGE HOUSE CARE LTD,00253800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6503,2024-08-08 00:00:00,0081158978,INV,7454.56,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6504,2024-08-08 00:00:00,0081158992,INV,7819,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6505,2024-08-08 00:00:00,0081159000,INV,12241.92,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6506,2024-08-08 00:00:00,0081159133,CRN,-29229.83,PLATINUM LIVING CARE LIMITED,14340500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6507,2024-08-08 00:00:00,0081158886,INV,6704.84,NOMASE CARE LTD,13761300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6508,2024-08-08 00:00:00,0081158979,INV,7084.04,INTRINSIC CARE -- 26 STEVEN CLOSE,30169600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6509,2024-08-08 00:00:00,0081158998,INV,7021.04,OTAS SUPPORTED LIVING LTD,30232600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6510,2024-08-08 00:00:00,0081159044,INV,2793,PARKHILL SUPPORT SERVICES,30236800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6511,2024-08-08 00:00:00,0081159127,INV,5373.32,PEAK 15 LTD,30371900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6512,2024-08-08 00:00:00,0081158883,INV,9905.32,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6513,2024-08-08 00:00:00,0081158712,INV,4782.4,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6514,2024-08-08 00:00:00,0081158736,INV,7488.32,PCAS KENT LTD,30221900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6515,2024-08-08 00:00:00,0081158738,INV,5241.28,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6516,2024-08-08 00:00:00,0081158765,INV,6223.68,ACHIEVE TOGETHER,30237300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6517,2024-08-08 00:00:00,0081158863,INV,7408.12,NOMASE CARE LTD,13761300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6518,2024-08-08 00:00:00,0081158885,INV,11361.8,NOMASE CARE LTD,13761300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6519,2024-08-08 00:00:00,0081158549,INV,9080.76,CARELUX SUPPORT SERVICES LTD,30486200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6520,2024-08-08 00:00:00,0081158576,INV,5430.64,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6521,2024-08-08 00:00:00,0081158586,INV,4426.44,PCAS KENT LTD,30221900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6522,2024-08-08 00:00:00,0081158594,INV,4707.88,ACHIEVE TOGETHER,30237300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6523,2024-08-08 00:00:00,0081158614,INV,12302.8,NOMASE CARE LTD,13761300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6524,2024-08-08 00:00:00,0081158703,INV,41541.2,AVENUES MANAGEMENT SERVICES LTD,30357600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6525,2024-08-08 00:00:00,0081158760,INV,14950.12,OPHRAH OAK LIMITED,30328900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6526,2024-08-08 00:00:00,0081158771,INV,8515.96,BETHAL MANNA CARE LTD,30258000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6527,2024-08-08 00:00:00,0081158844,INV,7847.84,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6528,2024-08-08 00:00:00,0081158852,INV,5598,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6529,2024-08-08 00:00:00,0081158864,INV,8466.64,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6530,2024-08-08 00:00:00,0081158865,INV,5256.84,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6531,2024-08-08 00:00:00,0081158598,INV,38116.98,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6532,2024-08-08 00:00:00,0081158599,INV,12445.64,ELLENS COURT CARE HOME,30049700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6533,2024-08-08 00:00:00,0081158697,INV,5389.72,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6534,2024-08-08 00:00:00,0081158708,INV,5063.28,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6535,2024-08-08 00:00:00,0081158725,INV,11584.2,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6536,2024-08-08 00:00:00,0081158739,INV,5130.52,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6537,2024-08-08 00:00:00,0081158450,INV,5914.72,ELLENS COURT CARE HOME,30049700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6538,2024-08-08 00:00:00,0081158526,INV,6246.24,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6539,2024-08-08 00:00:00,0081158410,INV,10603.6,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6540,2024-08-08 00:00:00,0081158452,INV,5168.68,ACHIEVE TOGETHER,30237300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6541,2024-08-08 00:00:00,0081158564,INV,7460.56,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6542,2024-08-08 00:00:00,0081158582,INV,6409.84,IVY LEAGUE CARE LTD -- CORNWALL LODGE,30488200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6543,2024-08-08 00:00:00,0081158231,INV,4685.4,CRAEGMOOR SUPPORTING YOU LTD,30062700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6544,2024-08-08 00:00:00,0081158264,INV,14445.84,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6545,2024-08-08 00:00:00,0081158267,INV,10118.12,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6546,2024-08-08 00:00:00,0081158373,INV,9206.96,ATMAN CARE LTD,30318200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6547,2024-08-08 00:00:00,0081158381,INV,6317,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6548,2024-08-08 00:00:00,0081158411,INV,10863.4,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6549,2024-08-08 00:00:00,0081158136,INV,11542.2,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6550,2024-08-08 00:00:00,0081158185,INV,7801.28,AVENUES MANAGEMENT SERVICES LTD,30357600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6551,2024-08-08 00:00:00,0081158215,INV,3748.48,FIRST CLASS HEALTHCARE LIMITED,13661000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6552,2024-08-08 00:00:00,0081158229,INV,16668.28,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6553,2024-08-08 00:00:00,0081158233,INV,8830.24,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6554,2024-08-08 00:00:00,0081158270,INV,3824.76,ACHIEVE TOGETHER,30237300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6555,2024-08-08 00:00:00,0081158035,INV,7394.04,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6556,2024-08-08 00:00:00,0081158046,INV,6021.36,ASHFORD SUPPORTED LIVING,30051600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6557,2024-08-08 00:00:00,0081158053,INV,4812.48,CLBD LIMITED,30003400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6558,2024-08-08 00:00:00,0081158054,INV,25854.08,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6559,2024-08-08 00:00:00,0081158056,INV,14794.68,AVENUES MANAGEMENT SERVICES LTD,30357600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6560,2024-08-08 00:00:00,0081158109,INV,501.36,FIRST CLASS HEALTHCARE LIMITED,13661000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6561,2024-08-08 00:00:00,0081157968,INV,7178.36,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6562,2024-08-08 00:00:00,0081157970,INV,5671.84,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6563,2024-08-08 00:00:00,0081157987,INV,52302.6,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6564,2024-08-08 00:00:00,0081158000,INV,27130.52,NOMASE CARE LTD,13761300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6565,2024-08-08 00:00:00,0081158028,INV,26749.88,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6566,2024-08-08 00:00:00,0081158030,INV,5817.16,AVENUES MANAGEMENT SERVICES LTD,30357600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6567,2024-08-08 00:00:00,0081158051,INV,7845.96,SEEDS CARE LTD,30153400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6568,2024-08-08 00:00:00,0081158057,INV,8866.48,SEEDS CARE LTD,30153400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6569,2024-08-08 00:00:00,0081158110,INV,5556.08,KEPA CARE,30330600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6570,2024-08-08 00:00:00,0081158137,INV,10818.28,AGINCARE ENABLE LTD,30155500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6571,2024-08-08 00:00:00,0081157961,INV,4583.84,MOUNTBATTON CARE LTD,30017800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6572,2024-08-08 00:00:00,0081157962,INV,8299.52,FUTURE HOME CARE LIMITED,30033800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6573,2024-08-08 00:00:00,0081157945,INV,10452.12,NOMASE CARE LTD,13761300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6574,2024-08-08 00:00:00,0081157946,INV,708.52,ACHIEVE TOGETHER,30237300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6575,2024-08-08 00:00:00,0081157950,INV,1737.48,PHOENIX SUPPORT LTD -- 125 BOXLEY ROAD,30161000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6576,2024-08-08 00:00:00,0081157951,INV,5061.16,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6577,2024-08-08 00:00:00,0081158047,INV,9920.2,LEARNING DISABILITIES CARE (DOVER) LTD,30002800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6578,2024-08-08 00:00:00,0081158050,INV,5646,EUNISTAR HEALTH CONSULTANTS,30488300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6579,2024-08-08 00:00:00,0081157920,INV,4639.52,PEAK 15 LTD,30371900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6580,2024-08-08 00:00:00,0081157926,INV,8098.16,ENDURANCE CARE- CLEVELAND HSE,30162800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6581,2024-08-08 00:00:00,0081157928,INV,15406.74,MY HOMECARE BELXEY AND GREENWICH,30489000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6582,2024-08-08 00:00:00,0081157931,INV,11182.08,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6583,2024-08-08 00:00:00,0081157939,INV,13857.92,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6584,2024-08-08 00:00:00,0081157942,INV,12402.56,LILLYMONTE LODGE,30099600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6585,2024-08-08 00:00:00,0081157995,INV,494.8,MCNEIL HOMECARE LTD,30027800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6586,2024-08-08 00:00:00,0081158031,INV,2589.24,VOYAGE CARE 214 CANTERBURY STREET,30007700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6587,2024-08-08 00:00:00,0081158033,INV,3150.08,YOUR LIFE YOUR HOME,30158000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6588,2024-08-08 00:00:00,0081157879,INV,7426.16,TEAM A5 LIMITED,30389200,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6589,2024-08-08 00:00:00,0081157882,INV,8623.76,BEACH HOUSE BIRCHINGTON LIMITED,30022900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6590,2024-08-08 00:00:00,0081157908,INV,4189.16,WITHOUT EXCEPTIONS LTD,30154600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6591,2024-08-08 00:00:00,0081157910,INV,9388.56,SEEDS CARE LTD,30153400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6592,2024-08-08 00:00:00,0081157937,INV,4124.32,ELLENS COURT CARE HOME,30049700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6593,2024-08-08 00:00:00,0081157938,INV,1090.24,JRB SUPPORT SERVICES,30388300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6594,2024-08-08 00:00:00,0081157949,INV,2782.76,ELYSIUM SUPPORTED LIVING LTD,30017000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6595,2024-08-08 00:00:00,0081157960,INV,37749.87,PLATINUM LIVING CARE LIMITED,14340500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6596,2024-08-08 00:00:00,0081157975,INV,6826.76,CREAM CARE SUPPORTED LIVING LTD,30290000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6597,2024-08-08 00:00:00,0081158995,INV,9835.12,THE KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6598,2024-08-08 00:00:00,0081159008,INV,14115,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6599,2024-08-08 00:00:00,0081159047,INV,4825.68,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6600,2024-08-08 00:00:00,0081159049,INV,15211.96,FORGE HOUSE CARE LTD,00253800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6601,2024-08-01 00:00:00,0017529212,INV,475.2,MCNEIL HOMECARE LTD,30027800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6602,2024-08-08 00:00:00,0081157888,INV,1348.36,VICTORY LOCUM LTD,30488100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6603,2024-08-08 00:00:00,0081158957,INV,3551.04,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6604,2024-08-08 00:00:00,0081158958,INV,838.88,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6605,2024-08-08 00:00:00,0081158974,INV,622.24,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6606,2024-08-08 00:00:00,0081158975,INV,2202.56,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6607,2024-08-08 00:00:00,0081158980,INV,5238.64,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6608,2024-08-08 00:00:00,0081158987,INV,1276.24,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6609,2024-08-08 00:00:00,0081158878,INV,339.6,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6610,2024-08-08 00:00:00,0081158880,INV,6366.96,CHOICE SUPPORT LTD,00936300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6611,2024-08-08 00:00:00,0081158881,INV,17270.96,THE KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6612,2024-08-08 00:00:00,0081158882,INV,2902.28,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6613,2024-08-08 00:00:00,0081158895,INV,1509.2,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6614,2024-08-08 00:00:00,0081158720,INV,968.96,KASBAH,00873000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6615,2024-08-08 00:00:00,0081158761,INV,1801.84,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6616,2024-08-08 00:00:00,0081158786,INV,35794.08,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6617,2024-08-08 00:00:00,0081158849,INV,520.52,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6618,2024-08-08 00:00:00,0081158857,INV,1054.44,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6619,2024-08-08 00:00:00,0081158861,INV,3893.96,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6620,2024-08-08 00:00:00,0081158870,INV,2245.88,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6621,2024-08-08 00:00:00,0081158729,INV,3397.76,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6622,2024-08-08 00:00:00,0081158730,INV,3097.04,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6623,2024-08-08 00:00:00,0081158733,INV,6110.08,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6624,2024-08-08 00:00:00,0081158734,INV,5342.64,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6625,2024-08-08 00:00:00,0081158742,INV,888.84,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6626,2024-08-08 00:00:00,0081158748,INV,470.86,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6627,2024-08-08 00:00:00,0081158700,INV,4071.44,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6628,2024-08-08 00:00:00,0081158711,INV,16381.84,FORGE HOUSE CARE LTD,00253800,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6629,2024-08-08 00:00:00,0081158713,INV,7594.72,STEVEN LODGE,03420000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6630,2024-08-08 00:00:00,0081158719,INV,679.52,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6631,2024-08-08 00:00:00,0081158722,INV,5896.4,THE KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6632,2024-08-08 00:00:00,0081158728,INV,993.6,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6633,2024-08-08 00:00:00,0081158565,INV,605.32,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6634,2024-08-08 00:00:00,0081158583,INV,5988.64,CHOICE SUPPORT LTD,00936300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6635,2024-08-08 00:00:00,0081158584,INV,1202.92,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6636,2024-08-08 00:00:00,0081158585,INV,1043.92,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6637,2024-08-08 00:00:00,0081158694,INV,5478.24,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6638,2024-08-08 00:00:00,0081158696,INV,501.12,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6639,2024-08-08 00:00:00,0081158552,INV,843.64,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6640,2024-08-08 00:00:00,0081158554,INV,11029.08,THE KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6641,2024-08-08 00:00:00,0081158414,INV,6008.64,THE MOUNT CAMPHILL COMMUNITY LTD,02910700,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6642,2024-08-08 00:00:00,0081158555,INV,4805.72,PROTEA CARE HOMES- KENT SERVICE,03823600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6643,2024-08-08 00:00:00,0081158558,INV,10433.28,THE KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6644,2024-08-08 00:00:00,0081158559,INV,691.44,CHOICE SUPPORT LTD,00268600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6645,2024-08-08 00:00:00,0081158457,INV,282.46,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6646,2024-08-08 00:00:00,0081158529,INV,3342.4,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6647,2024-08-08 00:00:00,0081158530,INV,1083.76,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6648,2024-08-08 00:00:00,0081158531,INV,7401.8,THE KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6649,2024-08-08 00:00:00,0081158532,INV,2935.8,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6650,2024-08-08 00:00:00,0081158533,INV,6116.04,CHOICE SUPPORT LTD,00268600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6651,2024-08-08 00:00:00,0081158406,INV,7011.24,THE KENT AUTISTIC TRUST,00436400,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6652,2024-08-08 00:00:00,0081158407,INV,3989.32,CHOICE SUPPORT LTD,00936300,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6653,2024-08-08 00:00:00,0081158409,INV,6876.24,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6654,2024-08-08 00:00:00,0081158412,INV,850.08,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6655,2024-08-08 00:00:00,0081158445,INV,3652.36,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6656,2024-08-08 00:00:00,0081158446,INV,4234.28,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6657,2024-08-08 00:00:00,0081158263,INV,9173.96,CHOICE SUPPORT LTD,00268600,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6658,2024-08-08 00:00:00,0081158257,INV,7014.28,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6659,2024-08-08 00:00:00,0081158399,INV,2977.92,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6660,2024-08-08 00:00:00,0081158403,INV,419.44,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
6661,2024-08-08 00:00:00,0081158404,INV,1703.96,ANCHOR SUPPORT SERVICES,02146900,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
