Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
8354,2024-12-23 00:00:00,0016966216,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8355,2024-12-23 00:00:00,0016966215,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8356,2024-12-23 00:00:00,0016966216,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8357,2024-12-23 00:00:00,0016966216,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8358,2024-12-23 00:00:00,0016966216,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8359,2024-12-23 00:00:00,0016966216,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8360,2024-12-23 00:00:00,0016966216,INV,100,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8361,2024-12-23 00:00:00,0016966215,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8362,2024-12-23 00:00:00,0016966216,INV,100,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8363,2024-12-23 00:00:00,0016966216,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8364,2024-12-23 00:00:00,0016966216,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8365,2024-12-23 00:00:00,0016966216,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8366,2024-12-09 00:00:00,0041342932,INV,901,DEADLINE SECURITY LTD,03628100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8367,2024-12-23 00:00:00,0016966216,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8368,2024-12-23 00:00:00,0016966215,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8369,2024-12-23 00:00:00,0016966215,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8370,2024-12-23 00:00:00,0016966215,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8371,2024-12-17 00:00:00,0041343586,INV,901,DEADLINE SECURITY LTD,03628100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8372,2024-12-31 00:00:00,0041344110,INV,901,DEADLINE SECURITY LTD,03628100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8373,2024-12-23 00:00:00,0016966216,INV,125,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8374,2024-12-23 00:00:00,0016966215,INV,100,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8375,2024-12-23 00:00:00,0016966215,INV,125,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8376,2024-12-23 00:00:00,0016966215,INV,25,BDI SECURITIES UK LTD,14315500,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35210,Agency Staff Security
8377,2024-12-16 00:00:00,0041343133,INV,12537.71,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,11000,Repairs LL
8378,2024-12-05 00:00:00,0041342711,INV,791.99,WATSON FUELS,03419800,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,12100,Fuel Oil etc
8379,2024-12-17 00:00:00,0041343587,INV,824.86,WATSON FUELS,03419800,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,12100,Fuel Oil etc
8380,2024-12-05 00:00:00,0041342724,INV,364,SAFER MEDWAY LTD,03033100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,31104,Equip Rental Leases Licences
8381,2024-12-31 00:00:00,0041344033,INV,4845.32,PPL PRS LTD,00696400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,35601,Royalties PRS Etc
8382,2024-12-05 00:00:00,0041342746,INV,7750,CHATHAM PROPERTY PARTNERSHIP LLP,13712800,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,13101,Ground Rents & Wayleaves
8383,2024-12-12 00:00:00,0041343241,INV,1366.91,CHATHAM PROPERTY PARTNERSHIP LLP,13712800,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,LIBRARIES & COMMUNITY HUBS,13101,Ground Rents & Wayleaves
8384,2024-12-02 00:00:00,0041342276,INV,402.5,BAKESNBITES,03734000,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,"SPORT,LEISURE,TOURISM,HERITAGE",35801,ProjDelivStaff
8385,2024-12-23 00:00:00,0041343742,INV,746.5,HOLCOMBEIANS SPORTS CLUB,02317300,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,"SPORT,LEISURE,TOURISM,HERITAGE",35801,ProjDelivStaff
8386,2024-12-17 00:00:00,0041343100,INV,1275,INSTITUTE OF SWIMMING,03218400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,"SPORT,LEISURE,TOURISM,HERITAGE",35801,ProjDelivStaff
8387,2024-12-17 00:00:00,0041343100,INV,1451.5,INSTITUTE OF SWIMMING,03218400,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,"SPORT,LEISURE,TOURISM,HERITAGE",35801,ProjDelivStaff
8388,2024-12-23 00:00:00,0041343767,INV,1080,RIVERSIDE FC,04142300,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,"SPORT,LEISURE,TOURISM,HERITAGE",35801,ProjDelivStaff
8389,2024-12-10 00:00:00,0014902015,CRN,-45.83,EON NEXT ENERGY LTD,14285800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12200,Electricity
8390,2024-12-10 00:00:00,0014902015,CRN,-362,EON NEXT ENERGY LTD,14285800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12200,Electricity
8391,2024-12-17 00:00:00,0014620565,INV,800,JP BRICKWORK,14541100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,18700,Operational Costs Premises
8392,2024-12-23 00:00:00,0041343032,INV,4000,ALTERNATIVE PEST CONTROL LTD,14521500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,18700,Operational Costs Premises
8393,2024-12-17 00:00:00,0041343589,INV,1870,JP BRICKWORK,14541100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,18700,Operational Costs Premises
8394,2024-12-05 00:00:00,0041342689,INV,380,SECURITY AND TRAINING SERVICES LTD,14245300,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,18700,Operational Costs Premises
8395,2024-12-09 00:00:00,0041338966,INV,422.85,KAYES ELECTRICAL KENT LTD,80151500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,18700,Operational Costs Premises
8396,2024-12-09 00:00:00,0041338968,INV,512.87,KAYES ELECTRICAL KENT LTD,80151500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,18700,Operational Costs Premises
8397,2024-12-12 00:00:00,0041341014,INV,400,LAND REGISTRY COMMERCIAL SERVICE,03738400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,35300,Consultancy
8398,2024-12-19 00:00:00,0014620571,INV,58402.77,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,MEDWAY NORSE,11013,RepairsMaintBu
8399,2024-12-02 00:00:00,0041340725,INV,58402.77,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,MEDWAY NORSE,11013,RepairsMaintBu
8400,2024-12-09 00:00:00,0041342788,INV,88604.63,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,MEDWAY NORSE,11013,RepairsMaintBu
8401,2024-12-19 00:00:00,0014620571,INV,60535.64,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,MEDWAY NORSE,35870,NORSE Overheads Costs
8402,2024-12-02 00:00:00,0041340725,INV,60535.64,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,MEDWAY NORSE,35870,NORSE Overheads Costs
8403,2024-12-05 00:00:00,0041342790,INV,42347.94,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,MEDWAY NORSE,36300,Postage
8404,2024-12-23 00:00:00,0041343757,INV,44470.11,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,MEDWAY NORSE,36300,Postage
8405,2024-12-19 00:00:00,0014620571,INV,447303.65,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,MEDWAY NORSE,46000,Priv Contract
8406,2024-12-02 00:00:00,0041340725,INV,447303.65,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,MEDWAY NORSE,46000,Priv Contract
8407,2024-12-05 00:00:00,0041342789,INV,4424.8,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,MEDWAY NORSE,46000,Priv Contract
8408,2024-12-03 00:00:00,0019054739,INV,313.82,EDF ENERGY,02199100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12200,Electricity
8409,2024-12-03 00:00:00,0014620556,INV,210.07,EDF ENERGY,02199100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12200,Electricity
8410,2024-12-17 00:00:00,0016965710,INV,732.89,EDF ENERGY,02199100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12200,Electricity
8411,2024-12-17 00:00:00,0016965712,INV,238.82,SSE ENERGY SOLUTIONS LTD,01788300,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12200,Electricity
8412,2024-12-02 00:00:00,0019054689,INV,2454.53,DRAX ENERGY SOLUTIONS LTD,04091700,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12200,Electricity
8413,2024-12-02 00:00:00,0019054696,INV,525,NPOWER LIMITED,02671500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12200,Electricity
8414,2024-12-03 00:00:00,0019054738,INV,302.99,EDF ENERGY,02199100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12200,Electricity
8415,2024-12-17 00:00:00,0014620564,INV,302.6,EDF ENERGY,02199100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12200,Electricity
8416,2024-12-17 00:00:00,0014620564,INV,94.13,EDF ENERGY,02199100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12200,Electricity
8417,2024-12-03 00:00:00,0014620556,INV,172.78,EDF ENERGY,02199100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12200,Electricity
8418,2024-12-02 00:00:00,0019054694,INV,520,SOCOTEC UK LTD,01699600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,12400,Other Energy Costs
8419,2024-12-17 00:00:00,0016965713,INV,2727.12,FALLOW MANAGEMENT LTD,13770600,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,16200,Contract Cleaning
8420,2024-12-02 00:00:00,0019054692,INV,36948.5,PINSENT MASONS LLP,13748000,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,35201,Legal Fees
8421,2024-12-02 00:00:00,0019054693,INV,295,PINSENT MASONS LLP,13748000,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,35201,Legal Fees
8422,2024-12-17 00:00:00,0016965709,INV,1760,COLLYER & SON LTD,00557800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,35300,Consultancy
8423,2024-12-02 00:00:00,0019054690,INV,470,COLLYER & SON LTD,00557800,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,35300,Consultancy
8424,2024-12-03 00:00:00,0014620555,INV,105744,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,35824,Pentagon Service Charge
8425,2024-12-03 00:00:00,0014620559,INV,341373.84,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,35824,Pentagon Service Charge
8426,2024-12-17 00:00:00,0014833675,INV,276268.49,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,35824,Pentagon Service Charge
8427,2024-12-02 00:00:00,0019054698,INV,4153.37,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,35824,Pentagon Service Charge
8428,2024-12-02 00:00:00,0019054691,INV,1030.08,JASCOM ELECTRICAL CONTRACTORS LTD,80104100,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,VALUATION & ASSET MANAGEMENT,46014,Electrical Testing
8429,2024-12-02 00:00:00,0041341722,INV,450,ARRIVA KENT & SURREY LTD,01402900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,39200,Publicity
8430,2024-12-05 00:00:00,0016964454,INV,1431.26,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,39200,Publicity
8431,2024-12-23 00:00:00,0041343760,INV,65754.61,KCC CASHIERS TEAM,03738200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,42000,PaymentstoOLAs
8432,2024-12-23 00:00:00,0041343760,INV,-0.01,KCC CASHIERS TEAM,03738200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,42000,PaymentstoOLAs
8433,2024-12-23 00:00:00,0041343758,INV,61765.56,KCC CASHIERS TEAM,03738200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,42000,PaymentstoOLAs
8434,2024-12-10 00:00:00,0016965186,INV,1500,NU-VENTURE COACHES LTD,00307700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8435,2024-12-09 00:00:00,0019055963,INV,42692.37,NU-VENTURE COACHES LTD,00307700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8436,2024-12-09 00:00:00,0019055966,INV,9600,NU-VENTURE COACHES LTD,00307700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8437,2024-12-09 00:00:00,0019055960,INV,45724,ASD TRANSPORT,00026200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8438,2024-12-09 00:00:00,0019055962,INV,41919.24,ARRIVA KENT & SURREY LTD,01402900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8439,2024-12-09 00:00:00,0019055965,INV,22792.66,ARRIVA KENT & SURREY LTD,01402900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8440,2024-12-23 00:00:00,0041343759,INV,6200,NU-VENTURE COACHES LTD,00307700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8441,2024-12-16 00:00:00,0041343401,INV,927.1,BUSINESS STREAM,04133000,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,14100,Water Charges
8442,2024-12-12 00:00:00,0041342945,INV,1286,I R CAWLEY HOLDINGS LIMITED,14387200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11000,Repairs LL
8443,2024-12-19 00:00:00,0041343386,INV,1200,PVS SOLUTIONS LTD,14552900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,11500,Grounds Maint
8444,2024-12-05 00:00:00,0016964597,INV,5416.68,NU-VENTURE COACHES LTD,00307700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,26100,Concess Travel
8445,2024-12-05 00:00:00,0016964598,INV,272.88,ASD TRANSPORT,00026200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,26100,Concess Travel
8446,2024-12-05 00:00:00,0016964596,INV,7212.61,ARRIVA KENT & SURREY LTD,01402900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,26100,Concess Travel
8447,2024-12-05 00:00:00,0041342642,INV,8020,CLEAR CHANNEL UK LTD,03133100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,39200,Publicity
8448,2024-12-05 00:00:00,0041342642,INV,235,CLEAR CHANNEL UK LTD,03133100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,39200,Publicity
8449,2024-12-05 00:00:00,0016964456,INV,2789.76,CHALKWELL COACH HIRE,00079700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8450,2024-12-05 00:00:00,0016964457,INV,16433.77,NU-VENTURE COACHES LTD,00307700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8451,2024-12-09 00:00:00,0019055831,INV,8220,ASD TRANSPORT,00026200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8452,2024-12-09 00:00:00,0019055832,INV,4400,CHALKWELL COACH HIRE,00079700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8453,2024-12-09 00:00:00,0019055833,INV,14250,NU-VENTURE COACHES LTD,00307700,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8454,2024-12-09 00:00:00,0019055830,INV,283333.33,ARRIVA KENT & SURREY LTD,01402900,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8455,2024-12-05 00:00:00,0016964455,INV,8341.44,ASD TRANSPORT,00026200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8456,2024-12-09 00:00:00,0041342862,INV,1506.6,EUCLID LTD,02838600,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8457,2024-12-05 00:00:00,0041342387,INV,320.31,MODESHIFT,03642100,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,38000,Grants General
8458,2024-12-02 00:00:00,0041342332,INV,1500,HALFORDS LIMITED,01961800,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,38000,Grants General
8459,2024-12-05 00:00:00,0016964454,INV,7070.37,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31100,OutdoorFacilit
8460,2024-12-19 00:00:00,0030275909,INV,3135.31,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,PARKING SERVICES,31100,OutdoorFacilit
8461,2024-12-09 00:00:00,0019055961,INV,55828,ASD TRANSPORT,00026200,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,INTEGRATED TRANSPORT,46000,Priv Contract
8462,2024-12-05 00:00:00,0041342527,INV,447.64,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",FRONT LINE SERVICES,HIGHWAYS,16200,Contract Cleaning
8463,2024-12-03 00:00:00,0041342241,INV,408.3,BLAKES SECURITIES SYSTEMS LTD.,00048700,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION DELIVERY,11000,Repairs LL
8464,2024-12-02 00:00:00,0041342319,INV,3280,AVONDALE ENVIRONMENTAL SERVICES LTD,02151500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION DELIVERY,11000,Repairs LL
8465,2024-12-05 00:00:00,0016964454,INV,152.12,VOLKER HIGHWAYS LTD,80156300,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION DELIVERY,11500,Grounds Maint
8466,2024-12-09 00:00:00,0041342819,INV,4416.34,BLAKEDOWN LANDSCAPES (SE) LTD,80167000,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION DELIVERY,11500,Grounds Maint
8467,2024-12-09 00:00:00,0041342820,INV,1768.75,BLAKEDOWN LANDSCAPES (SE) LTD,80167000,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,REGENERATION DELIVERY,11500,Grounds Maint
8468,2024-12-16 00:00:00,0041343483,INV,4200,OLIVER CHAPMAN,14321800,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consultancy
8469,2024-12-31 00:00:00,0041343899,INV,8856.25,RAPLEYS LLP,03953600,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consultancy
8470,2024-12-12 00:00:00,0041342655,INV,2280,HERRINGTON CONSULTING LTD,03747700,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consultancy
8471,2024-12-12 00:00:00,0041343149,INV,3100,KWT CONSULTANCY SERVICES TA ADONIS BLUE,14319100,"REGENERATION, CULT&ENVIRONMENT",CULTURE & COMMUNITY,PLANNING,35300,Consultancy
8472,2024-12-17 00:00:00,0016965766,INV,435.6,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11000,Repairs LL
8473,2024-12-31 00:00:00,0041343873,INV,24200,MEDWAY NORSE LTD,03759400,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11000,Repairs LL
8474,2024-12-17 00:00:00,0016965761,INV,854.02,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11000,Repairs LL
8475,2024-12-17 00:00:00,0016965762,INV,911.24,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11000,Repairs LL
8476,2024-12-17 00:00:00,0016965763,INV,807.18,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11000,Repairs LL
8477,2024-12-17 00:00:00,0016965764,INV,635.92,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11000,Repairs LL
8478,2024-12-17 00:00:00,0016965765,INV,586.07,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11000,Repairs LL
8479,2024-12-17 00:00:00,0016965755,INV,441.02,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11000,Repairs LL
8480,2024-12-17 00:00:00,0016965756,INV,6433.87,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11000,Repairs LL
8481,2024-12-17 00:00:00,0016965757,INV,1518.33,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11000,Repairs LL
8482,2024-12-17 00:00:00,0016965758,INV,931.91,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11000,Repairs LL
8483,2024-12-17 00:00:00,0016965759,INV,861.72,WORKMAN LLP,04022500,"REGENERATION, CULT&ENVIRONMENT",REGENERATION,PROPERTY & CAPITAL PROJECTS,11000,Repairs LL
