Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,285,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,684.87 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,287,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,551.99 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,355,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,210.91 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,359,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,540.25 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,388,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,190.38 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,459,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,629.96 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,463,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,976.82 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,467,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,583.66 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,506,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,976.82 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,637,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,630.02 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,639,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,329.28 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,685,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,641.40 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,720,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,606.54 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,725,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,612.68 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,728,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,349.63 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,766,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,447.59 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,768,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,303.27 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,776,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,236.92 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037343,778,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,462.22 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,52,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,369.56 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,68,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,520.96 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,76,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,247.76 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,80,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,613.58 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,110,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,015.96 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,112,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,310.88 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,120,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,825.88 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,133,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,209.98 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,135,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,177.66 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,137,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,096.76 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,220,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,542.98 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,242,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,737.00 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,244,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,545.40 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,246,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"16,256.96 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,248,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,480.56 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,250,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,220.18 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,274,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,876.68 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,297,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"8,629.44 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,301,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,630.04 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,362,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,617.72 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,373,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,696.20 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,375,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,060.40 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,386,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,688.72 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,464,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,355.32 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,479,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,185.64 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,481,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,044.24 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,483,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,573.68 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,485,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"10,576.72 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,487,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,737.00 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,489,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,460.36 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,491,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,422.08 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,493,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,916.68 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,495,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"37,771.98 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,497,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"12,059.40 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,512,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,203.92 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,514,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,854.46 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,516,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,341.38 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,518,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,999.80 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,520,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,456.42 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,522,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,037.98 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,524,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,323.00 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,530,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,292.40 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037344,532,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,710.94 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,8,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,193.40 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,60,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,048.90 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,76,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,014.90 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,80,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,68.00 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,94,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,324.30 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,96,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,014.20 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,98,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,200.20 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,114,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,105.00 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,117,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,482.80 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,121,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,329.80 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,125,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,299.20 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,129,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,035.30 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,133,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,068.50 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,175,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,994.50 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,179,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,396.10 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,208,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,439.90 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,217,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,227.00 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,219,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,943.10 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,221,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,152.60 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,224,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,945.20 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,233,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,391.00 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,237,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,259.70 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,241,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,104.60 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,266,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,404.60 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,268,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,798.60 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,270,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,299.20 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,275,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,586.50 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,377,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,563.20 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,379,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,783.70 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,381,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,035.30 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,383,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,629.00 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,385,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,613.70 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,409,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,212.50 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,411,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,137.80 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,413,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,069.30 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,415,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,221.00 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,421,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,867.00 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,423,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,454.00 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,425,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,886.20 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037345,441,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,290.70 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,134,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"18,950.40 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,176,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,314.60 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,329,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,545.22 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,333,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,045.60 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,337,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,876.40 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,341,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,429.74 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,345,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,945.80 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,367,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,911.96 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,369,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,391.36 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,371,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,077.24 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,373,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,638.42 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,381,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,773.78 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,383,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,844.28 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,385,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"13,386.54 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,387,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"7,836.78 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,590,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"6,545.22 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,596,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,666.00 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,711,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,765.32 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,731,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,341.70 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,733,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"4,308.96 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,735,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,741.04 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,792,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"8,460.00 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037346,794,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"5,603.34 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037389,55,202301,WOLSELEY UK LTD,"2,729.44 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037389,63,202301,WOLSELEY UK LTD,470.68 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037389,67,202301,WOLSELEY UK LTD,"2,384.48 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037389,68,202301,WOLSELEY UK LTD,77.56 ,28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037389,70,202301,WOLSELEY UK LTD,"2,933.84 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160037389,82,202301,WOLSELEY UK LTD,"1,569.12 ",28/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,0,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,113.56 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,2,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,170.96 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,5,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,689.19 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,6,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"21,094.50 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,8,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"74,895.52 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,30,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"1,506.75 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,32,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,864.26 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,36,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,022.11 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,71,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"3,022.11 ",12/04/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160036898,95,202301,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,"2,149.63 ",12/04/2023
