Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,29,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,5.40 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,42,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,29.82 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,125,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,7.30 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,224,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,3.66 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,232,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,10.69 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,270,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,5.90 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,329,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,7.12 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,331,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,17.24 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,333,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,7.49 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,335,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,9.26 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,355,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,10.82 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,357,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,14.88 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,359,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,5.56 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,448,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,7.44 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,467,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,9.98 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,469,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,8.62 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,471,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,6.51 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,493,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,31.44 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,497,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,16.81 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,503,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,2.62 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,505,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,9.09 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,507,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,22.68 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,509,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,24.49 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,511,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,2.62 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,513,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,11.43 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,653,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,10.99 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,655,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,34.06 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040570,657,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,7.08 ,22/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,15,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,4.32 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,17,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,9.74 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,19,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,19.60 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,21,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,1.24 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,23,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,25.80 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,48,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,9.00 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,52,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,2.88 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,54,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,11.43 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,75,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,64.99 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,77,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,8.46 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,110,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,16.55 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,112,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,3.20 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,114,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,171.63 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,128,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,86.94 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,207,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,2.88 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,209,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,71.54 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,211,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,31.84 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040202,238,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,9.23 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,61,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,9.04 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,63,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,2.60 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,65,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,6.33 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,69,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,7.80 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,71,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,32.06 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,118,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,1.54 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,259,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,29.47 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,265,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,4.30 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,285,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,25.24 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,378,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,9.12 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,407,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,13.58 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,409,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,5.99 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,425,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,6.68 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,427,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,11.44 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,429,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,36.10 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,435,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,9.49 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,454,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,3.60 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,554,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,18.91 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,556,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,22.81 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,558,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,1.81 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,564,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,7.20 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,566,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,25.67 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,568,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,34.50 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,596,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,25.63 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,598,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,79.80 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,610,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,9.22 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,618,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,13.16 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040203,620,202306,SAINT-GOBAIN BUILDING DISTRIBUTION LTD T/A JEWSON,10.02 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040206,0,202306,WOLSELEY UK LTD,1.78 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,4,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,153.05 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,11,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,10.88 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,13,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,4.32 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,15,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,3.20 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,17,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,1.18 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,47,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,1.44 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,54,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,9.95 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,56,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,17.89 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,70,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,19.60 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,72,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,2.94 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,74,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,1.24 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,76,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,9.95 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,78,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,11.43 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,108,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,27.60 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,110,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,2.88 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,112,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,16.10 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,114,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,1.00 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,116,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,5.88 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,118,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,2.48 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,120,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,9.95 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,122,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,2.88 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,123,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,10.10 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,125,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,14.55 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,127,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,21.86 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,135,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,25.71 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,137,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,11.43 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,151,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,2.16 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,164,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,5.78 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,176,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,1.59 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,178,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,31.84 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,180,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,2.94 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,182,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,1.24 ,01/09/2023
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",160040207,195,202306,UK PLUMBING SUPPLIES LIMITED T/A GRAHAM,49.29 ,01/09/2023
